constant,signature,reference_value,low_value,high_value,reference_metric,low_metric,high_metric,reference_auxiliary_rate,low_auxiliary_rate,high_auxiliary_rate,main_fractional_change,auxiliary_fractional_change,central_fractional_change,material,resolved,paired_noncausal
freeze_no_control_attenuation,"S7",0.55,0.5225,0.5775000000000001,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_no_control_attenuation,"S8",0.55,0.5225,0.5775000000000001,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_no_control_attenuation,"S9",0.55,0.5225,0.5775000000000001,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_no_control_attenuation,"S10",0.55,0.5225,0.5775000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S1",0.7,0.6649999999999999,0.735,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S2",0.7,0.6649999999999999,0.735,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S3",0.7,0.6649999999999999,0.735,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S4",0.7,0.6649999999999999,0.735,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S5",0.7,0.6649999999999999,0.735,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S6",0.7,0.6649999999999999,0.735,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S7",0.7,0.6649999999999999,0.735,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S8",0.7,0.6649999999999999,0.735,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S9",0.7,0.6649999999999999,0.735,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_overwhelm_boundary,"S10",0.7,0.6649999999999999,0.735,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S1",8.0,7.6,8.4,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S2",8.0,7.6,8.4,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S3",8.0,7.6,8.4,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S4",8.0,7.6,8.4,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S5",8.0,7.6,8.4,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S6",8.0,7.6,8.4,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S7",8.0,7.6,8.4,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S8",8.0,7.6,8.4,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S9",8.0,7.6,8.4,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
freeze_write_precision,"S10",8.0,7.6,8.4,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S1",0.1,0.095,0.10500000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S2",0.1,0.095,0.10500000000000001,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S3",0.1,0.095,0.10500000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S4",0.1,0.095,0.10500000000000001,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
history_cost_sd,"S5",0.1,0.095,0.10500000000000001,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S6",0.1,0.095,0.10500000000000001,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S7",0.1,0.095,0.10500000000000001,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S8",0.1,0.095,0.10500000000000001,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S9",0.1,0.095,0.10500000000000001,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_cost_sd,"S10",0.1,0.095,0.10500000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S1",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S2",0.2,0.19,0.21000000000000002,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S3",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S4",0.2,0.19,0.21000000000000002,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S5",0.2,0.19,0.21000000000000002,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S6",0.2,0.19,0.21000000000000002,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S7",0.2,0.19,0.21000000000000002,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S8",0.2,0.19,0.21000000000000002,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S9",0.2,0.19,0.21000000000000002,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_cost,"S10",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S1",0.82,0.7789999999999999,0.861,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S2",0.82,0.7789999999999999,0.861,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S3",0.82,0.7789999999999999,0.861,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S4",0.82,0.7789999999999999,0.861,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
history_favorable_success,"S5",0.82,0.7789999999999999,0.861,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S6",0.82,0.7789999999999999,0.861,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S7",0.82,0.7789999999999999,0.861,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S8",0.82,0.7789999999999999,0.861,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S9",0.82,0.7789999999999999,0.861,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_favorable_success,"S10",0.82,0.7789999999999999,0.861,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S1",0.72,0.6839999999999999,0.756,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S2",0.72,0.6839999999999999,0.756,0.4690715143703174,0.5049049439037827,0.4303829909299303,nothing,nothing,nothing,-0.15887119701542912,0.0,-0.15887119701542912,true,true,false
history_learning_rate,"S3",0.72,0.6839999999999999,0.756,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S4",0.72,0.6839999999999999,0.756,0.36878403928687775,0.35112091843849935,0.3807189773807939,0.9230769230769231,0.9230769230769231,0.9090909090909091,0.08025851389753388,-0.015151515151515239,0.08025851389753388,false,true,false
history_learning_rate,"S5",0.72,0.6839999999999999,0.756,0.42518946131113944,0.4571105971490132,0.39845940111243067,nothing,nothing,nothing,-0.13794132116003588,0.0,-0.13794132116003588,true,true,false
history_learning_rate,"S6",0.72,0.6839999999999999,0.756,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S7",0.72,0.6839999999999999,0.756,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S8",0.72,0.6839999999999999,0.756,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S9",0.72,0.6839999999999999,0.756,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_learning_rate,"S10",0.72,0.6839999999999999,0.756,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S1",0.28,0.266,0.29400000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S2",0.28,0.266,0.29400000000000004,0.4690715143703174,0.4820934421984723,0.4838422179692088,nothing,nothing,nothing,0.003728164506182113,0.0,0.003728164506182113,false,true,false
history_root_positive_rate,"S3",0.28,0.266,0.29400000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S4",0.28,0.266,0.29400000000000004,0.36878403928687775,0.4104424193563281,0.3543330315642146,0.9230769230769231,0.9230769230769231,0.9230769230769231,-0.15214700695998915,0.0,-0.15214700695998915,true,true,false
history_root_positive_rate,"S5",0.28,0.266,0.29400000000000004,0.42518946131113944,0.4233281713049283,0.4400583351871482,nothing,nothing,nothing,0.039347550691002084,0.0,0.039347550691002084,false,true,false
history_root_positive_rate,"S6",0.28,0.266,0.29400000000000004,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S7",0.28,0.266,0.29400000000000004,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S8",0.28,0.266,0.29400000000000004,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S9",0.28,0.266,0.29400000000000004,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_root_positive_rate,"S10",0.28,0.266,0.29400000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S1",0.65,0.6174999999999999,0.6825000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S2",0.65,0.6174999999999999,0.6825000000000001,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S3",0.65,0.6174999999999999,0.6825000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S4",0.65,0.6174999999999999,0.6825000000000001,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S5",0.65,0.6174999999999999,0.6825000000000001,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S6",0.65,0.6174999999999999,0.6825000000000001,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S7",0.65,0.6174999999999999,0.6825000000000001,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S8",0.65,0.6174999999999999,0.6825000000000001,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S9",0.65,0.6174999999999999,0.6825000000000001,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_cost,"S10",0.65,0.6174999999999999,0.6825000000000001,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S1",0.48,0.45599999999999996,0.504,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S2",0.48,0.45599999999999996,0.504,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S3",0.48,0.45599999999999996,0.504,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S4",0.48,0.45599999999999996,0.504,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S5",0.48,0.45599999999999996,0.504,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S6",0.48,0.45599999999999996,0.504,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S7",0.48,0.45599999999999996,0.504,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S8",0.48,0.45599999999999996,0.504,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S9",0.48,0.45599999999999996,0.504,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
history_unfavorable_success,"S10",0.48,0.45599999999999996,0.504,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S1",0.34,0.323,0.35700000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S2",0.34,0.323,0.35700000000000004,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S3",0.34,0.323,0.35700000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S4",0.34,0.323,0.35700000000000004,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
hope_value,"S5",0.34,0.323,0.35700000000000004,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S6",0.34,0.323,0.35700000000000004,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S7",0.34,0.323,0.35700000000000004,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S8",0.34,0.323,0.35700000000000004,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S9",0.34,0.323,0.35700000000000004,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
hope_value,"S10",0.34,0.323,0.35700000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S1",0.15,0.1425,0.1575,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S2",0.15,0.1425,0.1575,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S3",0.15,0.1425,0.1575,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S4",0.15,0.1425,0.1575,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
imaginal_floor,"S5",0.15,0.1425,0.1575,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S6",0.15,0.1425,0.1575,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S7",0.15,0.1425,0.1575,0.13888888888888887,0.12638888888888888,0.14166666666666664,nothing,nothing,nothing,0.10999999999999982,0.0,0.10999999999999982,true,true,false
imaginal_floor,"S8",0.15,0.1425,0.1575,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S9",0.15,0.1425,0.1575,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_floor,"S10",0.15,0.1425,0.1575,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S1",0.7,0.6649999999999999,0.735,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S2",0.7,0.6649999999999999,0.735,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S3",0.7,0.6649999999999999,0.735,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S4",0.7,0.6649999999999999,0.735,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
imaginal_span,"S5",0.7,0.6649999999999999,0.735,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S6",0.7,0.6649999999999999,0.735,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S7",0.7,0.6649999999999999,0.735,0.13888888888888887,0.10694444444444444,0.1625,nothing,nothing,nothing,0.40000000000000013,0.0,0.40000000000000013,true,true,false
imaginal_span,"S8",0.7,0.6649999999999999,0.735,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S9",0.7,0.6649999999999999,0.735,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
imaginal_span,"S10",0.7,0.6649999999999999,0.735,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S1",0.34,0.323,0.35700000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S2",0.34,0.323,0.35700000000000004,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S3",0.34,0.323,0.35700000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S4",0.34,0.323,0.35700000000000004,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S5",0.34,0.323,0.35700000000000004,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S6",0.34,0.323,0.35700000000000004,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S7",0.34,0.323,0.35700000000000004,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S8",0.34,0.323,0.35700000000000004,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S9",0.34,0.323,0.35700000000000004,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
outcome_risk_weight,"S10",0.34,0.323,0.35700000000000004,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S1",0.16,0.152,0.168,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S2",0.16,0.152,0.168,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S3",0.16,0.152,0.168,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S4",0.16,0.152,0.168,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S5",0.16,0.152,0.168,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S6",0.16,0.152,0.168,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S7",0.16,0.152,0.168,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S8",0.16,0.152,0.168,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S9",0.16,0.152,0.168,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_adverse_probability,"S10",0.16,0.152,0.168,1.0,1.0,0.9666666666666667,nothing,nothing,nothing,-0.033333333333333326,0.0,-0.033333333333333326,false,true,false
partner_neutral_probability,"S1",0.5,0.475,0.525,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S2",0.5,0.475,0.525,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S3",0.5,0.475,0.525,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S4",0.5,0.475,0.525,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S5",0.5,0.475,0.525,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S6",0.5,0.475,0.525,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S7",0.5,0.475,0.525,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S8",0.5,0.475,0.525,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_neutral_probability,"S9",0.5,0.475,0.525,0.7,0.7111111111111111,0.7,nothing,nothing,nothing,-0.015873015873015976,0.0,-0.015873015873015976,false,true,false
partner_neutral_probability,"S10",0.5,0.475,0.525,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S1",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S2",0.2,0.19,0.21000000000000002,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S3",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S4",0.2,0.19,0.21000000000000002,0.36878403928687775,0.36878403928687775,0.36878403928687775,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S5",0.2,0.19,0.21000000000000002,0.42518946131113944,0.42518946131113944,0.42518946131113944,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S6",0.2,0.19,0.21000000000000002,0.9866666666666667,0.9866666666666667,0.9866666666666667,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S7",0.2,0.19,0.21000000000000002,0.13888888888888887,0.13888888888888887,0.13888888888888887,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S8",0.2,0.19,0.21000000000000002,0.3344035881095151,0.3344035881095151,0.3344035881095151,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S9",0.2,0.19,0.21000000000000002,0.7,0.7,0.7,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_risk_weight,"S10",0.2,0.19,0.21000000000000002,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S1",0.84,0.7979999999999999,0.882,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S2",0.84,0.7979999999999999,0.882,0.4690715143703174,0.4690715143703174,0.4690715143703174,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
partner_trustworthy_probability,"S3",0.84,0.7979999999999999,0.882,1.0,1.0,1.0,nothing,nothing,nothing,0.0,0.0,0.0,false,true,false
