seed,regularity,run_length,acute_timing,acute_count,low_control_fraction,uncontrollability_log_evidence,cumulative_overwhelm_precision,final_persistent_probability,maximum_step
63038,bernoulli,32,late,0,1.0,-0.10865607770046455,0.0,0.5063143206769589,0.03999014138771684
63039,clustered,32,late,0,0.5,-1.7666628661491932,0.0,0.2933025615519774,0.04373502117906802
63040,periodic,64,late,0,0.0,-3.295407612032179,0.0,0.2138166741530965,0.04917869117153109
63041,jittered,64,late,0,0.75,-1.0710418663518888,0.0,0.342832089796218,0.048851037173099854
63042,bernoulli,64,late,0,0.25,-1.6255289029262754,0.0,0.3982590442950819,0.05478260281626679
63043,clustered,64,late,0,1.0,2.484778836446884,0.0,0.8630943167717385,0.045588329039215836
63044,periodic,80,late,0,0.5,-1.6851791610260611,0.0,0.2793373193199812,0.04552162999313317
63045,jittered,80,late,0,0.0,-2.4944393282629966,0.0,0.2319786335475293,0.052171567631315446
63046,bernoulli,80,late,0,0.75,-2.684113392084101,0.0,0.2393588204232247,0.06287919091751815
63047,clustered,80,late,0,0.25,-2.2774798515307095,0.0,0.2964690575529959,0.05521137444559776
63048,periodic,16,early,1,1.0,0.18887597639332976,0.1009082225808526,0.40609755125707625,0.05306983767989343
63049,jittered,16,early,1,0.5,-1.5236410620629979,0.1009082225808526,0.3568526137643416,0.057230961814511094
63050,bernoulli,16,early,1,0.0,-0.5980369438546356,0.1009082225808526,0.5700342683143725,0.13819985221157322
63051,clustered,16,early,1,0.75,-2.5489806643846373,0.1009082225808526,0.16276828391831452,0.048252146658133654
63052,periodic,32,early,1,0.25,-3.1904800240338353,-0.6528635797955276,0.12883098148001554,0.039206956758135264
63053,jittered,32,early,1,1.0,-2.4379746746756084,0.1009082225808526,0.18922489046928243,0.04864148680645439
63054,bernoulli,32,early,1,0.5,0.15568068960026213,0.1009082225808526,0.5023852054235551,0.05214173810837214
63055,clustered,32,early,1,0.0,-2.4724344872903954,0.1009082225808526,0.22254212658394848,0.05113353639192908
63056,periodic,64,early,1,0.75,-1.8162412713432803,0.1009082225808526,0.2670119100719589,0.05535589159401538
63057,jittered,64,early,1,0.25,-2.9397509412416603,0.1009082225808526,0.18001661146172804,0.04591258308836624
63058,bernoulli,64,early,1,1.0,-1.8210142078704816,0.1009082225808526,0.44400245892037576,0.05407304374961197
63059,clustered,64,early,1,0.5,-2.140517873472312,0.1009082225808526,0.32248408991154576,0.05261377610998663
63060,periodic,80,early,1,0.0,-2.6363504498037207,0.1009082225808526,0.19745343858133815,0.04998717968454966
63061,jittered,80,early,1,0.75,-0.9951919945253143,0.1009082225808526,0.6711315581286585,0.05707577554470339
63062,bernoulli,80,early,1,0.25,-2.916149806350423,0.1009082225808526,0.171515867898917,0.05695308585743575
63063,clustered,80,early,1,1.0,-0.3174271224714312,0.1009082225808526,0.6518588501999194,0.05238153146169344
63064,periodic,16,middle,1,0.5,-0.4545213010907998,0.1009082225808526,0.3962751931578636,0.03153305389055083
63065,jittered,16,middle,1,0.0,-0.5539427401130432,0.1009082225808526,0.4365255553627395,0.05707577554470339
63066,bernoulli,16,middle,1,0.75,0.5174606317287415,0.1009082225808526,0.5203941568412515,0.059172894039696666
63067,clustered,16,middle,1,0.25,-2.05509508220712,0.1009082225808526,0.2811838000477489,0.04553856451416355
63068,periodic,32,middle,1,1.0,0.7427671818441968,0.1009082225808526,0.5478692988610111,0.03808989173507382
63069,jittered,32,middle,1,0.5,-2.6735245108247243,0.1009082225808526,0.2256797165844741,0.04480448812373944
63070,bernoulli,32,middle,1,0.0,-1.8651498643521325,0.1009082225808526,0.267877992577889,0.036538933743496704
63071,clustered,32,middle,1,0.75,-2.5177611360051073,0.1009082225808526,0.13030132100002398,0.048017746461565175
63072,periodic,64,middle,1,0.25,-2.972446479685278,0.1009082225808526,0.2374055460041163,0.054352509674329974
63073,jittered,64,middle,1,1.0,-0.42470196564079776,0.1009082225808526,0.3972053925530365,0.04872434609754145
