seed,condition,iteration,phi_1,phi_2,phi_3,residual_1,residual_2,residual_3,local_free_energy_1,local_free_energy_2,local_free_energy_3,observation_free_energy,state_entropy,hyper_complexity,hyper_free_energy,joint_free_energy
8303,global_early_switch,3,1.4696972833820554,1.198063239882479,1.5022817740909096,0.2186898559369091,0.31542094673301724,0.23178853962018475,107.51399831208794,164.24178992611206,155.33165503606614,257.5414294431192,96.87653352709708,1.604686960512443,81.21864010175092,449.9453773112754
8303,global_early_switch,4,1.4994010153400763,1.2198459766516943,1.5240645108601247,0.21356669109938733,0.3111975711194489,0.22893402865893106,106.89584466456954,164.4880893459672,155.72926444964074,258.4367718092792,94.4610139633356,1.6258262858519572,79.8039480541974,450.5567278603012
8303,global_early_switch,5,1.5225805049357244,1.2368442690218362,1.5410628032302667,0.20962964392525105,0.3079313233353607,0.22671867285755978,106.42081356549618,164.6876625150503,156.04509690734793,259.15139726876356,92.56163256905161,1.6431395502646073,78.6959633335581,451.06183439669564
8303,global_early_switch,6,1.5407743088955999,1.250186391925745,1.5544049261341755,0.20657677038636074,0.3053854953288121,0.22498730661576974,106.05254446260341,164.84880571578333,156.29631675238727,259.7222004274762,91.06197127824801,1.6572306355543498,77.82382180336657,451.47546001388895
8303,global_early_switch,7,1.5551188459264742,1.2607057190817195,1.56492425329015,0.2041929405393309,0.3033892660947387,0.22362689210995904,105.76507170511286,164.97862888194493,156.49639917694185,260.1784178754317,89.87414229579443,1.6686515777785154,77.13466404590608,451.81218997925794
8303,global_early_switch,8,1.5664678461751504,1.269028319264082,1.5732468534725126,0.20232137051453838,0.30181670885612555,0.22255347378474286,105.53945003354711,165.0830664439446,156.65593394441248,260.54324920884085,88.9309676135127,1.6778818742807209,76.58846176746049,452.0852196078398
8303,global_early_switch,9,1.5754712548924357,1.2756308189900911,1.5798493531985216,0.20084568734406522,0.30057341395906856,0.22170373303319932,105.36161175565962,165.16699940537035,156.78326111498984,260.8351312319761,88.18059594285886,1.6853266101197821,76.15454432729862,452.3059720102847
8303,global_early_switch,10,1.5826290928316977,1.28087990014555,1.5850984343539805,0.19967822288209885,0.29958764585184877,0.22102932958805427,105.2209599681206,165.23440749775307,156.8849650818687,261.068736564844,87.58269682323223,1.6913223870524967,75.80919287940377,452.48409099860515
8303,global_early_switch,11,1.5883292523147947,1.2850600170998212,1.5892785513082517,0.19875213500077055,0.2988043116574369,0.2204929972702506,105.10941790967894,165.2885181089432,156.96625659857483,261.255756993721,87.10570877344615,1.696145986820833,75.53393016124453,452.6275931791464
8303,global_early_switch,12,1.5928746282207367,1.2883932927641786,1.592611826972609,0.19801596349755599,0.29818073837417186,0.22006578348282563,105.0207704235671,165.33193932919826,157.03126815254467,261.4055188976659,86.72481333833814,1.700023428898537,75.3142789965964,452.74307531608076
8303,global_early_switch,13,1.5965029945749123,1.2910540947572406,1.5952726289656711,0.19742977681549784,0.29768364594093577,0.21972505373987886,104.95019725800297,165.36677398050065,157.083283342455,261.5254687323776,86.4204186356196,1.7031383817002528,75.138843823188,452.83592878256763
8303,global_early_switch,14,1.5994017888406484,1.2931798772187806,1.597398411427211,0.19696239195643597,0.2972869376151565,0.21945302462666338,104.89393614875883,165.39471482340144,157.12491541450726,261.6215564241231,86.17701111081017,1.705639603662159,74.99862188650614,452.9105385775073
8303,global_early_switch,15,1.6017192555628896,1.2948793528150908,1.5990978870235213,0.19658933396662093,0.296970060873241,0.21923566902417932,104.84903554797454,165.41712294131258,157.15824677568628,261.69853880092484,85.98227707447575,1.7076472906704598,74.88648041728707,452.97045858257627
8303,global_early_switch,16,1.6035729640030898,1.2962387390045709,1.6004572732130014,0.19629131195694108,0.2967167715197551,0.21906188644664668,104.81317007672646,165.43509198078647,157.18493880835513,261.7602210528171,85.82642275833415,1.7092583622402313,74.79675459996125,453.018562008535
8303,global_early_switch,17,1.6050563500641275,1.2973265554493318,1.6015450896577623,0.19605307128401972,0.2965141951874129,0.21892287040919647,104.7845015601018,165.44950013749934,157.20631810844918,261.8096481805343,85.70164686969872,1.7105508834833256,74.72493735063868,453.0571671666149
8303,global_early_switch,18,1.6062437981566957,1.2981973507172153,1.6024158849256458,0.19586251654213488,0.296352105148985,0.21881161990821438,104.76157296630572,165.4610523250758,157.22344475672682,261.84925770784446,85.60172735186202,1.7115876585569225,74.66743731867594,453.08814197398954
8303,global_early_switch,19,1.6071946068332814,1.298894610413378,1.6031131446218085,0.19571003663972855,0.29622236317615486,0.21872256011506316,104.74322683151706,165.47031418993663,157.23716637184828,261.8810013933418,85.52169672269488,1.7124191760856178,74.6213894295794,453.1129897869224
8303,global_early_switch,20,1.6079561013015966,1.2994530396901425,1.603671573898573,0.1955879810726968,0.29611848346881414,0.2186512458626241,104.72854202968695,165.47773954824046,157.2481610582059,261.9064424231465,85.45758580070054,1.7130859764715178,74.58450575923302,453.13291958245827
8303,global_early_switch,21,1.6085660809266364,1.2999003580818385,1.604118892290269,0.19549025228934988,0.2960352917420117,0.21859412939886244,104.71678447367829,165.4836923340464,157.25697140774525,261.92683283906126,85.4062214266405,1.7136206849081832,74.55495811241236,453.1489027414557
8303,global_early_switch,22,1.6090547604107321,1.3002587230368419,1.6044772572452723,0.19541198427416007,0.29596865562818925,0.21854837642775535,104.70736849771801,165.4884644782599,157.26403185159407,261.9431757539722,85.36506514148222,1.71404941944391,74.53128452323328,453.1617195877103
8303,global_early_switch,23,1.609446305088976,1.3005458558008876,1.604764390009318,0.19534929059216488,0.2959152725774961,0.21851172120813944,104.6998263699119,165.49229006951654,157.26969024766646,261.9562748903826,85.33208551265446,1.7143931641514483,74.51231539792585,453.1719965886144
8303,global_early_switch,24,1.6097600504695513,1.3007759357466426,1.604994469955073,0.1952990649597938,0.2958725016631312,0.21848235152704568,104.69378428610028,165.49535680974816,157.27422519994795,261.96677426903847,85.30565632963557,1.714668754832256,74.49711467876067,453.1802365472071
8304,global_early_switch,1,1.2675811919595616,0.6422967244152704,0.7597313496098697,0.30430185313692665,0.4188268416740983,0.3298781651236474,130.7069260980003,167.93313129293117,153.41223717343294,262.0988174279293,137.12742427267315,1.4684812399644365,101.07756259788427,470.07262683014943
8304,global_early_switch,2,1.1776988296006747,0.5763829920187533,0.6938176172133526,0.32825313389724964,0.4352068996978176,0.34024350255457836,132.72235769698835,168.10797753405947,153.196000097744,259.54728727753934,143.19231095254239,1.4433146929993432,105.52762799287322,470.52736768833813
8304,global_early_switch,3,1.1035987858798526,0.5220429599568172,0.6394775851514164,0.3489252735312261,0.4490498148944791,0.3488841741202544,134.39364457460016,168.29484768405763,153.11435976294848,257.56285175533515,148.04495359505464,1.4306664385512748,109.1256704332428,471.13741638271097
8304,global_early_switch,4,1.043866114781039,0.47823900115102047,0.5956736263456197,0.3661841089770095,0.4604316293975889,0.3559063559611518,135.74764972156095,168.4761244214505,153.1128897343297,256.0436619564019,151.85931961318173,1.4257991230007674,111.9793271272088,471.78634449832185
8304,global_early_switch,5,0.9966457413299539,0.4436107272868913,0.5610453524814906,0.3801936853230145,0.46956957977907804,0.3614902218832988,136.8226425763347,168.64008892150025,153.1526775911608,254.89454050234875,154.8129838107181,1.425317708131017,114.20575017841696,472.3998851740872
8304,global_early_switch,6,0.9599232358258705,0.4166808899172302,0.5341155151118294,0.3913064069211953,0.4767611906225497,0.3658509205607678,137.66168554686308,168.78084065616667,153.20872659496536,254.03296538171617,157.07228222851572,1.4269980330836138,115.91932839386669,472.9389997202009
8304,global_early_switch,7,0.9317435341127571,0.3960157753276138,0.513450400522213,0.39996016379779126,0.482330052856329,0.3692071706596053,138.30746792786428,168.89699250693747,153.26667242900524,253.3910329282651,158.78360261747204,1.4295065386225456,117.22375481693561,473.3897462023246
8304,global_early_switch,8,0.9103478413326469,0.38032560062219956,0.4977602258167988,0.4066023597074446,0.4865872430930604,0.3717608465276009,138.7989641032558,168.99003195423796,153.31934388807107,252.91485616829533,160.0699463988365,1.4321181577451547,118.20810028899315,473.75358752920573
8304,global_early_switch,9,0.8942371341596842,0.36851108202869354,0.4859457072232928,0.41164406943872955,0.4898092889867189,0.37368665010443725,139.1697566212866,169.0629071431135,153.36395166151667,252.56271931825867,161.03114679997296,1.4344874448257166,118.94587820555488,474.03991785706654
8304,global_early_switch,10,0.8821830742654276,0.3596714381062388,0.47710606330083805,0.4154385867374403,0.49222922478711795,0.3751291054196445,139.44759162444947,169.11903845017775,153.4001081102183,252.3028676514635,161.74616035798422,1.4364864446178722,119.49597367129063,474.26111838127014
8304,global_early_switch,11,0.8732078144883889,0.3530895809364104,0.47052420613100965,0.4182761958430865,0.4940361660063835,0.37620397442775555,139.65469530282223,169.16173521655315,153.42857610430622,252.11140200344275,162.27623641032716,1.4381006756490775,119.9045086438329,474.4297035097168
8304,global_early_switch,12,0.8665493397445077,0.3482066994575641,0.46564132465216335,0.4203880481253345,0.49537948469268134,0.37700183793076725,139.80846975225847,169.19391216589176,153.45054873522426,251.97047288111986,162.6682090876878,1.4393676111762739,120.20700759059437,474.55691690397896
8304,global_early_switch,13,0.8616230997378662,0.3445941234526938,0.46202874864729304,0.42195415153028437,0.49637486644214035,0.37759237518636185,139.922311558935,169.21799463122483,153.46727281897904,251.8668182787372,162.95750935119318,1.4403429868738504,120.43049249104767,474.65221266914847
8304,global_early_switch,14,0.8579858550263466,0.341926810664246,0.45936143585884526,0.42311245832517047,0.49711063354742163,0.37802852291400607,140.00640562421705,169.23592724510027,153.47987619855002,251.79061964854048,163.17073021158282,1.441083908180369,120.59532767561282,474.72321673620894
8304,global_early_switch,15,0.8553043807125815,0.33996039616748497,0.4573950213620842,0.42396747122318723,0.4976535150440464,0.37835013252006655,140.0684239493154,169.2492303380434,153.48930663363313,251.73462566338196,163.32771490154255,1.441641427784056,120.71675471973833,474.77591302312106
8304,global_early_switch,16,0.8533297328483906,0.3385123210670783,0.45594694626167753,0.42459768951746146,0.49805354133830615,0.3785870045970695,140.11410644387368,169.259071756942,153.4963266083853,251.69349011188712,163.44320646165417,1.4420581160651582,120.80612318407563,474.814908889575
8304,global_early_switch,17,0.8518767930014473,0.33744683184598656,0.4548814570405858,0.42506171770790924,0.4983480127887233,0.37876131454549433,140.14772599059046,169.26633744117433,153.5015327073068,251.66327613938608,163.5281238310449,1.442368034410138,120.87185269865174,474.84370494645157
8304,global_early_switch,18,0.8508083741277127,0.3366633246719145,0.45409794986651375,0.4254031111234093,0.49856462436760096,0.3788895041849047,140.17245164505954,169.27169347386115,153.5053830934096,251.64108721777674,163.59053481467265,1.4425977283854463,120.92017199710251,474.86493585921045
8304,global_early_switch,19,0.85002306320564,0.33608742999572794,0.4535220551903272,0.4256541347805544,0.498723877551848,0.3789837322239027,140.19062743259093,169.2756374077319,153.5082251320671,251.62479350158634,163.63639043337673,1.4427675525551251,120.95567970499712,474.88057114675837
8304,global_early_switch,20,0.8494460336971699,0.3356642750228498,0.45309890021744903,0.4258386310626053,0.4988409143189221,0.379052972069844,140.2039836576413,169.27853919999203,153.51031985667237,251.61282967814392,163.67007450856437,1.4428928358817785,120.9817656459387,474.89207590999274
8304,global_early_switch,21,0.8490221478675599,0.3353534254144691,0.45278805060906835,0.42597418879595705,0.4989269008632007,0.37910383735298087,140.21379569845786,169.28067294170856,153.51186211922655,251.60404560990509,163.694813633756,1.4429851517985428,121.00092603531802,474.9005360911923
8304,global_early_switch,22,0.8487108168134458,0.33512511597478545,0.4525597411693847,0.4260737662074841,0.4989900614447743,0.37914119724766565,140.2210026413301,169.2822412345662,153.5129967398585,251.59759644083488,163.712980955406,1.4430531075572066,121.0149974871922,474.9067545719203
8304,global_early_switch,23,0.8484821836821281,0.3349574516784858,0.452392076873085,0.42614690096026925,0.4990364481730937,0.3791686338397529,140.22629538875105,169.2833935537131,153.51383098668666,251.59286167064948,163.72632103534042,1.4431030947207528,121.02533050118741,474.91132381251384
8304,global_early_switch,24,0.8483142978119618,0.3348343353736971,0.45226896056829635,0.426200608186915,0.49907051184117635,0.37918878086227426,140.23018195407468,169.28424003195528,153.5144441219005,251.58938563213889,163.73611587392872,1.4431398447892696,121.03291769167251,474.9146803954543
8305,global_early_switch,1,1.1205381458518728,0.7595197187788743,1.1232652681935824,0.3240071187835593,0.4084930486208102,0.29046346209237,127.86073056829909,165.07945730987666,162.40555701751254,264.1858980519197,131.62845351895234,1.5066222563110006,104.65291477987552,471.37448363969514
8305,global_early_switch,2,1.1110105881402421,0.7525328431236784,1.1162783925383868,0.326433068787149,0.4101833686894636,0.29164271588045876,128.07231215970077,165.07384670211246,162.2950384917021,263.88905278132296,132.29650319803704,1.5022421750813528,105.09590785125633,471.3247302394943
8305,global_early_switch,3,1.10371581240385,0.7471833409169908,1.1109288903316992,0.3282981864272384,0.411481403798873,0.29254749850614276,128.23466958309845,165.0702295702236,162.211214784417,263.66316443099527,132.80648166087957,1.4989703692801193,105.43450533308993,471.2892507449327
8305,global_early_switch,4,1.0981441964480685,0.7430974892160844,1.1068430386307928,0.3297272058117759,0.4124750676677151,0.2932396536591585,128.35888511911566,165.06786463352984,162.14765794245733,263.4914484023352,133.195109015821,1.4965192068335593,105.6927813719871,471.2636812626895
8305,global_early_switch,5,1.0938966899285558,0.7399826511017751,1.1037282005164835,0.3308192127286665,0.41323389474574496,0.2937679539882004,128.45370247635697,165.06629373268726,162.0994775875511,263.36101461923676,133.49086303090962,1.494678369438482,105.8894806854633,471.24507892855524
8305,global_early_switch,6,1.0906632785423065,0.737611482751859,1.1013570321665673,0.33165200586673643,0.4138123119943628,0.2941704913931661,128.52595280535198,165.06523270158743,162.06295846068318,263.26199671367783,133.71570678185503,1.4932931538202845,106.03910389511269,471.2314347642177
8305,global_early_switch,7,1.0882045549262882,0.7358084187667788,1.0995539681814872,0.3322861401026383,0.41425258768541284,0.2944767987947028,128.5809336625216,165.06450399575934,162.03528054233044,263.1868613473039,133.88650767340752,1.4922491506784947,106.15281320807446,471.221358790202
8305,global_early_switch,8,1.0863364830761388,0.7344384994100026,1.098184048824711,0.3327684392512257,0.4145873518295736,0.2947096459274076,128.62273022538415,165.06399550888352,162.0143046077133,263.12986737426877,134.01617770144583,1.4914613331430773,106.23916842624926,471.2138762135904
8305,global_early_switch,9,1.0849180794926552,0.7333983367821146,1.097143886196823,0.3331349317718351,0.4148416809821956,0.2948865147723642,128.65447942031867,165.06363547732985,161.9984084253624,263.08664553691017,134.11457694209923,1.490866282215828,106.30471494487114,471.20829449716973
8305,global_early_switch,10,1.083841629102923,0.7326089398296443,1.0963544892443526,0.33341323517229393,0.415034780230666,0.295020784279232,128.6785822769515,165.06337729502906,161.9863622117939,263.0538743009295,134.1892205519423,1.4904164396075816,106.35444663936747,471.2041159551323
