scenario,t,x_true,y,x_mean,x_var,z_mean,h_mean
dream,112,8.509482846662026,8.801709714931935,8.836011638974774,0.09877372972813651,-2.486204340048648,-2.6639225732460834
dream,113,5.815376002506418,5.206330914468132,5.238768891244105,0.09898245933581602,-2.664738184452152,-2.823169905738039
dream,114,4.137173757481987,3.8033660863873506,3.8218904391695503,0.09842139621713354,-2.3551906680156525,-2.5996236779090918
dream,115,1.0411261483595067,0.805090351936167,0.8380490933624035,0.09883361020230605,-2.5399582697544774,-2.723698274900413
dream,116,-1.6310341345316255,-1.6164329766765013,-1.5872010595578208,0.09878835430207399,-2.533091492666668,-2.7628191818005665
dream,117,-2.611556332783034,-2.5856261081570495,-2.5672784433306814,0.09829765091394196,-2.2832028080160756,-2.523543047001006
dream,118,-5.786911858390399,-5.514365457337455,-5.479415809699193,0.0988635927425411,-2.548198384969963,-2.6967998764964913
dream,119,-4.829533746286107,-5.354153286644593,-5.35100336565406,0.09788181178830008,-2.1095865061629504,-2.1613305010639743
dream,120,-4.29702501100702,-4.19753628361422,-4.223675189685257,0.09704950818015379,-1.7040430890568012,-1.9649045843613138
dream,121,-3.159021681536636,-3.2305009295088056,-3.2584582726902562,0.09642484874730528,-1.5031534858785576,-1.765697658474185
dream,122,-4.5812034452720445,-3.9966647339318704,-3.9607642693986356,0.09601605878865398,-1.3642349894614028,-1.6391553473486136
dream,123,-3.812702812919291,-4.2715708353324935,-4.2457133849888615,0.09491840117256804,-1.1395607105022154,-1.3898986605441963
dream,124,-0.949027431120142,-1.1272354393685664,-1.1887397159012787,0.0978836817841414,-1.8388420502755356,-1.7692525763103448
dream,125,1.8448546378695565,1.7495294916505624,1.697925591896124,0.09820747109315918,-2.035565792811749,-2.06501034631671
dream,126,0.06676082033625758,0.2973875750881795,0.3329567057372765,0.09729644251599669,-1.7433553427166064,-2.008908847702515
dream,127,2.4637300619138283,2.9315081693074325,2.8860747534856235,0.0982627168857966,-2.0994433919789603,-2.2172767393082298
dream,128,8.503610359054024,8.74132679286735,8.702386163554847,0.0993509414570088,-2.999744812992056,-2.7553455966524045
dream,129,11.35904294171829,11.803240664652629,11.772072818781137,0.09911854986624241,-2.7961890139449155,-2.9348630109493308
dream,130,27.8153486431649,27.62105398603427,27.598740220022087,0.09986425155354293,-4.502556080693501,-3.890346361439654
dream,131,26.302857123411364,25.929614863233645,25.931399387761783,0.09938291962517429,-3.33405027326077,-3.246898862096752
dream,132,40.216566283326195,40.20575801055586,40.18494070502121,0.09986630658915809,-4.533697087100278,-4.065388750212149
dream,133,30.257147464412903,29.96791789964527,29.98439559910085,0.09979924281660377,-4.243287875759295,-4.31614250592414
dream,134,24.94114819840052,25.162621940006154,25.17293202043535,0.09968969410868157,-3.9445091030018453,-4.174420260720524
dream,135,23.880802589700213,23.979363533941193,23.979052184188983,0.09952157533378828,-3.6037133815281197,-3.421701557025877
dream,136,31.95108543761582,32.32468062988734,32.30261787851168,0.0997688452615287,-4.050414281077606,-3.9116475599287757
dream,137,20.466826304250294,20.37917905284839,20.396894417301578,0.09982814478796613,-4.364138452938528,-4.315074124948654
dream,138,12.157897282914817,12.328863282364338,12.342904229960277,0.09980078637579864,-4.293967308359381,-4.450019340150714
dream,139,29.578512471848345,30.39617835211709,30.3832232663631,0.0999306117044161,-5.228912599911444,-5.046182018392725
dream,140,11.733867880299359,11.650382413318034,11.660529602979238,0.09994105159475426,-5.4304293158378325,-5.420245094104137
dream,141,21.056418212995816,20.80671971047414,20.799258584517172,0.09992331216095607,-5.265418968568293,-5.445779177196775
dream,142,20.594691637638636,20.78488889336145,20.783604428858418,0.09987475887560958,-4.913703584500703,-4.797842992350163
dream,143,8.89833894078644,9.218879533070885,9.230203157981776,0.099892417682303,-4.888832594525472,-5.001002953591064
dream,144,-11.461873215819748,-11.565406030780657,-11.555225815072717,0.09994993525067185,-5.575873690830488,-5.494451336974371
dream,145,-27.322101907663587,-27.2650293926727,-27.25699378958144,0.09995066418365048,-5.643218985339466,-5.725635136885045
dream,146,-30.269120965174217,-30.60843430814259,-30.604584309080654,0.099918333431078,-5.291500903599962,-5.447511269823965
dream,147,-39.8818548745934,-40.245085032772856,-40.23735377536681,0.09993079004283376,-5.360357621286143,-5.52425564923012
dream,148,-41.90104581543868,-41.965227770758815,-41.961274560433125,0.09989429188806197,-5.056686089356651,-5.202968648258934
dream,149,-38.95727633007002,-38.606174916982184,-38.608257719442854,0.09983430843660863,-4.653722064794338,-4.616419321668266
dream,150,-32.576845807743645,-32.284010714839056,-32.29380386422362,0.09977711608767763,-4.2773757578515275,-4.508394917006858
dream,151,-34.19698792847312,-34.76985338093645,-34.75959276525407,0.09974917456474969,-4.162240511414211,-4.395835909538389
dream,152,-47.02920638639314,-47.06664176086113,-47.05285785753144,0.09990185920093854,-4.920105431347102,-4.853755931435986
dream,153,-41.05993030131476,-41.472433606461706,-41.47894997744846,0.09979811609698384,-4.4070673402772504,-4.6021142358935405
dream,154,-35.76237232532823,-35.17382315913565,-35.18345657478357,0.09977232315341364,-4.255056203543823,-4.484920570609264
dream,155,-27.983971460825874,-28.322359160392633,-28.333869300355204,0.0997743961172037,-4.235442970757345,-4.458763893707327
dream,156,-29.887185465956563,-29.772017361672628,-29.76345245095689,0.09969998647432006,-4.016604595075475,-4.233124050305014
dream,157,-29.44157042913251,-29.857901567234297,-29.851174968699063,0.09957497117787435,-3.707052956179716,-3.8585940642418466
dream,158,-31.0363822639273,-31.426273390448106,-31.411669945615905,0.09952395447007131,-3.5211973246362342,-3.7679823809129838
dream,159,-30.777228612630488,-31.06868169773559,-31.06026048656556,0.0993140075139471,-3.2328166857944853,-3.394387549953883
dream,160,-38.22553525815084,-38.696585663419725,-38.67422227191882,0.09975663762709243,-4.0062536418335934,-3.880998651562665
dream,161,-36.57449035984666,-36.4454227121395,-36.44734557611531,0.0993483770711156,-3.3019351225401015,-3.213510921470335
dream,162,-32.711722696064435,-32.27544042018733,-32.29604852191791,0.0991228870182835,-2.8971430879948556,-3.1505268708821768
dream,163,-26.500440613437704,-25.959080514261846,-25.98501047782011,0.09945088830303796,-3.2637863781374543,-3.372280358022857
dream,164,-21.830362330768633,-22.027297272605452,-22.046685647132144,0.09927069224394595,-3.0757015964397905,-3.3238838736630325
dream,165,-16.991281669389892,-17.325375051813378,-17.347762159373445,0.09938139668171123,-3.1955168355875063,-3.400454399139388
dream,166,-12.948423628549628,-13.351638342214642,-13.371967696421184,0.099350237409097,-3.1722659854257453,-3.406272151611412
dream,167,-11.798583532100661,-12.634040319278094,-12.634778550204633,0.09893517718660798,-2.815374921411727,-2.7485854247557437
dream,168,-15.067014081009328,-14.957852680059931,-14.927405324108259,0.09896956743588997,-2.6704059819898855,-2.860967266774995
dream,169,-14.538479392521452,-14.232885077226621,-14.231941461996843,0.09818010631030973,-2.2692161842185574,-2.283808391178752
dream,170,-12.375834934044786,-12.178348328992799,-12.209237974265843,0.0976982312991851,-1.926547917658301,-2.1952748901115187
dream,171,-19.355972885137533,-19.249677825177606,-19.21298735759492,0.0995204425728708,-3.2781095460021277,-2.8741790473486826
dream,172,-18.800602645575225,-18.547504648594927,-18.542371098082572,0.09826079594089664,-2.3009612413397056,-2.3627314213441575
dream,173,-18.67435354633309,-18.610283085625355,-18.58632967304913,0.09759269574607024,-1.9114825179599455,-2.1686038667753182
dream,174,-26.315930950153234,-26.58250347283093,-26.547247745036636,0.09960499953868386,-3.4553494221289807,-2.9390709694923074
dream,175,-29.46442435484593,-29.259181833282657,-29.230606372874266,0.09929256343074273,-3.0099189184887614,-3.1340953233439066
dream,176,-20.646476082711732,-21.142396767904522,-21.168551731386497,0.09960530814376443,-3.5411888595169683,-3.5052265786774424
dream,177,-19.867411333268997,-20.094721045008907,-20.094865760645447,0.09906047718741981,-2.9283122723064334,-2.8452610910468397
dream,178,-11.881969024382101,-11.832558811901016,-11.86184027004584,0.09959653873512213,-3.491106104045488,-3.3311564168107255
dream,179,-10.366230900669212,-10.429776894353846,-10.438605541296889,0.09894768196616391,-2.7936496440498826,-2.93711580149103
dream,180,-13.130056613524221,-12.869503251936994,-12.842506256792719,0.09908572408360107,-2.801571913241889,-3.0110195796425314
noetic,1,0.8281449129806161,0.8401121071376058,1.4628430584285523,0.09903160859459328,-2.303571867278754,2.152712845572513
noetic,2,1.9680598548208883,1.9565573702342987,1.764250874468161,0.0660749223599851,2.149170981455774,2.1466767375269162
noetic,3,2.1590675826706742,2.0692861457853247,1.9195017032068113,0.06191092821124519,2.1658669145329,2.1394907874364484
noetic,4,1.7399262348993108,1.281616957742066,1.488525617702539,0.06181860647321784,2.133487764449781,2.127483329326308
noetic,5,2.245275456294538,2.284704013622967,1.96702709199829,0.06351077244492816,2.0281417453418715,2.104735393750234
noetic,6,2.9182322208815594,2.7900001362163667,2.461745457565121,0.0643714332245647,1.983562049148606,2.0763318001154256
noetic,7,2.9824417655649595,3.253793278763683,2.932315621130432,0.06487101634348802,1.9538704909357871,2.0438694853062684
noetic,8,2.234347769515633,2.1649719499362288,2.39024280168594,0.06370859835221115,2.0191263413632234,2.018702679242381
noetic,9,2.6707534825011874,2.232122186424898,2.246639666875404,0.062398203026547305,2.0809271514320042,2.0074440750261195
noetic,10,2.4721861821248714,4.430489284165787,3.976167832177986,0.08021404527140506,0.9785439460322026,1.9002497202041675
noetic,11,2.635640479874768,4.406035869674474,4.200131216584447,0.06724791266899732,1.8796978403388573,1.8685607463430358
noetic,12,2.209960135131252,3.613050314590346,3.7436405755822344,0.0653675027082296,1.9065381595485558,1.8467277014189336
noetic,13,1.234021868318413,2.7267128907726472,2.99319270266624,0.06788415703573081,1.7453847993652376,1.797920521039877
noetic,14,1.5440369682677482,2.4514581614274067,2.5832039890086995,0.06639779146033,1.8372340049977083,1.7734952372979416
noetic,15,0.3832018405922071,1.5690121260052925,1.8390609775861537,0.06948709716251888,1.6460915256368436,1.7161549109597443
noetic,16,-0.7148460446291446,0.8212677795051845,1.0910143806216017,0.07086466801542192,1.5723212934748405,1.6541717207433808
noetic,17,-1.2612066532427437,0.07992460624567457,0.3468740632624781,0.07209215290006489,1.497433415940886,1.5881439154094237
noetic,18,-1.9414962495123644,-0.40383766536466426,-0.1941857836908138,0.07141245944814693,1.5348010628125701,1.5376280118507546
noetic,19,-0.008174275578204982,1.64864146005821,1.3154494619981199,0.0818237556819277,0.8477441975284068,1.4055277439505083
noetic,20,-0.7656535436534815,0.9117346530916989,1.004147480423071,0.07265426152931549,1.476509900514896,1.3844001695623263
noetic,21,-1.6709341493631837,-0.5464759615125034,-0.2545917176282597,0.08054644640736466,0.9318054876457732,1.2714127127408528
noetic,22,-2.1794012466067088,-0.7243954071308082,-0.6029412917858138,0.07482989846692939,1.318806829265321,1.241083724854151
noetic,23,-1.6554177551455023,-0.03122963504183914,-0.1657433248200857,0.07516202282666476,1.2737583926419613,1.2056133969693734
noetic,24,-2.06336458894746,-0.6167795106811471,-0.503129399165409,0.07525705780130161,1.263321269762908,1.1772192097887446
noetic,25,-4.283714405536218,-3.0486288062124984,-2.7760394249207763,0.08939611545325661,0.15922794638867754,0.992657631687396
noetic,26,-5.238944776821423,-3.3285937948530386,-3.187758438204757,0.07962912202291354,0.9967930289558874,0.94735933754845
noetic,27,-5.321923801129368,-4.605484439024221,-4.37510988450507,0.08539264975098226,0.5363440690902769,0.8281889868479242
noetic,28,-4.121444971124822,-2.066907378219357,-2.29558662867057,0.0890555132946058,0.18909979768878835,0.67846263019468
noetic,29,-3.9608813210297242,-1.6567745784830301,-1.7486048579983218,0.08247623168766334,0.7539873168269421,0.6542905581691817
noetic,30,-3.8134666246930493,-2.241728601052444,-2.141600184044341,0.08275295331173046,0.7171122638368944,0.6250863705922085
noetic,31,-2.637962020506518,-1.731808723234677,-1.785569802106764,0.08224015689310495,0.7490029866995213,0.622099019709774
noetic,32,-2.306950954167957,-0.7234113716513602,-0.8709646368335268,0.08483335311353286,0.5542231757982593,0.5559836542686131
noetic,33,-3.027123551347434,-1.6282663913747422,-1.505831928674392,0.08471193547079446,0.5598275031272417,0.5073109579818371
noetic,34,-2.1886982579429826,-0.7446605377041908,-0.8494762790867186,0.08471805960498334,0.552425587876997,0.4708045618945164
noetic,35,-2.664841864583365,-1.4335744353457072,-1.3387120926843668,0.08486010431825679,0.5360102574856063,0.441009669778474
noetic,36,-3.8139600925703245,-2.0944657279863423,-1.9784019075159398,0.08589214312813868,0.4491910654773474,0.39264158551941186
noetic,37,-2.8764680052423492,-1.4523111553541779,-1.5161089677023156,0.08506502931915945,0.5099963154971413,0.3849165791567687
noetic,38,-5.326318650421461,-3.7341475384262064,-3.552849128692419,0.09209630610348962,-0.20868458508535867,0.22904392287088138
noetic,39,-4.386033614348492,-2.560777314939256,-2.6599018676048223,0.08782895633920562,0.26259448906860255,0.18779994937057393
noetic,40,-4.437214802634624,-2.6821669204635095,-2.6615045239278134,0.08669175764919143,0.35012505554920603,0.2093126309956581
noetic,41,-4.085115092987028,-2.78414306739098,-2.7497759421954164,0.0865603149797847,0.3625304461386319,0.22330800963899614
noetic,42,-5.363586252912866,-3.9346424137444904,-3.797389903968962,0.08962060249400815,0.07797440143152179,0.13708697433450223
noetic,43,-6.105804226897797,-5.067262617015268,-4.930938879590133,0.09066110874542331,-0.04323193718613917,0.043673582569955696
noetic,44,-5.253617887362219,-3.628181232822585,-3.7339902501489823,0.08998220553464414,0.023347142148590058,-0.014067244832703066
noetic,45,-5.421999039618221,-3.7634167303068207,-3.738773073926782,0.08859755086552525,0.15249989331406466,0.010759442451570385
noetic,46,-5.760954485811136,-4.098881971584263,-4.037971509135233,0.08886560001990874,0.1294327124329038,0.0030245859031355743
noetic,47,-3.0426175681841268,-1.5297471052789458,-1.6766039747138886,0.09363243182612865,-0.46383354137483823,-0.13971982718571746
noetic,48,-3.7261115335211468,-2.54765830578998,-2.46136271773267,0.09096272006057952,-0.10647481475400428,-0.18204544086383526
noetic,49,-1.3564823687869434,0.3764836641390657,0.24033378876461262,0.09498486200205097,-0.7231646377171199,-0.336983596231077
noetic,50,-0.9967395625497737,0.5222319219749563,0.4964676041659049,0.09123408694502727,-0.1653101749874696,-0.3070254544001485
noetic,51,0.20099022563194818,2.3225499706172315,2.208691928351906,0.09384852294770774,-0.5234422673027773,-0.40915963057689025
noetic,52,0.25597013834900767,1.7437776351614063,1.772963840339791,0.0917664663324617,-0.2403188453348019,-0.3819662814374007
noetic,53,1.1798537286140718,3.077797390565815,2.984076487641786,0.0932743357818832,-0.44044843658484206,-0.45049483686109065
noetic,54,-0.05455875646652901,1.4743108758248256,1.5622208777786184,0.09353869829612563,-0.4878260055053726,-0.5137071849564849
noetic,55,-0.593688529911837,1.1167410925962837,1.144501723738939,0.0924433877948031,-0.34182447167291974,-0.4835780249125482
noetic,56,-3.0231532019906964,-1.9202680233602902,-1.8032858031315402,0.09611037462721282,-1.000963293074602,-0.6376125665318364
noetic,57,-1.5280406032757574,0.47745519478587023,0.379254183616249,0.09551711607168505,-0.8697139025955893,-0.7438640537418856
noetic,58,-0.709519056525722,0.4189107445335718,0.4152025700795236,0.09367413745029536,-0.5486516158037257,-0.6824177443183693
noetic,59,-1.9923256915493375,-0.8505210554329873,-0.7806896418899942,0.0943908866636823,-0.6556811453265913,-0.7271997863947058
noetic,60,-1.4913127518657774,-0.015532785027697041,-0.05930631637847479,0.09397160411634804,-0.5923526104515414,-0.7253505401204879
noetic,61,-3.613444862663269,-2.1077108070775705,-2.017449279295409,0.09559993875822073,-0.8975512728425022,-0.8203042196735808
noetic,62,-3.9754791515889734,-2.1343558305069905,-2.1215199904391,0.0941060252947251,-0.6280705765921347,-0.7641651764555988
noetic,63,-4.076368902425402,-2.6916403403281173,-2.6517597611942683,0.09410221910121394,-0.6192321648530207,-0.7558389517884371
noetic,64,-5.161425464815701,-3.6337454814673076,-3.572850268927203,0.09453645711496322,-0.6909963209315454,-0.7874473577734644
noetic,65,-5.254544049204139,-3.5209747325033387,-3.513246118148238,0.09390329048098284,-0.5918150824373838,-0.7261607357323752
noetic,66,-4.304965168313081,-2.6701305749501825,-2.7108404623902085,0.09390071316377495,-0.581860092722546,-0.7184691477944557
noetic,67,-5.333074316105111,-3.997991744955501,-3.9236278212347573,0.09477301794957498,-0.7292206276134282,-0.7750726728015598
noetic,68,-3.9159547484661976,-2.7569046862979416,-2.8107392867225793,0.09445313910871134,-0.6791499237602461,-0.7938618230297889
noetic,69,-6.428533324127988,-5.105900780502171,-5.013598161322843,0.09621042502729445,-1.050545266004737,-0.9061582164216978
noetic,70,-6.521108927811284,-5.288603327376356,-5.260561221779404,0.09466560741829823,-0.7352079453669021,-0.876571388090363
noetic,71,-6.148386081166655,-5.062579480556433,-5.05890310638474,0.09434806737834427,-0.6775504908829396,-0.8088732770609587
noetic,72,-5.700696452905766,-4.402217510774276,-4.425972435284173,0.09411628805557294,-0.6290368107149648,-0.7702662745153748
noetic,73,-4.751349855148571,-3.5145812876674523,-3.5550334341243937,0.09413815612522847,-0.6265247730080531,-0.7630152038244002
noetic,74,-4.489149642817462,-3.008325281560359,-3.030986681753402,0.09385797475616749,-0.5814235295939044,-0.722603740135301
noetic,75,-3.7836631304057446,-2.3037348626781258,-2.339466898574898,0.09379331567458121,-0.5651695630264508,-0.705540196027288
noetic,76,-1.1698582255024301,0.6029743416278156,0.5012578036574117,0.09640001083924753,-1.0942627141277739,-0.8414397154265989
noetic,77,-0.43409483438440283,0.7801743550492923,0.7626576289790007,0.0942375293606873,-0.652919753385462,-0.7916807108171325
noetic,78,-1.187730924591555,0.5896581384053683,0.5978587591329066,0.0939194580624793,-0.5956026422886945,-0.7302703760398049
noetic,79,-1.5673357809808215,0.4747582078866043,0.48074397255760615,0.0935780303134677,-0.5342326854368659,-0.6692993624798267
noetic,80,-1.2269223055796552,0.0979854747191461,0.12188054491195584,0.09333882034732968,-0.4896839661388177,-0.6315486092107315
noetic,81,-1.3712983027827519,0.07482545020464103,0.0776922279975388,0.09300121317498103,-0.43657391866038864,-0.5729602699436507
noetic,82,-1.7542024627500248,-0.28029905804829236,-0.25470089802936646,0.0927710597252877,-0.3960564187158932,-0.5385262097439591
noetic,83,-3.4802185691865724,-2.280527880792394,-2.1787039453812214,0.09500510977692307,-0.75572743034276,-0.6430817663975253
noetic,84,-4.314570697237207,-3.200714932116655,-3.1335006078403485,0.09405680613039327,-0.5946751547196486,-0.6811007737114295
