seed,truth,heldout_log_per_observation,preheldout_complexity_per_observation,matched_comparators,best_matched_comparator,generating_family_margin,maximum_decomposition_error
778098,cue_local_relearning,"[-2.244239929499061, -2.1313472683881107, -2.4913608868328136, -2.1796129634617465, -2.4393313833686108]","[0.22110130204212278, 0.2900725132977607, 0.256473152982564, 0.3073068128988891, 0.2173437739388245]","[""context_split"", ""continuous_drift""]",continuous_drift,0.04826569507363576,1.4210854715202004e-14
778099,cue_local_relearning,"[-1.9453198824616624, -1.930232216454761, -2.223617283965038, -1.997844288914771, -2.342533968732675]","[0.24709473375871696, 0.3346931675735063, 0.2583787945737692, 0.3572995851117133, 0.20326069456808216]","[""continuous_drift""]",continuous_drift,0.06761207246001,1.4210854715202004e-14
778100,cue_local_relearning,"[-1.692074209363171, -1.5469569195751447, -1.4021131858007312, -1.478133039270345, -1.2198092742295117]","[0.2800452042467681, 0.36429002884455813, 0.2727145082927296, 0.37363351937532224, 0.2021234992896438]","[""continuous_drift""]",continuous_drift,-0.0688238803047998,1.4210854715202004e-14
778101,cue_local_relearning,"[-2.2183077354999323, -2.2195685725073977, -2.358649205591365, -2.287585214793835, -2.8933606561833267]","[0.30568621853610795, 0.37435021689392817, 0.2831363419122129, 0.3966030209958986, 0.19502163798399907]","[""continuous_drift""]",continuous_drift,0.06801664228643745,2.842170943040401e-14
778102,cue_local_relearning,"[-2.1013337109544867, -2.1238511357248857, -2.1919070027618472, -2.1185616551737256, -2.912606487710736]","[0.29072171413024345, 0.3549506573337655, 0.22978967062938835, 0.37822071618965364, 0.09086445144571602]","[""continuous_drift""]",continuous_drift,-0.005289480551160075,1.4210854715202004e-14
778103,cue_local_relearning,"[-1.8777490204248268, -1.8315953574195332, -2.453109922155096, -1.9067446318375154, -2.4486996839192754]","[0.2252733611831157, 0.29594301281193786, 0.12930130025733858, 0.3114926636326743, 0.08807814568976102]","[""continuous_drift""]",continuous_drift,0.07514927441798225,1.4210854715202004e-14
778104,cue_local_relearning,"[-2.2484135305762134, -2.1441958681019733, -2.8487055333480713, -2.2878743241327264, -2.7986682820029216]","[0.28880954526250757, 0.37565412132700066, 0.30267732738905856, 0.3894820382475599, 0.18094214387349916]","[""continuous_drift""]",continuous_drift,0.14367845603075313,0.0
778105,cue_local_relearning,"[-1.8272275354227778, -1.8021250903697865, -2.336608117892042, -1.801245249944749, -2.453497423142677]","[0.28488955454171194, 0.3442350040167457, 0.21914585100150397, 0.3532835155832126, 0.057749262570305826]","[""continuous_drift""]",continuous_drift,-0.0008798404250374148,2.842170943040401e-14
778106,cue_local_relearning,"[-1.6853253128795638, -1.7367627458499149, -2.374481974439271, -1.7247454052184992, -2.442694106535628]","[0.28049520839860487, 0.35996627224960204, 0.211154215476674, 0.35315761759307884, 0.14873152796579925]","[""continuous_drift""]",continuous_drift,-0.012017340631415685,1.4210854715202004e-14
778107,cue_local_relearning,"[-2.2051912366395907, -2.1442044289214195, -2.144600693973411, -2.211087890509962, -3.334072203221657]","[0.20445917959621066, 0.2928567470905667, 0.1652248717786905, 0.31695006920600427, 0.028748797519806326]","[""continuous_drift""]",continuous_drift,0.0668834615885423,1.4210854715202004e-14
778108,cue_local_relearning,"[-1.932026056847107, -1.94915405880361, -2.195095983316838, -2.0476498598778994, -2.0664403549197585]","[0.3807944149892075, 0.463362659319785, 0.3383971279698074, 0.48744979301722613, 0.26206996008785094]","[""continuous_drift""]",continuous_drift,0.09849580107428935,1.4210854715202004e-14
778109,cue_local_relearning,"[-1.7815612548700646, -1.766127040851396, -1.8206441243206548, -1.790216883077921, -1.8267639534762283]","[0.26065171811658233, 0.3404762647703554, 0.2623710502189482, 0.33652845278962734, 0.21383197874335738]","[""continuous_drift""]",continuous_drift,0.024089842226524993,7.105427357601002e-15
778110,cue_local_relearning,"[-2.1624204535828895, -2.1441075396486617, -1.9976254165368799, -2.2603185682529094, -2.798789772882926]","[0.257439580823358, 0.33071266656926923, 0.15038624464719896, 0.3540519711450331, 0.08449000330039273]","[""continuous_drift""]",continuous_drift,0.1162110286042477,2.842170943040401e-14
778111,cue_local_relearning,"[-1.5622644343119392, -1.611295690944095, -1.8318430786099436, -1.5745690630679992, -1.6700552037231855]","[0.37076470114313825, 0.4490915226473792, 0.3488228727406928, 0.4606794638461613, 0.20805827600933047]","[""continuous_drift""]",continuous_drift,-0.03672662787609582,1.4210854715202004e-14
778112,cue_local_relearning,"[-2.006547708724865, -1.974096392478529, -2.120653540192552, -1.9970359441926284, -3.979013873446749]","[0.29954789647279606, 0.3697236650925457, 0.1582096798145267, 0.3821054998237199, 0.0443733477073103]","[""continuous_drift""]",continuous_drift,0.022939551714099338,2.842170943040401e-14
778113,cue_local_relearning,"[-2.159623722423576, -2.0628459263282295, -2.6068644037519935, -2.097407557637701, -2.5785357922794843]","[0.22222274709805875, 0.3082608900760421, 0.16908621249972022, 0.3304967357268304, 0.12638452915384701]","[""continuous_drift""]",continuous_drift,0.03456163130947143,0.0
778114,cue_local_relearning,"[-1.9578739892885064, -1.9856160163800531, -1.9926230547631363, -2.0753543065755986, -1.9394593779782374]","[0.28160357967613187, 0.3599484646643627, 0.22197851741498728, 0.37823301836592343, 0.16768850231417906]","[""continuous_drift""]",continuous_drift,0.08973829019554547,2.842170943040401e-14
778115,cue_local_relearning,"[-2.0077180340925302, -1.8955642641995487, -1.820628082529562, -1.867105803797747, -2.4100266427510295]","[0.21260706117637088, 0.29397844944573787, 0.1624554914918567, 0.30647645016732133, 0.0974209469759143]","[""continuous_drift""]",continuous_drift,-0.028458460401801666,7.105427357601002e-15
778116,cue_local_relearning,"[-1.621395645862398, -1.522934616581617, -2.1305612991769234, -1.593225523111899, -2.2276966911646863]","[0.28862636403316694, 0.3438632768756132, 0.24701683251391074, 0.3626696444887036, 0.06527429837657146]","[""continuous_drift""]",continuous_drift,0.07029090653028192,1.4210854715202004e-14
778117,cue_local_relearning,"[-2.176506531088564, -2.1244676511096756, -2.758640321998544, -2.2144780334025125, -3.0205195874686384]","[0.3054950827960155, 0.38443111578500133, 0.23648647646911938, 0.3954888393836677, 0.10860954943407314]","[""continuous_drift""]",continuous_drift,0.09001038229283687,0.0
778118,cue_local_relearning,"[-2.039387760554101, -2.065581346174108, -2.011758528308622, -2.138667270085535, -2.784724812565921]","[0.28667985660937984, 0.37336824333001734, 0.25963861331179505, 0.3902563791657036, 0.08585692460376]","[""continuous_drift""]",continuous_drift,0.07308592391142721,1.4210854715202004e-14
778119,cue_local_relearning,"[-2.29420144449446, -2.2251006298595932, -2.5247343998796836, -2.3134363568883405, -2.9652895244829267]","[0.2872661004107625, 0.37002135292760524, 0.2602439503014588, 0.3829900016065992, 0.08116633669085238]","[""continuous_drift""]",continuous_drift,0.08833572702874726,2.842170943040401e-14
778120,cue_local_relearning,"[-1.8455223009209307, -1.8653117563156645, -2.24075906296083, -1.8902837236564318, -2.802179715569129]","[0.2745788154766933, 0.34793060551794364, 0.24761736974812507, 0.3546293488350379, 0.15569710790326566]","[""continuous_drift""]",continuous_drift,0.024971967340767343,7.105427357601002e-15
778121,cue_local_relearning,"[-2.0997784665141364, -1.9636383895568672, -2.5878934237248474, -1.9320021304038688, -2.5664451471131917]","[0.29330380992910227, 0.36534810097686216, 0.2204962348937716, 0.3951552937550373, 0.15982343204099317]","[""continuous_drift""]",continuous_drift,-0.03163625915299839,1.4210854715202004e-14
778122,cue_local_relearning,"[-2.091325330029348, -2.0567785610925675, -1.851746398990974, -2.10157169444431, -2.0598254651331462]","[0.24535729568325307, 0.31832576754143554, 0.2559085614577195, 0.32971322550557464, 0.2138634701277391]","[""continuous_drift""]",continuous_drift,0.0447931333517424,1.4210854715202004e-14
778123,cue_local_relearning,"[-2.076314402553237, -2.036906162369628, -2.062454694447399, -2.1753463273875795, -2.0227451288929474]","[0.21234166445343497, 0.28961315781274605, 0.14689482762010944, 0.30023876345155937, 0.12900474047788282]","[""continuous_drift""]",continuous_drift,0.13844016501795142,1.4210854715202004e-14
778124,cue_local_relearning,"[-1.8499564750882005, -1.895289582375848, -2.4118963262169117, -1.8340545256564438, -2.072595148550871]","[0.28644971910643185, 0.3679920868990069, 0.1413193964008795, 0.3777821982423742, 0.09800232943150843]","[""continuous_drift""]",continuous_drift,-0.06123505671940421,1.4210854715202004e-14
778125,cue_local_relearning,"[-2.127145241269907, -2.1188082199076925, -2.3568583377711443, -2.1621073288194044, -2.518957952439738]","[0.2541104718236709, 0.3418394939978766, 0.3080080357141622, 0.3610133709576602, 0.04236469228866633]","[""context_split"", ""continuous_drift""]",continuous_drift,0.04329910891171185,1.4210854715202004e-14
778126,cue_local_relearning,"[-1.623929132991183, -1.6059898291861954, -1.7571135869161338, -1.7510866342004485, -2.103174232199186]","[0.29663345384875295, 0.37383180892828743, 0.2651928578702765, 0.3874597300944475, 0.23564436797502689]","[""continuous_drift""]",continuous_drift,0.14509680501425315,1.4210854715202004e-14
778127,cue_local_relearning,"[-1.5034766961726467, -1.4908030799651524, -1.4252717057422268, -1.5418499209235428, -1.3810962230530706]","[0.20234694138423823, 0.27869214708190265, 0.14094383874437497, 0.28723137722353326, 0.12244877766130662]","[""continuous_drift""]",continuous_drift,0.051046840958390405,2.1316282072803006e-14
778128,cue_local_relearning,"[-2.046044249649083, -2.0679524254037034, -2.6986378558502597, -2.117647555366939, -3.419684235383232]","[0.30910982765598755, 0.3886846385199507, 0.29190750625501916, 0.40370921855823855, 0.19898138468226625]","[""continuous_drift""]",continuous_drift,0.04969512996323555,1.4210854715202004e-14
778129,cue_local_relearning,"[-1.971544721349039, -1.9155983062016162, -2.005776125318974, -2.0278523882849795, -1.9175340130089547]","[0.3006060655212938, 0.3860589318206021, 0.2689281189000509, 0.40424811955450446, 0.10520413729174448]","[""continuous_drift""]",continuous_drift,0.1122540820833633,1.4210854715202004e-14
778130,cue_local_relearning,"[-1.7601432528596836, -1.914962388599764, -2.82348003658692, -1.8306198058031624, -2.791739518304862]","[0.2540589442500427, 0.3377786098243485, 0.19480253332523226, 0.3574933984374364, 0.1374143005477864]","[""continuous_drift""]",continuous_drift,-0.08434258279660156,1.4210854715202004e-14
778131,cue_local_relearning,"[-1.7864524893410243, -1.6949978839168578, -1.7929542358129371, -1.775780198521403, -1.8768814557427769]","[0.2566516885887337, 0.3281303574646626, 0.23396672519355785, 0.3577722074297496, 0.20595627737151512]","[""continuous_drift""]",continuous_drift,0.08078231460454521,1.4210854715202004e-14
778132,cue_local_relearning,"[-2.435053153939112, -2.296662203862785, -2.1689909521996107, -2.235822813601666, -2.5422504373727124]","[0.24496335881708095, 0.32382973079117244, 0.1865066008904763, 0.35124522430749167, 0.035227776896354264]","[""continuous_drift""]",continuous_drift,-0.060839390261119064,1.4210854715202004e-14
778133,cue_local_relearning,"[-1.9349599190913276, -1.946852883657689, -2.2313851952878734, -2.029606777607871, -2.0438275138645805]","[0.24224841902634872, 0.3333608677920834, 0.19845547652029102, 0.3507891946148438, 0.06495431470972246]","[""continuous_drift""]",continuous_drift,0.08275389395018173,1.4210854715202004e-14
778134,cue_local_relearning,"[-2.0621923211538196, -2.0320770144236135, -2.1986066925511443, -2.0765992989788042, -2.13006382478932]","[0.2353897839535556, 0.3175031276838664, 0.21793738688447473, 0.3367252226636727, 0.20870361266778695]","[""continuous_drift""]",continuous_drift,0.044522284555190694,2.1316282072803006e-14
778135,cue_local_relearning,"[-2.028797967112406, -1.8736006500607871, -1.7140099577238095, -1.855319645914089, -1.6245765430655172]","[0.3027072652377087, 0.38243110029699595, 0.2403647981973002, 0.3824098875887432, 0.139632256036977]","[""continuous_drift""]",continuous_drift,-0.018281004146698088,1.4210854715202004e-14
778136,cue_local_relearning,"[-1.784583840648036, -1.8079444866054173, -1.679119959108899, -1.895736286475981, -2.857436316690456]","[0.24224561920739238, 0.3351236711853063, 0.20324754149358096, 0.35187963863664, 0.06652669355500888]","[""continuous_drift""]",continuous_drift,0.08779179987056374,1.4210854715202004e-14
778137,cue_local_relearning,"[-1.9518444134641086, -1.9484280464140271, -2.1047395694530078, -2.015819005228087, -2.0626780194838332]","[0.2528701919984569, 0.3405191993281959, 0.20899901599002527, 0.3557148366642134, 0.18968308151992197]","[""continuous_drift""]",continuous_drift,0.06739095881405976,1.4210854715202004e-14
778138,cue_local_relearning,"[-1.4957816449202106, -1.39660331656781, -1.6589780043981932, -1.4537354584904332, -2.2067680259250153]","[0.33537422741063055, 0.4160182080195896, 0.29039868932917284, 0.4247733067532971, 0.1847238075345197]","[""continuous_drift""]",continuous_drift,0.05713214192262317,1.4210854715202004e-14
778139,cue_local_relearning,"[-2.1591887559612895, -2.1154717664187395, -1.9568590698644917, -2.1125593939701632, -1.8764424465981158]","[0.3538237901300582, 0.42908856089566233, 0.32620082213745427, 0.44659803885700544, 0.20962451791567593]","[""continuous_drift""]",continuous_drift,-0.002912372448576228,1.4210854715202004e-14
778140,cue_local_relearning,"[-1.4781220153301335, -1.373099727830576, -1.0937649051330318, -1.2990732911004752, -0.9709109596314072]","[0.30016505277634975, 0.37035169667439355, 0.3284198439528877, 0.38840250234639995, 0.08029751169757593]","[""context_split"", ""continuous_drift""]",context_split,-0.2793348226975443,7.105427357601002e-15
778141,cue_local_relearning,"[-1.8945299491832275, -1.7107192273419853, -2.128524170043626, -1.6070171203785115, -2.707434041268355]","[0.3677896285665516, 0.4535532267791962, 0.33087145320201744, 0.4570919584900021, 0.2341825733210323]","[""continuous_drift""]",continuous_drift,-0.10370210696347382,2.842170943040401e-14
778142,cue_local_relearning,"[-2.3203270766577067, -2.1171246998908577, -1.866047690929526, -2.0315444172238264, -2.306153979410732]","[0.35805194947797386, 0.4303587198027068, 0.3902426856667418, 0.4578262697880165, 0.4422590771274153]","[""context_split"", ""continuous_drift"", ""change_point""]",context_split,-0.25107700896133167,1.4210854715202004e-14
778143,cue_local_relearning,"[-2.28581803627178, -2.1117102201975513, -2.3917441078691146, -2.0452343365362253, -2.419540344279019]","[0.28773991461235854, 0.37381801614159804, 0.3284584913158897, 0.39000097549719576, 0.2306880264727521]","[""context_split"", ""continuous_drift""]",continuous_drift,-0.06647588366132595,1.4210854715202004e-14
778144,cue_local_relearning,"[-1.8773774558659104, -1.8407762077466723, -2.347676884866761, -1.9053207558350014, -2.2442504093347484]","[0.2402486277046926, 0.33301519039981103, 0.17275518898676123, 0.35615518682217956, 0.06731687923867062]","[""continuous_drift""]",continuous_drift,0.0645445480883291,2.842170943040401e-14
778145,cue_local_relearning,"[-1.986662529823425, -2.027651742681466, -2.3819543194814754, -2.037459950836367, -2.596517959610588]","[0.24354064211534177, 0.3080279750457076, 0.16566491179666812, 0.30612676483213935, 0.15301249086295973]","[""continuous_drift""]",continuous_drift,0.00980820815490091,7.105427357601002e-15
778146,cue_local_relearning,"[-2.407491130835618, -2.231902830860551, -2.5775472964801196, -2.2839402931631954, -2.8941224560601944]","[0.283235000819786, 0.3618706245019201, 0.24025308381237676, 0.37230395875422406, 0.21129027860036587]","[""continuous_drift""]",continuous_drift,0.0520374623026445,1.4210854715202004e-14
778147,cue_local_relearning,"[-1.9459173418959876, -1.9176113353991333, -1.8369638432252504, -1.9980467837578093, -2.1155012278619516]","[0.3299022095483531, 0.41613063476553774, 0.20906788682642116, 0.42140151633317885, 0.19502566904313737]","[""continuous_drift""]",continuous_drift,0.080435448358676,1.4210854715202004e-14
778148,cue_local_relearning,"[-2.0926372799846416, -2.189714949776646, -2.3936304470455703, -2.2766406991297083, -3.0396315233635613]","[0.2064396125745721, 0.28713903608592745, 0.1330568342526533, 0.29728749291993567, 0.04753079883840283]","[""continuous_drift""]",continuous_drift,0.08692574935306219,1.4210854715202004e-14
778149,cue_local_relearning,"[-2.5344419001248317, -2.66330051400321, -2.5082387938862105, -2.5369933251755272, -3.417419458044404]","[0.2494646920462944, 0.33453258284538606, 0.24503489079892546, 0.3486646489959859, 0.12583043730889013]","[""continuous_drift""]",continuous_drift,-0.126307188827683,1.4210854715202004e-14
778150,cue_local_relearning,"[-2.0135034410602444, -1.9358046945052116, -2.289351786851971, -1.9609381102468468, -2.6136141538387427]","[0.23637579882894388, 0.31623910676820205, 0.1472509598433812, 0.3261110685301625, 0.06510123088464938]","[""continuous_drift""]",continuous_drift,0.02513341574163519,2.1316282072803006e-14
778151,cue_local_relearning,"[-2.0342784500599027, -2.0184183367403605, -2.0235591233061117, -2.1074068110630204, -2.574689333895388]","[0.2911718792198484, 0.3808429448629851, 0.21844148618739168, 0.3878890988649432, 0.12406652958240157]","[""continuous_drift""]",continuous_drift,0.08898847432265988,1.4210854715202004e-14
778152,cue_local_relearning,"[-2.4462089986239697, -2.526192708508767, -2.7930674757641567, -2.548455055377495, -3.000169371197231]","[0.3078620582988099, 0.3887959483698282, 0.2869649264178541, 0.4164075874268605, 0.11164331376479748]","[""continuous_drift""]",continuous_drift,0.022262346868727967,1.4210854715202004e-14
778153,cue_local_relearning,"[-1.8891840409313518, -1.909908733705561, -1.903620211665606, -1.9103214414535952, -1.7889913801994064]","[0.2493507848478204, 0.32128387766106403, 0.21724932138884676, 0.33462134463317983, 0.1889880914235715]","[""continuous_drift""]",continuous_drift,0.0004127077480342578,1.4210854715202004e-14
778154,cue_local_relearning,"[-2.1356076467593743, -2.0484285374047957, -1.9444040415153578, -2.127080298318975, -2.3420952863652245]","[0.27009242150004475, 0.3574917978785381, 0.18742451274074767, 0.37379056151037443, 0.09187602002544742]","[""continuous_drift""]",continuous_drift,0.07865176091417947,1.4210854715202004e-14
778155,cue_local_relearning,"[-2.1455547203402627, -2.146908846599265, -2.210628854071725, -2.2129448140450174, -2.56866435638194]","[0.23601299369880324, 0.3088451402157603, 0.25899501180855455, 0.313938707663951, 0.07459631584831894]","[""context_split"", ""continuous_drift""]",context_split,0.06372000747245998,1.4210854715202004e-14
778156,cue_local_relearning,"[-1.9894089091152853, -2.060533761037811, -1.8631331361215864, -2.033707356568909, -3.720648505234326]","[0.23861360806984747, 0.33986921417990384, 0.13575710461699317, 0.35891951273613976, 0.02682154071109573]","[""continuous_drift""]",continuous_drift,-0.02682640446890172,1.4210854715202004e-14
778157,cue_local_relearning,"[-2.427589266055186, -2.2047180819837875, -2.3219451292092375, -2.034982167485764, -2.238160072249711]","[0.26603082705545206, 0.3469131506161485, 0.2007263925980838, 0.34576045923997323, 0.13024970003191264]","[""continuous_drift""]",continuous_drift,-0.16973591449802328,1.4210854715202004e-14
778158,cue_local_relearning,"[-1.9267774167076208, -1.8500837463953062, -2.0016289198512194, -2.01135606167533, -1.8936876169536871]","[0.25285315206083775, 0.333803859335728, 0.2421640246664558, 0.34501735439710884, 0.06986835273081832]","[""continuous_drift""]",continuous_drift,0.16127231528002373,1.4210854715202004e-14
778159,cue_local_relearning,"[-1.563829678632537, -1.6540316450976276, -1.611912626964691, -1.6912778454957156, -1.9648363071473813]","[0.33278350613122504, 0.4089754716722335, 0.35485413717645997, 0.4139293098488099, 0.18499793345273927]","[""continuous_drift""]",continuous_drift,0.037246200398088014,2.842170943040401e-14
778160,context_split,"[-2.2636532469850508, -2.2024540402524826, -2.201602528552434, -2.253045254852614, -3.3147763629571045]","[0.32748057069343084, 0.41788513196216565, 0.3975424414587923, 0.43289307587332737, 0.2075237495497564]","[""cue_local_relearning"", ""continuous_drift""]",cue_local_relearning,0.0008515117000484906,2.842170943040401e-14
778161,context_split,"[-1.806786437315778, -1.7730267229614727, -1.8889354500521618, -1.88283452560416, -1.8853908295594426]","[0.20367998133063903, 0.27692167090946196, 0.12298867843586297, 0.2473541432503806, 0.05980899851126988]",[],,nan,2.1316282072803006e-14
778162,context_split,"[-2.3344002441482203, -2.2284368072328524, -2.19392317578305, -2.3689127904437495, -2.404468052132997]","[0.36739709566828366, 0.4508643064199918, 0.31777041176775855, 0.4615665364944405, 0.30625636496219844]","[""global_downweight"", ""change_point""]",global_downweight,0.14047706836517015,1.4210854715202004e-14
778163,context_split,"[-1.799190111172222, -1.5515305684301044, -1.2118529262194793, -1.357670300112317, -1.1417899827362046]","[0.2975625910068536, 0.3838576559484232, 0.17511209706433403, 0.3497733602339817, 0.05246972520327276]",[],,nan,7.105427357601002e-15
778164,context_split,"[-2.2322443895321635, -2.22534952132587, -2.2569239905300735, -2.314292985769221, -2.4926995529037734]","[0.2129998517252926, 0.2939772890013975, 0.1413996336176261, 0.2712617839351822, 0.12306306695206132]","[""change_point""]",change_point,0.2357755623736999,7.105427357601002e-15
778165,context_split,"[-2.0462019148594948, -1.8467918882463064, -1.6310367710695246, -1.8265572397648953, -1.4124891588181567]","[0.21813048603550178, 0.30192582601281603, 0.26630554528558187, 0.32050089324510844, 0.21614924337605593]","[""global_downweight"", ""cue_local_relearning""]",cue_local_relearning,0.21575511717678175,7.105427357601002e-15
778166,context_split,"[-2.325574078897983, -2.2630050941708877, -2.1599247518350504, -2.31556623364465, -2.454054216954389]","[0.29388164495211183, 0.3761656328318143, 0.3107776683797062, 0.38606430372274064, 0.17576813629298357]","[""global_downweight""]",global_downweight,0.16564932706293245,1.4210854715202004e-14
778167,context_split,"[-1.9639457947127017, -1.8740427591805213, -1.6293524452139838, -1.969242724867608, -1.6612891256055713]","[0.26429335596027165, 0.34732083687199594, 0.29612616464924885, 0.34309251881470965, 0.15497229627898812]","[""global_downweight"", ""continuous_drift""]",global_downweight,0.3345933494987179,1.4210854715202004e-14
778168,context_split,"[-2.3444675659579257, -2.241504960770386, -2.265411593076535, -2.244174251089488, -2.5567613514281744]","[0.32311840963374777, 0.40571122219513844, 0.2949669032325522, 0.42627560437813444, 0.1544092747472254]","[""global_downweight""]",global_downweight,0.07905597288139088,1.4210854715202004e-14
778169,context_split,"[-1.5848027044354485, -1.6317465409255192, -1.673645560251523, -1.6226144478474556, -2.4971459061756223]","[0.2670829425862418, 0.3588364332658427, 0.29563461622072934, 0.36793830652789933, 0.08527509788199332]","[""global_downweight""]",global_downweight,-0.08884285581607454,1.4210854715202004e-14
778170,context_split,"[-2.1476759581206357, -1.9224449260572651, -1.7368787439941027, -1.6456206107763025, -1.574450178091455]","[0.3574212755425976, 0.44221949946376293, 0.4531371811517931, 0.44105918786493675, 0.43836561603888974]","[""cue_local_relearning"", ""continuous_drift"", ""change_point""]",change_point,-0.16242856590264765,1.4210854715202004e-14
778171,context_split,"[-1.7784428880381684, -1.655196412030377, -1.5295306592038687, -1.736424606733145, -1.412364901488723]","[0.35703408561511746, 0.4482522899132035, 0.3363312838835814, 0.44620672174398096, 0.0736045664686738]","[""global_downweight""]",global_downweight,0.24891222883429975,1.4210854715202004e-14
778172,context_split,"[-1.7781144973229512, -1.854208026339074, -1.8871248091324766, -1.8146940472225834, -1.8342400285545803]","[0.23625219657732976, 0.32082723885253817, 0.16474526180355356, 0.3167164958223195, 0.11499762152212444]","[""change_point""]",change_point,-0.05288478057789625,7.105427357601002e-15
778173,context_split,"[-1.9170337036753056, -1.885944385834608, -1.8170760249246323, -1.9547473256366121, -1.708255353255283]","[0.2585925838330142, 0.3523733267747926, 0.26204135230274034, 0.36552352118257714, 0.055530250628145074]","[""global_downweight""]",global_downweight,0.0999576787506733,1.4210854715202004e-14
778174,context_split,"[-2.3077276606523647, -2.3262978530335428, -2.1725903645171547, -2.3903932276009305, -2.726738744495668]","[0.3552999883840047, 0.42812535174614247, 0.2708433391439809, 0.42057162097925166, 0.0823264174909429]",[],,nan,2.1316282072803006e-14
778175,context_split,"[-2.3709311486531197, -2.3287946339431738, -2.320342574155813, -2.3784250164312812, -2.3699882303121003]","[0.31399187537856704, 0.4070635925692771, 0.35718125486277325, 0.4216801579810976, 0.31672949153993907]","[""global_downweight"", ""cue_local_relearning"", ""change_point""]",cue_local_relearning,0.008452059787360966,1.4210854715202004e-14
778176,context_split,"[-1.9016108871960258, -1.63492429127185, -1.3022365197332784, -1.3392822400062263, -1.1412331914878884]","[0.3017389113585482, 0.3783752773279511, 0.31647184057533495, 0.38269870019252417, 0.2548964919069034]","[""global_downweight""]",global_downweight,0.5993743674627474,1.4210854715202004e-14
778177,context_split,"[-1.8006469550691389, -1.804523458115618, -1.7468962258479994, -1.86200720271031, -1.6722950941987031]","[0.3292588721162966, 0.41472378670074067, 0.20028485187068457, 0.37231358450117275, 0.06598425669663442]",[],,nan,1.4210854715202004e-14
778178,context_split,"[-1.5660464165811465, -1.5758867116293152, -1.5257143770393577, -1.6422117638973805, -1.6899908289474812]","[0.3450040432824167, 0.4322075238400132, 0.3166617079430495, 0.43185955668860804, 0.2803093409249078]","[""global_downweight"", ""change_point""]",global_downweight,0.04033203954178877,2.1316282072803006e-14
778179,context_split,"[-1.7503313603471087, -1.8203592188120625, -1.5551425623951118, -1.8057314190007778, -1.519992745908759]","[0.2687830287663819, 0.3621415170516929, 0.1287208140813636, 0.3788611863129036, 0.06073448518158364]",[],,nan,1.4210854715202004e-14
778180,context_split,"[-2.390779389660084, -2.238484811583878, -2.2151850990580755, -2.149078052494346, -2.3235009119233254]","[0.3603461099546808, 0.4322291384585626, 0.36569081982529333, 0.4385456570344944, 0.33685818043374877]","[""global_downweight"", ""change_point""]",change_point,0.10831581286524994,1.4210854715202004e-14
778181,context_split,"[-1.7473825614747351, -1.8882586610212888, -1.626335977685624, -1.6469794540483322, -1.628354396539975]","[0.3256132774740708, 0.4232363713972251, 0.28664975472302, 0.42442135884724613, 0.3134883228700452]","[""global_downweight"", ""change_point""]",change_point,0.002018418854350834,1.4210854715202004e-14
778182,context_split,"[-2.0425309346855105, -1.8136594844451608, -1.5837755343633813, -1.6439971483978386, -1.4323142997013711]","[0.2632413593267971, 0.3417975083753369, 0.19156325795344023, 0.3418974471954528, 0.0989289946897704]",[],,nan,2.1316282072803006e-14
778183,context_split,"[-1.8658897378646282, -1.862272463025266, -1.872154441710947, -1.9147469802760817, -2.737883565643611]","[0.35713277443619224, 0.44196569916786826, 0.3643179982109816, 0.4502417765851427, 0.2721665506316529]","[""global_downweight""]",global_downweight,-0.006264703846318831,7.105427357601002e-15
778184,context_split,"[-1.896992892713718, -1.9004105602739934, -2.0198144279016805, -1.9745860724200037, -1.9095631204854637]","[0.27847046804277753, 0.36961903567948773, 0.22414479079906557, 0.3835933700400669, 0.2510577357763532]","[""change_point""]",change_point,-0.1102513074162168,1.4210854715202004e-14
778185,context_split,"[-1.8726122035892008, -1.9891624764896179, -1.7408280141931831, -1.7842035830852483, -1.7013323250466783]","[0.29418456322841374, 0.3824826830236632, 0.2087676929675245, 0.35786647877383776, 0.16060786835297614]","[""change_point""]",change_point,-0.03949568914650481,1.4210854715202004e-14
778186,context_split,"[-2.0483846236024448, -2.061985057513959, -1.7335010581756594, -2.0949534224974258, -2.6683061157667094]","[0.2414186097783961, 0.3121359778075635, 0.263713174667952, 0.33297812983941016, 0.21958427867912886]","[""global_downweight"", ""cue_local_relearning"", ""change_point""]",global_downweight,0.3148835654267854,7.105427357601002e-15
778187,context_split,"[-2.3388017897804048, -2.3702359593318105, -2.3402195554529683, -2.4178788348409244, -3.7010485640345863]","[0.37152969699652444, 0.46489221031882755, 0.41467397441537934, 0.4652381818249114, 0.18349961022843256]","[""global_downweight""]",global_downweight,-0.0014177656725635757,2.842170943040401e-14
778188,context_split,"[-1.9663696122465382, -2.000311124657615, -1.8881537959731673, -2.008139741367705, -1.8683523466891803]","[0.21885986676203403, 0.28366973331797474, 0.1978875485605134, 0.28337271213523174, 0.1432223975284378]","[""global_downweight""]",global_downweight,0.07821581627337082,7.105427357601002e-15
778189,context_split,"[-2.1348077960561955, -2.0756038136515462, -1.8426674346179457, -2.0609534567870584, -1.8673034825556893]","[0.26985713875712714, 0.3590595025479182, 0.2563608526482894, 0.369266020311057, 0.19768349743624278]","[""global_downweight""]",global_downweight,0.29214036143824984,7.105427357601002e-15
