seed,truth,selected,truth_probability,posterior,maximum_update_identity_error,maximum_decomposition_error
777276,context_split,context_split,0.9997511093940467,"[7.915509455370684e-06, 0.0002227350059637367, 0.9997511093940467, 1.8240090421585253e-05, 1.124395726741673e-13]",4.884981308350689e-15,5.684341886080802e-14
777277,context_split,context_split,0.9999990762945533,"[6.806910215889791e-07, 2.2010351802315332e-07, 0.9999990762945533, 2.291090714022334e-08, 3.2160921168554517e-25]",1.687538997430238e-14,8.526512829121202e-14
777278,context_split,context_split,0.9999999195021494,"[1.0058031821203564e-08, 6.861590035340699e-08, 0.9999999195021494, 1.823918401048941e-09, 2.995860081511004e-32]",1.7319479184152442e-14,5.684341886080802e-14
777279,context_split,context_split,0.9999709548689378,"[2.6936373772870073e-06, 1.0425357367514931e-06, 0.9999709548689378, 2.530895794827782e-05, 3.4947802405394787e-22]",1.1102230246251565e-14,1.1368683772161603e-13
777280,context_split,context_split,0.9999971738280747,"[4.812770502256528e-09, 1.921774761668488e-06, 0.9999971738280747, 8.995843929496784e-07, 9.275793319266727e-20]",1.0658141036401503e-14,5.684341886080802e-14
777281,context_split,context_split,0.9999923281287177,"[1.3087809926826899e-06, 5.185101344440096e-06, 0.9999923281287177, 1.1779889451051676e-06, 1.853231047769997e-22]",8.881784197001252e-15,1.1368683772161603e-13
777282,context_split,context_split,0.9999994201215444,"[5.745505305496654e-14, 4.806366747844192e-10, 0.9999994201215444, 5.793977615648411e-07, 1.7458041317719534e-18]",1.1546319456101628e-14,8.526512829121202e-14
777283,context_split,context_split,0.9999951047214074,"[2.9457988889151717e-06, 2.072509482529746e-08, 0.9999951047214074, 1.9287539787068683e-06, 6.302237109095494e-13]",7.993605777301127e-15,5.684341886080802e-14
777284,context_split,context_split,0.9999044304134587,"[1.5804293177165987e-07, 1.0887138443605776e-06, 0.9999044304134587, 9.432282976524043e-05, 1.3795911777472397e-32]",1.3322676295501878e-14,1.1368683772161603e-13
777285,context_split,context_split,0.9999998420540238,"[9.130765895312433e-11, 9.848752900906423e-09, 0.9999998420540238, 1.4800591578652403e-07, 1.037947015732011e-24]",8.215650382226158e-15,2.842170943040401e-14
777286,context_split,context_split,0.999942272504118,"[6.9750458379871155e-06, 4.949311398697697e-05, 0.999942272504118, 1.2593360570650358e-06, 3.783772443547851e-22]",1.3322676295501878e-14,5.684341886080802e-14
777287,context_split,context_split,0.9999988329119515,"[1.8884826690988845e-09, 3.1311519882209507e-07, 0.9999988329119515, 8.520843658620875e-07, 1.252797626832175e-15]",1.021405182655144e-14,5.684341886080802e-14
