seed,step,regime,context,true_phi_1,true_phi_2,true_phi_3,evidence_1,evidence_2,evidence_3,global_weight,adaptive_rmse,forced_global_rmse,local_rmse,global_log_evidence,local_log_evidence
8401,18,coordinated_1,0.34778355447494885,0.4504041592219632,0.2004041592219632,0.3504041592219632,0.3662607686758747,0.1288620862905462,0.6267165644054025,0.7260718647221668,0.02984217012954288,0.02784098333039131,0.03643357103882266,-0.40772133094738633,-0.409981780911982
8401,19,coordinated_1,0.1614333374028485,0.31623200293005094,0.06623200293005091,0.2162320029300509,0.5012720632348565,0.39009514103664117,0.4084035189630594,0.7107465736628114,0.03613314154540529,0.036581668837972,0.035030119190187566,-0.5290049248005462,-0.5302603610780561
8401,20,coordinated_1,-0.021094233637001553,0.1848121517813589,-0.06518784821864113,0.08481215178135888,0.03463680138764716,0.2602130707449971,0.08564184629165976,0.7037680246258372,0.06025391236814955,0.06155675669956662,0.05860674578377964,-0.4198716483556496,-0.47280894742369556
8401,21,coordinated_1,-0.3131226582407951,-0.025448313933372463,-0.2754483139333725,-0.12544831393337247,-0.18757427514304162,-0.1271709638757432,-0.11223276561197253,0.7035659472010177,0.07710948334402039,0.08037484408528266,0.07414692602573159,-0.2706910092958488,-0.37212003718838305
8401,22,coordinated_1,-0.7167948120348562,-0.3160922646650964,-0.5660922646650964,-0.4160922646650964,-0.7268566984053515,-0.4224589123152141,-0.2152492632604801,0.720249250504992,0.08577571680916055,0.09045345818352785,0.08364074379876621,-0.7615204253739021,-1.012324241897036
8401,23,coordinated_1,-1.0705912009827638,-0.57082566470759,-0.82082566470759,-0.67082566470759,-0.4002275696492927,-1.0672359546640553,-0.8377163069321029,0.7137348529712705,0.09032647089804344,0.09215046673982114,0.08801467068668536,-0.9054937656101577,-0.9766218717669285
8401,24,coordinated_1,-1.1383229696595027,-0.6195925381548419,-0.8695925381548419,-0.7195925381548419,-0.458245602297948,-0.3716729705746962,-0.9014647791167776,0.717379753316681,0.03854711830185402,0.05081907670865337,0.03839646705375484,-0.971155677553241,-1.1227100646122117
8401,25,coordinated_1,-0.7800622758096154,-0.361644838582923,-0.6116448385829231,-0.46164483858292304,-0.39651778857474546,-0.492264926169697,-0.4370741198349093,0.7115905734935022,0.07085088629348993,0.07243421135672246,0.07293613646894241,-0.16178150381163697,-0.23503715737184083
8401,26,coordinated_1,-0.07788232688470785,0.14392472464301037,-0.10607527535698966,0.04392472464301036,-0.11957150714172678,-0.139975782048347,0.15642479879752846,0.6970753251339997,0.06372178641139287,0.06329674879622893,0.06490427803093492,-0.381563028603857,-0.3703804314049418
8401,27,coordinated_1,0.6829446026943242,0.6917201139399134,0.44172011393991345,0.5917201139399134,0.6111094683537308,0.26530389597828563,0.8074682361202393,0.6900728474169792,0.06394618359861778,0.05576548994725739,0.08774174169265139,-0.4868127599249557,-0.5196568779719577
8401,28,coordinated_1,1.1729838658936556,1.044548383443432,0.7945483834434319,0.944548383443432,1.0633256589998772,0.8619430070219015,0.9290005462792363,0.7151330143643402,0.06428039416848903,0.04899764331743551,0.10950452536726717,-0.2581429744934776,-0.5582686028329873
8401,29,coordinated_1,1.210930304748611,1.071869819419,0.821869819419,0.971869819419,1.0023232052001418,0.802423884063478,1.0187076477549284,0.7196625664546326,0.052948616204586144,0.045927704971636694,0.07912374142479409,-0.2243529365124874,-0.38621213429209417
8401,30,coordinated_1,0.8571339158007072,0.8171364193765092,0.5671364193765092,0.7171364193765092,0.7422787824014827,0.4579148466405225,0.7904119145020985,0.7092162651894196,0.048453647187136246,0.04510436799441515,0.061219560571556864,-0.23393816171214107,-0.2693821078585437
8401,31,independent,0.34778355447494935,0.5651727321986968,-0.36300519902745443,0.20433506634248483,0.589024650559185,-0.0048391467191998844,0.3607069753754657,0.6965481003063846,0.3796644134954912,0.3799878283141944,0.37893255649592955,-0.41005223484870235,-0.41153871988005664
8401,32,independent,-0.07602343947828782,0.12017538854779779,0.018421095530459036,0.07719296815651366,0.35814151771097497,0.32840787055014997,0.37763303268832615,0.6856087167637024,0.04751606204955588,0.04952766028763599,0.043365511147282716,-0.9628059962109625,-0.961568688548036
8401,33,independent,-0.31719799117226827,-0.1330578907308817,0.23547819205504145,0.0048406026483195225,0.04754565493158258,0.13177495292970456,0.09301251072546886,0.6773999682870505,0.2579453001590076,0.2603850391030379,0.2530553877556728,-0.5123199240018865,-0.5187203925661644
8401,34,independent,-0.4449012275902376,-0.26714628896974946,0.35041110483121385,-0.033470368277071255,-0.10454214282325375,0.13203515052760567,0.33660687580405224,0.6754585515308807,0.36187853883708176,0.36573641093235654,0.3542151803058882,-1.1443316738151237,-1.190991058058291
8401,35,independent,-0.585016242685414,-0.4142670548196847,0.47651461841687265,-0.07550487280562418,-0.5097285083294241,0.12732826340083478,-0.3061196143857607,0.6551412511299053,0.46744719477618285,0.47391657954674987,0.45419922211653296,-1.06881001756421,-0.9627619312333122
8401,36,independent,-0.7744874434474971,-0.613211815619872,0.6470386991027474,-0.1323462330342491,-1.1511225620959873,0.25571205485581455,0.1306669451536554,0.5870955791561698,0.6171987380436524,0.6318381351039288,0.5898547038674558,-3.900188069030519,-3.4033960902835036
8401,37,independent,-0.900866192778366,-0.7459095024172844,0.7607795735005294,-0.1702598578335098,-0.4699437050990362,0.5052258055368626,-0.5171267381644992,0.5075068129004136,0.6733716730531419,0.7085670486038567,0.6244968182450157,-2.7007321362156316,-2.0505737424621513
8401,38,independent,-0.780062275809617,-0.6190653896000979,0.6520560482286553,-0.13401868274288506,-0.3024258956451955,0.4898846460110765,-0.55714003002431,0.45449742883151684,0.5036793131826177,0.5482653387362147,0.4590509474700636,-2.018571164298116,-1.461953966463466
8401,39,independent,-0.3153391037658476,-0.13110605895414001,0.23380519338926287,0.0053982688702457204,-0.10478495487990071,-0.1409733983333829,0.17275835265451514,0.49749358663379195,0.07580525887813477,0.09043215005733214,0.06397681412862305,-0.35127719021196224,-0.4251622403432622
8401,40,independent,0.3868408451590586,0.6061828874170115,-0.39815676064315275,0.21605225354771757,0.4364662445984477,0.20588204206120886,0.15544319724187325,0.512511375581657,0.5118659698940885,0.550866130781818,0.4748216068145125,-0.6260372409878827,-0.5519955247819377
8401,41,independent,1.0412052965442118,1.2932655613714223,-0.9870847668897906,0.4123615889632636,0.8577588072296028,-0.3926190099018822,0.2365572321522505,0.3263924980850298,1.0455581013512665,1.1299301326570441,0.9597851169610029,-5.184758835860093,-3.612771852168449
8401,42,independent,1.342708874098054,1.6098443178029567,-1.2584379866882487,0.5028126622294162,1.0358457660438203,-0.5172900288003857,0.5962799746731382,0.11843698185662319,1.1097563310866891,1.2985452396590458,1.0211213782277555,-5.366290294880027,-2.6168594574697726
8401,43,independent,1.1532376733359728,1.4108995570027714,-1.0879139060023757,0.4459713020007918,0.8191811016075603,-0.8212595080846745,0.22241095181788648,0.04925839275858414,0.8029876432225136,1.0489881204344322,0.7710036706766653,-5.929876003468282,-3.360487147766412
8401,44,independent,0.5852403313560917,0.8145023479238962,-0.5767162982204825,0.2755720994068275,0.6302734640794474,-0.4219746866587866,0.20542691779435196,0.06363003314394769,0.37468014310033,0.5013690083869429,0.3682335588060782,-1.3802789746504782,-0.7246575400345289
8401,45,independent,-0.07602343947828893,0.12017538854779662,0.018421095530460035,0.07719296815651333,0.10856078661053604,-0.08695783461011697,0.06200604287730756,0.10971007076541395,0.03251869450898275,0.07835457303407367,0.03366391460867934,-0.12598492689438592,-0.1481895848193383
8401,46,independent,-0.5546547680534027,-0.38238750645607295,0.4491892912480625,-0.06639643041602081,-0.20097764821489914,0.13423886820600917,-0.33695870767487174,0.12594224282391583,0.2828547184304566,0.47304188724175883,0.260927648659829,-0.9096075945807546,-0.32872737662235785
8401,47,independent,-0.7410049851255054,-0.5780552343817806,0.6169044866129548,-0.1223014955376516,-0.35654566428692835,0.36023007849620464,0.06720461795492624,0.11198947619499602,0.3851264426417304,0.6093856645653967,0.35468914901922377,-1.855021289893894,-0.7987053038844747
8401,48,independent,-0.7167948120348588,-0.5526345526366019,0.5951153308313729,-0.11503844361045765,-0.46159407798738333,0.5064240177601996,-0.030107393962350803,0.08418578519690606,0.3388703260629266,0.554099553523658,0.3128946908542658,-2.2174295904564096,-0.784860661074657
8401,49,independent,-0.6427088740980542,-0.47484431780295694,0.5284379866882488,-0.09281266222941625,-0.0796339577532639,0.3526233237970635,-0.07290652286813816,0.11169729208208697,0.26018304997078606,0.4558405108766117,0.24293405376958435,-0.8859168205787926,-0.49436334589901665
8401,50,independent,-0.6047624352430993,-0.43500055700525425,0.49428619171878935,-0.08142873057292976,-0.27427081526513813,0.29381312178767083,0.22661146749525288,0.13912241932102315,0.2380449533791059,0.40499882724939446,0.21762451630094828,-0.9758450968736752,-0.5734604387029205
8401,51,independent,-0.5426054989284801,-0.36973577387490414,0.4383449490356321,-0.06278164967854402,-0.32096072377324175,0.4475655225829831,0.448262157322354,0.155036275055127,0.20062975775478104,0.3351977944959256,0.1791895322286216,-1.7080697732871803,-1.1624258224336987
8401,52,independent,-0.3153391037658449,-0.13110605895413713,0.23380519338926042,0.005398268870246539,-0.005607834551113233,0.4690065369056201,-0.19656685069322474,0.19835840334217897,0.0764892265652685,0.13165050490193195,0.06679931959902206,-0.8201115750784098,-0.6289011077276441
8401,53,independent,0.14938406827792194,0.356853271691818,-0.18444566145012975,0.14481522048337658,0.6033831999778888,0.26508571577082285,0.0581693810698539,0.24276275192346128,0.18921613588927608,0.2693547818661635,0.1701082397237407,-0.8228402847582715,-0.6566741685004309
8401,54,independent,0.7451015390089447,0.9823566159593919,-0.7205913851080503,0.3235304617026834,0.6018115524775915,-0.6761198460542743,0.17471948241508473,0.11711960247746404,0.5146422585941114,0.7460626913037951,0.442463052894751,-3.743071237519414,-1.5864009333648177
8401,55,independent,1.2109303047486102,1.4714768199860406,-1.1398372742737493,0.463279091424583,1.0481454627122497,-0.591862566774757,0.308933530360513,0.03166654657873314,0.6379789617848354,1.0732130260509825,0.581163450977656,-4.193600520782345,-0.806472258830796
8401,56,independent,1.2850162426854157,1.5492670548196865,-1.2065146184168742,0.4855048728056247,1.0561418391829467,-0.6035794007828356,0.496119812658791,0.011402977415281096,0.578802733314246,1.081103108682463,0.5625628904069591,-3.714310605637518,-0.5202134747383378
8401,57,independent,0.8813440888913535,1.1254112933359213,-0.8432096800022182,0.3644032266674061,0.944856498130827,-0.7335364357432537,0.7372449430556448,0.006806964145342522,0.3877645965165284,0.7096659981871226,0.3840859798444885,-3.8117672432157037,-1.2248568141244915
8401,58,independent,0.16143333740284843,0.3695050042729909,-0.1952900036625636,0.14843000122085453,0.4540888581311219,-0.036155655005726955,0.5450977262915255,0.01829533458856772,0.09673216756533533,0.09137461684933344,0.09676908164144363,-0.5595648500628619,-0.5675615769311788
8401,59,independent,-0.554654768053402,-0.38238750645607206,0.4491892912480618,-0.06639643041602059,-0.42038211205028564,0.2800586138014442,-0.10175816698870231,0.01784757723552775,0.17102719194126895,0.49682579065103843,0.1649573905113308,-1.8807673105702358,-0.3514758343751777
8401,60,independent,-0.9784617620066399,-0.827384850106972,0.8306155858059759,-0.19353852860199197,-0.2630191312295459,0.5064534535594838,-0.3089556580386194,0.015216460020413923,0.30631092672953575,0.8070291897341593,0.2972633662734718,-2.3767725374872364,-0.5902569859929039
8401,61,coordinated_2,-1.0128985695701258,-0.5292869700904905,-0.7792869700904906,-0.6292869700904906,-0.8457771001571682,0.013080739766969045,-0.4461165189874284,0.015355644741952338,0.7373147565409551,0.5496178588388491,0.7422644661853217,-2.710809437148839,-1.182879995883396
8401,62,coordinated_2,-0.7744874434474981,-0.3576309592821986,-0.6076309592821987,-0.45763095928219866,-0.3898727956718112,-0.1145218710922298,-0.4989796997488721,0.033438000654232365,0.5335768627105839,0.3806091057507046,0.5372492832321095,-1.016576514585494,-0.9234881483035982
8401,63,coordinated_2,-0.4729838658936566,-0.14054838344343273,-0.39054838344343273,-0.24054838344343274,-0.010548208899510466,-0.3283190565416228,-0.272128663927953,0.08364358131730967,0.30813710027510394,0.21933660560214832,0.3123533493646246,-0.42484407265132934,-0.9079028117274048
8401,64,coordinated_2,-0.2465017413932135,0.02251874619688629,-0.22748125380311374,-0.07748125380311371,0.09972186565936447,-0.1293966027266997,-0.018742949945424636,0.13901209283689406,0.1435037907609722,0.11009845312902868,0.14715832178515278,-0.1304433948141782,-0.2039522008918788
8401,65,coordinated_2,-0.07788232688471049,0.14392472464300846,-0.10607527535699154,0.04392472464300846,0.33276679982038176,-0.04839827003714902,0.43360184701862314,0.19516611650369006,0.039170205431834984,0.05294876395878911,0.037074351351899654,-0.6766339409639203,-0.6393633785417391
8401,66,coordinated_2,0.14938406827792233,0.3075565291601041,0.05755652916010408,0.2075565291601041,0.43432886593368025,-0.3828154947333202,0.48131902092688345,0.2076992853511519,0.0857429119211368,0.07817065117753422,0.10104143461680974,-1.1447788436768729,-0.6428040008916563
8401,67,coordinated_2,0.5076447621278102,0.5655042287320233,0.31550422873202333,0.46550422873202335,0.6456528643802629,0.36144604933732044,0.5444702356880308,0.3256281102182057,0.2939641560711932,0.22241973623774844,0.3326241494804742,-0.8432995684565877,-1.335719587150802
8401,68,coordinated_2,0.9148265472133454,0.8586751139936086,0.6086751139936086,0.7586751139936087,0.5795979606868074,-0.1334129214453923,0.6101440140603344,0.3560663473227181,0.4413496489836918,0.35754829224472534,0.5295308198342324,-0.7729254411445203,-0.6011118203654982
8401,69,coordinated_2,1.153237673335972,1.0303311248018998,0.7803311248018997,0.9303311248018997,0.8201419892130813,0.2191917916927138,0.5401882451164417,0.5049294728845419,0.5500389841827861,0.4643047504205256,0.6504944863771042,-0.43178747716335963,-1.1709711033922918
8401,70,coordinated_2,1.013122658240799,0.9294483139333753,0.6794483139333752,0.8294483139333753,0.724030171187817,0.1491311145241208,0.8024358928658251,0.5432651910027793,0.42701536303236926,0.3903170424602963,0.5158579768817448,-0.6086847344719521,-0.714731009345156
8401,71,coordinated_2,0.45753709493811545,0.5294267083554431,0.27942670835544314,0.42942670835544317,0.34856006711152043,0.4828871165874083,0.2508517158308091,0.6185156541883817,0.1651508933520053,0.15162320145690897,0.19457346609580198,-0.5835009897881249,-1.0234774897632388
8401,72,coordinated_2,-0.31719799117226455,-0.028382553644030445,-0.2783825536440305,-0.12838255364403045,-0.06098011306465403,-0.07743119119241279,0.24066348993040712,0.6293511811423864,0.17532029284229145,0.16724551272188082,0.22602797194392737,-0.31477164142562936,-0.3768937896712786
8401,73,coordinated_2,-0.9784617620066369,-0.5044924686447785,-0.7544924686447786,-0.6044924686447786,-0.43525308899007464,-0.6510200873124281,-0.14177541243825387,0.7691334138372053,0.44844671579632583,0.4288338151551238,0.5568309373757453,-0.7202635398885654,-1.9389694594681057
8401,74,coordinated_2,-1.250355346451262,-0.7002558494449087,-0.9502558494449087,-0.8002558494449087,-1.0586932962643796,-0.7209001368012936,-0.9211008841396738,0.7235748333479808,0.49116301528119627,0.484151612632952,0.5994811420653886,-3.0537246613759637,-2.8290988157495605
8401,75,coordinated_2,-1.0705912009827676,-0.5708256647075927,-0.8208256647075927,-0.6708256647075926,-0.5991570541494317,-1.1472132905542212,-0.5041610449909182,0.8334625408945951,0.3121114960250077,0.29941817991538544,0.40995459383739213,-1.4920050506024027,-2.805299872023824
8401,76,coordinated_2,-0.6047624352431028,-0.235428953375034,-0.485428953375034,-0.335428953375034,-0.11604435178354323,-0.1590805965893261,-0.2028789882923709,0.8021395585816908,0.12926105011835165,0.1271780215553047,0.16917746302006703,-0.2861677308568674,-0.25020136493841416
8401,77,coordinated_2,-0.11472317204376792,0.11739931612848711,-0.13260068387151291,0.017399316128487108,0.05090965586814958,-0.06089165769482146,-0.0049480605350513554,0.7771014643270434,0.04342067211467008,0.04361592729381436,0.0427962137155353,-0.1472117741482104,-0.1509996110058524
8401,78,coordinated_2,0.21822143065055602,0.3571194300684003,0.10711943006840031,0.2571194300684003,0.6792847182435124,0.2691696044488252,0.4685276143036049,0.7512113426009143,0.09457061866058318,0.09535440651005485,0.1121172987928874,-1.0746355598975548,-1.0419496815004554
8401,79,coordinated_2,0.38684084515906003,0.47852540851452324,0.22852540851452324,0.3785254085145232,0.4112034488668378,0.2449736050908197,0.6026347376520679,0.7464252471041513,0.10763291187890187,0.1063879981974689,0.1426254489549463,-0.4026094721974681,-0.538006819508861
8401,80,coordinated_2,0.5076447621278108,0.5655042287320238,0.31550422873202383,0.4655042287320238,0.2676506029619952,0.20473614015375005,0.3731920823582432,0.7560406473386556,0.12230546424835344,0.12036446696627262,0.16284375899975084,-0.1891691753228199,-0.45606250584620606
8401,81,coordinated_2,0.6773697703322057,0.687706234639188,0.43770623463918806,0.587706234639188,0.6397352283256852,0.45509850511819255,0.2706813131690954,0.7648737224090679,0.1664975318745809,0.16521089876660341,0.20612926790654262,-0.44719500255950523,-0.7255429046786526
8401,82,coordinated_2,0.857133915800705,0.8171364193765076,0.5671364193765075,0.7171364193765075,0.7691045380044155,0.5060778599761161,0.47096491582295846,0.765477666254437,0.19885480897445143,0.19839509105947709,0.23717146789312937,-0.32709607263584994,-0.5392543114522914
8401,83,coordinated_2,0.8813440888913519,0.8345677440017734,0.5845677440017732,0.7345677440017733,0.9364543039034887,0.12863540920190694,0.5202380697560351,0.7071756085215256,0.1911790023876858,0.19112682216777452,0.22194244574386954,-0.6902640259188599,-0.34969599040661703
8401,84,coordinated_2,0.5893156642875582,0.6243072782870419,0.3743072782870419,0.5243072782870419,0.3392557466517252,0.47783525248573533,0.6833633895871224,0.7269735001566956,0.12696908399652077,0.12475008382027572,0.1476857281486275,-0.545159534161291,-0.8312000751251998
8401,85,coordinated_2,-0.021094233636999582,0.18481215178136032,-0.0651878482186397,0.08481215178136031,0.33766920439667314,-0.05554749556235432,0.2333258433710614,0.716561985612032,0.037042142705695384,0.03348052599266189,0.05144246630369405,-0.21577303800105277,-0.2620056627399251
8401,86,coordinated_2,-0.7410049851255005,-0.33352358929036036,-0.5835235892903604,-0.4335235892903604,-0.6385998174863061,-0.42962531883618665,-0.5041250598162693,0.6843942335382736,0.19342818305539333,0.18728763452499567,0.2384558372306622,-0.9817759848883386,-0.8263465123855332
8401,87,coordinated_2,-1.2503553464512573,-0.7002558494449052,-0.9502558494449053,-0.8002558494449052,-0.4637495969064514,-0.8302228420664823,-0.5062014314086216,0.7570661795009624,0.2561656693285211,0.24059100491856436,0.33687466225984986,-0.26879798183510756,-1.0014318005777252
8401,88,coordinated_2,-1.3080479778639043,-0.7417945440620111,-0.9917945440620111,-0.841794544062011,-0.4437523628048115,-0.9047654449051576,-0.5948998054226587,0.7921951428266784,0.25148560130758196,0.24562125310764912,0.2996268955067502,-0.2959397506716264,-0.8543866247663053
8401,89,coordinated_2,-0.9008661927783636,-0.4486236588004217,-0.6986236588004218,-0.5486236588004217,-0.35785349819149054,-0.6383902062624259,-0.4308262215248124,0.7799083245120106,0.1658676790349141,0.16417289220986014,0.18219009076535317,-0.18820060103428565,-0.31329406784820985
8401,90,coordinated_2,-0.24650174139321226,0.02251874619688718,-0.22748125380311285,-0.07748125380311283,0.4759551804712059,-0.4345420148494137,-0.190231007495407,0.7605547884901848,0.045244022901079504,0.04493801088776985,0.04673815354331119,-0.940380829554793,-0.9754992073875145
8402,1,coordinated_1,0.6829446026943252,0.6917201139399142,0.44172011393991417,0.5917201139399142,0.29112113196546635,0.26436761803859243,0.4510732875121771,0.6519435275263349,0.5841592443644124,0.5841592443644124,0.5841592443644124,-4.675278899099328,-4.816357444771848
8402,2,coordinated_1,0.7451015390089464,0.7364731080864413,0.48647310808644134,0.6364731080864413,0.5381701480536314,0.20148938834583882,0.7435747124387356,0.6546457412644995,0.30226374713352927,0.2977238056370925,0.3107912017147288,-1.2787120028786332,-1.3257976121194313
8402,3,coordinated_1,0.6773697703322074,0.6877062346391893,0.4377062346391893,0.5877062346391893,0.46168838276026736,0.4100474591185393,1.0661172436430422,0.650330880327556,0.20837264331376298,0.2093536542059779,0.20651686576303258,-1.2006571736136964,-1.1953565691159302
8402,4,coordinated_1,0.6196771389195681,0.646167540022089,0.39616754002208904,0.546167540022089,0.8518033104736441,0.2154339638388032,0.6582289730103996,0.6473991097258874,0.18978506564986877,0.19214905455387782,0.18560414910932327,-0.9716033784314735,-0.9712781721566404
8402,5,coordinated_1,0.5852403313560851,0.6213730385763813,0.37137303857638126,0.5213730385763813,0.27610599035325906,0.36915686867015246,1.0533587224374565,0.6495956380104744,0.13648945668906187,0.14054301575012562,0.12926531451135287,-0.8945991677593008,-0.9309788145409675
8402,6,coordinated_1,0.45753709493811434,0.5294267083554423,0.2794267083554423,0.4294267083554423,0.8113133359337225,0.1427569749659382,0.3720378874329645,0.6535016448180186,0.19955382378665057,0.19704561155425807,0.20484838462721383,-1.2653941306822154,-1.3186885305326554
8402,7,coordinated_1,0.11068433571244254,0.27969272171295867,0.029692721712958628,0.17969272171295864,0.16994979692226347,-0.012210650167264695,0.20166755587042104,0.7545767346231812,0.23394065107818093,0.23931604009686674,0.26408723876358553,-1.0872091898924352,-2.003408680261304
8402,8,coordinated_1,-0.4449012275902382,-0.12032888386497148,-0.3703288838649715,-0.2203288838649715,-0.22581081740592085,-0.2890756100247253,-0.09149482375730143,0.8426334656884653,0.1070667378918516,0.1351282087597957,0.16826542365188413,-0.9845621410398131,-2.180839962351201
8402,9,coordinated_1,-1.0128985695701247,-0.5292869700904896,-0.7792869700904898,-0.6292869700904897,-0.2996450501414106,-0.8721329515244931,-0.3817391830866006,0.8793121807421236,0.12411386904105602,0.13617581526435676,0.14528263064800864,-0.8650233349212011,-1.7941327925611597
8402,10,coordinated_1,-1.3080479778639007,-0.7417945440620084,-0.9917945440620085,-0.8417945440620085,-0.4052291757281484,-1.2404908116949138,-1.1352807955776243,0.8404540112951571,0.17232786274441134,0.17551360604580774,0.17219447645792127,-1.684638602310544,-1.5649024965816145
8402,11,coordinated_1,-1.138322969659504,-0.6195925381548428,-0.8695925381548429,-0.7195925381548429,-0.49854598527091765,-0.8892317588342424,-0.7938627982904723,0.8223491118081708,0.08416810772044887,0.08798262562455267,0.15304190391803785,-0.4527957750832637,-0.5815675442101361
8402,12,coordinated_1,-0.5426054989284785,-0.1906759592285045,-0.4406759592285045,-0.29067595922850453,-0.09266343779302978,-0.9023028935497472,-0.040104115630716065,0.799592404768004,0.06943250305142222,0.07137274235389916,0.07424972053483882,-0.6804159442957265,-0.7317362837225823
8402,13,coordinated_1,0.21822143065055774,0.3571194300684016,0.10711943006840156,0.25711943006840154,0.24248912337612286,-0.09944182881486935,-0.12305537588934212,0.7876512692039715,0.10153649049792354,0.09966569674942048,0.11918699563337927,-0.8514071022449198,-0.9916825853044302
8402,14,coordinated_1,0.814723172043768,0.7866006838715129,0.5366006838715128,0.6866006838715129,0.9946116383666094,0.3836922552385913,0.9072633925720986,0.7933314483034609,0.10886362407172533,0.10764399626268688,0.15023436776802157,-0.5104123300993193,-0.8217720246289957
