seed,truth,nearest_family,nearest_complexity_gap,complexity_per_observation
781177,cue_local_relearning,continuous_drift,0.0020952384238659416,"[0.28522243409039044, 0.36227475579096363, 0.17304121740834869, 0.3643699942148296, 0.043828685634381755]"
781178,cue_local_relearning,continuous_drift,0.030031112387810255,"[0.251370134551078, 0.3270320491214374, 0.18182184271536764, 0.35706316150924766, 0.08220600540918056]"
781179,cue_local_relearning,continuous_drift,0.01389972133812789,"[0.23990493705445248, 0.3240305922423548, 0.23021214560626813, 0.3379303135804827, 0.210090669843517]"
781180,cue_local_relearning,continuous_drift,0.02250880529267163,"[0.2968229994146984, 0.3745473830120651, 0.22470221714614294, 0.3970561883047367, 0.12154874724198379]"
781181,cue_local_relearning,continuous_drift,0.027010739061133993,"[0.2535750683127547, 0.33538861204120995, 0.17246055220228862, 0.36239935110234395, 0.054243348604905824]"
781182,cue_local_relearning,continuous_drift,0.007651852185920793,"[0.30872154178486094, 0.38205962349873784, 0.25032486242163726, 0.38971147568465864, 0.100294738771019]"
781183,cue_local_relearning,continuous_drift,0.008843219646225142,"[0.21479000267089346, 0.2999473208293297, 0.1993220043433336, 0.3087905404755548, 0.0567701484168569]"
781184,cue_local_relearning,continuous_drift,0.020947320560096072,"[0.30164578868268116, 0.3822487870077706, 0.23242084243514807, 0.40319610756786667, 0.06273881405447855]"
781185,cue_local_relearning,continuous_drift,0.012648474229795703,"[0.21532681628469605, 0.2998394937160837, 0.23466646180471895, 0.3124879679458794, 0.22913577947031596]"
781186,cue_local_relearning,continuous_drift,0.017701361454973863,"[0.2903371462268873, 0.3749759659371634, 0.29083450372966874, 0.3926773273921373, 0.15674939384238243]"
781187,cue_local_relearning,continuous_drift,0.02619697973264562,"[0.2866886544890709, 0.35826111628973845, 0.21458256921337168, 0.38445809602238407, 0.1819691095661522]"
781188,cue_local_relearning,continuous_drift,0.009027637136714839,"[0.4310723717316498, 0.5099687553040494, 0.343138988476078, 0.5189963924407642, 0.23865372041989494]"
781189,cue_local_relearning,continuous_drift,0.010267596488191533,"[0.27296491698671316, 0.33855465937214313, 0.2542873284702461, 0.34882225586033466, 0.20398961451013745]"
781190,cue_local_relearning,continuous_drift,0.007303462105392455,"[0.2622418041471167, 0.3466616200982378, 0.24602807519201988, 0.35396508220363027, 0.06870299363125289]"
781191,cue_local_relearning,continuous_drift,0.02313980392955517,"[0.2955873986503421, 0.37276865424818323, 0.23721635976356192, 0.3959084581777384, 0.19765232487974496]"
781192,cue_local_relearning,continuous_drift,0.022327456065105167,"[0.3844197078508733, 0.44427456368767554, 0.3334551124030296, 0.4666020197527807, 0.23870598880557733]"
781193,cue_local_relearning,continuous_drift,0.01649761115975079,"[0.2689342284537964, 0.33684415253825556, 0.16564019554682993, 0.35334176369800635, 0.07403404412481743]"
781194,cue_local_relearning,continuous_drift,0.028046086589560815,"[0.22227802879120215, 0.2781887728269043, 0.12365124252670039, 0.3062348594164651, 0.07094052405749886]"
781195,cue_local_relearning,continuous_drift,0.027373381216787895,"[0.2812813732174763, 0.37290609794381185, 0.21933015666643815, 0.40027947916059975, 0.16080856609885166]"
781196,cue_local_relearning,continuous_drift,0.0259163264226675,"[0.25488996227928, 0.33245213730467854, 0.23977620523827878, 0.35836846372734604, 0.1486146475049783]"
781197,cue_local_relearning,continuous_drift,0.030150430756596402,"[0.4277535907236824, 0.5058098257938303, 0.43869052684738025, 0.5359602565504267, 0.08915526830577097]"
781198,cue_local_relearning,continuous_drift,0.029875882357766115,"[0.3000734323569881, 0.3827729925732186, 0.2745416502677588, 0.41264887493098473, 0.1244920538311305]"
781199,cue_local_relearning,continuous_drift,0.010908009645133887,"[0.24294631287236138, 0.31704934425120235, 0.20878379931349492, 0.32795735389633623, 0.13730505329925163]"
781200,context_split,global_downweight,0.04274732247606389,"[0.2864087810513521, 0.36452929218434127, 0.2436614585752882, 0.378924675185294, 0.17948478140690027]"
781201,context_split,change_point,0.07343373686209925,"[0.2642376826049637, 0.3311100231533603, 0.1855820612075494, 0.3448381972270327, 0.11214832434545013]"
781202,context_split,global_downweight,0.049686529122438816,"[0.23410095198194084, 0.31646037013847045, 0.18441442285950202, 0.3258104700717942, 0.040138423225211974]"
781203,context_split,global_downweight,0.05432963513371969,"[0.24997905189448325, 0.32175427102213733, 0.19564941676076356, 0.34570325888370174, 0.07849330578584547]"
781204,context_split,global_downweight,0.002177899314197873,"[0.3626555351080576, 0.45425244737380277, 0.3604776357938597, 0.4742845404326106, 0.2675401028600047]"
781205,context_split,global_downweight,0.010174967182115136,"[0.2696782456800153, 0.34845175680103185, 0.27985321286213044, 0.37051773095558116, 0.2695223579100352]"
781206,context_split,change_point,0.04028143648299476,"[0.22175762727968504, 0.2975470027828678, 0.10460741969938514, 0.2690987878395394, 0.06432598321639038]"
781207,context_split,global_downweight,0.001582713440541339,"[0.3378391163588859, 0.426424115783918, 0.3362564029183446, 0.41699082563454953, 0.2884996518215698]"
781208,context_split,change_point,0.05896456158115196,"[0.22385316130104238, 0.3121080200106312, 0.13256986728308492, 0.26614054984168295, 0.07360530570193297]"
781209,context_split,global_downweight,0.052447533975804955,"[0.25531886332239523, 0.3371441740829945, 0.20287132934659027, 0.32510510926033986, 0.14623428305373856]"
781210,context_split,change_point,0.008075089807864089,"[0.29536507834875375, 0.3785292414658495, 0.3242012384869678, 0.39072687852599275, 0.3161261486791037]"
781211,context_split,change_point,0.037938311622287585,"[0.2841376409277772, 0.3689673363276969, 0.24234999546647573, 0.3951454428934682, 0.20441168384418815]"
781212,context_split,global_downweight,0.04902386417967941,"[0.33606333299756047, 0.43100589024670927, 0.28703946881788106, 0.4296058962761719, 0.05648800302516466]"
781213,context_split,global_downweight,0.03343543072824162,"[0.3550446910598457, 0.43808645545104313, 0.3216092603316041, 0.45045038188035075, 0.138194564936141]"
781214,context_split,change_point,0.02604729255621352,"[0.27534651549134437, 0.35989527997280946, 0.22004260490258268, 0.3807918296766461, 0.19399531234636916]"
781215,context_split,change_point,0.045473194623326996,"[0.23270213027703565, 0.31639845234333774, 0.1184984357363978, 0.3078068259043869, 0.07302524111307081]"
781216,context_split,cue_local_relearning,0.035726394724388266,"[0.37600079956187243, 0.46360859749379846, 0.4278822027694102, 0.4737990772300269, 0.3133627587474153]"
781217,context_split,global_downweight,0.04012064535764681,"[0.3649751710442084, 0.4527048770698337, 0.4050958164018552, 0.47731089828245743, 0.06001032406518344]"
781218,context_split,global_downweight,0.0214818588080109,"[0.3071460645089577, 0.38566566658118, 0.2856642057009468, 0.4130968282953064, 0.19730552295301593]"
781219,context_split,change_point,0.011497519781643095,"[0.31525336050130276, 0.407765400406334, 0.3516682340099791, 0.4063684330780602, 0.3631657537916222]"
781220,context_split,global_downweight,0.004887332147099244,"[0.3492667928831597, 0.4345182920631661, 0.35415412503025895, 0.4361774338806228, 0.31968521106371584]"
781221,context_split,global_downweight,0.03948516489904119,"[0.31577704122606026, 0.40850352036282067, 0.35526220612510145, 0.4235272199894122, 0.0739397949717542]"
781222,context_split,change_point,0.013010990797801603,"[0.3326386377132981, 0.42085777046377215, 0.3561238374675326, 0.43961044517283865, 0.343112846669731]"
781223,context_split,global_downweight,0.11987238556369187,"[0.28784976075424223, 0.35571952469647866, 0.16797737519055037, 0.33971417312487356, 0.0247601915181568]"
781224,context_split,global_downweight,0.0023994952826114635,"[0.3551914649620256, 0.4360714501619946, 0.35759096024463705, 0.45679984628832077, 0.3753064225818508]"
781225,context_split,global_downweight,0.05029022613567813,"[0.3377639059059773, 0.42979131163147244, 0.2874736797702992, 0.42838646042390044, 0.21193117252349022]"
781226,context_split,global_downweight,0.011822017432349341,"[0.3410428673444487, 0.4269436889163667, 0.35286488477679806, 0.4202441767638247, 0.07141028646156047]"
781227,context_split,global_downweight,0.016821252471113546,"[0.33491542443458405, 0.4360824492118658, 0.3517366769056976, 0.433485923398031, 0.28228491613425555]"
781228,context_split,global_downweight,0.05462659818899937,"[0.228314551622083, 0.31666670075927866, 0.17368795343308363, 0.33413463676401367, 0.10185437374751947]"
781229,context_split,continuous_drift,0.01897878736817693,"[0.29063316711735815, 0.3802876782096419, 0.41828026225757414, 0.3993014748893972, 0.22793510665114847]"
781230,context_split,change_point,0.020421840347010833,"[0.3056559585789508, 0.38944787017079224, 0.34114361472818144, 0.4008383577126508, 0.3207217743811706]"
781231,context_split,global_downweight,0.03205378439382145,"[0.33931250235982974, 0.42397321608554656, 0.3072587179660083, 0.42831749020923887, 0.2680993746518784]"
781232,context_split,global_downweight,0.02441026325157772,"[0.23603972828881528, 0.3346705821237022, 0.21162946503723756, 0.3412121149489364, 0.05195013608877013]"
781233,context_split,global_downweight,0.01141434963121285,"[0.37943627363081256, 0.4681550896346655, 0.3908506232620254, 0.4600068733659559, 0.32875275572655244]"
781234,context_split,global_downweight,0.02051411617204646,"[0.37267373646550844, 0.451529763067134, 0.3931878526375549, 0.46971510461816673, 0.21468863876282548]"
781235,context_split,global_downweight,0.04144632016070199,"[0.22088681565519078, 0.29714571405157064, 0.1794404954944888, 0.299839793796149, 0.10853246650362756]"
781236,context_split,cue_local_relearning,0.024549322425442388,"[0.3274924202451815, 0.4081138830440418, 0.3835645606185994, 0.41758366725887636, 0.037918678767058435]"
781237,context_split,global_downweight,0.0094118864904158,"[0.3551640502208267, 0.43871514947617984, 0.3645759367112425, 0.4603182706456624, 0.2570531654472282]"
781238,context_split,global_downweight,0.022157061205393846,"[0.35054721193866595, 0.43355717552422646, 0.3283901507332721, 0.45579778322302306, 0.06854472286874096]"
781239,context_split,change_point,0.03611573025531184,"[0.2811619131522438, 0.36682298187204937, 0.3187975881186293, 0.3626822679398806, 0.28268185786331745]"
781240,context_split,global_downweight,0.010635296650150755,"[0.24501719577125272, 0.32374744666111627, 0.23438189912110197, 0.3067861743083798, 0.20252215279071886]"
781241,context_split,global_downweight,0.04314483292475779,"[0.3093283645473021, 0.4013316036816075, 0.2661835316225443, 0.3999177081138186, 0.19003817272982262]"
781242,context_split,change_point,0.03975217772759368,"[0.21833040534422277, 0.32280539294626737, 0.17425411803183125, 0.3197429594756597, 0.13450194030423757]"
781243,context_split,global_downweight,0.0009620557700151244,"[0.31138283312538423, 0.3934795250080468, 0.31234488889539935, 0.40869174363212174, 0.3457191450273558]"
781244,context_split,global_downweight,0.019669807176692644,"[0.29129256520800056, 0.3709756501240378, 0.3109623723846932, 0.3829776600490456, 0.1382692726315992]"
781245,context_split,global_downweight,0.017560626116424227,"[0.3222590537732952, 0.40899883494558237, 0.304698427656871, 0.4048875768398315, 0.05119711554094037]"
781246,context_split,global_downweight,0.052926944468926124,"[0.29919223175124293, 0.4014488256289683, 0.2462652872823168, 0.41593235622868024, 0.0690010834721426]"
781247,context_split,continuous_drift,0.024986817244421256,"[0.35991388861454215, 0.44576082458402816, 0.4928832814122195, 0.46789646416779823, 0.10472941042439521]"
781248,context_split,cue_local_relearning,0.022458531742594823,"[0.3144972279856242, 0.38572996762017325, 0.36327143587757843, 0.3942547424861522, 0.0741869446618666]"
781249,context_split,global_downweight,0.03011863112766583,"[0.2724998761589903, 0.3574050090129835, 0.3026185072866561, 0.3650177373629737, 0.06854439461147883]"
781250,context_split,global_downweight,0.04205386917220025,"[0.28719902976005923, 0.36944745158511255, 0.24514516058785898, 0.3623793336521846, 0.16474562727355124]"
781251,context_split,global_downweight,0.07343272816130858,"[0.33992986292650346, 0.41397417129396685, 0.2664971347651949, 0.4436840331508585, 0.05286631128463821]"
781252,context_split,global_downweight,0.013315984248784385,"[0.26813914811620715, 0.34567339848619283, 0.28145513236499153, 0.3517288625326736, 0.10239276330901687]"
781253,context_split,global_downweight,0.061709094324328834,"[0.31026390380642344, 0.38617267621132917, 0.2485548094820946, 0.37732951190497444, 0.13928679458443058]"
781254,context_split,global_downweight,0.024143969779168856,"[0.2576859133355127, 0.33549731900307983, 0.23354194355634386, 0.33853505544309254, 0.027146741793421175]"
781255,context_split,change_point,0.0575235790048341,"[0.21410735673195272, 0.3004159417868081, 0.1353409979751018, 0.3132637651893161, 0.0778174189702677]"
781256,context_split,change_point,0.013481207117487959,"[0.41063748593739313, 0.4872296286485242, 0.3258053871410029, 0.46934186762671, 0.33928659425849084]"
781257,context_split,change_point,0.010018722994565243,"[0.3817996222316715, 0.45533608080539906, 0.3971116132297208, 0.4345663288068548, 0.38709289023515553]"
781258,context_split,global_downweight,0.10269567648368508,"[0.3083080893255698, 0.37493160383088747, 0.20561241284188472, 0.3662869039698038, 0.10272866265175634]"
781259,context_split,change_point,0.08044228492188964,"[0.26688552486895917, 0.338706989234906, 0.15128514408482915, 0.3183769481038581, 0.07084285916293952]"
781260,context_split,global_downweight,0.04437534353716996,"[0.2348134685429374, 0.3085803322813871, 0.19043812500576743, 0.2998371669524824, 0.12215351846103585]"
781261,context_split,global_downweight,0.027080225767476096,"[0.28428555049136334, 0.36791388149021215, 0.25720532472388724, 0.3695435219944683, 0.15954061953007206]"
781262,context_split,global_downweight,0.029571126338684306,"[0.2893213115165176, 0.37186866484934517, 0.25975018517783327, 0.36614569919852435, 0.08142499717302212]"
781263,context_split,change_point,0.038843818583850526,"[0.2793378926011641, 0.36188057421064057, 0.22245600452020828, 0.3605426337196018, 0.18361218593635775]"
781264,context_split,change_point,0.09943346411212332,"[0.2975061289920214, 0.36564853820818666, 0.17269955915120014, 0.3548712688686308, 0.07326609503907681]"
781265,context_split,cue_local_relearning,0.022431261657239077,"[0.3104501981672519, 0.38387007956518815, 0.3614388179079491, 0.38441357220364436, 0.09519962955399726]"
781266,context_split,change_point,0.09173705295232223,"[0.24157387814660647, 0.3082885732254464, 0.12829616099065516, 0.3226669339395396, 0.036559108038332934]"
781267,context_split,change_point,0.0542280473007658,"[0.19382692288478962, 0.29163870122842006, 0.11936703537968855, 0.2780940766422553, 0.06513898807892275]"
781268,context_split,global_downweight,0.04414848666791732,"[0.2699484216197687, 0.34575307226847074, 0.22579993495185136, 0.3509737222094635, 0.0289392714325413]"
781269,context_split,cue_local_relearning,0.02977506258858359,"[0.30515514521936876, 0.37690795496796303, 0.34713289237937944, 0.39438346812286235, 0.24909677536879382]"
781270,context_split,cue_local_relearning,0.008641638122210693,"[0.36849590472724353, 0.4437070411107397, 0.435065402988529, 0.4748629458602836, 0.472518504843041]"
781271,context_split,global_downweight,0.03250316324367181,"[0.3195503971291158, 0.40147514501428133, 0.3520535603727876, 0.4189647325606531, 0.10458639446977465]"
781272,context_split,global_downweight,0.008135295606051862,"[0.2852331639214179, 0.37327864352097473, 0.29336845952746976, 0.38520713511100285, 0.3372768666712955]"
781273,context_split,global_downweight,0.10622976138331361,"[0.2845168307780685, 0.35761560333135356, 0.1782870693947549, 0.374392527152353, 0.06358273996845121]"
781274,context_split,global_downweight,0.04030266775894298,"[0.32981765418152037, 0.4228031422800598, 0.2895149864225774, 0.4225815371829252, 0.1265818664371925]"
781275,context_split,global_downweight,0.01327675356562441,"[0.2839525210721951, 0.3743725588908686, 0.2972292746378195, 0.39460423170501074, 0.04276089667273384]"
781276,context_split,global_downweight,0.011549167202852484,"[0.29105633355397637, 0.37612944002364307, 0.30260550075682885, 0.38454362536921766, 0.14922942061392927]"
781277,context_split,global_downweight,0.023213691650542434,"[0.2881154339644129, 0.3675019489594429, 0.2649017423138705, 0.37678520932432336, 0.11148142294610836]"
781278,context_split,global_downweight,0.02571515249673656,"[0.23292799141426712, 0.32327521396944475, 0.2586431439110037, 0.3501365354682095, 0.08546899576633708]"
781279,context_split,global_downweight,0.05930220070264022,"[0.23562578603903583, 0.30746733092934836, 0.1763235853363956, 0.3184758985945255, 0.08767399072679567]"
781280,context_split,global_downweight,0.09251085566012676,"[0.2613067268612987, 0.3235783428460061, 0.16879587120117193, 0.31915689293761107, 0.06393041518566646]"
781281,context_split,global_downweight,0.011383097948706844,"[0.36373254027464585, 0.4463822612429163, 0.3751156382233527, 0.4541315587682168, 0.2382066452420755]"
781282,context_split,global_downweight,0.005878249006360858,"[0.2547066340283907, 0.3403964209636077, 0.24882838502202986, 0.3356937343969357, 0.22230659296271718]"
781283,context_split,global_downweight,0.019744257065614,"[0.3613028181981716, 0.4282471937703712, 0.3415585611325576, 0.4159023828282095, 0.26971088880029204]"
781284,context_split,change_point,0.07645489725806888,"[0.28294535008374855, 0.3654070790131548, 0.1427656270159452, 0.3593543137149726, 0.06631072975787632]"
781285,context_split,global_downweight,0.014516012432268466,"[0.3548382323919237, 0.4317286801675457, 0.3403222199596552, 0.44996233880005687, 0.20237962176545066]"
781286,context_split,global_downweight,0.02584846579269512,"[0.21837374417841424, 0.2988090996278465, 0.19252527838571912, 0.3046560151706839, 0.13473296957212136]"
781287,context_split,global_downweight,0.01367213902157749,"[0.19748635410791673, 0.27514766544194896, 0.18381421508633924, 0.2586118711991034, 0.10799037093503606]"
781288,context_split,continuous_drift,0.0006932824803576043,"[0.2967051787353718, 0.35571988055556275, 0.3654251556753409, 0.3647318731949833, 0.24954841708425443]"
781289,context_split,change_point,0.02609601284251295,"[0.2814409634507577, 0.36831889447205796, 0.25263299996659133, 0.3641858637189532, 0.2787290128091043]"
781290,context_split,global_downweight,0.05933335698670486,"[0.26118205752463985, 0.33653255878829264, 0.201848700537935, 0.30808677560042735, 0.10334611118071006]"
781291,context_split,change_point,0.02702760552221886,"[0.20808993660847652, 0.2855942258027089, 0.2575285290775482, 0.29260134811640615, 0.23050092355532933]"
781292,context_split,global_downweight,0.020120134620498498,"[0.3578657840869102, 0.4375472607060811, 0.3377456494664117, 0.4311323281768485, 0.26711646727448757]"
781293,context_split,global_downweight,0.03142542861193409,"[0.3424366463543314, 0.41544365918195564, 0.3738620749662655, 0.44559627584469946, 0.05772622023104507]"
781294,context_split,cue_local_relearning,0.004112467878990833,"[0.25529995070324407, 0.3378017304085292, 0.34191419828752, 0.34962042857571946, 0.19402128648407072]"
781295,context_split,continuous_drift,0.017927459447747263,"[0.32809837874958364, 0.4155328907219917, 0.39676949536472134, 0.4146969548124686, 0.15909894487727075]"
781296,context_split,change_point,0.024106891360849203,"[0.383711451643768, 0.4648933211961737, 0.41637039668082226, 0.48169283794381484, 0.44047728804167147]"
781297,context_split,global_downweight,0.07787177484361849,"[0.23658393605719263, 0.3223950478368167, 0.15871216121357415, 0.3123025096336619, 0.06314847233441857]"
781298,context_split,change_point,0.05186469704322416,"[0.2529275993761482, 0.32375223764360445, 0.19274259084373882, 0.3479785550833921, 0.14087789380051466]"
781299,context_split,global_downweight,0.000897221891925537,"[0.3318377573088058, 0.43166859264086654, 0.33273497920073136, 0.43404154768097264, 0.0786901655104021]"
781300,continuous_drift,cue_local_relearning,0.007056213357392815,"[0.25421554997953505, 0.32383598541671527, 0.2200895243294486, 0.31677977205932245, 0.16726069759269221]"
781301,continuous_drift,cue_local_relearning,0.0021872273872294845,"[0.27429779910184565, 0.35729780380944337, 0.27563639806258466, 0.35948503119667286, 0.16711981431531098]"
781302,continuous_drift,cue_local_relearning,0.02068210027726769,"[0.26145439191629954, 0.34076105355687586, 0.2491000515133811, 0.32007895327960817, 0.20510803248694875]"
781303,continuous_drift,cue_local_relearning,0.014720704902229598,"[0.21918238356590528, 0.2960419793862576, 0.20417007080995211, 0.281321274484028, 0.13353616273419147]"
781304,continuous_drift,cue_local_relearning,0.016170055820056373,"[0.32034905305238504, 0.4051611903240799, 0.2506171556085943, 0.42133124614413625, 0.04744026344695492]"
781305,continuous_drift,cue_local_relearning,0.023402001660012772,"[0.22656702817722865, 0.303852803929016, 0.17490311841009956, 0.32725480558902875, 0.06847684407953124]"
781306,continuous_drift,global_downweight,0.030530782817418334,"[0.286297119974886, 0.35829131787991436, 0.2380375036336845, 0.31682790279230433, 0.22638571560618356]"
781307,continuous_drift,cue_local_relearning,0.010520550080911517,"[0.2493402077848965, 0.33344097351027596, 0.2321555115756961, 0.3439615235911875, 0.15303144616383718]"
781308,continuous_drift,cue_local_relearning,0.010377187574814761,"[0.26118721805352735, 0.34192456244478536, 0.24335970955384886, 0.3523017500196001, 0.06762522384049328]"
781309,continuous_drift,cue_local_relearning,0.03599970535602154,"[0.23307193144571203, 0.3238376613307493, 0.20866823341890162, 0.2878379559747278, 0.10305294869716813]"
781310,continuous_drift,cue_local_relearning,0.020192276740404302,"[0.30065142437844833, 0.3825959561325465, 0.2960733192554637, 0.3624036793921422, 0.2281259379248136]"
781311,continuous_drift,cue_local_relearning,0.0041855910242926675,"[0.24522284103944167, 0.3297050319029001, 0.24418371445444462, 0.3338906229271928, 0.25548460362592335]"
781312,continuous_drift,cue_local_relearning,0.02122776893912881,"[0.21903094135706158, 0.29516478798280577, 0.16501350598029993, 0.27393701904367695, 0.029331580479293264]"
781313,continuous_drift,cue_local_relearning,0.0021744068448270037,"[0.2774084163918026, 0.3538189021804857, 0.13635489558114003, 0.3559933090253127, 0.06852003618574203]"
781314,continuous_drift,global_downweight,0.03111148163376526,"[0.23596711370973567, 0.3240002684750402, 0.15846369746184882, 0.2670785953435009, 0.04836437681990135]"
781315,continuous_drift,cue_local_relearning,0.012860795875229536,"[0.26430798728781896, 0.34195762398845436, 0.278793577654399, 0.3548184198636839, 0.08440118041459738]"
781316,continuous_drift,cue_local_relearning,0.008286829588327216,"[0.2262950810176468, 0.3213243663723474, 0.213605027033522, 0.3296111959606746, 0.10575434817325195]"
781317,continuous_drift,cue_local_relearning,0.006040451563797622,"[0.282133326810127, 0.37688713345161545, 0.1726830871171163, 0.3829275850154131, 0.08690356301912856]"
781318,continuous_drift,cue_local_relearning,0.008909898039417552,"[0.23716166701786986, 0.3066653782651236, 0.17964475435120172, 0.31557527630454113, 0.12261579399075466]"
781319,continuous_drift,cue_local_relearning,0.026178248758510547,"[0.3536938461162223, 0.4254149714840263, 0.25066561312136865, 0.45159322024253684, 0.03947531262593378]"
781320,continuous_drift,cue_local_relearning,0.007663627823140451,"[0.25006944223130295, 0.3201954728870388, 0.1665894985703804, 0.31253184506389836, 0.13708647163537832]"
781321,continuous_drift,cue_local_relearning,0.010894872097093167,"[0.3549665165422094, 0.4378907766255651, 0.29940226569122197, 0.4269959045284719, 0.3070866760970994]"
781322,continuous_drift,cue_local_relearning,0.007612202738872975,"[0.2605544222460476, 0.3456583360584113, 0.27044014587065773, 0.3380461333195383, 0.22486703466325683]"
781323,continuous_drift,cue_local_relearning,0.019751338012442665,"[0.30795922211760224, 0.40167933532339745, 0.26714582681501253, 0.4214306733358401, 0.30262359118400567]"
781324,continuous_drift,cue_local_relearning,0.00884902019755085,"[0.27621086329823696, 0.37074544641310875, 0.33708758346925255, 0.3618964262155579, 0.18204344999015845]"
781325,continuous_drift,cue_local_relearning,0.00459569458191722,"[0.20720462991940436, 0.29668402786158815, 0.19431951451254945, 0.29208833327967093, 0.1391613284789668]"
781326,continuous_drift,cue_local_relearning,0.016535430260190664,"[0.32160786187658, 0.40001084413562, 0.2536996591988859, 0.3834754138754293, 0.056753044708218396]"
781327,continuous_drift,cue_local_relearning,0.014083714049638207,"[0.1977726406690946, 0.28220252777821003, 0.14185902743463222, 0.29628624182784824, 0.05241499267896815]"
781328,continuous_drift,cue_local_relearning,0.021450038848534803,"[0.27667762700227455, 0.3643991522781846, 0.18415745698586009, 0.3429491134296498, 0.13040117264977]"
781329,continuous_drift,cue_local_relearning,0.030250910384838237,"[0.3206116983446106, 0.40188801144110964, 0.19227495415173246, 0.3716371010562714, 0.1574312336504735]"
781330,continuous_drift,cue_local_relearning,0.021752898403147647,"[0.24476637797353604, 0.3233643314697201, 0.22741868895550443, 0.30161143306657245, 0.05031040474155057]"
781331,continuous_drift,cue_local_relearning,0.00601748016295206,"[0.32235040368547013, 0.3851803278502807, 0.25431771584003554, 0.3911978080132328, 0.23676055037940788]"
781332,continuous_drift,cue_local_relearning,0.012181497151587672,"[0.263732185815264, 0.35907134925651535, 0.1940339846545577, 0.371252846408103, 0.13438153830868185]"
781333,continuous_drift,cue_local_relearning,0.006178888192802268,"[0.3012864828868642, 0.38193704887973307, 0.301638562439958, 0.38811593707253533, 0.20333118944236753]"
781334,continuous_drift,cue_local_relearning,0.022701823760941264,"[0.28290252943942873, 0.37148577137699607, 0.18943862664131586, 0.3487839476160548, 0.08716784389654669]"
781335,continuous_drift,cue_local_relearning,0.026439663970689142,"[0.337302708128314, 0.411150939436334, 0.1893199929193409, 0.43759060340702316, 0.11027622366044544]"
781336,continuous_drift,cue_local_relearning,0.008035275403868447,"[0.23718977829730195, 0.3327230177786035, 0.16614489307589106, 0.34075829318247197, 0.13057475667391819]"
781337,continuous_drift,cue_local_relearning,0.004980255085665353,"[0.2992009968052775, 0.3779600829899283, 0.25448959459952686, 0.38294033807559363, 0.06709831442711922]"
781338,continuous_drift,cue_local_relearning,0.02595043485027132,"[0.3149672793987039, 0.3925364140740579, 0.18010955533248144, 0.3665859792237866, 0.11313855688013151]"
781339,continuous_drift,cue_local_relearning,0.004587899249782146,"[0.22514822814019445, 0.3012543745250855, 0.15852052890539278, 0.2966664752753034, 0.019838117532771603]"
781340,continuous_drift,cue_local_relearning,0.010542456482441731,"[0.29526369079502546, 0.3738080549749209, 0.208819171454095, 0.38435051145736265, 0.07197004204175744]"
781341,continuous_drift,cue_local_relearning,0.01520185457715012,"[0.3930602496673276, 0.46749504821824894, 0.3210643665746797, 0.4522931936410988, 0.10278865519978135]"
781342,continuous_drift,cue_local_relearning,0.022956901823378395,"[0.2395274043118756, 0.332130674554126, 0.23139647841781122, 0.3550875763775044, 0.18630411362488922]"
781343,continuous_drift,cue_local_relearning,0.0220674775158142,"[0.14728673435520567, 0.2477183938218264, 0.1732798148010366, 0.2256509163060122, 0.08934464845888042]"
781344,continuous_drift,cue_local_relearning,0.01956954411215439,"[0.26121111400335206, 0.3364476771027787, 0.23608591834810408, 0.35601722121493307, 0.05749992777589077]"
781345,continuous_drift,cue_local_relearning,0.00876324524436467,"[0.3041866824062477, 0.3916484152306232, 0.2767443132199952, 0.4004116604749879, 0.030733007767168818]"
781346,continuous_drift,cue_local_relearning,0.007970922609380537,"[0.2444031370669212, 0.32871881184720897, 0.19041725711098265, 0.32074788923782843, 0.04654186699113386]"
781347,continuous_drift,context_split,0.007649827197024506,"[0.33869466316549635, 0.4044158786412537, 0.3853171244994466, 0.3929669516964711, 0.12963751528642184]"
781348,continuous_drift,cue_local_relearning,0.0025257888090831626,"[0.2512468419910286, 0.33096064730773816, 0.21851305040153893, 0.328434858498655, 0.13187016470709273]"
781349,continuous_drift,cue_local_relearning,0.013061865127907801,"[0.2852279448119603, 0.369233157187854, 0.21908742637931544, 0.3561712920599462, 0.15324472736416228]"
781350,continuous_drift,cue_local_relearning,0.014923800311880675,"[0.27490611600372306, 0.3790137545384345, 0.3092316841928046, 0.3640899542265538, 0.24858634548795308]"
781351,continuous_drift,cue_local_relearning,0.017137899711115567,"[0.335863548657755, 0.412714912742932, 0.3715512731412578, 0.42985281245404755, 0.4038858545126587]"
781352,continuous_drift,cue_local_relearning,0.006971961646395464,"[0.2942879215151717, 0.3834841735766236, 0.24975401843716663, 0.3904561352230191, 0.16048746708532816]"
781353,continuous_drift,cue_local_relearning,0.01264267707810618,"[0.23559820657741484, 0.313496093481023, 0.21196450711715675, 0.3008534164029168, 0.1647143737167798]"
781354,continuous_drift,cue_local_relearning,0.019546543842766162,"[0.3564076795711275, 0.43290854725941535, 0.25737277515526913, 0.4133620034166492, 0.0897929220077862]"
781355,continuous_drift,cue_local_relearning,0.012173801131908635,"[0.21518720943192168, 0.2997930104862334, 0.11834963137879617, 0.2876192093543248, 0.0720759503193575]"
781356,continuous_drift,cue_local_relearning,0.012410458262031132,"[0.2757677307998306, 0.35472956650514803, 0.23584025120571195, 0.36714002476717916, 0.16372512963737756]"
