seed,total_length,pre_length,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,T0,null_mean,null_sd,Q50,Q90,Q95,Q99,p_CRT,E_null,selective_material_redescription,p00,p01,p10,p11,switch_count,switch_rate,mean_dwell,max_dwell,occupancy_min_fraction,cue_context_mix_balance,realized_cue_outcome_contrast,marker_accuracy,marker_informative_count
790703,64,48,True,True,0.02337662337662337,0.9766233766233766,9.40850369297286e-06,0.9999905914963071,2544.075635225363,7.84152265484564,0.0,5.515205341335129,2.3503683642445443,1.6857659266058753,2.2016312710949797,4.581517008650367,5.432758471121776,6.648332572943762,0.047,0.08244687021335295,True,0.9321806818766238,0.06781931812337619,0.35968007590136253,0.6403199240986375,5,0.10638297872340426,8.0,20,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.9743589743589743,39
790703,96,72,True,True,0.011392405063291136,0.9886075949367089,2.0558434978373316e-05,0.9999794415650216,560.5217850077602,6.328868108853715,0.0,8.508763081730542,2.1847452784873163,1.7891061933890813,1.9933147663894037,4.6641270831694195,5.501047733164285,7.606271041122122,0.001,3.0077153485662578,True,0.9321806818766238,0.06781931812337619,0.35968007590136253,0.6403199240986375,7,0.09859154929577464,9.0,20,0.125,0.125,0.48611111111111116,0.9629629629629629,54
790704,32,24,False,True,0.07258064516129031,0.9274193548387097,0.3551352437038652,0.6448647562961348,0.14210833048657012,-1.9511656214836144,0.0,1.9272125115670866,1.2741710853373573,1.0968527100337597,1.1961287250692947,2.6825587629715955,3.1338954119078686,4.22261028812323,0.273,-1.206682900340782,False,0.9497102666766684,0.05028973332333164,0.02234934913485764,0.9776506508651424,1,0.043478260869565216,12.0,23,0.041666666666666664,0.041666666666666664,0.6666666666666667,0.8888888888888888,18
790704,64,48,True,True,0.02337662337662337,0.9766233766233766,3.045832819349296e-21,1.0,7.858661861119354e+18,43.5081480191634,0.0,7.832524395240673,3.498150627255238,2.912448214372265,3.5897745808441694,7.171846228638142,8.235687356556422,10.08315722493905,0.069,-0.4031629613157488,False,0.9497102666766684,0.05028973332333164,0.02234934913485764,0.9776506508651424,1,0.02127659574468085,24.0,25,0.4791666666666667,0.4791666666666667,0.5773809523809524,0.9375,32
790704,96,72,True,True,0.011392405063291136,0.9886075949367089,5.1365246045456455e-21,1.0,2.243479486076544e+18,42.25455967657043,0.0,11.467265465574865,5.017906304620062,3.2461125362482313,4.939504116441792,9.18213059430735,10.34495840895681,12.836543879631197,0.031,1.1223070566180553,True,0.9497102666766684,0.05028973332333164,0.02234934913485764,0.9776506508651424,1,0.014084507042253521,36.0,49,0.3194444444444444,0.3194444444444444,0.5311507936507937,0.9615384615384616,52
790705,32,24,False,False,0.07258064516129031,0.9274193548387097,0.7232857809662256,0.2767142190337743,0.029940994241188373,-3.5085266927534984,0.0,-0.46052605588248907,-0.47039656731611773,0.365184397937027,-0.5095113350342138,0.009931925872044056,0.1867144531253726,0.4917316185719157,0.451,-0.6472405090078617,False,0.8378099930538172,0.1621900069461829,0.07577417274335305,0.924225827256647,0,0.0,24.0,24,0.0,0.0,0.0,1.0,13
790705,64,48,False,False,0.02337662337662337,0.9766233766233766,0.7510294596106164,0.2489705403893836,0.00793497665965641,-4.836474866450257,0.0,-1.3811787266302136,-0.8767394883697064,0.5628886048905343,-0.7416620925346273,-0.20275588560656765,-0.07490181924103823,0.1671038168098442,0.736,-1.3062769073891753,False,0.8378099930538172,0.1621900069461829,0.07577417274335305,0.924225827256647,0,0.0,48.0,48,0.0,0.0,0.0,1.0,28
790705,96,72,False,True,0.011392405063291136,0.9886075949367089,0.008694944281686455,0.9913050557183134,1.3138082762253234,0.27293000091241737,0.0,3.822493745195188,-0.264802002217586,1.1539086836582235,-0.2037592708993181,1.1987560515129392,1.5729425097742222,2.4191679404296282,0.001,2.2495512354209657,False,0.8378099930538172,0.1621900069461829,0.07577417274335305,0.924225827256647,2,0.028169014084507043,24.0,48,0.041666666666666664,0.041666666666666664,0.30952380952380953,1.0,42
790706,32,24,False,False,0.07258064516129031,0.9274193548387097,0.002385034332369137,0.9976149656676309,32.73504856714973,3.4884463255378906,0.0,0.4914771650499713,1.5105538440862418,1.7912598858618511,1.4541880067627786,3.812175976818436,4.6446869683188226,5.964126142141257,0.707,-4.153209803268851,False,0.9233863357121803,0.07661366428781961,0.22170783849474698,0.7782921615052529,2,0.08695652173913043,8.0,13,0.20833333333333334,0.20833333333333334,0.02777777777777779,0.7647058823529411,17
790706,64,48,True,True,0.02337662337662337,0.9766233766233766,0.0036594665748612195,0.9963405334251387,6.51695434568809,1.874407141907275,0.0,3.454685589927498,1.9871264896492635,1.6239807046391432,1.7695810400994696,4.218081083855759,4.771073683855448,6.273588613693949,0.184,-1.3163880939279502,False,0.9233863357121803,0.07661366428781961,0.22170783849474698,0.7782921615052529,4,0.0851063829787234,9.6,27,0.125,0.125,0.1893106893106893,0.8857142857142857,35
790706,96,72,True,True,0.011392405063291136,0.9886075949367089,2.2710798603387005e-06,0.9999977289201396,5074.08903141443,8.531902286598593,0.0,5.8590303523850045,3.1138412423404724,2.448925079199461,3.093594327851884,6.166289195942959,7.008855870457614,9.067340231504136,0.129,-1.1498255180726096,False,0.9233863357121803,0.07661366428781961,0.22170783849474698,0.7782921615052529,10,0.14084507042253522,6.545454545454546,27,0.20833333333333334,0.20833333333333334,0.2338779956427015,0.9019607843137255,51
790707,32,24,True,True,0.07258064516129031,0.9274193548387097,9.316839334797361e-09,0.9999999906831608,8399937.57794854,15.943734832589328,0.0,4.012114389735113,2.6052635556228854,1.8453855467558842,2.595293262244408,4.915793846477965,5.586664050735237,6.6982239895508595,0.225,-1.5745496610001242,False,0.6110884710603232,0.38891152893967684,0.33792128048549497,0.6620787195145049,4,0.17391304347826086,4.8,10,0.4166666666666667,0.4166666666666667,0.25,1.0,17
790707,64,48,True,True,0.02337662337662337,0.9766233766233766,4.508597377428992e-15,0.9999999999999954,5309005930002.839,29.300425726501174,0.0,8.444017154242903,4.93767395936191,3.0089515050380116,4.94981854002814,8.888582404772938,9.978230615811768,11.927407640946239,0.127,-1.5342134615688643,False,0.6110884710603232,0.38891152893967684,0.33792128048549497,0.6620787195145049,14,0.2978723404255319,3.2,10,0.4166666666666667,0.4166666666666667,0.3242063492063492,0.9444444444444444,36
