seed,truth,material_redescription,raw_cs_argmax,pi0,pi1,q0,q1,bf,log_bf,recombination_error,T0,p_CRT,Q95,E_null,selective_material_redescription
790564,global_downweight,False,False,0.011392405063291136,0.9886075949367089,3.478336943081079e-08,0.9999999652166306,331298.7605216118,12.710775847024157,0.0,-11.538934940747268,1.0,1.7506710828430656,-13.289606023590334,False
790565,global_downweight,False,False,0.011392405063291136,0.9886075949367089,3.812228712895195e-25,1.0,3.0228216741156492e+22,51.763062770219335,0.0,-6.830832214602283,0.936,6.255569210921597,-13.08640142552388,False
790566,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.171588142958303e-10,0.9999999997828412,53065714.20962318,17.787041594234253,0.0,-4.847787286246627,0.529,0.4871822434381723,-5.334969529684799,False
790567,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.2001265432350642e-12,0.9999999999988,9602060420.185795,22.985243539493787,0.0,-11.491562097726334,0.995,3.899318026165485,-15.390880123891819,False
790568,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.4107419951674926e-16,0.9999999999999998,81685294827120.02,32.03389511171825,0.0,-11.369551119844683,0.982,1.4228437209285485,-12.792394840773232,False
790569,global_downweight,False,False,0.011392405063291136,0.9886075949367089,0.00013691427948058025,0.9998630857205194,84.15564736093067,4.432668029031825,0.0,-9.645885248690325,0.864,-2.852563853759838,-6.793321394930487,False
790570,global_downweight,False,False,0.011392405063291136,0.9886075949367089,6.567700400383702e-15,0.9999999999999933,1754600069660.961,28.193262066342598,0.0,-7.983929576026843,0.952,4.03907765735986,-12.023007233386704,False
790571,global_downweight,False,False,0.011392405063291136,0.9886075949367089,9.682243550103767e-13,0.9999999999990318,11901877411.347477,23.199961990279654,0.0,-6.314519689839447,0.284,-2.5354179362750786,-3.779101753564368,False
790572,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.0747553345909791e-13,0.9999999999998925,107221496922.45943,25.398162596472552,0.0,-10.550144809502488,0.363,-6.855413667542622,-3.694731141959866,False
790573,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.292575133932746e-18,1.0,5026525591009785.0,36.15350540297956,0.0,-8.534079822023857,0.702,-0.807594712336184,-7.726485109687673,False
790574,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.1352524478372674e-13,0.9999999999997865,53968736070.03778,24.711670754181696,0.0,-18.651965521809128,0.994,-6.6741523947177575,-11.97781312709137,False
790575,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.5582800981718563e-09,0.9999999984417199,7395132.348534676,15.816332550996593,0.0,-17.044715951239773,0.566,-12.515029872499609,-4.5296860787401645,False
790576,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.608551125137685e-10,0.9999999997391448,44176583.18431966,17.603705414448484,0.0,-3.6417883917628924,0.794,3.6200011789444355,-7.261789570707328,False
790577,global_downweight,False,False,0.011392405063291136,0.9886075949367089,3.313638832922046e-10,0.9999999996686362,34776534.67153868,17.36445342626051,0.0,-29.50394483468888,0.974,-19.643766844444706,-9.860177990244175,False
790578,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.359954294256761e-14,0.9999999999999764,488301303464.6316,26.914198477403524,0.0,-8.759613240108092,0.984,4.441600838750521,-13.201214078858612,False
790579,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.0464083606095712e-16,0.9999999999999999,110126103859803.72,32.33264722383321,4.909093465297727e-91,-13.152114315379519,0.985,0.6774325998943742,-13.829546915273893,False
790580,global_downweight,False,False,0.011392405063291136,0.9886075949367089,6.166907500175606e-18,1.0,1868633116306263.2,35.16398360465325,0.0,-12.121490564577302,0.107,-11.123392406367648,-0.998098158209654,False
790581,global_downweight,False,False,0.011392405063291136,0.9886075949367089,9.891572309705413e-16,0.9999999999999991,11650005903226.164,30.08632780265482,0.0,-6.587150224361614,0.858,1.496610871607875,-8.08376109596949,False
790582,global_downweight,True,True,0.011392405063291136,0.9886075949367089,6.480389005647369e-19,1.0,1.778240097929803e+16,37.416985654085344,0.0,1.3037653589698457,0.133,2.8628376145826437,-1.559072255612798,False
790583,global_downweight,False,False,0.011392405063291136,0.9886075949367089,4.842046571558275e-12,0.999999999995158,2379920847.4488626,21.59033306670233,0.0,-19.787078193875395,1.0,-2.406494999268535,-17.38058319460686,False
790584,global_downweight,False,False,0.011392405063291136,0.9886075949367089,9.639800523636607e-06,0.9999903601994764,1195.416488725099,7.086249929774278,0.0,-13.899708761429139,0.964,-3.5347557653698862,-10.364952996059252,False
790585,global_downweight,False,False,0.011392405063291136,0.9886075949367089,8.055970316435372e-15,0.999999999999992,1430453083536.758,27.98901235165075,0.0,-12.260616182645881,0.371,-8.331235275739596,-3.9293809069062853,False
790586,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.3956463383615433e-11,0.9999999999860435,825688232.2632904,20.531727817455277,0.0,-16.195656476936648,0.995,-0.548178898167097,-15.647477578769552,False
790587,global_downweight,False,False,0.011392405063291136,0.9886075949367089,5.189528548379979e-14,0.999999999999948,222056540832.06357,26.126197874823816,0.0,-12.053895630822145,0.772,-4.68737381397111,-7.366521816851035,False
790588,global_downweight,False,False,0.011392405063291136,0.9886075949367089,3.338423614969677e-15,0.9999999999999967,3451835030267.7905,28.869927098398207,0.0,-11.125849612047821,0.652,-4.737547742358076,-6.388301869689745,False
790589,global_downweight,False,False,0.011392405063291136,0.9886075949367089,4.95382768874945e-15,0.9999999999999951,2326218896591.1714,28.47526527419174,0.0,-25.29455408366451,1.0,-2.2151761976204156,-23.079377886044096,False
790590,global_downweight,False,False,0.011392405063291136,0.9886075949367089,8.008365194341858e-16,0.9999999999999991,14389563038617.941,30.297524270739117,0.0,-14.020841150054094,1.0,3.657389564266089,-17.678230714320183,False
790591,global_downweight,False,False,0.011392405063291136,0.9886075949367089,4.8613356720394194e-15,0.999999999999995,2370477654177.5376,28.49411259261582,0.0,-21.236190278156986,1.0,-1.7090622813906984,-19.52712799676629,False
790592,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.616044406940945e-05,0.9999838395559305,713.068360165309,6.569577292628098,0.0,-12.764683205543236,0.998,-0.1138182970245547,-12.650864908518681,False
790593,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.8142856693063666e-13,0.9999999999998186,63516389811.03335,24.874563816801476,0.0,-22.877742988375626,0.999,-7.85107035535045,-15.026672633025175,False
790594,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.0497922594885935e-16,0.9999999999999998,56218807182444.29,31.660272464220704,0.0,-15.24585650942606,0.998,0.7967653011053459,-16.042621810531408,False
790595,global_downweight,False,False,0.011392405063291136,0.9886075949367089,1.858114867960459e-15,0.9999999999999981,6201816571584.972,29.45586336048175,0.0,-8.135331413609975,0.764,0.006260083909203962,-8.14159149751918,False
790596,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.355654845746685e-19,1.0,4.891925317850584e+16,38.42894743943377,0.0,-10.630517773690913,0.398,-6.036406329969338,-4.594111443721576,False
790597,global_downweight,False,False,0.011392405063291136,0.9886075949367089,2.685500476796334e-16,0.9999999999999998,42910763485593.57,31.39014380749319,0.0,-13.255238236768486,0.96,-3.0353596384531816,-10.219878598315304,False
790598,global_downweight,False,False,0.011392405063291136,0.9886075949367089,8.914997724667547e-14,0.9999999999999108,129261811790.92012,25.58510573332319,0.0,-18.118099706726685,0.992,-5.424014425062535,-12.694085281664151,False
790599,global_downweight,False,False,0.011392405063291136,0.9886075949367089,9.251526632908118e-07,0.9999990748473367,12455.973350241546,9.429955573999788,0.0,0.5341413330587318,0.366,4.152851242120654,-3.6187099090619226,False
790600,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,3.502874989369332e-14,0.9999999999999649,328977985654.5768,26.519256672568993,0.0,-2.9524939515737803,0.658,3.7150239244076415,-6.667517875981422,False
790601,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,9.209335784592698e-22,1.0,1.2513049637417755e+19,43.97330374463575,0.0,-18.149329068541043,0.59,-12.192119475325628,-5.957209593215415,False
790602,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,4.523162145304534e-21,1.0,2.5477060538252595e+18,42.38172504145699,0.0,-8.986595210916736,0.993,5.100136177777639,-14.086731388694375,False
790603,cue_local_relearning,False,False,0.011392405063291136,0.9886075949367089,6.5002697240848684e-12,0.9999999999934999,1772801448.1080656,21.295826871364866,0.0,-0.9919784234532252,0.858,7.7379993678061565,-8.729977791259381,False
