_observation.scope_ids	action.delivered_exposure	action.selected	action.success	learning.edge.access-bundle.strength	learning.edge.bundle-context.strength	learning.edge.cue-root.strength	learning.edge.episode-bundle.strength	learning.edge.global-protector-one.strength	learning.edge.joint-one.strength	learning.edge.joint-three.strength	learning.edge.joint-two.strength	learning.edge.local-broadcast.strength	learning.edge.local-monitor.strength	learning.edge.partner-regulation.strength	learning.edge.partner-trust-one.strength	learning.edge.protector-one-two.strength	learning.edge.protector-three-one.strength	learning.edge.protector-two-three.strength	learning.edge.structure-episode.strength	learning.parameter.episode-state.value	learning.parameter.exposure-state.value	learning.parameter.partner-state.value	observation.delivered_log_likelihood	observation.is_imaginal	observation.log_likelihood.full-coupling	observation.log_likelihood.reduced-coupling	observation.marginal_equivalence_error	observation.scope_size	observation.source	policy.access_probability	policy.joint.expected_free_energy.protector-one=approach;protector-three=approach;protector-two=approach	policy.joint.posterior.protector-one=approach;protector-three=approach;protector-two=approach	policy.protector.protector-one.permission_probability	policy.protector.protector-three.permission_probability	policy.protector.protector-two.permission_probability	provenance.edge_id	provenance.model_candidate	provenance.observation_event_id	provenance.rng_namespace	provenance.update_function	run.arm	run.episode	run.event_executed	run.event_id	run.event_index	run.event_kind	run.genome_id	run.row_index	run.row_kind	run.seed	run.stop_reason	run.stopped	run.time	state.access.access-main.probability	state.bundle.bundle-main.activation_probability	state.bundle.bundle-main.expected_outcome	state.bundle.bundle-main.mandate_probability	state.bundle.bundle-main.root_probability	state.context.context-main.posterior.episode-state.mixed	state.context.context-main.posterior.episode-state.repair	state.context.context-main.posterior.episode-state.safe	state.context.context-main.posterior.episode-state.threat	state.context.context-main.posterior.exposure-state.high	state.context.context-main.posterior.exposure-state.low	state.context.context-main.posterior.partner-state.adverse	state.context.context-main.posterior.partner-state.ambiguous	state.context.context-main.posterior.partner-state.helpful	state.context.context-main.transition_entropy	state.cue.cue-main.meaning_probability	state.cue.cue-main.root_association	state.episode.episode-main.joint_probability	state.global_precision.global-main.context	state.global_precision.global-main.depth	state.global_precision.global-main.interoception	state.global_precision.global-main.part	state.global_precision.global-main.policy	state.global_precision.global-main.relationship	state.local_precision.local-one.calibration_error	state.local_precision.local-one.mean	state.partner.partner-main.regulation_probability	state.partner.partner-main.trust_probability	state.protector.protector-one.forecast_coprotection	state.protector.protector-one.forecast_outcome	state.protector.protector-one.forecast_partner_type	state.protector.protector-one.permission_probability	state.protector.protector-one.suppression_probability	state.protector.protector-three.forecast_coprotection	state.protector.protector-three.forecast_outcome	state.protector.protector-three.forecast_partner_type	state.protector.protector-three.permission_probability	state.protector.protector-three.suppression_probability	state.protector.protector-two.forecast_coprotection	state.protector.protector-two.forecast_outcome	state.protector.protector-two.forecast_partner_type	state.protector.protector-two.permission_probability	state.protector.protector-two.suppression_probability	state.structure.structure-main.complexity.full-coupling	state.structure.structure-main.complexity.reduced-coupling	state.structure.structure-main.first_stable_reduced_win	state.structure.structure-main.log_evidence.full-coupling	state.structure.structure-main.log_evidence.reduced-coupling	state.structure.structure-main.reversals_to_full	state.structure.structure-main.selected.full-coupling	state.structure.structure-main.selected.reduced-coupling	world.potential_hazard	world.realized_hazard	world.truth.episode-state	world.truth.exposure-state	world.truth.partner-state
	1.0	approach	true	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41212370504135487	0.5	0.40295481685100004								0.5	0.4224632805656696	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	10	tick	71004		false	2	0.5	0.6230705808899166	0.5354330708661417	0.5	0.5697196562921318	0.1643316592849363	0.12279710174384849	0.6312741427710511	0.08159709620016421	0.5	0.5	0.300946834272675	0.3234628814473406	0.3755902842799843	0.8127489053881036	0.5561897365209783	0.4991440848459409	0.6312741427710511	0.18725109461189637	0.6364622466176547	0.5	0.818275582605619	1.0	0.6767845558707583	0.027361952983760984	0.8216019810119992	0.6635651333494046	0.5779139425116097	0.5	0.5389569712558049	0.5779139425116097	0.0	1.0	0.5194784856279024	0.5	0.5779139425116097	0.0	1.0	0.5194784856279024	0.5	0.5779139425116097	0.0	1.0	0.3	0.28	-7.0	-12.604477471868313	-12.684029061283665	1.0	true	false	true	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3274363858741738	false	-0.5201269375783621	-0.5205409713854618	0.0	4	world								full-coupling	closed-episode-stream#2	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#2	8	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	11	event	71004			3																																																								
	1.0	approach	true	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41533010597438824	0.5	0.40295481685100004								0.5354330708661417	0.33326241365933185	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	12	tick	71004		false	3	0.5354330708661417	0.5827396061265699	0.5661764705882353	0.5	0.571934163683562	0.17747920049648935	0.1385438394397314	0.5807921932492824	0.10318476681449669	0.5	0.5	0.3009621058124243	0.3234663504279837	0.3755715437595919	0.8611161506044658	0.5561897365209783	0.4991440848459409	0.5807921932492826	0.13888384939553422	0.6263930766097834	0.5	0.818940862286895	1.0	0.6741406713664876	0.07612059548488281	0.8025718321407785	0.6635651333494046	0.5779139425116097	0.5354330708661417	0.5566735066888757	0.5779139425116097	1.0	0.0	0.5460532887775087	0.5354330708661417	0.5779139425116097	1.0	0.0	0.5460532887775087	0.5354330708661417	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-13.124604409446675	-13.204570032669126	1.0	true	false	false	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4766474228843807	false	-2.0253699554682947	-2.0254432597155705	0.0	4	world								full-coupling	closed-episode-stream#3	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#3	9	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	13	event	71004			4																																																								
	0.0	approach	false	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4159694497814296	0.5	0.40295481685100004								0.5661764705882353	0.31510949298063473	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	14	tick	71004		false	4	0.5661764705882353	0.6081731682159448	0.5310344827586208	0.5	0.5757235885602406	0.5908812880669551	0.13138100605545022	0.1504263601978984	0.12731134567969635	0.5	0.5	0.30096274350873137	0.323466495286981	0.3755707612042876	0.7184901745809783	0.5561897365209783	0.4991440848459409	0.5908812880669551	0.2815098254190217	0.6538404890879529	0.5	0.8156670562576718	1.0	0.672025563763071	0.09081134366668187	0.8252746680574491	0.6635651333494046	0.5779139425116097	0.5661764705882354	0.5720452065499225	0.5779139425116097	1.0	0.0	0.569110838569079	0.5661764705882354	0.5779139425116097	1.0	0.0	0.569110838569079	0.5661764705882354	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-15.14997436491497	-15.230013292384697	1.0	true	false	false	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4830224379775234	false	-2.066010674150024	-2.0677825152450646	0.0	4	world								full-coupling	closed-episode-stream#4	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#4	10	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	15	event	71004			5																																																								
	0.25	approach	true	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4174158105370013	0.5	0.40295481685100004								0.5310344827586208	0.4214752906819238	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	16	tick	71004		false	5	0.5310344827586208	0.6216055212924787	0.5584415584415584	0.5	0.581243221600252	0.6033217537602972	0.12729657098818575	0.14573890016938118	0.12364277508213584	0.5	0.5	0.3009627701372207	0.3234665013358996	0.37557072852687967	0.705330825914877	0.5561897365209783	0.4991440848459409	0.6033217537602972	0.29466917408512305	0.6565182460766177	0.5	0.8175885786176272	1.0	0.6703334776803378	0.10586469020060363	0.8517408406076	0.6635651333494046	0.5779139425116097	0.5310344827586208	0.5544742126351152	0.5779139425116097	1.0	0.0	0.5427543476968679	0.5310344827586208	0.5779139425116097	1.0	0.0	0.5427543476968679	0.5310344827586208	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-17.215985039064993	-17.29779580762976	1.0	true	false	false	false	safe	low	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3154991503652855	false	-0.5034467642962143	-0.5228998969166604	0.0	4	world								full-coupling	closed-episode-stream#5	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#5	11	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	17	event	71004			6																																																								
	1.0	approach	true	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4196759872171604	0.5	0.40295481685100004								0.5584415584415584	0.38921332251336016	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	18	tick	71004		false	6	0.5584415584415584	0.6292936722398907	0.5828220858895705	0.5	0.5929019088929648	0.16639688001753683	0.11784472202982552	0.639536658063816	0.07622173988882164	0.5	0.5	0.300962771249155	0.3234665015884862	0.3755707271623588	0.8023667358032256	0.5561897365209783	0.4991440848459409	0.639536658063816	0.1976332641967744	0.6382064208053094	0.5	0.8244190310156219	1.0	0.6689798088141512	0.03177734632272888	0.8596851771882823	0.6635651333494046	0.5779139425116097	0.5584415584415585	0.5681777504765841	0.5779139425116097	1.0	0.0	0.5633096544590713	0.5584415584415585	0.5779139425116097	1.0	0.0	0.5633096544590713	0.5584415584415585	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-17.719431803361207	-17.82069570454642	1.0	true	false	true	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.472772945778417	false	-2.3231165657229123	-2.3206406018126775	0.0	4	world								reduced-coupling	closed-episode-stream#6	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#6	12	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	19	event	71004			7																																																								
	0.0	approach	false	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41947955492610384	0.5	0.40295481685100004								0.5828220858895705	0.32749315997157225	1.0	1.0	1.0	1.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	20	tick	71004		false	7	0.5828220858895705	0.6038442669573341	0.5523255813953488	0.5	0.6068846262782368	0.1439957678031012	0.6628154958193244	0.11044872408747732	0.08274001229009711	0.5	0.5	0.3009627712955864	0.32346650159903356	0.37557072710538003	0.7758867479831527	0.5561897365209783	0.4991440848459409	0.6628154958193244	0.2241132520168473	0.6446964771976406	0.5	0.831472260250154	1.0	0.6678968737212019	0.04203587740118031	0.8701941465385775	0.6635651333494046	0.5779139425116097	0.5828220858895705	0.58036801420059	0.5779139425116097	1.0	0.0	0.5815950500450803	0.5828220858895705	0.5779139425116097	1.0	0.0	0.5815950500450803	0.5828220858895705	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-20.04254836908412	-20.141336306359097	1.0	true	false	true	true	repair	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4684804979157	false	-0.5008600779836906	-0.5023037516391831	0.0	4	world								full-coupling	closed-episode-stream#7	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#7	13	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	21	event	71004			8																																																								
	1.0	approach	true	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42127311462689204	0.5	0.40295481685100004								0.5523255813953488	0.4084391655986641	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	22	tick	71004		false	8	0.5523255813953488	0.6049557850846585	0.574585635359116	0.5	0.6165959207483264	0.14472744621673114	0.6554410986286846	0.11305851662480829	0.08677293852977586	0.5	0.5	0.30096277129752524	0.323466501599474	0.37557072710300077	0.7846852719416594	0.5561897365209783	0.4991440848459409	0.6554410986286847	0.21531472805834062	0.6443123782426043	0.5	0.8392166375078387	1.0	0.6670305256468425	0.02157140437547067	0.8755869976324453	0.6635651333494046	0.5779139425116097	0.5523255813953488	0.5651197619534792	0.5779139425116097	1.0	0.0	0.558722671674414	0.5523255813953488	0.5779139425116097	1.0	0.0	0.558722671674414	0.5523255813953488	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-20.54340844706781	-20.64364005799828	1.0	true	false	true	false	repair	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3120566560439566	false	-1.984768855872716	-1.9776674891266928	0.0	4	world								reduced-coupling	closed-episode-stream#8	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#8	14	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	23	event	71004			9																																																								
	0.0	approach	false	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4228318608240218	0.5	0.40295481685100004								0.574585635359116	0.4006289761008621	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	24	tick	71004		false	9	0.574585635359116	0.6309509796248483	0.5473684210526316	0.5	0.6210602545492931	0.16401869854781595	0.1233644449056516	0.6389175897531598	0.07369926679337267	0.5	0.5	0.30096277129760624	0.32346650159949236	0.3755707271029014	0.8063795481740348	0.5561897365209783	0.4991440848459409	0.6389175897531598	0.1936204518259652	0.641289721709216	0.5	0.8464907095327601	1.0	0.666337447187355	0.02899993077463059	0.882836980326103	0.6635651333494046	0.5779139425116097	0.574585635359116	0.5762497889353628	0.5779139425116097	1.0	0.0	0.5754177121472395	0.574585635359116	0.5779139425116097	1.0	0.0	0.5754177121472395	0.574585635359116	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-22.528177302940527	-22.62130754712497	1.0	true	false	false	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.306927243242045	false	-0.4172885624933196	-0.4177032169099191	0.0	4	world								full-coupling	closed-episode-stream#9	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#9	15	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	25	event	71004			10																																																								
	0.0	approach	false	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42431171597177963	0.5	0.40295481685100004								0.5473684210526316	0.4743345276618147	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	26	tick	71004		false	10	0.5473684210526316	0.63425247818483	0.5226130653266331	0.5	0.6238637002738971	0.16704230871815057	0.12317804512191062	0.6350774831723133	0.0747021629876257	0.5	0.5	0.30096277129760957	0.32346650159949314	0.3755707271028973	0.8096826201063566	0.5561897365209783	0.4991440848459409	0.6350774831723132	0.1903173798936434	0.6419720656009674	0.5	0.8537599636914287	1.0	0.6657829844197649	0.015674274034579883	0.886755548834748	0.6635651333494046	0.5779139425116097	0.5473684210526316	0.5626411817821206	0.5779139425116097	1.0	0.0	0.5550048014173761	0.5473684210526316	0.5779139425116097	1.0	0.0	0.5550048014173761	0.5473684210526316	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-22.945465865433846	-23.03901076403489	1.0	true	false	false	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3181260599075477	false	-2.1533978907413838	-2.153281743430353	0.0	4	world								reduced-coupling	closed-episode-stream#10	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#10	16	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	27	event	71004			11																																																								
	1.0	approach	true	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4228871934442431	0.5	0.40295481685100004								0.5226130653266331	0.5121993862967121	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	28	tick	71004		false	11	0.5226130653266331	0.6090216755117844	0.5432692307692308	0.5	0.6168441106833074	0.1669511431085823	0.1303751524355868	0.11390795213488294	0.5887657523209479	0.5	0.5	0.30096277129760973	0.3234665015994932	0.3755707271028971	0.6596827577633136	0.5561897365209783	0.4991440848459409	0.588765752320948	0.34031724223668636	0.6732031474324944	0.5	0.8603590807200927	1.0	0.6653394142056929	0.06089109725202835	0.871532774521741	0.6635651333494046	0.5779139425116097	0.5226130653266331	0.5502635039191214	0.5779139425116097	1.0	0.0	0.5364382846228772	0.5226130653266331	0.5779139425116097	1.0	0.0	0.5364382846228772	0.5226130653266331	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-25.09886375617523	-25.192292507465243	1.0	true	false	true	false	threat	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3071353104268082	false	-1.409406413632751	-1.3426392851658493	0.0	4	world								reduced-coupling	closed-episode-stream#11	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#11	17	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	29	event	71004			12																																																								
	0.0	approach	false	1.0	1.0	0.4991440848459409	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4243322958784894	0.5	0.40295481685100004								0.5432692307692308	0.5037830618420174	1.0	1.0	1.0	1.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	30	tick	71004		false	12	0.5432692307692308	0.6324174066655384	0.5207373271889401	0.5	0.6231950497723879	0.1626340653297961	0.11795273063182155	0.6485988061287099	0.07081439790967249	0.5	0.5	0.30096277129760973	0.3234665015994932	0.3755707271028971	0.7942246463744596	0.5561897365209783	0.4991440848459409	0.6485988061287099	0.20577535362554045	0.6466707462280796	0.5	0.8625938194804225	1.0	0.6649845580344352	0.07287010292974128	0.8897503002541763	0.6635651333494046	0.5779139425116097	0.543269230769231	0.5605915866404203	0.5779139425116097	1.0	0.0	0.5519304087048256	0.543269230769231	0.5779139425116097	1.0	0.0	0.5519304087048256	0.543269230769231	0.5779139425116097	1.0	0.0	0.3	0.28	-7.0	-26.508270169807982	-26.53493179263109	1.0	true	false	false	false	repair	high	ambiguous
