_observation.scope_ids	action.delivered_exposure	action.selected	action.success	learning.edge.access-bundle.strength	learning.edge.bundle-context.strength	learning.edge.cue-root.strength	learning.edge.episode-bundle.strength	learning.edge.global-protector-one.strength	learning.edge.joint-one.strength	learning.edge.joint-three.strength	learning.edge.joint-two.strength	learning.edge.local-broadcast.strength	learning.edge.local-monitor.strength	learning.edge.partner-regulation.strength	learning.edge.partner-trust-one.strength	learning.edge.protector-one-two.strength	learning.edge.protector-three-one.strength	learning.edge.protector-two-three.strength	learning.edge.structure-episode.strength	learning.parameter.episode-state.value	learning.parameter.exposure-state.value	learning.parameter.partner-state.value	observation.delivered_log_likelihood	observation.is_imaginal	observation.log_likelihood.full-coupling	observation.log_likelihood.reduced-coupling	observation.marginal_equivalence_error	observation.scope_size	observation.source	policy.access_probability	policy.joint.expected_free_energy.protector-one=approach;protector-three=approach;protector-two=approach	policy.joint.posterior.protector-one=approach;protector-three=approach;protector-two=approach	policy.protector.protector-one.permission_probability	policy.protector.protector-three.permission_probability	policy.protector.protector-two.permission_probability	provenance.edge_id	provenance.model_candidate	provenance.observation_event_id	provenance.rng_namespace	provenance.update_function	run.arm	run.episode	run.event_executed	run.event_id	run.event_index	run.event_kind	run.genome_id	run.row_index	run.row_kind	run.seed	run.stop_reason	run.stopped	run.time	state.access.access-main.probability	state.bundle.bundle-main.activation_probability	state.bundle.bundle-main.expected_outcome	state.bundle.bundle-main.mandate_probability	state.bundle.bundle-main.root_probability	state.context.context-main.posterior.episode-state.mixed	state.context.context-main.posterior.episode-state.repair	state.context.context-main.posterior.episode-state.safe	state.context.context-main.posterior.episode-state.threat	state.context.context-main.posterior.exposure-state.high	state.context.context-main.posterior.exposure-state.low	state.context.context-main.posterior.partner-state.adverse	state.context.context-main.posterior.partner-state.ambiguous	state.context.context-main.posterior.partner-state.helpful	state.context.context-main.transition_entropy	state.cue.cue-main.meaning_probability	state.cue.cue-main.root_association	state.episode.episode-main.joint_probability	state.global_precision.global-main.context	state.global_precision.global-main.depth	state.global_precision.global-main.interoception	state.global_precision.global-main.part	state.global_precision.global-main.policy	state.global_precision.global-main.relationship	state.local_precision.local-one.calibration_error	state.local_precision.local-one.mean	state.partner.partner-main.regulation_probability	state.partner.partner-main.trust_probability	state.protector.protector-one.forecast_coprotection	state.protector.protector-one.forecast_outcome	state.protector.protector-one.forecast_partner_type	state.protector.protector-one.permission_probability	state.protector.protector-one.suppression_probability	state.protector.protector-three.forecast_coprotection	state.protector.protector-three.forecast_outcome	state.protector.protector-three.forecast_partner_type	state.protector.protector-three.permission_probability	state.protector.protector-three.suppression_probability	state.protector.protector-two.forecast_coprotection	state.protector.protector-two.forecast_outcome	state.protector.protector-two.forecast_partner_type	state.protector.protector-two.permission_probability	state.protector.protector-two.suppression_probability	state.structure.structure-main.complexity.full-coupling	state.structure.structure-main.complexity.reduced-coupling	state.structure.structure-main.first_stable_reduced_win	state.structure.structure-main.log_evidence.full-coupling	state.structure.structure-main.log_evidence.reduced-coupling	state.structure.structure-main.reversals_to_full	state.structure.structure-main.selected.full-coupling	state.structure.structure-main.selected.reduced-coupling	world.potential_hazard	world.realized_hazard	world.truth.episode-state	world.truth.exposure-state	world.truth.partner-state
	0.0	approach	false	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4154945982513994	0.5	0.37735471393879233								0.42372881355932207	0.5155090348486575	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	10	tick	71007		false	2	0.42372881355932207	0.5689167856449169	0.39370078740157477	0.5	0.5875167143113734	0.17658406214291691	0.140351145486304	0.5742208031924055	0.10884398917837351	0.5	0.5	0.3224869177219134	0.3475337148267293	0.3299793674513573	0.866546264111658	0.5490611969882677	0.4996276527687905	0.5742208031924055	0.13345373588834197	0.6089228996299818	0.5	0.7644469002990695	1.0	0.6467138619624972	0.04735073174929971	0.7604088300628474	0.6790191652611743	0.5446049978815657	0.4237288135593221	0.4841669057204439	0.5446049978815657	0.0	1.0	0.45394785963988304	0.4237288135593221	0.5446049978815657	0.0	1.0	0.45394785963988304	0.4237288135593221	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-17.040299596814762	-17.105464107446853	2.0	true	false	false	false	safe	low	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3425907325580404	false	-0.6984479189200583	-0.702051954813701	0.0	4	world								full-coupling	closed-episode-stream#2	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#2	8	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	11	event	71007			3																																																								
	0.25	approach	true	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4163856383715255	0.5	0.37735471393879233								0.39370078740157477	0.539012167355217	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	12	tick	71007		false	3	0.39370078740157477	0.5139039542988708	0.4338235294117647	0.5	0.5688399475633192	0.1955234163506706	0.1673980662058778	0.49413288057110244	0.1429456368723492	0.5	0.5	0.3224863141869524	0.3475345677819516	0.329979118031096	0.9231779328302867	0.5490611969882677	0.4996276527687905	0.49413288057110244	0.07682206716971329	0.5987272552087541	0.5	0.7636392862518251	1.0	0.6531749226222326	0.18574244841026277	0.7139732179602818	0.6790191652611743	0.5446049978815657	0.39370078740157477	0.46915289264157023	0.5446049978815657	0.0	1.0	0.4314268400215725	0.39370078740157477	0.5446049978815657	0.0	1.0	0.4314268400215725	0.39370078740157477	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-17.738747515734822	-17.807516062260554	2.0	true	false	false	false	safe	low	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4577594972874253	false	-1.887973868881365	-1.8885397295949033	0.0	4	world								full-coupling	closed-episode-stream#3	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#3	9	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	13	event	71007			4																																																								
	0.0	approach	false	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4182544519064152	0.5	0.37735471393879233								0.4338235294117647	0.5123627049046844	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	14	tick	71007		false	4	0.4338235294117647	0.5400463441476548	0.40689655172413797	0.5	0.5602980635278624	0.5261305273860346	0.15381517690447027	0.16726891420266224	0.152785381506833	0.5	0.5	0.3224863059049456	0.3475345761249936	0.3299791179700608	0.773667391429391	0.5490611969882677	0.4996276527687905	0.5261305273860346	0.226332608570609	0.6276764904628294	0.5	0.7537060725935165	1.0	0.658343771150021	0.0380351374507627	0.7234820023229726	0.6790191652611743	0.5446049978815657	0.4338235294117648	0.4892142636466652	0.5446049978815657	0.0	1.0	0.46151889652921496	0.4338235294117648	0.5446049978815657	0.0	1.0	0.46151889652921496	0.4338235294117648	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-19.626721384616186	-19.696055791855457	2.0	true	false	true	true	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4565873193150385	false	-1.0568695428321564	-1.0060751102645409	0.0	4	world								reduced-coupling	closed-episode-stream#4	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#4	10	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	15	event	71007			5																																																								
	0.0	approach	false	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41685107064373184	0.5	0.37735471393879233								0.40689655172413797	0.5967228255575626	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	16	tick	71007		false	5	0.40689655172413797	0.5553508663712263	0.38311688311688313	0.5	0.571019327432821	0.1555427332708189	0.6139043830526554	0.12148984611822873	0.10906303755829695	0.5	0.5	0.322486305815602	0.34753457618349975	0.32997911800089835	0.8259714593884903	0.5490611969882677	0.4996276527687905	0.6139043830526554	0.17402854061150974	0.6168337298246339	0.5	0.7476612585394078	1.0	0.6624788499722517	0.058276187644259014	0.7380510492340373	0.6790191652611743	0.5446049978815657	0.40689655172413797	0.47575077480285183	0.5446049978815657	0.0	1.0	0.4413236632634949	0.40689655172413797	0.5446049978815657	0.0	1.0	0.4413236632634949	0.40689655172413797	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-20.683590927448343	-20.702130902119997	2.0	true	false	true	true	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3370222949596586	false	-1.7820843026677429	-1.7809652761958736	0.0	4	world								reduced-coupling	closed-episode-stream#5	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#5	11	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	17	event	71007			6																																																								
	1.0	approach	true	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.417846742892824	0.5	0.37735471393879233								0.38311688311688313	0.6292982733751353	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	18	tick	71007		false	6	0.38311688311688313	0.527547784296612	0.4171779141104294	0.5	0.5615379340893726	0.1885563534361366	0.15838469494732363	0.5236123607155786	0.129446590900961	0.5	0.5	0.3224863058148659	0.3475345761836064	0.3299791180015278	0.9056637726962241	0.5490611969882677	0.4996276527687905	0.5236123607155787	0.09433622730377589	0.6011724714024291	0.5	0.7457392166783338	1.0	0.6657869130300362	0.09913724335346052	0.7132667383956723	0.6790191652611743	0.5446049978815657	0.3831168831168832	0.46386094049922444	0.5446049978815657	0.0	1.0	0.4234889118080538	0.3831168831168832	0.5446049978815657	0.0	1.0	0.4234889118080538	0.3831168831168832	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-22.465675230116087	-22.483096178315872	2.0	true	false	false	false	safe	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4356204588103514	false	-1.7627498202125091	-1.7460019861211913	0.0	4	world								reduced-coupling	closed-episode-stream#6	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	1	true	closed-episode-stream#6	12	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	19	event	71007			7																																																								
	0.0	approach	false	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.41765950851940165	0.5	0.37735471393879233								0.4171779141104294	0.5353334767960795	1.0	0.0	0.0	0.0						closed-loop	1					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	20	tick	71007		false	7	0.4171779141104294	0.4794954862342814	0.39534883720930236	0.5	0.5479030209818463	0.1873606369842067	0.4933633685517411	0.1668279327551687	0.1524480617088834	0.5	0.5	0.3224863058148626	0.347534576183601	0.3299791180015365	0.92307374272735	0.5490611969882677	0.4996276527687905	0.4933633685517412	0.07692625727265001	0.596920868354143	0.5	0.7392447210218015	1.0	0.6684333634762639	0.12706622428481174	0.6815001823244695	0.6790191652611743	0.5446049978815657	0.4171779141104295	0.4808914559959976	0.5446049978815657	0.0	1.0	0.44903468505321353	0.4171779141104295	0.5446049978815657	0.0	1.0	0.44903468505321353	0.4171779141104295	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-24.228425050328596	-24.22909816443706	2.0	true	false	true	true	repair	high	helpful
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4539224113766327	false	-1.8951753083400806	-1.8951254720596598	0.0	4	world								reduced-coupling	closed-episode-stream#7	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#7	13	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	21	event	71007			8																																																								
	1.0	approach	true	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.418629902632854	0.5	0.37735471393879233								0.39534883720930236	0.6482163024233937	1.0	0.0	0.0	0.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	22	tick	71007		false	8	0.39534883720930236	0.5377920753160454	0.425414364640884	0.5	0.5415225295227473	0.5160005636863507	0.15996153762196497	0.16945922876356836	0.15457866992811597	0.5	0.5	0.3224863058148626	0.3475345761836009	0.32997911800153656	0.7845969148799593	0.5490611969882677	0.4996276527687905	0.5160005636863507	0.2154030851200407	0.6227298844471244	0.5	0.7276958132823352	1.0	0.670550523833246	0.06345259919328783	0.6973633321227916	0.6790191652611743	0.5446049978815657	0.39534883720930236	0.469976917545434	0.5446049978815657	0.0	1.0	0.4326628773773682	0.39534883720930236	0.5446049978815657	0.0	1.0	0.4326628773773682	0.39534883720930236	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-26.123600358668675	-26.124223636496723	2.0	true	false	false	false	mixed	high	adverse
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4658212435607698	false	-2.0284561786452993	-2.030103195057239	0.0	4	world								full-coupling	closed-episode-stream#8	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#8	14	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	23	event	71007			9																																																								
	0.0	approach	false	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4200795917424882	0.5	0.37735471393879233								0.425414364640884	0.6395496981635821	1.0	0.0	0.0	0.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	24	tick	71007		false	9	0.425414364640884	0.57074053083867	0.4052631578947368	0.5	0.5491984724734632	0.5799022442763268	0.13879902223133328	0.148594151913463	0.1327045815788769	0.5	0.5	0.3224863058148626	0.3475345761836009	0.3299791180015366	0.7271353715853214	0.5490611969882677	0.4996276527687905	0.5799022442763268	0.2728646284146786	0.6333476395167874	0.5	0.7216293170504265	1.0	0.6722442521188317	0.18984793586005888	0.7448253160878064	0.6790191652611743	0.5446049978815657	0.42541436464088406	0.4850096812612249	0.5446049978815657	0.0	1.0	0.45521202295105445	0.42541436464088406	0.5446049978815657	0.0	1.0	0.45521202295105445	0.42541436464088406	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-28.152056537313975	-28.154326831553963	2.0	true	false	true	true	mixed	high	adverse
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4624676375844805	false	-2.029180587615447	-2.0313059406209195	0.0	4	world								full-coupling	closed-episode-stream#9	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#9	15	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	25	event	71007			10																																																								
	1.0	approach	true	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4218919147707094	0.5	0.37735471393879233								0.4052631578947368	0.6978330881040653	1.0	0.0	0.0	0.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	26	tick	71007		false	10	0.4052631578947368	0.5792449742786983	0.4321608040201005	0.5	0.5561635871726635	0.5840240459694643	0.13743047796569133	0.14734694418008787	0.13119853188475636	0.5	0.5	0.3224863058148626	0.3475345761836009	0.32997911800153656	0.72330246369605	0.5490611969882677	0.4996276527687905	0.5840240459694644	0.27669753630395	0.6353130575818305	0.5	0.7262685168579026	1.0	0.6735992347473002	0.16304130798557193	0.7855856430841994	0.6790191652611743	0.5446049978815657	0.4052631578947368	0.47493407788815123	0.5446049978815657	0.0	1.0	0.440098617891444	0.4052631578947368	0.5446049978815657	0.0	1.0	0.440098617891444	0.4052631578947368	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-30.18123712492942	-30.185632772174884	2.0	true	false	true	false	mixed	high	adverse
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.4352923780657163	false	-1.784680003324755	-1.7858828516962615	0.0	4	world								full-coupling	closed-episode-stream#10	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#10	16	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	27	event	71007			11																																																								
	1.0	approach	true	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4235039529329437	0.5	0.37735471393879233								0.4321608040201005	0.5955619689843709	1.0	0.0	0.0	0.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	28	tick	71007		false	11	0.4321608040201005	0.5150380130565702	0.4567307692307692	0.5	0.5409917611390079	0.4803044570043858	0.17226810207294455	0.18097508455283953	0.1664523563698301	0.5	0.5	0.3224863058148626	0.3475345761836009	0.3299791180015366	0.8139117172835623	0.5490611969882677	0.4996276527687905	0.4803044570043858	0.18608828271643774	0.619780689133935	0.5	0.738131942103162	1.0	0.674683220850075	0.0966998359745852	0.7614106840905532	0.6790191652611743	0.5446049978815657	0.4321608040201005	0.4883829009508331	0.5446049978815657	0.0	1.0	0.46027185248546676	0.4321608040201005	0.5446049978815657	0.0	1.0	0.46027185248546676	0.4321608040201005	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-31.965917128254176	-31.971515623871145	2.0	true	false	true	false	threat	high	adverse
["episode-state", "episode-main", "bundle-main", "context-main"]																							-1.3226266312507282	false	-2.0707165622428048	-2.0631799579845875	0.0	4	world								reduced-coupling	closed-episode-stream#11	emission:episode-emission;distribution:closed-loop/reliable-signal;scalar_ordinal=0	common-observation-update-v1	closed-loop	2	true	closed-episode-stream#11	17	observe	c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	29	event	71007			12																																																								
	0.0	approach	false	1.0	1.0	0.4996276527687905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.42489956266503615	0.5	0.37735471393879233								0.4567307692307692	0.6392828510618962	1.0	0.0	0.0	0.0						closed-loop	2					c44b479670ab23b6e334606a99194c7bb4aef56fbd5f5a80d76002404fcd15bb	30	tick	71007		false	12	0.4567307692307692	0.5944779603635348	0.43778801843317966	0.5	0.5522529978645528	0.16988712167579176	0.12929026456578918	0.10352466899168654	0.5972979447667325	0.5	0.5	0.3224863058148626	0.3475345761836009	0.32997911800153656	0.6395356301999916	0.5490611969882677	0.4996276527687905	0.5972979447667325	0.3604643698000084	0.6557604940065888	0.5	0.7427876905006403	1.0	0.675550409732295	0.06217430732363982	0.7769542609214632	0.6790191652611743	0.5446049978815657	0.4567307692307693	0.5006678835561675	0.5446049978815657	0.0	1.0	0.4786993263934684	0.4567307692307693	0.5446049978815657	0.0	1.0	0.4786993263934684	0.4567307692307693	0.5446049978815657	0.0	1.0	0.3	0.28	-1.0	-34.036633690496984	-34.03469558185573	2.0	false	true	true	true	threat	high	adverse
