arm,omega,kappa,n_seeds,mean_potential_aversive_count,mean_delivered_aversive_count,mean_suppressed_aversive_count,mean_exposure_rate,mean_successful_relief_action_count,mean_policy_approach_count,mean_policy_flee_count,mean_policy_appease_count,mean_policy_attenuate_count,potential_after_approach_count,exposed_after_approach_count,exposure_rate_after_approach,potential_after_flee_count,exposed_after_flee_count,exposure_rate_after_flee,potential_after_appease_count,exposed_after_appease_count,exposure_rate_after_appease,potential_after_attenuate_count,exposed_after_attenuate_count,exposure_rate_after_attenuate,exposure_accounting_error
closed_loop,1.4,0.0,20,102.7,95.2,7.5,0.9282143172739383,7.65,61.3,60.35,30.85,47.5,628,601,0.9570063694267515,618,525,0.8495145631067961,324,295,0.9104938271604939,474,473,0.9978902953586498,0.0
closed_loop,1.4,0.1,20,102.7,76.35,26.35,0.7427133182065252,20.05,19.15,105.1,70.8,4.95,210,202,0.9619047619047619,1076,709,0.6589219330855018,711,559,0.7862165963431786,47,47,1.0,7.105427357601002e-15
closed_loop,1.4,0.2,20,102.7,64.4,38.3,0.6286496744718176,28.2,0.0,126.95,70.75,2.3,0,0,0.0,1302,742,0.5698924731182796,719,513,0.713490959666203,23,23,1.0,0.0
closed_loop,1.4,0.3,20,102.7,57.65,45.05,0.5620607713088457,31.55,0.0,142.65,49.95,7.4,0,0,0.0,1458,726,0.49794238683127573,509,340,0.6679764243614931,77,77,1.0,7.105427357601002e-15
closed_loop,1.4,0.4,20,102.7,51.75,50.95,0.5039094644074039,36.0,0.0,160.05,39.95,0.0,0,0,0.0,1629,755,0.4634745242480049,415,270,0.6506024096385542,0,0,0.0,0.0
closed_loop,1.4,0.5,20,102.7,47.4,55.3,0.4628224108803483,37.75,0.0,179.95,20.05,0.0,0,0,0.0,1846,811,0.43932827735644636,198,127,0.6414141414141414,0,0,0.0,7.105427357601002e-15
closed_loop,1.4,0.6,20,102.7,43.35,59.35,0.4228577462520984,39.45,0.0,199.85,0.15,0.0,0,0,0.0,2042,855,0.4187071498530852,2,2,1.0,0,0,0.0,0.0
closed_loop,1.4,0.7,20,102.7,42.25,60.45,0.41205684368655493,40.2,0.0,199.9,0.1,0.0,0,0,0.0,2043,834,0.40822320117474303,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,0.8,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,0.9,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,1.0,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,1.1,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,1.2,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,1.3,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.4,1.4,20,102.7,41.7,61.0,0.40667253808179654,40.65,0.0,199.9,0.1,0.0,0,0,0.0,2043,823,0.40283896231032795,1,1,1.0,0,0,0.0,0.0
closed_loop,1.6,0.0,20,116.65,107.95,8.7,0.9262063362398136,7.6,53.8,61.6,27.7,56.9,638,611,0.957680250783699,718,600,0.8356545961002786,330,301,0.9121212121212121,635,635,1.0,3.552713678800501e-15
