bundle_strength,volatility_sensitivity,initial_depth,initial_capture,final_depth,final_capture,residual,class
1.1,0.7,0.788,0.884,0.9999999233355793,0.10069460919887184,3.388795211421675e-8,self
1.1,0.7,0.788,0.98,0.9999999117920242,0.10069461298640003,3.8990546703800294e-8,self
1.1,0.7,0.884,0.02,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.116,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.212,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.308,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.404,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.5,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.596,0.999999970326195,0.10069459378089561,1.3116703327936674e-8,self
1.1,0.7,0.884,0.692,0.9999999655180323,0.10069459535849008,1.5242054150429722e-8,self
1.1,0.7,0.884,0.788,0.9999999584737627,0.10069459766976796,1.835583062547056e-8,self
1.1,0.7,0.884,0.884,0.9999999495148111,0.10069460060926762,2.2315953476044753e-8,self
1.1,0.7,0.884,0.98,0.9999999389343898,0.10069460408078386,2.6992814182446952e-8,self
1.1,0.7,0.98,0.02,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.116,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.212,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.308,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.404,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.5,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.596,0.9999999938762092,0.10069458605395912,2.7068974237542923e-9,self
1.1,0.7,0.98,0.692,0.9999999896496711,0.10069458744071799,4.5751528378156895e-9,self
1.1,0.7,0.98,0.788,0.9999999831498659,0.10069458957335277,7.448259781002483e-9,self
1.1,0.7,0.98,0.884,0.9999999748087752,0.10069459231012738,1.1135269715980987e-8,self
1.1,0.7,0.98,0.98,0.9999999649104507,0.10069459555784208,1.5510623220790425e-8,self
1.1,1.0,0.02,0.02,0.9999997281301215,0.10128088005297885,1.202350538983672e-7,self
1.1,1.0,0.02,0.116,0.9999997136398998,0.10128088483189562,1.2664338718281523e-7,self
1.1,1.0,0.02,0.212,0.9999996947417934,0.10128089106454585,1.3500111756496643e-7,self
1.1,1.0,0.02,0.308,0.9999996705207238,0.1012808990527255,1.4571294066578327e-7,self
1.1,1.0,0.02,0.404,0.9999996396470004,0.10128090923497098,1.5936691530931654e-7,self
1.1,1.0,0.02,0.5,0.9999996002765442,0.10128092221946608,1.7677858996880136e-7,self
1.1,1.0,0.02,0.596,0.9999995497109312,0.10128093889616084,1.9914134927492801e-7,self
1.1,1.0,0.02,0.692,0.9999994838888968,0.10128096060447556,2.282512975762838e-7,self
1.1,1.0,0.02,0.788,0.9999993965535406,0.10128098940796115,2.6687556510171354e-7,self
1.1,1.0,0.02,0.884,0.9999992780990293,0.10128102847466251,3.1926235686479775e-7,self
1.1,1.0,0.02,0.98,0.9999991580843495,0.10128106805593286,3.723391421580082e-7,self
1.1,1.0,0.116,0.02,0.9999997800100876,0.10128086294281943,9.729102231884134e-8,self
1.1,1.0,0.116,0.116,0.9999997713379222,0.10128086580292377,1.0112630686061672e-7,self
1.1,1.0,0.116,0.212,0.9999997588868481,0.10128086990932306,1.0663282232850097e-7,self
1.1,1.0,0.116,0.308,0.999999742249809,0.10128087539626567,1.1399059027875263e-7,self
1.1,1.0,0.116,0.404,0.9999997207192627,0.10128088249710139,1.2351252295447404e-7,self
1.1,1.0,0.116,0.5,0.9999996932431183,0.10128089155881331,1.3566391003797107e-7,self
1.1,1.0,0.116,0.596,0.9999996582874116,0.10128090308730799,1.5112315089345216e-7,self
1.1,1.0,0.116,0.692,0.9999996135439587,0.10128091784383254,1.7091104537792706e-7,self
1.1,1.0,0.116,0.788,0.9999995555152175,0.1012809369818892,1.9657439021318685e-7,self
1.1,1.0,0.116,0.884,0.9999994787885,0.10128096228660277,2.3050696000763762e-7,self
1.1,1.0,0.116,0.98,0.9999993898722773,0.10128099161146392,2.6983036965764807e-7,self
1.1,1.0,0.212,0.02,0.9999998118718119,0.10128085243473454,8.320010363188909e-8,self
1.1,1.0,0.212,0.116,0.9999998099772843,0.1012808530595549,8.403796264210239e-8,self
1.1,1.0,0.212,0.212,0.9999998036250151,0.10128085515455082,8.684726789243882e-8,self
1.1,1.0,0.212,0.308,0.9999997930779573,0.10128085863299964,9.151172773168904e-8,self
1.1,1.0,0.212,0.404,0.9999997783120638,0.10128086350283236,9.804197712904748e-8,self
1.1,1.0,0.212,0.5,0.9999997589253304,0.10128086989663145,1.0661580341572784e-7,self
1.1,1.0,0.212,0.596,0.9999997340865249,0.10128087808854,1.1760082107335993e-7,self
1.1,1.0,0.212,0.692,0.9999997025292471,0.10128088849622106,1.31557098536797e-7,self
1.1,1.0,0.212,0.788,0.999999662283544,0.10128090176937171,1.4935585222218404e-7,self
1.1,1.0,0.212,0.884,0.9999996103459308,0.10128091889855177,1.7232538056935215e-7,self
1.1,1.0,0.212,0.98,0.9999995467743248,0.10128093986466281,2.004400702927788e-7,self
1.1,1.0,0.308,0.02,0.999999834884066,0.10128084484523024,7.302288308738874e-8,self
1.1,1.0,0.308,0.116,0.999999834884066,0.10128084484523024,7.302288308738874e-8,self
1.1,1.0,0.308,0.212,0.9999998345445195,0.10128084495721372,7.317304832129449e-8,self
1.1,1.0,0.308,0.308,0.9999998297930247,0.10128084652426958,7.527440741867303e-8,self
1.1,1.0,0.308,0.404,0.9999998204750122,0.10128084959737542,7.939531909988309e-8,self
1.1,1.0,0.308,0.5,0.9999998069613983,0.10128085405420241,8.537174494683135e-8,self
1.1,1.0,0.308,0.596,0.9999997890507154,0.10128085996119514,9.32927844261683e-8,self
1.1,1.0,0.308,0.692,0.9999997660962449,0.10128086753164373,1.0344445042991143e-7,self
1.1,1.0,0.308,0.788,0.9999997370735465,0.10128087710341174,1.1627980401885872e-7,self
1.1,1.0,0.308,0.884,0.9999997002992593,0.10128088923167743,1.3254331565244423e-7,self
1.1,1.0,0.308,0.98,0.9999996546235845,0.10128090429564897,1.5274348675784747e-7,self
1.1,1.0,0.404,0.02,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.116,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.212,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.308,0.999999857466489,0.10128083739748618,6.303575650450227e-8,self
1.1,1.0,0.404,0.404,0.9999998528580633,0.1012808389173574,6.507384298745927e-8,self
1.1,1.0,0.404,0.5,0.9999998438571548,0.10128084188588131,6.90545147038302e-8,self
1.1,1.0,0.404,0.596,0.9999998308489414,0.10128084617602541,7.480742592382942e-8,self
1.1,1.0,0.404,0.692,0.9999998137275213,0.10128085182271651,8.237941200282259e-8,self
1.1,1.0,0.404,0.788,0.9999997920120269,0.10128085898454642,9.198313779468167e-8,self
1.1,1.0,0.404,0.884,0.9999997648014385,0.10128086795867454,1.040170814723126e-7,self
1.1,1.0,0.404,0.98,0.9999997310732425,0.10128087908232919,1.1893345202896021e-7,self
1.1,1.0,0.5,0.02,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.116,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.212,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.308,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.404,0.9999998796192088,0.10128083009146019,5.323866734980404e-8,self
1.1,1.0,0.5,0.5,0.9999998740993722,0.10128083191191693,5.5679827222248985e-8,self
1.1,1.0,0.5,0.596,0.9999998646622527,0.10128083502430413,5.985341415718861e-8,self
1.1,1.0,0.5,0.692,0.9999998515567506,0.10128083934653388,6.564935139522321e-8,self
1.1,1.0,0.5,0.788,0.9999998346889705,0.10128084490957334,7.310916453116565e-8,self
1.1,1.0,0.5,0.884,0.9999998136572357,0.10128085184589684,8.241049596544509e-8,self
1.1,1.0,0.5,0.98,0.9999997877878425,0.10128086037769417,9.385129280038992e-8,self
1.1,1.0,0.596,0.02,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.116,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.212,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.308,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.404,0.9999999035702141,0.1012808221923555,4.2646282617675246e-8,self
1.1,1.0,0.596,0.5,0.9999999006913488,0.1012808231418128,4.391946708565078e-8,self
1.1,1.0,0.596,0.596,0.9999998938281243,0.1012808254053223,4.6954743217772435e-8,self
1.1,1.0,0.596,0.692,0.9999998835151445,0.10128082880657033,5.151568123572742e-8,self
1.1,1.0,0.596,0.788,0.9999998699326692,0.10128083328610668,5.7522560803296755e-8,self
1.1,1.0,0.596,0.884,0.9999998529473412,0.10128083888791327,6.503435962340727e-8,self
1.1,1.0,0.596,0.98,0.9999998322501611,0.10128084571389936,7.418773341017437e-8,self
1.1,1.0,0.692,0.02,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.116,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.212,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.308,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.404,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.5,0.9999999253686535,0.10128081500317344,3.3005875077885806e-8,self
1.1,1.0,0.692,0.596,0.9999999204000993,0.10128081664181547,3.52032290090289e-8,self
1.1,1.0,0.692,0.692,0.9999999120601649,0.10128081939234758,3.889158325788787e-8,self
1.1,1.0,0.692,0.788,0.9999999007137842,0.10128082313441361,4.390954500561102e-8,self
1.1,1.0,0.692,0.884,0.9999998864462367,0.10128082783988827,5.021939920535756e-8,self
1.1,1.0,0.692,0.98,0.9999998691896946,0.10128083353114166,5.785114295271105e-8,self
1.1,1.0,0.788,0.02,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.116,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.212,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.308,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.404,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.5,0.999999949087871,0.10128080718051449,2.2515999381355906e-8,self
1.1,1.0,0.788,0.596,0.9999999455035761,0.10128080836262411,2.4101161622089435e-8,self
1.1,1.0,0.788,0.692,0.9999999385909044,0.10128081064244096,2.7158305722943833e-8,self
1.1,1.0,0.788,0.788,0.9999999287956421,0.10128081387294377,3.149028187486905e-8,self
1.1,1.0,0.788,0.884,0.9999999163933692,0.1012808179632455,3.6975214195457426e-8,self
1.1,1.0,0.788,0.98,0.999999901459533,0.10128082288846368,4.35797359658561e-8,self
1.1,1.0,0.884,0.02,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.116,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.212,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.308,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.404,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.5,0.9999999722906869,0.10128079952816695,1.2254503657137135e-8,self
1.1,1.0,0.884,0.596,0.9999999697794696,0.1012808003563727,1.3365094956008138e-8,self
1.1,1.0,0.884,0.692,0.9999999638942045,0.10128080229734802,1.5967866208783396e-8,self
1.1,1.0,0.884,0.788,0.9999999552232661,0.10128080515704556,1.9802607562491693e-8,self
1.1,1.0,0.884,0.884,0.999999944113058,0.10128080882122058,2.4716121262863854e-8,self
1.1,1.0,0.884,0.98,0.9999999307654697,0.10128081322328955,3.061912133642369e-8,self
1.1,1.0,0.98,0.02,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.116,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.212,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.308,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.404,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.5,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.596,0.9999999935624944,0.10128079251267141,2.8470007616491354e-9,self
1.1,1.0,0.98,0.692,0.9999999884722107,0.10128079419145976,5.098189728544873e-9,self
1.1,1.0,0.98,0.788,0.999999980584918,0.10128079679270857,8.586361968036798e-9,self
1.1,1.0,0.98,0.884,0.9999999703822178,0.10128080015758484,1.309852826304962e-8,self
1.1,1.0,0.98,0.98,0.9999999581602469,0.10128080418842184,1.8503721436055495e-8,self
1.1,1.3,0.02,0.02,0.9999996839795834,0.10186795906574765,1.3983135610094586e-7,self
1.1,1.3,0.02,0.116,0.9999996557669167,0.10186796841818824,1.5231477739781022e-7,self
1.1,1.3,0.02,0.212,0.9999996169279526,0.10186798129322623,1.695000783023468e-7,self
1.1,1.3,0.02,0.308,0.9999995629114982,0.10186799919957518,1.9340105196426876e-7,self
1.1,1.3,0.02,0.404,0.999999485994678,0.10186802469735734,2.2743488497990333e-7,self
1.1,1.3,0.02,0.5,0.9999993719033157,0.10186806251844614,2.779175580407501e-7,self
1.1,1.3,0.02,0.596,0.9999991920026517,0.10186812215524126,3.575192677335889e-7,self
1.1,1.3,0.02,0.692,0.9999988809667695,0.10186822526326761,4.951451802854821e-7,self
1.1,1.3,0.02,0.788,0.9999982650177095,0.10186842945005006,7.676879601644623e-7,self
1.1,1.3,0.02,0.884,0.9999975869094075,0.10186865424320124,1.0677348840289136e-6,self
1.1,1.3,0.02,0.98,0.9999970620606312,0.10186882823120473,1.2999681996020498e-6,self
1.1,1.3,0.116,0.02,0.9999997659222626,0.10186793190192547,1.0357370797021324e-7,self
1.1,1.3,0.116,0.116,0.9999997505799495,0.10186793698786854,1.103623092037802e-7,self
1.1,1.3,0.116,0.212,0.9999997288194484,0.1018679442014276,1.1999080307463136e-7,self
1.1,1.3,0.116,0.308,0.9999996987089205,0.10186795418300339,1.333139815111246e-7,self
1.1,1.3,0.116,0.404,0.9999996571458416,0.10186796796107747,1.5170463655437533e-7,self
1.1,1.3,0.116,0.5,0.9999995987673582,0.10186798731342722,1.7753570160168862e-7,self
1.1,1.3,0.116,0.596,0.9999995140584094,0.10186801539428186,2.1501736221252918e-7,self
1.1,1.3,0.116,0.692,0.9999993843031868,0.10186805840790947,2.7243091423280954e-7,self
1.1,1.3,0.116,0.788,0.9999991689795177,0.10186812978737829,3.677064507566264e-7,self
1.1,1.3,0.116,0.884,0.9999988510568648,0.10186823517837268,5.083795970878785e-7,self
1.1,1.3,0.116,0.98,0.9999985455935488,0.10186833643924431,6.435398206437528e-7,self
1.1,1.3,0.212,0.02,0.9999998104299694,0.10186791714772019,8.38801282052065e-8,self
1.1,1.3,0.212,0.116,0.999999804819561,0.10186791900755783,8.636259768948021e-8,self
1.1,1.3,0.212,0.212,0.9999997936417097,0.10186792271299037,9.130852550063357e-8,self
1.1,1.3,0.212,0.308,0.9999997764682923,0.10186792840593988,9.890734576756427e-8,self
1.1,1.3,0.212,0.404,0.9999997520875191,0.10186793648811256,1.0969524624149605e-7,self
1.1,1.3,0.212,0.5,0.9999997182845496,0.10186794769372384,1.246522402661757e-7,self
1.1,1.3,0.212,0.596,0.9999996712496978,0.10186796328567821,1.4546402193394677e-7,self
1.1,1.3,0.212,0.692,0.9999996040014072,0.10186798557835035,1.7521976164673142e-7,self
1.1,1.3,0.212,0.788,0.9999995032874992,0.10186801896481873,2.1978322958643462e-7,self
1.1,1.3,0.212,0.884,0.9999993517256892,0.10186806920729627,2.868456710659961e-7,self
1.1,1.3,0.212,0.98,0.9999991867321594,0.10186812390240216,3.5985133383500175e-7,self
1.1,1.3,0.308,0.02,0.999999834884066,0.10186790904124295,7.305978444123823e-8,self
1.1,1.3,0.308,0.116,0.999999834884066,0.10186790904124295,7.305978444123823e-8,self
1.1,1.3,0.308,0.212,0.9999998327445486,0.10186790975048808,7.400646891169526e-8,self
1.1,1.3,0.308,0.308,0.999999824453529,0.1018679124989421,7.767504369782045e-8,self
1.1,1.3,0.308,0.404,0.9999998102087467,0.10186791722105502,8.397801389492053e-8,self
1.1,1.3,0.308,0.5,0.9999997894162505,0.10186792411372066,9.317818860719406e-8,self
1.1,1.3,0.308,0.596,0.9999997605220405,0.1018679336920872,1.0596317517879814e-7,self
1.1,1.3,0.308,0.692,0.9999997206018073,0.10186794692555791,1.236269099366554e-7,self
1.1,1.3,0.308,0.788,0.9999996643991781,0.1018679655566113,1.4849521088993594e-7,self
1.1,1.3,0.308,0.884,0.9999995829381477,0.10186799256077951,1.8453974412305725e-7,self
1.1,1.3,0.308,0.98,0.9999994885467509,0.10186802385134973,2.263056543691638e-7,self
1.1,1.3,0.404,0.02,0.9999998577903227,0.10186790144787194,6.292432242263247e-8,self
1.1,1.3,0.404,0.116,0.9999998577903227,0.10186790144787194,6.292432242263247e-8,self
1.1,1.3,0.404,0.212,0.9999998577903227,0.10186790144787194,6.292432242263247e-8,self
1.1,1.3,0.404,0.308,0.9999998564742516,0.10186790188414649,6.350665192696859e-8,self
1.1,1.3,0.404,0.404,0.9999998492654513,0.10186790427384701,6.669637088926128e-8,self
1.1,1.3,0.404,0.5,0.9999998363831718,0.10186790854429292,7.239646656637081e-8,self
1.1,1.3,0.404,0.596,0.9999998175001396,0.1018679148039748,8.075174962662268e-8,self
1.1,1.3,0.404,0.692,0.9999997914861332,0.10186792342755922,9.226231578227155e-8,self
1.1,1.3,0.404,0.788,0.9999997560542526,0.10186793517314914,1.079400629439532e-7,self
1.1,1.3,0.404,0.884,0.9999997070273665,0.1018679514254561,1.2963327081432912e-7,self
1.1,1.3,0.404,0.98,0.9999996484371555,0.10186797084798906,1.555580191599159e-7,self
1.1,1.3,0.5,0.02,0.9999998806965796,0.10186789385450161,5.278886053050675e-8,self
1.1,1.3,0.5,0.116,0.9999998806965796,0.10186789385450161,5.278886053050675e-8,self
1.1,1.3,0.5,0.212,0.9999998806965796,0.10186789385450161,5.278886053050675e-8,self
1.1,1.3,0.5,0.308,0.9999998806965796,0.10186789385450161,5.278886053050675e-8,self
1.1,1.3,0.5,0.404,0.9999998786087397,0.10186789454661559,5.371267891994732e-8,self
1.1,1.3,0.5,0.5,0.9999998709677366,0.1018678970795901,5.709363706418959e-8,self
1.1,1.3,0.5,0.596,0.9999998581715761,0.10186790132148739,6.275562709464834e-8,self
1.1,1.3,0.5,0.692,0.9999998399803949,0.1018679073518218,7.080478276449951e-8,self
1.1,1.3,0.5,0.788,0.9999998154739297,0.10186791547565875,8.164829827792538e-8,self
1.1,1.3,0.5,0.884,0.9999997828173014,0.1018679263012575,9.609806335455778e-8,self
1.1,1.3,0.5,0.98,0.9999997432603948,0.10186793941428503,1.1360103459944742e-7,self
1.1,1.3,0.596,0.02,0.9999999036028363,0.10186788626113208,4.2653398922752464e-8,self
1.1,1.3,0.596,0.116,0.9999999036028363,0.10186788626113208,4.2653398922752464e-8,self
1.1,1.3,0.596,0.212,0.9999999036028363,0.10186788626113208,4.2653398922752464e-8,self
1.1,1.3,0.596,0.308,0.9999999036028363,0.10186788626113208,4.2653398922752464e-8,self
1.1,1.3,0.596,0.404,0.9999999034390709,0.10186788631541992,4.272586113989749e-8,self
1.1,1.3,0.596,0.5,0.9999998993966376,0.10186788765547698,4.451453959851155e-8,self
1.1,1.3,0.596,0.596,0.9999998905196023,0.10186789059819298,4.844241187552042e-8,self
1.1,1.3,0.596,0.692,0.9999998770585469,0.1018678950605009,5.439860158940436e-8,self
1.1,1.3,0.596,0.788,0.9999998587654989,0.10186790112460335,6.249283067523108e-8,self
1.1,1.3,0.596,0.884,0.9999998349018133,0.10186790903535983,7.305193170949192e-8,self
1.1,1.3,0.596,0.98,0.9999998060920373,0.10186791858573478,8.579955779846324e-8,self
1.1,1.3,0.692,0.02,0.9999999265090929,0.10186787866776323,3.2517937524978034e-8,self
1.1,1.3,0.692,0.116,0.9999999265090929,0.10186787866776323,3.2517937524978034e-8,self
1.1,1.3,0.692,0.212,0.9999999265090929,0.10186787866776323,3.2517937524978034e-8,self
1.1,1.3,0.692,0.308,0.9999999265090929,0.10186787866776323,3.2517937524978034e-8,self
1.1,1.3,0.692,0.404,0.9999999265090929,0.10186787866776323,3.2517937524978034e-8,self
1.1,1.3,0.692,0.5,0.9999999248841982,0.1018678792064119,3.3236913895862826e-8,self
1.1,1.3,0.692,0.596,0.9999999186276266,0.10186788128045036,3.600529467875622e-8,self
1.1,1.3,0.692,0.692,0.9999999081614459,0.10186788474996399,4.063632504897288e-8,self
1.1,1.3,0.692,0.788,0.9999998936697826,0.10186788955391564,4.704853364301641e-8,self
1.1,1.3,0.692,0.884,0.9999998748772573,0.10186789578359322,5.536376920101222e-8,self
1.1,1.3,0.692,0.98,0.9999998523450948,0.10186790325295235,6.533370346707165e-8,self
1.1,1.3,0.788,0.02,0.9999999494153498,0.10186787107439517,2.2382476225423397e-8,self
1.1,1.3,0.788,0.116,0.9999999494153498,0.10186787107439517,2.2382476225423397e-8,self
1.1,1.3,0.788,0.212,0.9999999494153498,0.10186787107439517,2.2382476225423397e-8,self
1.1,1.3,0.788,0.308,0.9999999494153498,0.10186787107439517,2.2382476225423397e-8,self
1.1,1.3,0.788,0.404,0.9999999494153498,0.10186787107439517,2.2382476225423397e-8,self
1.1,1.3,0.788,0.5,0.9999999489277316,0.10186787123603935,2.259823539695937e-8,self
1.1,1.3,0.788,0.596,0.9999999445124641,0.10186787269968975,2.4551883832421073e-8,self
1.1,1.3,0.788,0.692,0.9999999360735331,0.10186787549717466,2.828590543682276e-8,self
1.1,1.3,0.788,0.788,0.9999999239828242,0.10186787950521524,3.3635749968094596e-8,self
1.1,1.3,0.788,0.884,0.9999999083390763,0.10186788469107988,4.055772791849145e-8,self
1.1,1.3,0.788,0.98,0.9999998896975407,0.1018678908707044,4.880615409727655e-8,self
1.1,1.3,0.884,0.02,0.9999999723216064,0.1018678634810278,1.2247015185131186e-8,self
1.1,1.3,0.884,0.116,0.9999999723216064,0.1018678634810278,1.2247015185131186e-8,self
1.1,1.3,0.884,0.212,0.9999999723216064,0.1018678634810278,1.2247015185131186e-8,self
1.1,1.3,0.884,0.308,0.9999999723216064,0.1018678634810278,1.2247015185131186e-8,self
1.1,1.3,0.884,0.404,0.9999999723216064,0.1018678634810278,1.2247015185131186e-8,self
1.1,1.3,0.884,0.5,0.9999999722575356,0.10186786350226719,1.227536500660182e-8,self
1.1,1.3,0.884,0.596,0.9999999692081393,0.10186786451313445,1.3624648624268076e-8,self
1.1,1.3,0.884,0.692,0.9999999621903282,0.10186786683952138,1.6729859218714802e-8,self
1.1,1.3,0.884,0.788,0.9999999517028205,0.1018678703161043,2.137032610792907e-8,self
1.1,1.3,0.884,0.884,0.9999999380885337,0.1018678748292069,2.7394316700623026e-8,self
1.1,1.3,0.884,0.98,0.9999999219452554,0.10186788018066445,3.4537324630991375e-8,self
1.1,1.3,0.98,0.02,0.999999995227863,0.1018678558876612,2.1115543949930567e-9,self
1.1,1.3,0.98,0.116,0.999999995227863,0.1018678558876612,2.1115543949930567e-9,self
1.1,1.3,0.98,0.212,0.999999995227863,0.1018678558876612,2.1115543949930567e-9,self
1.1,1.3,0.98,0.308,0.999999995227863,0.1018678558876612,2.1115543949930567e-9,self
1.1,1.3,0.98,0.404,0.999999995227863,0.1018678558876612,2.1115543949930567e-9,self
1.1,1.3,0.98,0.5,0.999999995227863,0.1018678558876612,2.1115543949930567e-9,self
1.1,1.3,0.98,0.596,0.9999999932380013,0.10186785654729534,2.9920197367139976e-9,self
1.1,1.3,0.98,0.692,0.9999999872114145,0.10186785854509373,5.658637661599806e-9,self
1.1,1.3,0.98,0.788,0.9999999778519734,0.10186786164772502,9.799962472081721e-9,self
1.1,1.3,0.98,0.884,0.9999999656020151,0.10186786570855562,1.5220270784031477e-8,self
1.1,1.3,0.98,0.98,0.999999951107825,0.10186787051334376,2.163359710396489e-8,self
1.1,1.6,0.02,0.02,0.9999995822154164,0.10245591013924235,1.849533339276147e-7,self
1.1,1.6,0.02,0.116,0.9999995079160592,0.10245593489527165,2.1784568367154457e-7,self
1.1,1.6,0.02,0.212,0.9999993846645097,0.10245597596184833,2.724091894901565e-7,self
1.1,1.6,0.02,0.308,0.999999155255192,0.10245605239952692,3.7396879282454546e-7,self
1.1,1.6,0.02,0.404,0.9999986203660057,0.10245623062137892,6.107645405191365e-7,self
1.1,1.6,0.02,0.5,0.999996427841869,0.10245696116139746,1.5813973303226887e-6,self
1.1,1.6,0.02,0.596,7.850842853946628e-8,0.7303245688625442,5.315845220729148e-8,capture
1.1,1.6,0.02,0.692,4.791498804701454e-9,0.7303246620799884,3.2443465578028576e-9,capture
1.1,1.6,0.02,0.788,4.772136815209858e-9,0.7303246621044723,3.2312364367109723e-9,capture
1.1,1.6,0.02,0.884,4.772136815209858e-9,0.7303246621044723,3.2312364367109723e-9,capture
1.1,1.6,0.02,0.98,4.772136815209858e-9,0.7303246621044723,3.2312364367109723e-9,capture
1.1,1.6,0.116,0.02,0.9999997403809427,0.10245585743961423,1.1493341046292053e-7,self
1.1,1.6,0.116,0.116,0.9999997119439141,0.10245586691462721,1.275224904247971e-7,self
1.1,1.6,0.116,0.212,0.9999996687772958,0.10245588129743555,1.4663236413381247e-7,self
1.1,1.6,0.116,0.308,0.999999601366494,0.10245590375823765,1.7647514593969043e-7,self
1.1,1.6,0.116,0.404,0.9999994884893968,0.1024559413681019,2.2644587384756722e-7,self
1.1,1.6,0.116,0.5,0.9999992729053974,0.10245601319924158,3.2188499399757625e-7,self
1.1,1.6,0.116,0.596,0.9999987373190268,0.10245619165330312,5.589893623947565e-7,self
1.1,1.6,0.116,0.692,0.9999959844724289,0.10245710889109003,1.7776776734862587e-6,self
1.1,1.6,0.116,0.788,6.703824580762104e-8,0.730324583366966,4.5391930667010465e-8,capture
1.1,1.6,0.116,0.884,2.767839352821725e-8,0.7303246331387763,1.874117401682233e-8,capture
1.1,1.6,0.116,0.98,2.767839352821725e-8,0.7303246331387765,1.8741173816531375e-8,capture
1.1,1.6,0.212,0.02,0.9999998064868894,0.10245583541359342,8.566829179673424e-8,self
1.1,1.6,0.212,0.116,0.9999997959069576,0.10245583893874935,9.035203004534717e-8,self
1.1,1.6,0.212,0.212,0.999999777328191,0.10245584512905895,9.857685445713006e-8,self
1.1,1.6,0.212,0.308,0.9999997481518313,0.1024558548504103,1.1149323610004125e-7,self
1.1,1.6,0.212,0.404,0.9999997031693882,0.10245586983823618,1.3140697534067538e-7,self
