time	mean_self	std_self	mean_threat	std_threat	mean_outcome	std_outcome	mean_policy	std_policy	mean_capture	std_capture	mean_witness	std_witness
1.0	0.9999531505249537	6.404252673857675e-5	0.30764605453643856	0.15437612588691108	0.2620429991359046	0.014010393711984299	0.10356479985869169	0.08472465625609298	0.1863724601222227	0.015259946380745909	2.347065767615439	0.13086429869845728
2.0	0.9999999841749485	1.732228676477152e-8	0.7046607285489588	0.16362045379469647	0.3864736747761002	0.06751739419608337	0.7954539154662519	0.23265431445028167	0.11921087166428283	0.008584774416484593	2.9753375125561825	0.08600432630605086
3.0	0.9999999916181154	8.777669466777138e-9	0.8524339989119042	0.12578236948823687	0.5334549507912316	0.09531166703753541	0.9748815947354328	0.05316396370565658	0.10857270259582878	0.005824728068836736	3.083979931356227	0.06007562113941593
4.0	0.9666666758477813	0.18102025188074988	0.9303401762323052	0.083880179796739	0.6435166904527443	0.1195949941073785	0.969651647359045	0.11537527108025586	0.10295931948320146	0.004532887936214543	3.1424487849308274	0.047231076584307065
5.0	0.9999998998170082	5.201113779912332e-7	0.9515259515257642	0.0587554136427094	0.7300213065587261	0.10816643749697229	0.9986702660106894	0.0056448495120086945	0.10093520898369857	0.0076269032938955225	3.16419522874344	0.07777852933794516
6.0	0.9999999949895567	4.55257998934399e-9	0.9685990234521528	0.03246033822860359	0.7606474933565441	0.10761001190966969	0.9996653183737603	0.0008813836614963534	0.09881067945881555	0.0036527942290522073	3.1861652728606176	0.03857071588567761
7.0	0.9999999948311479	3.4812268397199774e-9	0.9690468849394898	0.041895287483308244	0.7973408962174102	0.10152055718126723	0.9995822429397435	0.002529165758934924	0.09808215941784468	0.0030701379573556415	3.193853053348073	0.03248026223470456
8.0	0.9833333321995456	0.1290994213250443	0.9750737975199395	0.024049803246708336	0.8257290426928778	0.1145227356397708	0.9965272981400838	0.018961517890925095	0.09706651896957467	0.0030465131391070864	3.204652860646361	0.03219152008085767
9.0	0.9833332926692652	0.12909930802230535	0.9639006431505442	0.038858592353129905	0.8422365005369846	0.08553184482884618	0.9882944617521988	0.0901941032260527	0.09754667758795037	0.004480660153991514	3.1996671564733172	0.046784391015309776
10.0	0.9999998836970296	8.628424543453921e-7	0.9602011119720977	0.05500036617485197	0.8517065379544337	0.08340010367339223	0.9998307992761842	0.001064696420908089	0.09751025893699812	0.0059434092305925435	3.200227486802524	0.060858796104870834
11.0	0.9999999952415989	3.2777719693296717e-9	0.9668518593131655	0.030874419726176827	0.864707378947426	0.06529618484377535	0.9999806154277292	5.423054760510458e-5	0.09650736881496044	0.0023388471107034753	3.210565930811156	0.024844170090617033
12.0	0.9833333353998145	0.12909939637227322	0.9720843839825329	0.02308791743933622	0.8638901666915132	0.08510311801132292	0.9989292529179914	0.007680744509253398	0.09624187257498752	0.002432485916933752	3.2134022155757274	0.025836181329617444
13.0	0.9999998156390332	1.3970058776998237e-6	0.9642386349895594	0.08329852340608986	0.8727303528716431	0.06561713693517503	0.9999732577734843	9.724754994323899e-5	0.09677504138503529	0.007126995931233675	3.2082288275440325	0.07205605706524679
14.0	0.9999999956527289	2.7007614284846552e-9	0.9704231892413422	0.026619164831848504	0.8747511799182782	0.07143319983623861	0.9999315379600338	0.00045804109521393555	0.09612164614012507	0.0021995268062628744	3.2146722892071913	0.023364717073465515
15.0	0.9999999957357122	3.0411111003850923e-9	0.9695862163419344	0.03531225828087414	0.870066307258085	0.07221645106463863	0.9999782924040604	6.57629471177685e-5	0.09618345166661682	0.002353194299351408	3.214021041179946	0.025029937282986588
16.0	0.9999999959438626	3.1026196357800742e-9	0.970863793436914	0.028097425368627332	0.8665223254761564	0.07934164896625569	0.9999309201975793	0.00042908181767986256	0.09616050613472187	0.002370965562476807	3.2142667823188504	0.02519497234232396
17.0	0.99999999553107	3.406790223740104e-9	0.9726774846353727	0.023904307404082167	0.8617358100683297	0.08570053621012541	0.9999135357800507	0.00048645634926165727	0.09635180724348524	0.0025676043540215337	3.21223754489607	0.02725648615509532
18.0	0.999999995898106	2.9152153741910335e-9	0.9751955801477276	0.019683347637120967	0.8578037365009304	0.07585829495712498	0.999980237718916	3.633792249820296e-5	0.09627050351655644	0.0022021732168573793	3.2130845034479933	0.023444042108147507
19.0	0.9833333324007753	0.12909942207433447	0.9772651457627461	0.018144124977660946	0.8714716626298796	0.06470536370248602	0.9992568910983439	0.0055363003744804415	0.09585509812904772	0.002029658077323302	3.2175087489762726	0.02160475855157807
20.0	0.9999999238107001	5.529886383621333e-7	0.9705109651284506	0.036403200227226894	0.8595623821640811	0.08959917224484809	0.9999110467465859	0.0003806919584567593	0.09692599943225545	0.0052317261304322595	3.2063564800252875	0.05426022989224528
21.0	0.9999999999999953	3.600992011975946e-14	0.9530345954974706	0.05484541041520212	0.8595623821640808	0.08959917224484805	0.9998604966384335	0.0004576579472901286	0.0953482894140101	0.003031845053043541	3.222981042844018	0.032148158035427164
22.0	0.9999999999999953	3.600992011975946e-14	0.9530345954974706	0.05484541041520212	0.8595623821640808	0.08959917224484805	0.9998604966384335	0.0004576579472901286	0.0953482894140101	0.003031845053043541	3.222981042844018	0.032148158035427164
23.0	0.9999999999999953	3.600992011975946e-14	0.9530345954974706	0.05484541041520212	0.8595623821640808	0.08959917224484805	0.9998604966384335	0.0004576579472901286	0.0953482894140101	0.003031845053043541	3.222981042844018	0.032148158035427164
