seed,regularity,run_length,acute_timing,acute_count,low_control_fraction,uncontrollability_log_evidence,cumulative_overwhelm_precision,final_persistent_probability,maximum_step
63252,periodic,80,early,3,0.5,-1.5437279327495794,0.3027246677425578,0.7499491285374338,0.05051390170001979
63253,jittered,80,early,3,0.0,-1.503608338030259,0.3027246677425578,0.7795479277294706,0.05376265846594108
63254,bernoulli,80,early,3,0.75,2.1663151861578323,0.3027246677425578,0.7745014190387298,0.04915241188163044
63255,clustered,80,early,3,0.25,-1.9732938673146925,0.3027246677425578,0.6788659206061666,0.056983987472460584
63256,periodic,16,middle,3,1.0,-0.15109346863147405,-0.4510471346338224,0.4642695015786825,0.04645838140669134
63257,jittered,16,middle,3,0.5,1.2507413388555018,0.3027246677425578,0.5861167931202353,0.07468894806007231
63258,bernoulli,16,middle,3,0.0,-1.444665322633198,-0.45104713463382234,0.4402104920892799,0.0295135675172587
63259,clustered,16,middle,3,0.75,0.15518653553014874,0.3027246677425578,0.48704770585403684,0.03699136590075913
63260,periodic,32,middle,3,0.25,-1.5503104469436848,0.3027246677425578,0.5192195617629488,0.04926115792024832
63261,jittered,32,middle,3,1.0,0.9767919752835528,0.3027246677425578,0.600751881337926,0.04321508304072147
63262,bernoulli,32,middle,3,0.5,0.2349160622422301,0.3027246677425578,0.6319886755316064,0.07338505023753855
63263,clustered,32,middle,3,0.0,-2.9049249983382612,-0.45104713463382234,0.49041371156050934,0.04626111131477756
63264,periodic,64,middle,3,0.75,1.608219222584603,0.3027246677425578,0.7511737585880633,0.06466751107541413
63265,jittered,64,middle,3,0.25,-1.2359117271865672,0.3027246677425578,0.6741933860119765,0.045709577633798015
63266,bernoulli,64,middle,3,1.0,0.7804592749050209,-1.2048189370102025,0.7322050862179478,0.03623926956316226
63267,clustered,64,middle,3,0.5,-2.0938825210230503,0.3027246677425578,0.6950635780654728,0.05718404520957188
63268,periodic,80,middle,3,0.0,-1.0476242184594502,0.3027246677425578,0.7628330776348033,0.055553869727438254
63269,jittered,80,middle,3,0.75,0.41349693480369204,0.3027246677425578,0.713198987340466,0.042297228917078655
63270,bernoulli,80,middle,3,0.25,-0.6124454323382891,0.3027246677425578,0.6819816479458535,0.04512276173990443
63271,clustered,80,middle,3,1.0,1.0941060239169962,0.3027246677425578,0.7019230116472523,0.06613620047589464
63272,periodic,16,late,3,0.5,-0.42148944402506866,0.3027246677425578,0.4885724286968366,0.03615942052416021
63273,jittered,16,late,3,0.0,-1.6969774316678283,-0.45104713463382234,0.4284577865910295,0.03205473292697508
63274,bernoulli,16,late,3,0.75,-1.2862907511770063,0.3027246677425578,0.39004662564012477,0.03864433655528143
63275,clustered,16,late,3,0.25,-2.0281006467543192,0.3027246677425578,0.3859435991411216,0.03047172023175071
63276,periodic,32,late,3,1.0,2.3639418342154124,0.3027246677425578,0.7342171511080897,0.06908616491683439
63277,jittered,32,late,3,0.5,-0.032257054394938256,-0.4510471346338224,0.5446233994156634,0.04709027674086508
63278,bernoulli,32,late,3,0.0,-2.5174200329936087,-0.45104713463382234,0.49318984872067223,0.056416418880583186
63279,clustered,32,late,3,0.75,-0.30677090071981133,0.3027246677425578,0.5384556785110618,0.0423813749647583
63280,periodic,64,late,3,0.25,-3.0792924824945813,0.3027246677425578,0.5802825262850293,0.06314587426680879
63281,jittered,64,late,3,1.0,0.18006101107517572,0.3027246677425578,0.7028692012906685,0.05648919826817461
63282,bernoulli,64,late,3,0.5,-1.581011594754063,-0.45104713463382234,0.6779211425886257,0.04074735794859152
63283,clustered,64,late,3,0.0,-2.033467513262596,0.3027246677425578,0.6759738375736327,0.05619364613854283
63284,periodic,80,late,3,0.75,2.611787051290779,-0.4510471346338224,0.8059802436876382,0.03331538815863355
63285,jittered,80,late,3,0.25,1.8297360026808336,0.3027246677425578,0.7743296823040478,0.04690057593225527
63286,bernoulli,80,late,3,1.0,1.1231183980658013,0.3027246677425578,0.770027092872318,0.0421918077736122
63287,clustered,80,late,3,0.5,-2.2431238981253556,0.3027246677425578,0.7655417765897026,0.05603496759356319
63288,periodic,16,early,0,0.25,-0.5471622845469734,0.0,0.5114769547186381,0.03343155043105628
63289,jittered,16,early,0,1.0,-1.1325457776117458,0.0,0.41516593460242324,0.03470513760383215
63290,bernoulli,16,early,0,0.5,-0.8280501463962985,0.0,0.4305440150738512,0.030032285756811217
63291,clustered,16,early,0,0.0,-2.1021771996844976,0.0,0.37622527197610767,0.03756104852108072
63292,periodic,32,early,0,0.75,-0.18787342039635327,0.0,0.6081542567653508,0.039044376648846024
63293,jittered,32,early,0,0.25,-0.8794163593594007,0.0,0.5580337030000616,0.03846085768609664
63294,bernoulli,32,early,0,1.0,-0.19392338551276975,0.0,0.5553621084083138,0.03890227746594532
63295,clustered,32,early,0,0.5,-1.9597962771477233,0.0,0.5808343485685463,0.03158919929887383
63296,periodic,64,early,0,0.0,-0.46651309590910234,0.0,0.7235022073547513,0.037968485118629214
63297,jittered,64,early,0,0.75,1.293874873554365,0.0,0.6985618129723995,0.04330466271940914
63298,bernoulli,64,early,0,0.25,-1.4412788814990607,0.0,0.8043672166083441,0.04399106465747532
63299,clustered,64,early,0,1.0,0.3200962944772799,0.0,0.6672069396731175,0.04985247226830558
63300,periodic,80,early,0,0.5,-0.46691093164000674,0.0,0.7545088694655384,0.04088794374142235
63301,jittered,80,early,0,0.0,-0.9440862258778592,0.0,0.738051456684425,0.05732567254017529
63302,bernoulli,80,early,0,0.75,-0.954426380862952,0.0,0.7087927639526149,0.04468110696194261
63303,clustered,80,early,0,0.25,-1.990305135670953,0.0,0.6205340299469287,0.05822288093575123
63304,periodic,16,middle,0,1.0,0.982197369752819,0.0,0.5399494294388466,0.04340630656699829
63305,jittered,16,middle,0,0.5,-0.4804548882380562,0.0,0.43350294655846106,0.05698431349590588
63306,bernoulli,16,middle,0,0.0,-1.0227755541071746,0.0,0.47474903156620196,0.034293709745520706
63307,clustered,16,middle,0,0.75,-1.1293548614686375,0.0,0.4004437110186798,0.03572222204160702
63308,periodic,32,middle,0,0.25,0.45377972587103665,0.0,0.6412696670103186,0.03926094497815774
63309,jittered,32,middle,0,1.0,1.2178289579692583,0.0,0.5997190914106517,0.056334155593805446
63310,bernoulli,32,middle,0,0.5,-0.8554995510125191,0.0,0.5486647105874094,0.040573801887649974
63311,clustered,32,middle,0,0.0,-3.0788430496480332,0.0,0.5004845529597454,0.043593777897495356
63312,periodic,64,middle,0,0.75,-0.13121748261492103,0.0,0.7207543486700668,0.05131779001761194
63313,jittered,64,middle,0,0.25,1.1926054681254878,0.0,0.7774630034253588,0.029337471366794876
63314,bernoulli,64,middle,0,1.0,2.4962939635747734,0.0,0.7912588562572912,0.04257850874050395
63315,clustered,64,middle,0,0.5,-0.8657083388095208,0.0,0.7135530474911148,0.041365082903358386
63316,periodic,80,middle,0,0.0,-2.585367304696585,0.0,0.6700195932318224,0.057984049426941464
63317,jittered,80,middle,0,0.75,-0.30875799744896737,0.0,0.7297021621004272,0.05284360125942533
63318,bernoulli,80,middle,0,0.25,1.958544437674956,0.0,0.7429302058270997,0.044076082724999854
63319,clustered,80,middle,0,1.0,-0.14120751534116646,0.0,0.6245483148425524,0.053004507068877604
63320,periodic,16,late,0,0.5,-0.9573269045212681,0.0,0.4687519263758345,0.023076215112098175
63321,jittered,16,late,0,0.0,1.2957376619682122,0.0,0.5146193486542597,0.056334155593805446
63322,bernoulli,16,late,0,0.75,-1.6424391271541599,0.0,0.38204971443882674,0.03867407938974676
63323,clustered,16,late,0,0.25,-1.5450369695719752,0.0,0.43405310018357973,0.03861553537029605
63324,periodic,32,late,0,1.0,-1.213073370611713,0.0,0.522788893852652,0.05033921538781144
63325,jittered,32,late,0,0.5,-0.3121984982337682,0.0,0.5931084684751595,0.04169530485814993
63326,bernoulli,32,late,0,0.0,-1.1409286789098114,0.0,0.5177832942361695,0.04921639264345534
63327,clustered,32,late,0,0.75,1.2456079035525565,0.0,0.6021697600237876,0.05145975103867606
63328,periodic,64,late,0,0.25,-2.245424641623705,0.0,0.6775915649031683,0.05610043715232221
63329,jittered,64,late,0,1.0,0.8592610863882999,0.0,0.6989287780309251,0.056334155593805446
63330,bernoulli,64,late,0,0.5,-1.7474332179061165,0.0,0.6461201913902926,0.04866715227576712
63331,clustered,64,late,0,0.0,-3.015816149793867,0.0,0.5802228741374079,0.05367082804397899
63332,periodic,80,late,0,0.75,-1.0681879026487808,0.0,0.6731681602724566,0.05365429916245934
63333,jittered,80,late,0,0.25,-2.4100248917331095,0.0,0.7440924986699418,0.048679473633187254
63334,bernoulli,80,late,0,1.0,1.6106819222685904,0.0,0.7383088140327003,0.039375219534240724
63335,clustered,80,late,0,0.5,-0.2215100575893903,0.0,0.6264205808953649,0.054123987107908555
63336,periodic,16,early,1,0.0,-2.221254463136797,0.1009082225808526,0.5414798323286397,0.036615456377604494
63337,jittered,16,early,1,0.75,-1.2668599905176783,-0.6528635797955276,0.49620017010947937,0.041889746198666866
63338,bernoulli,16,early,1,0.25,-0.5282786468327411,0.1009082225808526,0.46446803592669617,0.041438923059338995
63339,clustered,16,early,1,1.0,0.17835303460746324,0.1009082225808526,0.4978784800521661,0.042416503762390145
63340,periodic,32,early,1,0.5,-0.2662635848838387,0.1009082225808526,0.5485915687182924,0.06651528668422169
63341,jittered,32,early,1,0.0,-1.8606208511107667,0.1009082225808526,0.5742933626066524,0.044596428826686185
63342,bernoulli,32,early,1,0.75,-0.5172111572708317,-0.6528635797955276,0.5402383320572041,0.04051767857823829
63343,clustered,32,early,1,0.25,-1.073377709361707,0.1009082225808526,0.5813438199697492,0.031553837564168075
63344,periodic,64,early,1,1.0,2.680887715324126,0.1009082225808526,0.7440966652737742,0.043546186854897195
63345,jittered,64,early,1,0.5,0.5843098393519385,-0.6528635797955276,0.7079122131775144,0.03562690041327832
63346,bernoulli,64,early,1,0.0,-2.2557822751964984,0.1009082225808526,0.7293047595646366,0.05592504295113915
63347,clustered,64,early,1,0.75,0.057205307710514,0.1009082225808526,0.7647961421110032,0.04024535462467432
63348,periodic,80,early,1,0.25,-0.3537477436974149,0.1009082225808526,0.6735526477963013,0.046888223794800066
63349,jittered,80,early,1,1.0,1.4582646393640724,0.1009082225808526,0.7362216492082873,0.07552583284256109
63350,bernoulli,80,early,1,0.5,-1.8056696713932967,0.1009082225808526,0.568774417529766,0.06449963566952988
63351,clustered,80,early,1,0.0,-0.8136754403091833,0.1009082225808526,0.8519538636639887,0.05757447594867765
63352,periodic,16,middle,1,0.75,0.5027277033180579,0.1009082225808526,0.48582729225153387,0.03957486452571163
63353,jittered,16,middle,1,0.25,0.07242004177462182,0.1009082225808526,0.47852038015185316,0.031646390492170884
63354,bernoulli,16,middle,1,1.0,0.22225706990800284,0.1009082225808526,0.5325211864739533,0.03483569951003812
63355,clustered,16,middle,1,0.5,-0.7666843829842365,0.1009082225808526,0.43886752975545623,0.03607363143839104
63356,periodic,32,middle,1,0.0,-1.8684699862677223,0.1009082225808526,0.46007173236015747,0.049804147141619626
63357,jittered,32,middle,1,0.75,0.9550728829087564,0.1009082225808526,0.5956421765238447,0.056334155593805446
63358,bernoulli,32,middle,1,0.25,-2.380014960145864,0.1009082225808526,0.556813059072875,0.05279992139876266
63359,clustered,32,middle,1,1.0,0.7642338735724284,0.1009082225808526,0.5424899968749638,0.0446762139382898
63360,periodic,64,middle,1,0.5,-2.6207844689590636,-0.6528635797955276,0.6504401086822975,0.05384561396518939
63361,jittered,64,middle,1,0.0,-1.9946223191205985,0.1009082225808526,0.5154899916290127,0.0588262997770127
63362,bernoulli,64,middle,1,0.75,-0.8344051030420668,0.1009082225808526,0.641539437318428,0.053032303731765484
63363,clustered,64,middle,1,0.25,-1.71190608133578,0.1009082225808526,0.6388186256371823,0.0491917199452474
63364,periodic,80,middle,1,1.0,0.19220366475003506,0.1009082225808526,0.6605051545819132,0.04008244344367895
63365,jittered,80,middle,1,0.5,-1.9060589325838784,0.1009082225808526,0.5497031442804464,0.05506903782624678
63366,bernoulli,80,middle,1,0.0,-3.8089940353550595,0.1009082225808526,0.48812657899769785,0.058703535660331485
63367,clustered,80,middle,1,0.75,0.5078632732229507,0.1009082225808526,0.7473063873980096,0.05386331799162247
63368,periodic,16,late,1,0.25,-0.8160766208203295,0.1009082225808526,0.4914033148108101,0.03734661745914003
63369,jittered,16,late,1,1.0,-2.073931926728257,0.1009082225808526,0.3440027674512561,0.03192320945720206
63370,bernoulli,16,late,1,0.5,-0.7276878705571883,0.1009082225808526,0.46843632339712665,0.03049515822367177
63371,clustered,16,late,1,0.0,-1.8475374726577722,0.1009082225808526,0.4504924679886519,0.03232980402258917
63372,periodic,32,late,1,0.75,0.31649718497748214,0.1009082225808526,0.6275204899632869,0.05095985370943901
63373,jittered,32,late,1,0.25,-1.3172546024403662,0.1009082225808526,0.5708106450533685,0.03049519736617934
63374,bernoulli,32,late,1,1.0,-1.2359611174035525,0.1009082225808526,0.4602494944267772,0.043798015405626445
63375,clustered,32,late,1,0.5,1.3651918380700854,0.1009082225808526,0.6004812931397443,0.06947527039521884
63376,periodic,64,late,1,0.0,-3.0029865375875953,0.1009082225808526,0.564339752801793,0.06226357252423731
63377,jittered,64,late,1,0.75,-1.5313178069883346,0.1009082225808526,0.5805949927703671,0.042601960774191316
63378,bernoulli,64,late,1,0.25,-1.436015971994671,0.1009082225808526,0.7626738533713231,0.055667823398593996
63379,clustered,64,late,1,1.0,0.9524483283051751,0.1009082225808526,0.6760530701531176,0.06464238195752958
63380,periodic,80,late,1,0.5,0.8821445566741147,0.1009082225808526,0.7794802368384144,0.053361988144046135
63381,jittered,80,late,1,0.0,-2.870186531948204,0.1009082225808526,0.6143296256930124,0.05704701604728668
63382,bernoulli,80,late,1,0.75,1.6474268920394808,0.1009082225808526,0.7686288901732409,0.04785544688355403
63383,clustered,80,late,1,0.25,-2.329733671101554,0.1009082225808526,0.6148619363475766,0.057738915904339994
63384,periodic,16,early,3,1.0,0.7412563537441731,0.3027246677425578,0.6898961136923165,0.13592695949352174
63385,jittered,16,early,3,0.5,1.7907701585516382,0.3027246677425578,0.7112388801854846,0.13794158845212323
63386,bernoulli,16,early,3,0.0,-0.05123949987150379,0.3027246677425578,0.6187584913681713,0.10824829226387067
63387,clustered,16,early,3,0.75,-0.010554332049550611,-0.45104713463382234,0.6195434585528359,0.12434666936014427
63388,periodic,32,early,3,0.25,-2.2733971563955717,0.3027246677425578,0.5625961030231601,0.05487585281155183
63389,jittered,32,early,3,1.0,1.8622497803817768,0.3027246677425578,0.5442924130028926,0.07889639807044013
63390,bernoulli,32,early,3,0.5,-1.1415509213580175,0.3027246677425578,0.5388750419168469,0.04713976719491231
63391,clustered,32,early,3,0.0,-2.2541307500124645,0.3027246677425578,0.6667022029827959,0.03806259806208995
63392,periodic,64,early,3,0.75,0.9531283142911727,-0.4510471346338224,0.7840024531000382,0.05474036784087222
63393,jittered,64,early,3,0.25,-2.3985889362823634,0.3027246677425578,0.6766458152827465,0.055378055349749156
63394,bernoulli,64,early,3,1.0,1.5282723780300984,0.3027246677425578,0.7198376475637761,0.05726007400180877
63395,clustered,64,early,3,0.5,-2.1787587454100263,0.3027246677425578,0.5167067741317677,0.051546240545525146
63396,periodic,80,early,3,0.0,-2.1962305884517686,0.3027246677425578,0.5740545681309329,0.05903609319113834
63397,jittered,80,early,3,0.75,0.44309399023581114,-0.4510471346338224,0.793471456280562,0.043475772789445144
63398,bernoulli,80,early,3,0.25,-2.248209284152645,0.3027246677425578,0.6761599698089896,0.05588649315506444
63399,clustered,80,early,3,1.0,0.17397785734042476,0.3027246677425578,0.7229481627618247,0.0475568780640242
63400,periodic,16,middle,3,0.5,-0.4047010359635782,0.3027246677425578,0.5278054408519577,0.06430168203627235
63401,jittered,16,middle,3,0.0,-2.4525356804084297,-0.4510471346338224,0.4008306074375333,0.04946675362225267
63402,bernoulli,16,middle,3,0.75,0.8264386333703946,0.3027246677425578,0.6253010492688628,0.0782765067932808
63403,clustered,16,middle,3,0.25,0.2129306933370416,0.3027246677425578,0.5130944495868073,0.0648046462329182
63404,periodic,32,middle,3,1.0,2.5969599220115276,0.3027246677425578,0.6691457219833252,0.07268038359977047
63405,jittered,32,middle,3,0.5,-1.1387895857052652,0.3027246677425578,0.5278288386813492,0.050444689793281206
63406,bernoulli,32,middle,3,0.0,-2.293065590281626,0.3027246677425578,0.5359099109670711,0.04715921031996961
63407,clustered,32,middle,3,0.75,1.0445335642849665,0.3027246677425578,0.6562040723158187,0.07714519906353645
63408,periodic,64,middle,3,0.25,-2.8226699756506823,0.3027246677425578,0.7034051737210202,0.05528860755387366
63409,jittered,64,middle,3,1.0,0.5969952486757467,-0.4510471346338224,0.6783021230166968,0.05067365476874397
63410,bernoulli,64,middle,3,0.5,-2.00395537552251,0.3027246677425578,0.6625484328617238,0.05592594505243109
63411,clustered,64,middle,3,0.0,-2.851872098521667,-0.45104713463382234,0.5483878376362974,0.05398396916487452
63412,periodic,80,middle,3,0.75,-0.10794763577835184,0.3027246677425578,0.7568861851825137,0.03980751756024958
63413,jittered,80,middle,3,0.25,-0.321357831907581,0.3027246677425578,0.7479026008730436,0.04976174091793539
63414,bernoulli,80,middle,3,1.0,0.8174468946536881,0.3027246677425578,0.7153625648893799,0.04145768662812177
63415,clustered,80,middle,3,0.5,1.55722603977053,0.3027246677425578,0.7371628490788406,0.03450641266220855
63416,periodic,16,late,3,0.0,-3.7540682474895846,0.3027246677425578,0.2893136640522776,0.04632272430619583
63417,jittered,16,late,3,0.75,-0.5023588052052672,-0.4510471346338224,0.46316844853894823,0.041386654245062826
63418,bernoulli,16,late,3,0.25,-1.7345485468566104,-0.4510471346338224,0.33614907924072546,0.03209444356366026
63419,clustered,16,late,3,1.0,1.436376872614011,0.3027246677425578,0.5776320367369944,0.05559614811282709
63420,periodic,32,late,3,0.5,1.5552996518750681,0.3027246677425578,0.6951202905974906,0.06071010222601769
63421,jittered,32,late,3,0.0,-3.5931152919792257,0.3027246677425578,0.4003851283751115,0.043673097785401516
63422,bernoulli,32,late,3,0.75,2.559882117554897,0.3027246677425578,0.7592451121290429,0.0632071617924933
63423,clustered,32,late,3,0.25,-2.3151958988671817,0.3027246677425578,0.5128107582019212,0.04959335311854851
63424,periodic,64,late,3,1.0,2.880423645151113,0.3027246677425578,0.7831626944912633,0.06558123010070338
63425,jittered,64,late,3,0.5,-1.3325645419732886,0.3027246677425578,0.623278842814587,0.058519700312852474
63426,bernoulli,64,late,3,0.0,-2.91941183190463,-0.45104713463382234,0.4475914856735502,0.06107166351129312
63427,clustered,64,late,3,0.75,0.36902000902283066,0.3027246677425578,0.6829751179061242,0.05776689639152943
63428,periodic,80,late,3,0.25,-1.2247947504892713,0.3027246677425578,0.6161178584940866,0.051744606543040916
63429,jittered,80,late,3,1.0,3.248434467941602,-0.45104713463382234,0.8395425796051471,0.05954942731910251
63430,bernoulli,80,late,3,0.5,-0.5430855157950422,-0.4510471346338224,0.6186246901893502,0.06297044174793542
63431,clustered,80,late,3,0.0,-2.3143269721973976,0.3027246677425578,0.695656314863383,0.05510178351926559
63432,periodic,16,early,0,1.0,0.9160215631151113,0.0,0.49877508903638906,0.04348373410683687
63433,jittered,16,early,0,0.5,0.05348342176987363,0.0,0.4934990737983133,0.025512670375628987
63434,bernoulli,16,early,0,0.0,-2.572530468607332,0.0,0.36461304011425155,0.02814346379573407
63435,clustered,16,early,0,0.75,0.0578310107804158,0.0,0.48293695582032115,0.03978550381726542
63436,periodic,32,early,0,0.25,-0.6565119235675785,0.0,0.5983726893889918,0.05227544555394814
63437,jittered,32,early,0,1.0,0.6393005077870149,0.0,0.56959108621515,0.03797163439869844
63438,bernoulli,32,early,0,0.5,-1.2833703684615794,0.0,0.6070035380111679,0.03984678032956385
63439,clustered,32,early,0,0.0,-1.0029473489718725,0.0,0.5725291444609709,0.024777634222664713
63440,periodic,64,early,0,0.75,0.3368683052612878,0.0,0.7106708874386755,0.04478203468590569
63441,jittered,64,early,0,0.25,-1.1581865066764674,0.0,0.7599616047456271,0.05606579669597722
63442,bernoulli,64,early,0,1.0,2.7370904335739414,0.0,0.7785427020424054,0.04316877329009028
63443,clustered,64,early,0,0.5,-2.135257910316853,0.0,0.6841039177000272,0.04994308047314544
63444,periodic,80,early,0,0.0,-1.433561029778599,0.0,0.7771400789980019,0.04954790533209208
63445,jittered,80,early,0,0.75,-1.497223394019481,0.0,0.7098692046581767,0.05064495615065545
63446,bernoulli,80,early,0,0.25,-1.6721908907454228,0.0,0.6886817278983455,0.05149849954279173
63447,clustered,80,early,0,1.0,1.6403382636615735,0.0,0.7910155749838562,0.051949599208874375
63448,periodic,16,middle,0,0.5,-0.6741826501124782,0.0,0.4096044384512909,0.0322114478191044
63449,jittered,16,middle,0,0.0,-1.8981073616631332,0.0,0.39872742303103126,0.02406465249049472
63450,bernoulli,16,middle,0,0.75,-0.2656365550757417,0.0,0.492636200412656,0.027983236447814808
63451,clustered,16,middle,0,0.25,-0.2765734184647439,0.0,0.47337051579227984,0.03959290573527885
63452,periodic,32,middle,0,1.0,0.6761034531374607,0.0,0.5715820656931943,0.04435363082780086
63453,jittered,32,middle,0,0.5,-1.0925535264652948,0.0,0.6277817567742972,0.038388886810490686
63454,bernoulli,32,middle,0,0.0,-2.4438449841538388,0.0,0.5986427982362375,0.056159663195350706
63455,clustered,32,middle,0,0.75,-0.1344386073733186,0.0,0.5536989438809317,0.0386365880755124
63456,periodic,64,middle,0,0.25,0.9186432218220005,0.0,0.7970247094635394,0.03140611494853024
63457,jittered,64,middle,0,1.0,2.4170326329105016,0.0,0.7325576643340047,0.044079925853623914
63458,bernoulli,64,middle,0,0.5,0.008950858948308958,0.0,0.7286709467322262,0.04696549832035013
63459,clustered,64,middle,0,0.0,-2.44624646726054,0.0,0.6351906296228743,0.05872028541398022
63460,periodic,80,middle,0,0.75,1.430175001632399,0.0,0.7859661715298882,0.04356223640555401
63461,jittered,80,middle,0,0.25,-1.9584787387287064,0.0,0.7465963588808752,0.04261182954210141
63462,bernoulli,80,middle,0,1.0,3.077152626378362,0.0,0.759115658459132,0.04043220281679827
63463,clustered,80,middle,0,0.5,-2.057996316681605,0.0,0.809045000745041,0.05008234275660017
63464,periodic,16,late,0,0.0,-2.48567188579908,0.0,0.3707892663183027,0.047928630248988746
63465,jittered,16,late,0,0.75,0.3455811571618161,0.0,0.49244131420723153,0.03926094497815774
63466,bernoulli,16,late,0,0.25,-1.3767162548069005,0.0,0.44343438469865015,0.0407655250040585
63467,clustered,16,late,0,1.0,-0.7053831319929715,0.0,0.4335182072854269,0.03527941202450996
63468,periodic,32,late,0,0.5,-0.3620877375287685,0.0,0.5709039010989084,0.034308031413672
63469,jittered,32,late,0,0.0,-1.6481726304516016,0.0,0.5367898583389272,0.04251808695894771
63470,bernoulli,32,late,0,0.75,0.2673825037594978,0.0,0.5690417874287269,0.04174938487517693
63471,clustered,32,late,0,0.25,-2.3217229342362864,0.0,0.5512031845873071,0.0456257071631323
63472,periodic,64,late,0,1.0,-0.013900866407224146,0.0,0.7109335889969454,0.03629066465709929
63473,jittered,64,late,0,0.5,-0.03377049124686919,0.0,0.67660396931128,0.03863396054324042
63474,bernoulli,64,late,0,0.0,-2.122858834509569,0.0,0.7018753591809638,0.055283930531020875
63475,clustered,64,late,0,0.75,-0.028372395785717718,0.0,0.6680868032215406,0.04708867618430235
63476,periodic,80,late,0,0.25,-0.15367405993407413,0.0,0.6978004302853053,0.04363129538684618
63477,jittered,80,late,0,1.0,1.8768613152875708,0.0,0.7235166162738123,0.04752814640423697
63478,bernoulli,80,late,0,0.5,-1.0847465748412304,0.0,0.6346028648231411,0.041743661125734466
63479,clustered,80,late,0,0.0,-1.5737866247347776,0.0,0.8308877108973352,0.05798027674842254
63480,periodic,16,early,1,0.75,-1.6888747740880496,-0.6528635797955276,0.44141334670783305,0.037959986852543315
63481,jittered,16,early,1,0.25,-1.4111396808729368,0.1009082225808526,0.3986457158406747,0.0359871903273547
63482,bernoulli,16,early,1,1.0,0.6594911481396152,0.1009082225808526,0.5278724306159694,0.0869806382823981
63483,clustered,16,early,1,0.5,-0.12159903205450115,0.1009082225808526,0.4720557910641636,0.0381900846299148
63484,periodic,32,early,1,0.0,-2.4237581071679655,0.1009082225808526,0.4436784437779834,0.04746207236257688
63485,jittered,32,early,1,0.75,-1.1890639362526851,0.1009082225808526,0.5651541991097547,0.04499079568851083
63486,bernoulli,32,early,1,0.25,-1.6063366013155407,0.1009082225808526,0.49851540340577566,0.04666922979556304
63487,clustered,32,early,1,1.0,-0.545897245827714,0.1009082225808526,0.6111170285375536,0.04518925535867552
63488,periodic,64,early,1,0.5,1.4509958286349418,0.1009082225808526,0.8121411372531495,0.030408824653384015
63489,jittered,64,early,1,0.0,-2.4483267898065995,-0.6528635797955276,0.6711433611419111,0.057369824665387203
63490,bernoulli,64,early,1,0.75,-1.1540893469705367,0.1009082225808526,0.6760737754559484,0.05268307479002832
63491,clustered,64,early,1,0.25,-1.8500521709761293,0.1009082225808526,0.7748053319590598,0.04746635205555627
63492,periodic,80,early,1,1.0,1.340279120808713,0.1009082225808526,0.6828101052564871,0.041438066414635766
63493,jittered,80,early,1,0.5,-3.068265503170343,0.1009082225808526,0.5851926532143836,0.05681452747591298
63494,bernoulli,80,early,1,0.0,-2.499706298152976,0.1009082225808526,0.7127414020721404,0.05409224012476821
63495,clustered,80,early,1,0.75,-0.6814917919728269,0.1009082225808526,0.7013790384893768,0.05080065183076066
63496,periodic,16,middle,1,0.25,-0.008624368829325971,0.1009082225808526,0.4897987401183244,0.04668121899823047
63497,jittered,16,middle,1,1.0,-0.07141575804952849,0.1009082225808526,0.45794348565149445,0.05648919826817461
63498,bernoulli,16,middle,1,0.5,-2.2006541579456584,0.1009082225808526,0.37159574687877683,0.02969084075851397
63499,clustered,16,middle,1,0.0,-2.6671580781471347,0.1009082225808526,0.40496994520788343,0.03166138305079902
63500,periodic,32,middle,1,0.75,-1.387328789750861,0.1009082225808526,0.5002794118672289,0.05320347087703525
63501,jittered,32,middle,1,0.25,-3.115826164114813,0.1009082225808526,0.4551373991295117,0.04982036902185771
63502,bernoulli,32,middle,1,1.0,1.5233607305258403,0.1009082225808526,0.5820721512390248,0.056334155593805446
63503,clustered,32,middle,1,0.5,-2.6893331537693013,0.1009082225808526,0.5236557418595184,0.03805023954686931
63504,periodic,64,middle,1,0.0,-0.16452068232915676,0.1009082225808526,0.7032292111310436,0.039866198028378874
63505,jittered,64,middle,1,0.75,-0.30089071977839665,0.1009082225808526,0.6477859733886224,0.03901630926942845
63506,bernoulli,64,middle,1,0.25,-0.672932554045202,0.1009082225808526,0.7288380151178872,0.04007855053151044
63507,clustered,64,middle,1,1.0,2.674889739722221,0.1009082225808526,0.7763114783874558,0.040404296734863454
63508,periodic,80,middle,1,0.5,-1.1294101406856385,0.1009082225808526,0.7391664654590212,0.05622629050679118
63509,jittered,80,middle,1,0.0,-2.809804626320251,0.1009082225808526,0.6828685062869343,0.06288829230204196
63510,bernoulli,80,middle,1,0.75,-0.2952797831870499,0.1009082225808526,0.6480811081816484,0.06875275656407154
63511,clustered,80,middle,1,0.25,-2.7902444552664645,0.1009082225808526,0.6557380171851537,0.05451889148668948
