seed,cell,truth,slice_index,event,precision,control,broadcast,real_danger,persistent_probability,absolute_persistent_posterior_change,maximum_absolute_pairwise_log_bf,exceeds_empirical_p99,exceeds_multiplied_bound,exceeds_analytic_bound
813338,P_favoring,P,15,1,overwhelm,low,collapsed,0,0.9999999086512941,8.449183452885478e-08,2.670557431416735,0,0,0
813338,P_favoring,P,16,1,overwhelm,low,collapsed,0,0.9999999885971487,7.994585460302517e-08,2.3196827878973805,0,0,0
813338,P_favoring,P,17,1,overwhelm,low,collapsed,0,0.9999999985668342,9.969685521582505e-09,2.3196827878973805,0,0,0
813338,P_favoring,P,18,1,overwhelm,low,collapsed,0,0.9999999998188809,1.2520466885490578e-09,2.3196827878973805,0,0,0
813338,P_favoring,P,19,1,overwhelm,low,collapsed,0,0.9999999999770107,1.5812984255347828e-10,2.3196827878973805,0,0,0
813338,P_favoring,P,20,1,overwhelm,low,collapsed,0,0.9999999999970719,2.0061174943464266e-11,2.3196827878973805,0,0,0
813338,P_favoring,P,21,1,overwhelm,low,collapsed,0,0.9999999999996261,2.554179090452635e-12,2.3196827878973805,0,0,0
813338,P_favoring,P,22,1,overwhelm,low,collapsed,0,0.9999999999996914,6.52811138479592e-14,0.19493764530120528,0,0,0
813338,P_favoring,P,23,1,overwhelm,low,collapsed,0,0.9999999999999606,2.6922908347160046e-13,2.3196827878973805,0,0,0
813339,P_favoring,P,0,1,overwhelm,low,collapsed,0,0.7544486293022921,0.5044486293022921,2.3196827878973805,1,0,0
813339,P_favoring,P,1,1,overwhelm,low,collapsed,0,0.180595545269176,0.5738530840331161,2.670557431416735,1,0,0
813339,P_favoring,P,2,1,overwhelm,low,collapsed,0,0.6676122973097889,0.4870167520406129,2.3196827878973805,1,0,0
813339,P_favoring,P,3,1,overwhelm,low,collapsed,0,0.9473068475573618,0.27969455024757295,2.3196827878973805,0,0,0
813339,P_favoring,P,4,1,overwhelm,low,collapsed,0,0.9542243225834821,0.006917475026120279,0.19493764530120528,0,0,0
813339,P_favoring,P,5,1,overwhelm,low,collapsed,0,0.9946050198356167,0.040380697252134556,2.3196827878973805,0,0,0
813339,P_favoring,P,6,1,overwhelm,low,collapsed,0,0.9993758743153016,0.0047708544796849495,2.3196827878973805,0,0,0
813339,P_favoring,P,7,1,overwhelm,low,collapsed,0,0.9982555014886704,0.001120372826631244,1.0735736801623024,0,0,0
813339,P_favoring,P,8,1,overwhelm,low,collapsed,0,0.9997938329512478,0.0015383314625774247,2.3196827878973805,0,0,0
813339,P_favoring,P,9,1,overwhelm,low,collapsed,0,0.999975294146723,0.00018146119547524098,2.3196827878973805,0,0,0
813339,P_favoring,P,10,1,overwhelm,low,collapsed,0,0.9999969997335182,2.1705586795151e-05,2.3196827878973805,0,0,0
813339,P_favoring,P,11,1,overwhelm,low,collapsed,0,0.9999996314126659,2.6316791477132284e-06,2.3196827878973805,0,0,0
813339,P_favoring,P,12,1,overwhelm,low,collapsed,0,0.9999999542759319,3.2286326601127513e-07,2.3196827878973805,0,0,0
813339,P_favoring,P,13,1,overwhelm,low,collapsed,0,0.9999999619173967,7.64146479426131e-09,0.19493764530120528,0,0,0
813339,P_favoring,P,14,1,overwhelm,low,collapsed,0,0.9999998902900684,7.162732829080198e-08,1.0735736801623024,0,0,0
813339,P_favoring,P,15,1,overwhelm,low,collapsed,0,0.9999996834505478,2.0683952062228173e-07,1.0735736801623024,0,0,0
813339,P_favoring,P,16,1,overwhelm,low,collapsed,0,0.9999999602671386,2.768165907607312e-07,2.3196827878973805,0,0,0
813339,P_favoring,P,17,1,overwhelm,low,collapsed,0,0.9999999949839863,3.4716847729932e-08,2.3196827878973805,0,0,0
813339,P_favoring,P,18,1,overwhelm,low,collapsed,0,0.9999999993638546,4.379868356885197e-09,2.3196827878973805,0,0,0
813339,P_favoring,P,19,1,overwhelm,low,collapsed,0,0.9999999999190305,5.551759052480065e-10,2.3196827878973805,0,0,0
813339,P_favoring,P,20,1,overwhelm,low,collapsed,0,0.9999999997641739,1.548566830322784e-10,1.0735736801623024,0,0,0
813339,P_favoring,P,21,1,overwhelm,low,collapsed,0,0.9999999993128054,4.513684981333199e-10,1.0735736801623024,0,0,0
813339,P_favoring,P,22,1,overwhelm,low,collapsed,0,0.9999999979966284,1.3161769452096905e-09,1.0735736801623024,0,0,0
813339,P_favoring,P,23,1,overwhelm,low,collapsed,0,0.9999999941572607,3.839367712643593e-09,1.0735736801623024,0,0,0
813340,P_favoring,P,0,1,overwhelm,low,collapsed,0,0.7544486293022921,0.5044486293022921,2.3196827878973805,1,0,0
813340,P_favoring,P,1,1,overwhelm,low,collapsed,0,0.9653133866896916,0.21086475738739952,2.3196827878973805,0,0,0
813340,P_favoring,P,2,1,overwhelm,low,collapsed,0,0.9959764586240581,0.03066307193436657,2.3196827878973805,0,0,0
813340,P_favoring,P,3,1,overwhelm,low,collapsed,0,0.9995376969387432,0.0035612383146850224,2.3196827878973805,0,0,0
813340,P_favoring,P,4,1,overwhelm,low,collapsed,0,0.9987105446009618,0.0008271523377814116,1.0735736801623024,0,0,0
813340,P_favoring,P,5,1,overwhelm,low,collapsed,0,0.9988999618690146,0.00018941726805288273,0.19493764530120528,0,0,0
813340,P_favoring,P,6,1,overwhelm,low,collapsed,0,0.9998714725669997,0.0009715106979850674,2.3196827878973805,0,0,0
813340,P_favoring,P,7,1,overwhelm,low,collapsed,0,0.9999847496754977,0.00011327710849795558,2.3196827878973805,0,0,0
813340,P_favoring,P,8,1,overwhelm,low,collapsed,0,0.9999981639467718,1.3414271274103662e-05,2.3196827878973805,0,0,0
813340,P_favoring,P,9,1,overwhelm,low,collapsed,0,0.9999947662536655,3.397693106310662e-06,1.0735736801623024,0,0,0
813340,P_favoring,P,10,1,overwhelm,low,collapsed,0,0.9999956068947604,8.40641094956851e-07,0.19493764530120528,0,0,0
813340,P_favoring,P,11,1,overwhelm,low,collapsed,0,0.9999994636264308,3.856731670359714e-06,2.3196827878973805,0,0,0
813340,P_favoring,P,12,1,overwhelm,low,collapsed,0,0.9999999338047124,4.7017828164186426e-07,2.3196827878973805,0,0,0
813340,P_favoring,P,13,1,overwhelm,low,collapsed,0,0.9999991164088996,8.173958128132597e-07,2.670557431416735,0,0,0
813340,P_favoring,P,14,1,overwhelm,low,collapsed,0,0.9999998902900684,7.738811688140501e-07,2.3196827878973805,0,0,0
813340,P_favoring,P,15,1,overwhelm,low,collapsed,0,0.9999999862706724,9.598060402016273e-08,2.3196827878973805,0,0,0
813340,P_favoring,P,16,1,overwhelm,low,collapsed,0,0.9999999602671386,2.600353388171328e-08,1.0735736801623024,0,0,0
813340,P_favoring,P,17,1,overwhelm,low,collapsed,0,0.9999999949839863,3.4716847729932e-08,2.3196827878973805,0,0,0
813340,P_favoring,P,18,1,overwhelm,low,collapsed,0,0.9999999993638546,4.379868356885197e-09,2.3196827878973805,0,0,0
813340,P_favoring,P,19,1,overwhelm,low,collapsed,0,0.9999999999190305,5.551759052480065e-10,2.3196827878973805,0,0,0
813340,P_favoring,P,20,1,overwhelm,low,collapsed,0,0.9999999999896649,7.063438722809678e-11,2.3196827878973805,0,0,0
813340,P_favoring,P,21,1,overwhelm,low,collapsed,0,0.9999999999914699,1.8050005934355795e-12,0.19493764530120528,0,0,0
813340,P_favoring,P,22,1,overwhelm,low,collapsed,0,0.9999999999989095,7.439604488013174e-12,2.3196827878973805,0,0,0
813340,P_favoring,P,23,1,overwhelm,low,collapsed,0,0.9999999999991004,1.908473379330644e-13,0.19493764530120528,0,0,0
813341,P_favoring,P,0,1,overwhelm,low,collapsed,0,0.10974194918760467,0.14025805081239534,1.0735736801623024,0,0,0
813341,P_favoring,P,1,1,overwhelm,low,collapsed,0,0.1235940898367982,0.013852140649193531,0.19493764530120528,0,0,0
813341,P_favoring,P,2,1,overwhelm,low,collapsed,0,0.5647647650223407,0.44117067518554254,2.3196827878973805,1,0,0
813341,P_favoring,P,3,1,overwhelm,low,collapsed,0,0.08520313867920573,0.47956162634313504,2.670557431416735,1,0,0
813341,P_favoring,P,4,1,overwhelm,low,collapsed,0,0.4586559151404428,0.3734527764612371,2.3196827878973805,1,0,0
813341,P_favoring,P,5,1,overwhelm,low,collapsed,0,0.8833048920822454,0.4246489769418026,2.3196827878973805,1,0,0
813341,P_favoring,P,6,1,overwhelm,low,collapsed,0,0.8977764329378872,0.01447154085564184,0.19493764530120528,0,0,0
813341,P_favoring,P,7,1,overwhelm,low,collapsed,0,0.9872654128627762,0.08948897992488902,2.3196827878973805,0,0,0
813341,P_favoring,P,8,1,overwhelm,low,collapsed,0,0.9890497904113407,0.0017843775485644198,0.19493764530120528,0,0,0
813341,P_favoring,P,9,1,overwhelm,low,collapsed,0,0.9987323772659668,0.009682586854626085,2.3196827878973805,0,0,0
813341,P_favoring,P,10,1,overwhelm,low,collapsed,0,0.9989161610507704,0.00018378378480365942,0.19493764530120528,0,0,0
