bundle_strength,volatility_sensitivity,initial_depth,initial_capture,final_depth,final_capture,residual,class
1.1,0.4,0.596,0.404,0.9999999036028363,0.1001092715964014,4.258906699192877e-8,self
1.1,0.4,0.596,0.5,0.9999999036028363,0.1001092715964014,4.258906699192877e-8,self
1.1,0.4,0.596,0.596,0.9999999036028363,0.1001092715964014,4.258906699192877e-8,self
1.1,0.4,0.596,0.692,0.9999999030805529,0.1001092717668813,4.28198161533502e-8,self
1.1,0.4,0.596,0.788,0.999999901814441,0.1001092721801562,4.3379194910512624e-8,self
1.1,0.4,0.596,0.884,0.9999999000533455,0.10010927275500005,4.4157261558971114e-8,self
1.1,0.4,0.596,0.98,0.9999998979490553,0.10010927344186694,4.508695446550977e-8,self
1.1,0.4,0.692,0.02,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.116,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.212,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.308,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.404,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.5,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.596,0.9999999265090929,0.10010926411951034,3.2468892406601275e-8,self
1.1,0.4,0.692,0.692,0.9999999262642885,0.10010926419941768,3.257704906663246e-8,self
1.1,0.4,0.692,0.788,0.9999999252515791,0.10010926452997868,3.3024472435663214e-8,self
1.1,0.4,0.692,0.884,0.9999999236819856,0.10010926504231372,3.3717931862342246e-8,self
1.1,0.4,0.692,0.98,0.9999999217602461,0.10010926566959384,3.456697239548331e-8,self
1.1,0.4,0.788,0.02,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.116,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.212,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.308,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.404,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.5,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.596,0.9999999494153498,0.10010925664261998,2.2348717901236474e-8,self
1.1,0.4,0.788,0.692,0.9999999493183686,0.1001092566742759,2.2391565015086547e-8,self
1.1,0.4,0.788,0.788,0.9999999484992219,0.10010925694165568,2.2753470811317644e-8,self
1.1,0.4,0.788,0.884,0.9999999470910026,0.10010925740131621,2.337563380902718e-8,self
1.1,0.4,0.788,0.98,0.9999999453032163,0.10010925798487202,2.416549258147232e-8,self
1.1,0.4,0.884,0.02,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.116,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.212,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.308,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.404,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.5,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.596,0.9999999723216064,0.10010924916573036,1.2228543657854926e-8,self
1.1,0.4,0.884,0.692,0.9999999722915862,0.10010924917552932,1.2241806842299e-8,self
1.1,0.4,0.884,0.788,0.9999999716343737,0.10010924939005178,1.2532168790663045e-8,self
1.1,0.4,0.884,0.884,0.9999999703447813,0.10010924981099088,1.3101921409209086e-8,self
1.1,0.4,0.884,0.98,0.9999999686625498,0.10010925036009231,1.3845145225609266e-8,self
1.1,0.4,0.98,0.02,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.116,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.212,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.308,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.404,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.5,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.596,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.692,0.999999995227863,0.10010924168884149,2.1083696469856005e-9,self
1.1,0.4,0.98,0.788,0.9999999946938066,0.1001092418631642,2.344320182819304e-9,self
1.1,0.4,0.98,0.884,0.9999999934956232,0.1001092422542662,2.8736875416592027e-9,self
1.1,0.4,0.98,0.98,0.9999999918784375,0.1001092427821359,3.5881736092786338e-9,self
1.1,0.7,0.02,0.02,0.9999997582476722,0.10069466336548627,1.0686171999902488e-7,self
1.1,0.7,0.02,0.116,0.9999997556905482,0.10069466420449862,1.0799204495467022e-7,self
1.1,0.7,0.02,0.212,0.9999997524399458,0.10069466527104669,1.0942890806822565e-7,self
1.1,0.7,0.02,0.308,0.9999997485158789,0.10069466655856375,1.1116346253127101e-7,self
1.1,0.7,0.02,0.404,0.9999997439361591,0.10069466806120579,1.1318783516404571e-7,self
1.1,0.7,0.02,0.5,0.99999973872068,0.10069466977244526,1.1549323225524e-7,self
1.1,0.7,0.02,0.596,0.9999997328711098,0.10069467169173527,1.1807891664736545e-7,self
1.1,0.7,0.02,0.692,0.9999997263921057,0.10069467381754746,1.209428295288734e-7,self
1.1,0.7,0.02,0.788,0.9999997192717933,0.10069467615377795,1.2409021978862338e-7,self
1.1,0.7,0.02,0.884,0.9999997115125793,0.10069467869963725,1.2752002366149713e-7,self
1.1,0.7,0.02,0.98,0.9999997030878556,0.10069468146385552,1.3124400264339573e-7,self
1.1,0.7,0.116,0.02,0.9999997878242294,0.10069465366118717,9.378800081073545e-8,self
1.1,0.7,0.116,0.116,0.9999997865231447,0.10069465408808316,9.436311897936995e-8,self
1.1,0.7,0.116,0.212,0.9999997843517779,0.10069465480052556,9.532292777528346e-8,self
1.1,0.7,0.116,0.308,0.99999978131457,0.10069465579705705,9.666546410658254e-8,self
1.1,0.7,0.116,0.404,0.999999777495353,0.10069465705017196,9.835367179459811e-8,self
1.1,0.7,0.116,0.5,0.9999997729526462,0.10069465854066942,1.0036168346987683e-7,self
1.1,0.7,0.116,0.596,0.9999997677477165,0.10069466024844749,1.0266241743682115e-7,self
1.1,0.7,0.116,0.692,0.9999997619113206,0.10069466216341459,1.0524227828311223e-7,self
1.1,0.7,0.116,0.788,0.9999997554706695,0.10069466427664249,1.0808923785924708e-7,self
1.1,0.7,0.116,0.884,0.9999997484262184,0.10069466658798211,1.1120309515736078e-7,self
1.1,0.7,0.116,0.98,0.9999997407906974,0.10069466909325642,1.1457822293434027e-7,self
1.1,0.7,0.212,0.02,0.9999998119778097,0.10069464573621001,8.311139915864951e-8,self
1.1,0.7,0.212,0.116,0.9999998119778097,0.10069464573621001,8.311139915864951e-8,self
1.1,0.7,0.212,0.212,0.9999998115244301,0.1006946458849673,8.331180642675558e-8,self
1.1,0.7,0.212,0.308,0.9999998099579718,0.10069464639893441,8.400422763390493e-8,self
1.1,0.7,0.212,0.404,0.99999980728285,0.10069464727666261,8.518671111640154e-8,self
1.1,0.7,0.212,0.5,0.9999998036779335,0.10069464845946363,8.678019150736776e-8,self
1.1,0.7,0.212,0.596,0.9999997992718848,0.10069464990512239,8.872779624093151e-8,self
1.1,0.7,0.212,0.692,0.9999997941780796,0.1006946515764395,9.097940980654564e-8,self
1.1,0.7,0.212,0.788,0.9999997884483831,0.10069465345639739,9.351210624600068e-8,self
1.1,0.7,0.212,0.884,0.9999997821384329,0.10069465552674119,9.630129216532597e-8,self
1.1,0.7,0.212,0.98,0.9999997752645735,0.10069465778210802,9.933974272784527e-8,self
1.1,0.7,0.308,0.02,0.999999834884066,0.10069463822049016,7.298615203069041e-8,self
1.1,0.7,0.308,0.116,0.999999834884066,0.10069463822049016,7.298615203069041e-8,self
1.1,0.7,0.308,0.212,0.999999834884066,0.10069463822049016,7.298615203069041e-8,self
1.1,0.7,0.308,0.308,0.9999998348629467,0.10069463822741957,7.299548737625826e-8,self
1.1,0.7,0.308,0.404,0.9999998337891673,0.10069463857973493,7.347012984403681e-8,self
1.1,0.7,0.308,0.5,0.9999998313755248,0.10069463937166964,7.453703166056007e-8,self
1.1,0.7,0.308,0.596,0.9999998279210947,0.10069464050509477,7.606399258303828e-8,self
1.1,0.7,0.308,0.692,0.999999823638148,0.10069464191036269,7.795718249818784e-8,self
1.1,0.7,0.308,0.788,0.9999998186553132,0.10069464354526941,8.015974384499208e-8,self
1.1,0.7,0.308,0.884,0.9999998130698191,0.10069464537791326,8.262869849324562e-8,self
1.1,0.7,0.308,0.98,0.9999998069394829,0.10069464738932399,8.53384895807175e-8,self
1.1,0.7,0.404,0.02,0.9999998577903227,0.10069463070477103,6.286090492002562e-8,self
1.1,0.7,0.404,0.116,0.9999998577903227,0.10069463070477103,6.286090492002562e-8,self
1.1,0.7,0.404,0.212,0.9999998577903227,0.10069463070477103,6.286090492002562e-8,self
1.1,0.7,0.404,0.308,0.9999998577903227,0.10069463070477103,6.286090492002562e-8,self
1.1,0.7,0.404,0.404,0.9999998577841042,0.10069463070681137,6.286365371466615e-8,self
1.1,0.7,0.404,0.5,0.9999998567511194,0.10069463104574168,6.332026374767878e-8,self
1.1,0.7,0.404,0.596,0.9999998543311349,0.10069463183975717,6.438996887609588e-8,self
1.1,0.7,0.404,0.692,0.9999998508865888,0.10069463296993919,6.591256073664642e-8,self
1.1,0.7,0.404,0.788,0.9999998466480196,0.10069463436064643,6.778613449983669e-8,self
1.1,0.7,0.404,0.884,0.9999998417481609,0.10069463596832769,6.995201778837929e-8,self
1.1,0.7,0.404,0.98,0.9999998363050362,0.10069463775425892,7.235804092442994e-8,self
1.1,0.7,0.5,0.02,0.9999998806965796,0.10069462318905255,5.273565793919614e-8,self
1.1,0.7,0.5,0.116,0.9999998806965796,0.10069462318905255,5.273565793919614e-8,self
1.1,0.7,0.5,0.212,0.9999998806965796,0.10069462318905255,5.273565793919614e-8,self
1.1,0.7,0.5,0.308,0.9999998806965796,0.10069462318905255,5.273565793919614e-8,self
1.1,0.7,0.5,0.404,0.9999998806965796,0.10069462318905255,5.273565793919614e-8,self
1.1,0.7,0.5,0.5,0.9999998805846846,0.10069462322576621,5.278511888233688e-8,self
1.1,0.7,0.5,0.596,0.9999998791758299,0.10069462368802215,5.3407874544203446e-8,self
1.1,0.7,0.5,0.692,0.9999998765357623,0.10069462455424855,5.457486295958712e-8,self
1.1,0.7,0.5,0.788,0.999999872973037,0.10069462572320594,5.6149693484396816e-8,self
1.1,0.7,0.5,0.884,0.9999998687108197,0.10069462712167218,5.803372037726827e-8,self
1.1,0.7,0.5,0.98,0.9999998638763815,0.10069462870788848,6.017068589538602e-8,self
1.1,0.7,0.596,0.02,0.9999999036028363,0.10069461567333486,4.261041123106922e-8,self
1.1,0.7,0.596,0.116,0.9999999036028363,0.10069461567333486,4.261041123106922e-8,self
1.1,0.7,0.596,0.212,0.9999999036028363,0.10069461567333486,4.261041123106922e-8,self
1.1,0.7,0.596,0.308,0.9999999036028363,0.10069461567333486,4.261041123106922e-8,self
1.1,0.7,0.596,0.404,0.9999999036028363,0.10069461567333486,4.261041123106922e-8,self
1.1,0.7,0.596,0.5,0.9999999036028363,0.10069461567333486,4.261041123106922e-8,self
1.1,0.7,0.596,0.596,0.9999999030554455,0.10069461585293804,4.285237427615871e-8,self
1.1,0.7,0.596,0.692,0.9999999011134756,0.10069461649011309,4.371078269959661e-8,self
1.1,0.7,0.596,0.788,0.9999998981475546,0.10069461746325438,4.5021807954474463e-8,self
1.1,0.7,0.596,0.884,0.999999894405445,0.10069461869106905,4.667593169672689e-8,self
1.1,0.7,0.596,0.98,0.9999998900858311,0.1006946201083674,4.858532951207991e-8,self
1.1,0.7,0.692,0.02,0.9999999265090929,0.10069460815761792,3.2485164756314854e-8,self
1.1,0.7,0.692,0.116,0.9999999265090929,0.10069460815761792,3.2485164756314854e-8,self
1.1,0.7,0.692,0.212,0.9999999265090929,0.10069460815761792,3.2485164756314854e-8,self
1.1,0.7,0.692,0.308,0.9999999265090929,0.10069460815761792,3.2485164756314854e-8,self
1.1,0.7,0.692,0.404,0.9999999265090929,0.10069460815761792,3.2485164756314854e-8,self
1.1,0.7,0.692,0.5,0.9999999265090929,0.10069460815761792,3.2485164756314854e-8,self
1.1,0.7,0.692,0.596,0.9999999263790574,0.10069460820028359,3.254264430152117e-8,self
1.1,0.7,0.692,0.692,0.9999999250266604,0.10069460864401536,3.314044402343998e-8,self
1.1,0.7,0.692,0.788,0.999999922538354,0.10069460946044752,3.424034938664092e-8,self
1.1,0.7,0.692,0.884,0.9999999192404632,0.1006946105425105,3.569811518550818e-8,self
1.1,0.7,0.692,0.98,0.9999999153381819,0.10069461182287867,3.742303953390985e-8,self
1.1,0.7,0.788,0.02,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.116,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.212,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.308,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.404,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.5,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.596,0.9999999494153498,0.10069460064190165,2.2359918342686558e-8,self
1.1,0.7,0.788,0.692,0.9999999485392265,0.10069460092936429,2.274719086079655e-8,self
1.1,0.7,0.788,0.788,0.9999999464294869,0.10069460162158578,2.3679758467921666e-8,self
1.1,0.7,0.788,0.884,0.9999999434703807,0.10069460259249098,2.4987771384230336e-8,self
1.1,0.7,0.788,0.98,0.9999999398920761,0.1006946037665597,2.6569488321090855e-8,self
1.1,0.7,0.884,0.02,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.116,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.212,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.308,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.404,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.5,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.596,0.9999999723216064,0.10069459312618612,1.2234672196785338e-8,self
1.1,0.7,0.884,0.692,0.9999999717954415,0.10069459329882482,1.2467252726412247e-8,self
1.1,0.7,0.884,0.788,0.9999999699918443,0.10069459389059861,1.3264496297931357e-8,self
1.1,0.7,0.884,0.884,0.9999999672808219,0.10069459478010548,1.4462848769119412e-8,self
1.1,0.7,0.884,0.98,0.9999999639573275,0.10069459587056902,1.5931932020538856e-8,self
1.1,0.7,0.98,0.02,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.116,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.212,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.308,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.404,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.5,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.596,0.999999995227863,0.10069458561047136,2.1094262942074774e-9,self
1.1,0.7,0.98,0.692,0.9999999949176192,0.10069458571226478,2.246563312265803e-9,self
1.1,0.7,0.98,0.788,0.9999999933339025,0.10069458623189405,2.94661309712699e-9,self
1.1,0.7,0.98,0.884,0.999999990808464,0.1006945870605093,4.062931903187976e-9,self
1.1,0.7,0.98,0.98,0.9999999876627427,0.10069458809264409,5.45343421513313e-9,self
1.1,1.0,0.02,0.02,0.9999997448122229,0.10128087455117436,1.1285735700683529e-7,self
1.1,1.0,0.02,0.116,0.9999997393566459,0.10128087635043909,1.1527009819286538e-7,self
1.1,1.0,0.02,0.212,0.999999732750604,0.10128087852913052,1.1819163507808097e-7,self
1.1,1.0,0.02,0.308,0.9999997249508896,0.10128088110149867,1.2164107639443924e-7,self
1.1,1.0,0.02,0.404,0.9999997159048586,0.1012808840849057,1.2564170405205295e-7,self
1.1,1.0,0.02,0.5,0.9999997055486408,0.10128088750041621,1.3022176479645942e-7,self
1.1,1.0,0.02,0.596,0.9999996938045138,0.10128089137366336,1.354156315812484e-7,self
1.1,1.0,0.02,0.692,0.9999996805785598,0.10128089573562159,1.4126483977332436e-7,self
1.1,1.0,0.02,0.788,0.9999996657584749,0.10128090062332919,1.4781905609130356e-7,self
1.1,1.0,0.02,0.884,0.9999996491880193,0.10128090608831454,1.5514737789698258e-7,self
1.1,1.0,0.02,0.98,0.9999996307201078,0.10128091217908691,1.6331485405066393e-7,self
1.1,1.0,0.116,0.02,0.999999783507462,0.10128086178937554,9.574430064531164e-8,self
1.1,1.0,0.116,0.116,0.9999997799513081,0.10128086296220505,9.731701768214838e-8,self
1.1,1.0,0.116,0.212,0.9999997750776094,0.10128086456956448,9.947242182664806e-8,self
1.1,1.0,0.116,0.308,0.9999997689193717,0.10128086660056854,1.0219591626132733e-7,self
1.1,1.0,0.116,0.404,0.9999997615060328,0.10128086904550854,1.0547448202013772e-7,self
1.1,1.0,0.116,0.5,0.9999997528386659,0.10128087190403058,1.0930764446595582e-7,self
1.1,1.0,0.116,0.596,0.9999997428819309,0.10128087518779003,1.1371103292039204e-7,self
1.1,1.0,0.116,0.692,0.9999997316162729,0.10128087890323612,1.1869329557539963e-7,self
1.1,1.0,0.116,0.788,0.9999997189604445,0.10128088307716464,1.242903642703198e-7,self
1.1,1.0,0.116,0.884,0.9999997048304515,0.10128088773727706,1.3053938560580365e-7,self
1.1,1.0,0.116,0.98,0.9999996891355911,0.10128089291348764,1.3748047322866505e-7,self
1.1,1.0,0.212,0.02,0.9999998118810237,0.10128085243169638,8.31960296474003e-8,self
1.1,1.0,0.212,0.116,0.9999998110457635,0.10128085270716754,8.356542535096555e-8,self
1.1,1.0,0.212,0.212,0.9999998087180262,0.10128085347486164,8.459487234796688e-8,self
1.1,1.0,0.212,0.308,0.9999998047325939,0.10128085478926824,8.635743868134192e-8,self
1.1,1.0,0.212,0.404,0.9999997992393933,0.101280856600941,8.878681889491704e-8,self
1.1,1.0,0.212,0.5,0.999999792360232,0.1012808588697074,9.182914333710809e-8,self
1.1,1.0,0.212,0.596,0.9999997841845354,0.10128086156607488,9.544486342395501e-8,self
1.1,1.0,0.212,0.692,0.9999997747460523,0.10128086467891295,9.961905370372468e-8,self
1.1,1.0,0.212,0.788,0.9999997640461171,0.10128086820778162,1.043511240283461e-7,self
1.1,1.0,0.212,0.884,0.9999997520429212,0.10128087216646936,1.096595643196812e-7,self
1.1,1.0,0.212,0.98,0.999999738712967,0.10128087656272618,1.1555476660664589e-7,self
1.1,1.0,0.308,0.02,0.999999834884066,0.10128084484523024,7.302288308738874e-8,self
1.1,1.0,0.308,0.116,0.999999834884066,0.10128084484523024,7.302288308738874e-8,self
1.1,1.0,0.308,0.212,0.999999834884066,0.10128084484523024,7.302288308738874e-8,self
1.1,1.0,0.308,0.308,0.999999833738639,0.10128084522299521,7.352945072823126e-8,self
1.1,1.0,0.308,0.404,0.9999998305385089,0.10128084627840679,7.49447153476212e-8,self
1.1,1.0,0.308,0.5,0.9999998256104109,0.101280847903707,7.712417766287581e-8,self
1.1,1.0,0.308,0.596,0.9999998192136123,0.10128085001338857,7.99531760415589e-8,self
1.1,1.0,0.308,0.692,0.9999998114927314,0.10128085255975629,8.336775278644664e-8,self
1.1,1.0,0.308,0.788,0.9999998025419944,0.10128085551173399,8.732623617918072e-8,self
1.1,1.0,0.308,0.884,0.9999997924080222,0.10128085885394614,9.180800804100993e-8,self
1.1,1.0,0.308,0.98,0.9999997810801674,0.1012808625899041,9.681777711601352e-8,self
1.1,1.0,0.404,0.02,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.116,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.212,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.308,0.9999998577903227,0.10128083729068499,6.289254033489897e-8,self
1.1,1.0,0.404,0.404,0.9999998570925122,0.10128083752082474,6.320114859083496e-8,self
1.1,1.0,0.404,0.5,0.9999998542045617,0.10128083847327858,6.447835105767687e-8,self
1.1,1.0,0.404,0.596,0.999999849533177,0.10128084001391385,6.654428130487953e-8,self
1.1,1.0,0.404,0.692,0.9999998434078351,0.10128084203406813,6.925322731618395e-8,self
1.1,1.0,0.404,0.788,0.9999998360061123,0.10128084447517635,7.252665562240013e-8,self
1.1,1.0,0.404,0.884,0.9999998274517705,0.10128084729642158,7.630983227391141e-8,self
1.1,1.0,0.404,0.98,0.9999998178152064,0.10128085047458676,8.057162417623528e-8,self
1.1,1.0,0.5,0.02,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.116,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.212,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.308,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.404,0.9999998806965796,0.1012808297361404,5.2762197713078346e-8,self
1.1,1.0,0.5,0.5,0.999999879732614,0.10128083005405887,5.3188513654319685e-8,self
1.1,1.0,0.5,0.596,0.9999998766494229,0.10128083107090344,5.4552061681356506e-8,self
1.1,1.0,0.5,0.692,0.9999998719145871,0.10128083263246485,5.664605326435296e-8,self
1.1,1.0,0.5,0.788,0.9999998658305442,0.10128083463899851,5.933673465259189e-8,self
1.1,1.0,0.5,0.884,0.9999998585979425,0.10128083702432994,6.25353687532001e-8,self
1.1,1.0,0.5,0.98,0.9999998503434606,0.10128083974668012,6.618593156403777e-8,self
1.1,1.0,0.596,0.02,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.116,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.212,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.308,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.404,0.9999999036028363,0.10128082218159662,4.2631855369772304e-8,self
1.1,1.0,0.596,0.5,0.9999999035282431,0.10128082220619763,4.266484436961672e-8,self
1.1,1.0,0.596,0.596,0.9999999017854949,0.10128082278096057,4.34355785771175e-8,self
1.1,1.0,0.596,0.692,0.9999998982061312,0.10128082396144414,4.501856004506122e-8,self
1.1,1.0,0.596,0.788,0.9999998931927948,0.10128082561485562,4.7235719058619464e-8,self
1.1,1.0,0.596,0.884,0.9999998870212558,0.10128082765024549,4.996509577550295e-8,self
1.1,1.0,0.596,0.98,0.9999998798699087,0.10128083000877865,5.312779474988402e-8,self
1.1,1.0,0.692,0.02,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.116,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.212,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.308,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.404,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.5,0.9999999265090929,0.10128081462705349,3.250151323070584e-8,self
1.1,1.0,0.692,0.596,0.9999999258006033,0.10128081486071532,3.281484436101635e-8,self
1.1,1.0,0.692,0.692,0.9999999231531607,0.10128081573384874,3.3985681622071444e-8,self
1.1,1.0,0.692,0.788,0.9999999189823174,0.1012808171094037,3.5830246177583835e-8,self
1.1,1.0,0.692,0.884,0.9999999136206548,0.10128081887769386,3.820145317454121e-8,self
1.1,1.0,0.692,0.98,0.9999999073300321,0.10128082095235776,4.098349488665229e-8,self
1.1,1.0,0.788,0.02,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.116,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.212,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.308,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.404,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.5,0.9999999494153498,0.10128080707251116,2.2371171188727064e-8,self
1.1,1.0,0.788,0.596,0.9999999492093331,0.10128080714045606,2.246228253565003e-8,self
1.1,1.0,0.788,0.692,0.999999947287024,0.10128080777443843,2.3312427880037673e-8,self
1.1,1.0,0.788,0.788,0.9999999437508157,0.101280808940689,2.4876323722085143e-8,self
1.1,1.0,0.788,0.884,0.9999999390201699,0.10128081050086808,2.696846211310472e-8,self
1.1,1.0,0.788,0.98,0.9999999333501585,0.10128081237085247,2.9476037051734827e-8,self
1.1,1.0,0.884,0.02,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.116,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.212,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.308,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.404,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.5,0.9999999723216064,0.10128079951796956,1.2240829425262806e-8,self
1.1,1.0,0.884,0.596,0.9999999723057624,0.10128079952319499,1.2247836475747689e-8,self
1.1,1.0,0.884,0.692,0.9999999709362163,0.10128079997487473,1.28535212200899e-8,self
1.1,1.0,0.884,0.788,0.9999999678936783,0.10128080097831148,1.4199090260276128e-8,self
1.1,1.0,0.884,0.884,0.999999963604096,0.1012808023930265,1.6096167305122845e-8,self
1.1,1.0,0.884,0.98,0.9999999584090008,0.10128080410638211,1.8393709453731994e-8,self
1.1,1.0,0.98,0.02,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.116,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.212,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.308,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.404,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.5,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.596,0.999999995227863,0.10128079196342868,2.1104878860325847e-9,self
1.1,1.0,0.98,0.692,0.999999994306721,0.10128079226722367,2.5178649313008533e-9,self
1.1,1.0,0.98,0.788,0.9999999916020428,0.10128079315923326,3.7140147120130124e-9,self
1.1,1.0,0.98,0.884,0.9999999876421333,0.10128079446522131,5.4652932509414114e-9,self
1.1,1.0,0.98,0.98,0.9999999827762441,0.10128079607000372,7.61724323533338e-9,self
1.1,1.3,0.02,0.02,0.9999997204968915,0.10186794696033728,1.2367333266191168e-7,self
