seed,dose,t,depth_mean,depth_var,depth_precision,capture,observed_volatility,predicted_volatility,volatility_innovation,burst_active
37,1.6,135,0.8954851910660989,0.55,1.8181818181818181,0.13737054160606074,0.027897446367262123,0.015,0.012897446367262123,false
37,1.6,136,0.8954851910660989,0.55,1.8181818181818181,0.14236943599554167,0.05756700871973883,0.015,0.04256700871973883,false
37,1.6,137,0.8954851910660989,0.55,1.8181818181818181,0.1393889558689098,0.03989980819148397,0.015,0.02489980819148397,false
37,1.6,138,0.8954851910660989,0.55,1.8181818181818181,0.13821163567432881,0.03290276680538831,0.015,0.017902766805388312,false
37,1.6,139,0.8954851910660989,0.55,1.8181818181818181,0.14146232429239902,0.052196887910883116,0.015,0.03719688791088312,false
37,1.6,140,0.8954851910660989,0.55,1.8181818181818181,0.1383896615318538,0.03396148979594406,0.015,0.01896148979594406,false
37,1.6,141,0.8954851910660989,0.55,1.8181818181818181,0.13957343329510727,0.04099523808797147,0.015,0.025995238087971467,false
37,1.6,142,0.8954851910660989,0.55,1.8181818181818181,0.1379686107044867,0.03145709808179165,0.015,0.016457098081791653,false
37,1.6,143,0.8954851910660989,0.55,1.8181818181818181,0.14125527832877108,0.05097033328956696,0.015,0.03597033328956696,false
37,1.6,144,0.8954851910660989,0.55,1.8181818181818181,0.138292025505771,0.03338087681557779,0.015,0.01838087681557779,false
37,1.6,145,0.8954851910660989,0.55,1.8181818181818181,0.13887153610603384,0.03682598588273397,0.015,0.02182598588273397,false
37,1.6,146,0.8954851910660989,0.55,1.8181818181818181,0.1359929984676075,0.019687741120487417,0.015,0.004687741120487417,false
37,1.6,147,0.8954851910660989,0.55,1.8181818181818181,0.13811961157973912,0.03235540204372219,0.015,0.01735540204372219,false
37,1.6,148,0.8954851910660989,0.55,1.8181818181818181,0.13958580948528848,0.04106871891274713,0.015,0.026068718912747132,false
37,1.6,149,0.8954851910660989,0.55,1.8181818181818181,0.14005964931453238,0.043881169827977747,0.015,0.028881169827977747,false
37,1.6,150,0.8954851910660989,0.55,1.8181818181818181,0.14009684338661946,0.04410186204190787,0.015,0.029101862041907872,false
37,1.6,151,0.8954851910660989,0.55,1.8181818181818181,0.14273956510084485,0.05975647818440532,0.015,0.04475647818440532,false
37,1.6,152,0.8954851910660989,0.55,1.8181818181818181,0.13926303761214975,0.03915195587675286,0.015,0.02415195587675286,false
37,1.6,153,0.8954851910660989,0.55,1.8181818181818181,0.13948103608112447,0.040446614070283785,0.015,0.025446614070283785,false
37,1.6,154,0.8954851910660989,0.55,1.8181818181818181,0.14027062959891523,0.0451328912575292,0.015,0.0301328912575292,false
37,1.6,155,0.8954851910660989,0.55,1.8181818181818181,0.13684787616431665,0.024784299099990262,0.015,0.009784299099990262,false
37,1.6,156,0.8954851910660989,0.55,1.8181818181818181,0.13817623247059826,0.03269219419163728,0.015,0.017692194191637284,false
37,1.6,157,0.8954851910660989,0.55,1.8181818181818181,0.1429627671595795,0.061076339429251184,0.015,0.046076339429251184,false
37,1.6,158,0.8954851910660989,0.55,1.8181818181818181,0.13943658125211975,0.040182633081479825,0.015,0.025182633081479826,false
37,1.6,159,0.8954851910660989,0.55,1.8181818181818181,0.13586521319070594,0.01892541768530695,0.015,0.0039254176853069506,false
37,1.6,160,0.8954851910660989,0.55,1.8181818181818181,0.13895873179296378,0.03734412964391109,0.015,0.02234412964391109,false
53,1.6,1,0.8864112039294035,0.051,19.607843137254903,0.14243554775052275,0.04296509814662154,0.015,0.027965098146621542,false
53,1.6,2,0.8864112039294035,0.056999999999999995,17.54385964912281,0.13888574924669747,0.02216563637370146,0.015,0.007165636373701462,false
53,1.6,3,0.8864112039294035,0.063,15.873015873015873,0.141078005374022,0.03502156431701728,0.015,0.02002156431701728,false
