seed,trial,condition,cause,bound_correct,local_correct,inverted_correct,bound_confidence,local_confidence,probability_positive
8505,67,coherent_ambiguous,1,false,false,false,0.2837211366611887,0.44072000544880535,0.35813943166940565
8505,68,coherent_ambiguous,-1,false,true,false,0.3351865351417975,0.17967403853432717,0.6675932675708988
8505,69,coherent_ambiguous,-1,true,true,true,0.5620194712332689,0.2606283185880373,0.21899026438336555
8505,70,coherent_ambiguous,1,true,true,true,0.33669993854871727,0.4929205516314011,0.6683499692743586
8505,71,coherent_ambiguous,1,true,true,true,0.5199832129986173,0.22810472522672778,0.7599916064993086
8505,72,coherent_ambiguous,1,true,true,true,0.6429141639966551,0.6182055582362661,0.8214570819983276
8505,73,coherent_ambiguous,-1,true,true,true,0.9765606834458419,0.7669523828731853,0.011719658277079055
8505,74,coherent_ambiguous,-1,true,true,true,0.46547409328437284,0.20417758340740022,0.2672629533578136
8505,75,coherent_ambiguous,1,true,true,true,0.9221063357160881,0.6089288338895694,0.9610531678580441
8505,76,coherent_ambiguous,1,true,true,true,0.8438344363887063,0.4794492550006748,0.9219172181943531
8505,77,coherent_ambiguous,-1,true,true,true,0.9129663719634251,0.5860145771534866,0.04351681401828747
8505,78,coherent_ambiguous,1,false,false,false,0.3175934944675969,0.4970321757584693,0.34120325276620156
8505,79,coherent_ambiguous,1,true,true,true,0.6639427120617611,0.35477322895860536,0.8319713560308806
8505,80,coherent_ambiguous,1,true,true,true,0.8576857244051488,0.6334253967708071,0.9288428622025744
8505,81,coherent_ambiguous,1,true,true,true,0.9374061345059466,0.6302251992831965,0.9687030672529733
8505,82,coherent_ambiguous,-1,false,false,false,0.4500675499749116,0.5776911259772441,0.7250337749874558
8505,83,coherent_ambiguous,1,true,true,true,0.9271181757705553,0.5804963249689506,0.9635590878852777
8505,84,coherent_ambiguous,1,true,true,true,0.41714468174174346,0.2073552486098179,0.7085723408708717
8505,85,coherent_ambiguous,1,true,true,true,0.8997363013479007,0.562086020906028,0.9498681506739504
8505,86,coherent_ambiguous,-1,true,true,true,0.8862707840943286,0.5288821688233937,0.05686460795283573
8505,87,coherent_ambiguous,1,true,true,true,0.7762658274580205,0.41152612030533603,0.8881329137290103
8505,88,coherent_ambiguous,1,false,true,false,0.049488345559767444,0.46792772667700033,0.4752558272201163
8505,89,coherent_ambiguous,-1,true,true,true,0.6174016245011144,0.39938506944254787,0.19129918774944282
8505,90,coherent_ambiguous,1,true,true,true,0.73761243585425,0.4270121475589948,0.868806217927125
8505,91,coherent_ambiguous,-1,true,true,true,0.8974085072018461,0.5484448495154645,0.05129574639907695
8505,92,coherent_ambiguous,-1,true,true,true,0.9380403314106933,0.6330851024081843,0.03097983429465332
8505,93,coherent_ambiguous,-1,true,true,true,0.7859636664883576,0.5220940112447839,0.10701816675582118
8505,94,coherent_ambiguous,-1,true,true,true,0.314991067136434,0.23385483020607956,0.342504466431783
8505,95,coherent_ambiguous,1,true,true,true,0.9613331919275259,0.6453829939065194,0.9806665959637629
8505,96,coherent_ambiguous,1,true,true,true,0.5595495003443345,0.42654878113590994,0.7797747501721672
8505,97,coherent_ambiguous,1,true,false,true,0.07700485813919644,0.11638775142260027,0.5385024290695982
8505,98,coherent_ambiguous,1,true,true,true,0.6476414142581617,0.3534733055013544,0.8238207071290808
8505,99,coherent_ambiguous,1,true,true,true,0.21448238570964362,0.6235240118702575,0.6072411928548218
8505,100,coherent_ambiguous,-1,true,true,true,0.468001354276081,0.4402731363251009,0.2659993228619595
8505,101,coherent_ambiguous,-1,true,true,true,0.7501626771049312,0.3759852395699883,0.12491866144753438
8505,102,coherent_ambiguous,1,true,true,true,0.8591105836735538,0.6177315156209621,0.9295552918367769
8505,103,coherent_ambiguous,1,false,false,false,0.7282635652693952,0.38841740229559135,0.13586821736530239
8505,104,coherent_ambiguous,-1,true,true,true,0.9772837964722186,0.7748965122726559,0.011358101763890661
8505,105,coherent_ambiguous,-1,true,true,true,0.682037640994904,0.5162787501010085,0.15898117950254798
8505,106,coherent_ambiguous,1,false,false,false,0.5141982878112477,0.3777144874516583,0.24290085609437614
8505,107,coherent_ambiguous,-1,true,true,true,0.929567525111298,0.5797254176422288,0.035216237444350956
8505,108,coherent_ambiguous,1,true,true,true,0.6391901528946713,0.2963694272052781,0.8195950764473356
8505,109,coherent_ambiguous,1,true,true,true,0.857635214565329,0.4889385040346495,0.9288176072826645
8505,110,coherent_ambiguous,-1,true,true,true,0.5655953200312545,0.2704795156881012,0.21720233998437274
8505,111,coherent_ambiguous,1,true,true,true,0.9041397363203338,0.5336556733015502,0.9520698681601669
8505,112,coherent_ambiguous,-1,true,true,true,0.575185697477712,0.7600922337905377,0.212407151261144
8505,113,coherent_ambiguous,1,true,false,true,0.18084387471184327,0.4004385579917648,0.5904219373559216
8505,114,coherent_ambiguous,1,true,true,true,0.2248307444779445,0.33216608402084197,0.6124153722389722
8505,115,coherent_ambiguous,-1,false,false,false,0.7176020152055347,0.4028190026354131,0.8588010076027673
8505,116,coherent_ambiguous,1,true,true,true,0.9448529408918274,0.635725202414563,0.9724264704459137
8505,117,coherent_ambiguous,1,true,true,true,0.9829536669080294,0.8042503876476049,0.9914768334540147
8505,118,coherent_ambiguous,-1,true,true,true,0.6482389336170147,0.579030810746385,0.17588053319149266
8505,119,coherent_ambiguous,1,true,true,true,0.8206307125933512,0.44021813021098505,0.9103153562966756
8505,120,coherent_ambiguous,1,true,true,true,0.6949808755814555,0.5112896517494052,0.8474904377907277
8505,121,coherent_ambiguous,1,true,true,true,0.008632290272430954,0.4257739620905681,0.5043161451362155
8505,122,coherent_ambiguous,1,true,true,true,0.8161407234127624,0.494797316276738,0.9080703617063812
8505,123,coherent_ambiguous,1,false,false,false,0.10500129741954556,0.41625145746949127,0.4474993512902272
8505,124,coherent_ambiguous,-1,true,true,true,0.27415804364123364,0.11639354516579499,0.3629209781793832
8505,125,coherent_ambiguous,-1,true,true,true,0.8731145750493029,0.5063468101287967,0.06344271247534855
8505,126,coherent_ambiguous,-1,true,true,true,0.28265717295764126,0.32615327963847457,0.35867141352117937
8505,127,coherent_ambiguous,1,true,true,true,0.47691809247649264,0.264237711909628,0.7384590462382463
8505,128,coherent_ambiguous,-1,true,true,true,0.9292672062584559,0.6055857750530231,0.03536639687077204
8505,129,coherent_ambiguous,1,true,true,true,0.8468789625338178,0.46815186040738793,0.9234394812669089
8505,130,coherent_ambiguous,1,false,false,false,0.7865456984545387,0.4197350283583631,0.10672715077273062
8505,131,coherent_ambiguous,1,true,true,true,0.9391461734362518,0.602104312549091,0.9695730867181259
8505,132,coherent_ambiguous,-1,true,true,true,0.9405415660459233,0.6301991519683204,0.029729216977038335
8505,133,coherent_ambiguous,1,true,true,true,0.5548685782742095,0.452530381439753,0.7774342891371048
8505,134,coherent_ambiguous,-1,true,true,true,0.954019511412492,0.6837967302161735,0.022990244293753993
8505,135,coherent_ambiguous,1,true,true,true,0.7650606188236782,0.4288781059299354,0.8825303094118391
8505,136,coherent_ambiguous,1,false,true,false,0.2728201342512362,0.4288556757852085,0.3635899328743819
8505,137,coherent_ambiguous,-1,true,true,true,0.7162564698866045,0.36257413538696376,0.14187176505669774
8505,138,coherent_ambiguous,1,true,true,true,0.5133032651684755,0.27692050677662955,0.7566516325842377
8505,139,coherent_ambiguous,-1,true,true,true,0.9443823297106995,0.6562092774183118,0.027808835144650275
8505,140,coherent_ambiguous,1,true,true,true,0.9219829015023417,0.6059999075609073,0.9609914507511709
8505,141,coherent_ambiguous,-1,true,true,true,0.8889038498359471,0.5357504558064766,0.05554807508202645
8505,142,coherent_ambiguous,-1,true,true,true,0.46790561747743464,0.42701411786922167,0.2660471912612827
8505,143,coherent_ambiguous,-1,true,true,true,0.4781389042570797,0.3324505159191729,0.26093054787146014
8505,144,coherent_ambiguous,1,true,true,true,0.734604434606636,0.36152931751322726,0.867302217303318
8505,145,coherent_ambiguous,1,true,true,true,0.8325073191810533,0.4583752341604737,0.9162536595905266
8505,146,coherent_ambiguous,-1,true,true,true,0.9672866423867172,0.7289381981405952,0.016356678806641406
8505,147,coherent_ambiguous,-1,true,true,true,0.873302923327136,0.5340405177611715,0.06334853833643202
8505,148,coherent_ambiguous,-1,true,false,true,0.407707859062969,0.29911885087303464,0.2961460704685155
8505,149,coherent_ambiguous,1,false,true,false,0.14031767398569983,0.1890307532106478,0.4298411630071501
8505,150,coherent_ambiguous,1,true,true,true,0.544141297096226,0.5974377354213256,0.772070648548113
8505,151,coherent_ambiguous,-1,true,true,true,0.3746981466937529,0.2837565416332732,0.31265092665312355
8505,152,coherent_ambiguous,1,true,true,true,0.3613021479607881,0.4678605575332198,0.680651073980394
8505,153,coherent_ambiguous,1,true,true,true,0.4591574922067738,0.2000915253964358,0.7295787461033869
8505,154,coherent_ambiguous,-1,false,false,false,0.7705205134699948,0.3913664775270667,0.8852602567349974
8505,155,coherent_ambiguous,-1,true,true,true,0.8812434783717813,0.5105565653880856,0.05937826081410933
8505,156,coherent_ambiguous,-1,true,true,true,0.35162838468555724,0.19921023306375454,0.3241858076572214
8505,157,coherent_ambiguous,-1,true,true,true,0.9221025207645236,0.5438147081802069,0.03894873961773819
8505,158,coherent_ambiguous,-1,true,true,true,0.2002053361820335,0.5578325207147753,0.39989733190898324
8505,159,coherent_ambiguous,-1,true,true,true,0.279203336443395,0.5102262135504484,0.3603983317783025
8505,160,coherent_ambiguous,1,true,true,true,0.9623809284475151,0.672269958560352,0.9811904642237576
8505,161,coherent_ambiguous,1,true,true,true,0.546922917034177,0.6414702651114897,0.7734614585170885
8505,162,coherent_ambiguous,1,true,true,true,0.8133960958208282,0.6800789522414682,0.9066980479104141
8505,163,coherent_ambiguous,-1,true,true,true,0.5026759944894639,0.35260298849956073,0.24866200275526806
8505,164,coherent_ambiguous,1,true,true,true,0.9292247830534828,0.62219184407352,0.9646123915267414
8505,165,coherent_ambiguous,1,false,true,false,0.06519794950208135,0.3725906214903118,0.4674010252489593
8505,166,coherent_ambiguous,1,true,true,true,0.522905645842898,0.5855807168439368,0.761452822921449
8505,167,coherent_ambiguous,1,true,true,true,0.9676946909552004,0.7408876946656603,0.9838473454776002
8505,168,coherent_ambiguous,-1,false,false,false,0.3188366890011438,0.3401870465375556,0.6594183445005719
8505,169,coherent_ambiguous,1,true,true,true,0.6304155340402449,0.29436137855682315,0.8152077670201224
8505,170,coherent_ambiguous,-1,false,false,false,0.18335810120514417,0.49700399145887547,0.5916790506025721
8505,171,coherent_ambiguous,-1,false,true,false,0.38046919076294294,0.42222749705806084,0.6902345953814715
8505,172,coherent_ambiguous,1,true,true,true,0.7028728258168846,0.630527451488972,0.8514364129084423
8505,173,coherent_ambiguous,1,true,true,true,0.8564734987322655,0.4979002695210952,0.9282367493661328
8505,174,coherent_ambiguous,1,true,true,true,0.8578910760737308,0.47674746929055906,0.9289455380368654
8505,175,coherent_ambiguous,1,true,true,true,0.7434109364296126,0.6026006211400973,0.8717054682148063
8505,176,coherent_ambiguous,1,true,true,true,0.11772875106495917,0.2183907546391368,0.5588643755324796
8505,177,coherent_ambiguous,1,true,false,true,0.059678170809205344,0.17282821737688672,0.5298390854046027
8505,178,coherent_ambiguous,-1,true,true,true,0.5938100333639977,0.5817401873947515,0.20309498331800113
8505,179,coherent_ambiguous,1,true,true,true,0.9648324180873533,0.6900271519347457,0.9824162090436767
8505,180,coherent_ambiguous,1,true,true,true,0.5563077562751748,0.45604429296871357,0.7781538781375874
8505,181,coherent_ambiguous,1,true,true,true,0.9716668039087466,0.7467843561871451,0.9858334019543733
8505,182,coherent_ambiguous,1,true,true,true,0.6363191955660392,0.3083980670206588,0.8181595977830196
8505,183,coherent_ambiguous,-1,false,true,false,0.02163520814328246,0.4093077435884858,0.5108176040716412
8505,184,coherent_ambiguous,1,true,true,true,0.4766547802330703,0.27309811373768317,0.7383273901165351
8505,185,coherent_ambiguous,-1,true,true,true,0.9459483090342746,0.6520747453485148,0.0270258454828627
8505,186,coherent_ambiguous,1,true,true,true,0.9299379519409645,0.5689100636609341,0.9649689759704823
8505,187,coherent_ambiguous,-1,true,true,true,0.7081430329660173,0.35401451465987116,0.14592848351699134
8505,188,coherent_ambiguous,1,true,true,true,0.4293218933402918,0.24424714251811122,0.7146609466701459
8505,189,coherent_ambiguous,-1,true,true,true,0.401989340754086,0.2696376326214572,0.299005329622957
8505,190,coherent_ambiguous,1,true,true,true,0.7552894463658228,0.7408798865626428,0.8776447231829114
8505,191,coherent_ambiguous,1,true,false,true,0.21286110978385198,0.5534761886596583,0.606430554891926
8505,192,coherent_ambiguous,1,true,true,true,0.8274882511169717,0.44542214175287054,0.9137441255584858
8505,193,coherent_ambiguous,-1,true,true,true,0.6897136125092934,0.44644682407977226,0.1551431937453533
8505,194,coherent_ambiguous,1,false,false,false,0.5294196936593746,0.3527905034597767,0.2352901531703127
8505,195,coherent_ambiguous,-1,false,true,false,0.3290486763272156,0.40561860370800334,0.6645243381636078
8505,196,coherent_ambiguous,-1,true,true,true,0.9645942585511075,0.7290381719953155,0.01770287072444626
8505,197,coherent_ambiguous,1,true,true,true,0.6991739244525799,0.37517976148390336,0.8495869622262899
8505,198,coherent_ambiguous,-1,true,true,true,0.7677800153904752,0.3914809231466685,0.1161099923047624
8505,199,coherent_ambiguous,1,false,false,false,0.7936738945715321,0.412731181534818,0.10316305271423393
8505,200,coherent_ambiguous,-1,true,true,true,0.6499149771463404,0.31544226516471174,0.1750425114268298
8505,201,coherent_ambiguous,-1,false,true,false,0.17758871047979352,0.3835373450400514,0.5887943552398968
8505,202,coherent_ambiguous,1,true,true,true,0.966721499616126,0.6950530094936042,0.983360749808063
8505,203,coherent_ambiguous,-1,true,true,true,0.967802893380619,0.7246519977218894,0.016098553309690528
8505,204,coherent_ambiguous,1,true,true,true,0.8044316811958145,0.41723499210804266,0.9022158405979073
8505,205,coherent_ambiguous,1,true,true,true,0.5926329151693892,0.6422402249249118,0.7963164575846946
8505,206,coherent_ambiguous,1,true,true,true,0.4988179980283802,0.21712909794484392,0.7494089990141901
8505,207,coherent_ambiguous,-1,true,true,true,0.7984730429478943,0.4155135715200535,0.10076347852605286
8505,208,coherent_ambiguous,1,true,true,true,0.8154269383985373,0.4276588251890305,0.9077134691992687
8505,209,coherent_ambiguous,-1,true,true,true,0.9794074536128401,0.7972825377707392,0.010296273193579971
8505,210,coherent_ambiguous,-1,true,true,true,0.8692748475485319,0.48785519903953833,0.06536257622573408
8505,211,coherent_ambiguous,-1,true,true,true,0.42196059583735357,0.3488298952865388,0.2890197020813232
8505,212,coherent_ambiguous,-1,false,false,false,0.4077972845525162,0.45287908554257045,0.7038986422762581
8505,213,coherent_ambiguous,-1,true,false,true,0.5602106360921515,0.3793959540137534,0.21989468195392423
8505,214,coherent_ambiguous,1,true,true,true,0.8769248476942066,0.571781952019249,0.9384624238471033
8505,215,coherent_ambiguous,1,true,false,true,0.054251230668279415,0.32704116748497936,0.5271256153341397
8505,216,coherent_ambiguous,1,false,false,false,0.24129226798355097,0.48580632646386507,0.3793538660082245
8505,217,coherent_ambiguous,1,true,true,true,0.7130358709861031,0.3658813585740433,0.8565179354930516
8505,218,coherent_ambiguous,1,true,true,true,0.4388666001348056,0.24076785422020652,0.7194333000674028
8505,219,coherent_ambiguous,1,false,false,false,0.7842280738009227,0.42030437733194054,0.10788596309953861
8505,220,coherent_ambiguous,-1,true,true,true,0.8959384450933019,0.5378803357092631,0.05203077745334903
8505,221,coherent_ambiguous,1,true,true,true,0.9586011291726306,0.6966833474672561,0.9793005645863153
8505,222,coherent_ambiguous,-1,true,true,true,0.7358026253574149,0.37349896186104203,0.13209868732129254
8505,223,coherent_ambiguous,-1,false,false,false,0.11045878728631453,0.19213059072589175,0.5552293936431573
8505,224,coherent_ambiguous,-1,true,true,true,0.8415706835579169,0.4457889995733986,0.07921465822104157
8505,225,coherent_ambiguous,-1,true,true,true,0.36766527633656665,0.4405419439651081,0.3161673618317167
8505,226,coherent_ambiguous,-1,true,true,true,0.6600816031911534,0.2822450013912756,0.1699591984044233
8505,227,coherent_ambiguous,1,true,true,true,0.7996733401135976,0.42909759149514165,0.8998366700567988
8505,228,coherent_ambiguous,-1,false,true,false,0.16640622816176465,0.4445496136984752,0.5832031140808823
8505,229,coherent_ambiguous,1,false,false,false,0.27950518945858205,0.25162027973591894,0.360247405270709
8505,230,coherent_ambiguous,1,false,false,false,0.7394997119093086,0.4927845478256562,0.13025014404534568
8505,231,coherent_ambiguous,1,true,true,true,0.30000473455059984,0.5816849409200756,0.6500023672752999
8505,232,coherent_ambiguous,-1,true,true,true,0.7407640249243592,0.3839879419684978,0.12961798753782042
8505,233,coherent_ambiguous,-1,true,true,true,0.7275379920650777,0.3930363925183449,0.13623100396746116
8505,234,coherent_ambiguous,-1,true,true,true,0.6599543032186554,0.6063563645466896,0.17002284839067228
8505,235,coherent_ambiguous,1,true,true,true,0.9027998051112212,0.5209261945392474,0.9513999025556106
8505,236,coherent_ambiguous,-1,true,true,true,0.7059247743837711,0.5636857207190007,0.14703761280811445
8505,237,coherent_ambiguous,-1,true,true,true,0.4298651609040183,0.6257712248392748,0.28506741954799086
8505,238,coherent_ambiguous,-1,false,false,false,0.5127738191791107,0.4698197343710369,0.7563869095895553
8505,239,coherent_ambiguous,-1,true,true,true,0.8487266802875701,0.5882779979799346,0.0756366598562149
8505,240,coherent_ambiguous,1,false,false,false,0.5133540243137159,0.523819532304585,0.24332298784314205
8505,1,salient_distractor,-1,false,false,false,0.18683059218692177,0.63416609403712,0.5934152960934609
8505,2,salient_distractor,-1,true,true,false,0.8971452518872136,0.6089383997297637,0.05142737405639321
8505,3,salient_distractor,-1,true,true,false,0.6515792950122032,0.6192837184099816,0.17421035249389835
8505,4,salient_distractor,-1,true,false,false,0.29159111173176,0.3430119636418156,0.35420444413412
8505,5,salient_distractor,-1,false,true,true,0.5078200895108038,0.3901961893435679,0.7539100447554019
8505,6,salient_distractor,1,true,true,false,0.21921539183178052,0.26131992191248615,0.6096076959158903
8505,7,salient_distractor,-1,true,true,false,0.6121735537774841,0.3393140383008211,0.19391322311125797
8505,8,salient_distractor,-1,true,true,false,0.5183261926051844,0.37885579474435055,0.2408369036974078
8505,9,salient_distractor,1,true,true,true,0.7678159263516893,0.3795886695179165,0.8839079631758446
8505,10,salient_distractor,1,false,false,false,0.866082353875571,0.7129563602194936,0.06695882306221451
8505,11,salient_distractor,1,true,true,false,0.7819815593951946,0.6567505254035354,0.8909907796975973
8505,12,salient_distractor,1,true,true,false,0.554204904892049,0.35233024920869377,0.7771024524460245
8505,13,salient_distractor,-1,true,true,false,0.8911766596959257,0.5024635571387916,0.054411670152037114
8505,14,salient_distractor,1,true,false,false,0.4682201504977235,0.5363856524087743,0.7341100752488617
8505,15,salient_distractor,-1,true,true,true,0.7072965124421791,0.5680171602717964,0.1463517437789105
8505,16,salient_distractor,-1,true,true,true,0.41381129860267896,0.4576424033243296,0.2930943506986605
8505,17,salient_distractor,-1,true,true,true,0.8171382990353999,0.49637236112230426,0.09143085048230006
8505,18,salient_distractor,1,false,false,false,0.20002472730356147,0.26338014330067333,0.39998763634821927
8505,19,salient_distractor,1,true,true,true,0.19379130395758004,0.5209694724890624,0.59689565197879
8505,20,salient_distractor,1,true,true,false,0.8077722260393196,0.3824308429475509,0.9038861130196598
8505,21,salient_distractor,-1,true,true,true,0.8787740737574905,0.6932134788770202,0.06061296312125473
8505,22,salient_distractor,1,false,true,true,0.25334207863694913,0.2236820511602562,0.37332896068152543
8505,23,salient_distractor,1,true,true,true,0.07555623666261013,0.4183938362437459,0.5377781183313051
8505,24,salient_distractor,-1,true,true,true,0.7510200264114621,0.4958529204905732,0.1244899867942689
8505,25,salient_distractor,1,false,true,true,0.08507510725742318,0.4595351747724629,0.4574624463712884
8505,26,salient_distractor,1,true,true,true,0.691567803847408,0.4637275129690473,0.845783901923704
8505,27,salient_distractor,-1,true,true,true,0.7084925155807775,0.5160948939372599,0.14575374220961124
8505,28,salient_distractor,1,true,true,true,0.5037991697299335,0.7585438502193685,0.7518995848649668
8505,29,salient_distractor,1,true,true,false,0.5952887435676895,0.3946622716544767,0.7976443717838447
8505,30,salient_distractor,1,true,false,false,0.6439564507196824,0.7014689369080802,0.8219782253598412
8505,31,salient_distractor,-1,true,true,false,0.7216233647816142,0.4930536874869235,0.13918831760919292
8505,32,salient_distractor,-1,true,true,true,0.5598551245416427,0.4452288989546238,0.22007243772917867
8505,33,salient_distractor,1,false,false,false,0.22776435375520077,0.3018761113475318,0.3861178231223996
8505,34,salient_distractor,-1,true,true,false,0.7806591830601681,0.5328812127517873,0.10967040846991594
8505,35,salient_distractor,1,true,true,false,0.11707309646995201,0.23542384848793504,0.558536548234976
8505,36,salient_distractor,-1,true,true,false,0.6135811426555549,0.4003385676765574,0.19320942867222257
8505,37,salient_distractor,1,true,true,false,0.8046137007553158,0.4450948139008135,0.9023068503776579
8505,38,salient_distractor,-1,false,false,false,0.05569584762960478,0.4382914023573778,0.5278479238148024
8505,39,salient_distractor,1,true,true,true,0.6217951306030036,0.32807434644569544,0.8108975653015018
8505,40,salient_distractor,1,true,true,false,0.7792002352564991,0.5869026057089106,0.8896001176282495
8505,41,salient_distractor,-1,false,false,false,0.6195002656686259,0.3828261447902906,0.809750132834313
8505,42,salient_distractor,-1,false,false,false,0.3187648099253346,0.35642852494832916,0.6593824049626673
8505,43,salient_distractor,-1,true,true,true,0.6651312605470621,0.5603862107581942,0.16743436972646894
8505,44,salient_distractor,-1,true,true,true,0.45646261812053734,0.21402982122388362,0.2717686909397313
8505,45,salient_distractor,1,true,false,false,0.5506624702354053,0.38763923397227806,0.7753312351177026
8505,46,salient_distractor,1,true,true,false,0.5939593047351468,0.5519918889059677,0.7969796523675734
8505,47,salient_distractor,-1,true,false,false,0.6437394642548833,0.667637665360784,0.17813026787255834
8505,48,salient_distractor,1,false,false,false,0.3213181408501834,0.29756300317510814,0.3393409295749083
8505,49,salient_distractor,-1,true,true,true,0.7699541307185582,0.57191583641573,0.1150229346407209
8505,50,salient_distractor,-1,true,true,false,0.8789346108325601,0.7769933041397113,0.060532694583719945
8505,51,salient_distractor,1,true,false,false,0.17092807705351465,0.7448025294859888,0.5854640385267573
8505,52,salient_distractor,1,true,true,false,0.2961068773494109,0.22475698419435955,0.6480534386747054
8505,53,salient_distractor,-1,true,true,false,0.6842572413462725,0.45308421896998863,0.15787137932686374
8505,54,salient_distractor,1,true,true,true,0.4403947312478331,0.3617140577674138,0.7201973656239166
8505,55,salient_distractor,1,true,true,false,0.5905636668552328,0.37666813670315263,0.7952818334276164
8505,56,salient_distractor,1,true,true,false,0.8461853151511907,0.5374389317227452,0.9230926575755953
8505,57,salient_distractor,1,true,false,false,0.2785061174978476,0.5616853150126814,0.6392530587489238
8505,58,salient_distractor,-1,true,false,false,0.38737922771815614,0.41099613217823694,0.30631038614092193
8505,59,salient_distractor,-1,true,true,false,0.6378869829838327,0.5401850631889846,0.18105650850808364
8505,60,salient_distractor,-1,false,false,false,0.2605438375700475,0.5987973384601258,0.6302719187850238
8505,61,salient_distractor,1,true,true,false,0.7572637237235218,0.6957295299499591,0.8786318618617609
8505,62,salient_distractor,1,true,false,false,0.2717925599984161,0.6285625236230805,0.6358962799992081
8505,63,salient_distractor,-1,true,false,false,0.393085831135228,0.4798682020396174,0.303457084432386
8505,64,salient_distractor,1,true,true,false,0.8900225038757883,0.666710951087328,0.9450112519378941
8505,65,salient_distractor,1,false,false,false,0.1190067110955656,0.23021562224969852,0.4404966444522172
8505,66,salient_distractor,-1,true,true,true,0.6448933900836034,0.34506881259536365,0.17755330495819835
8505,67,salient_distractor,-1,true,true,false,0.8849733537103139,0.7249443568590938,0.057513323144843004
8505,68,salient_distractor,1,false,false,true,0.07326850075816727,0.09734702235007812,0.46336574962091637
8505,69,salient_distractor,-1,true,false,false,0.14839662836471357,0.5352727679329089,0.4258016858176432
8505,70,salient_distractor,-1,true,true,false,0.6921335647750383,0.33782769154370235,0.15393321761248085
8505,71,salient_distractor,1,true,false,false,0.08620217575208411,0.41799251553579614,0.543101087876042
8505,72,salient_distractor,-1,true,true,false,0.5236486713177232,0.3210205117910363,0.2381756643411384
8505,73,salient_distractor,1,true,true,false,0.6961826669828082,0.3393728692743259,0.8480913334914041
8505,74,salient_distractor,-1,false,false,false,0.0250870338708169,0.5507671901392864,0.5125435169354084
8505,75,salient_distractor,1,true,false,false,0.3224127413769218,0.5320097557434521,0.6612063706884609
8505,76,salient_distractor,1,true,true,false,0.5049293813096121,0.4048706510260756,0.752464690654806
8505,77,salient_distractor,1,true,true,true,0.5193149084976105,0.46959475650593197,0.7596574542488053
8505,78,salient_distractor,1,true,true,false,0.3057969119320969,0.2678432473171341,0.6528984559660485
8505,79,salient_distractor,1,true,true,false,0.9336536103010042,0.6893626671560847,0.9668268051505021
8505,80,salient_distractor,1,true,false,false,0.15325935034859928,0.7354855465977198,0.5766296751742996
8505,81,salient_distractor,1,true,false,false,0.14152066129343788,0.8638250512764634,0.5707603306467189
8505,82,salient_distractor,1,true,true,true,0.5970124706120281,0.33672085089606657,0.7985062353060141
8505,83,salient_distractor,1,true,false,false,0.2937413556282371,0.669720697266043,0.6468706778141186
8505,84,salient_distractor,-1,true,true,true,0.7764363356305323,0.6451949893669648,0.11178183218473388
8505,85,salient_distractor,-1,true,true,true,0.6803085251750802,0.6320515705649422,0.15984573741245986
8505,86,salient_distractor,-1,true,false,false,0.14090323373202085,0.34611861357475165,0.4295483831339896
8505,87,salient_distractor,1,true,true,false,0.7199829265572726,0.4265044418266319,0.8599914632786363
8505,88,salient_distractor,1,true,true,true,0.3784402137823415,0.39015259451335066,0.6892201068911707
8505,89,salient_distractor,-1,true,true,false,0.8850983000514335,0.7012150813784652,0.05745084997428325
8505,90,salient_distractor,1,true,true,false,0.6578814936130435,0.5960974996809173,0.8289407468065217
8505,91,salient_distractor,1,true,true,false,0.8547674507098502,0.6135326131904054,0.9273837253549251
8505,92,salient_distractor,-1,true,true,false,0.8083744504665848,0.71224342453546,0.09581277476670755
8505,93,salient_distractor,-1,true,true,false,0.5640483544339351,0.4860279048653347,0.21797582278303246
8505,94,salient_distractor,-1,false,true,true,0.2682274456321794,0.29712163879892095,0.6341137228160897
8505,95,salient_distractor,-1,false,false,false,0.23030749661712235,0.5968977579483142,0.6151537483085612
8505,96,salient_distractor,1,true,true,false,0.6048247039524552,0.4451018910792281,0.8024123519762276
8505,97,salient_distractor,-1,true,false,false,0.35009739105743753,0.5953705092776066,0.32495130447128123
8505,98,salient_distractor,1,true,true,false,0.34831761434958897,0.35258947309844,0.6741588071747945
8505,99,salient_distractor,1,true,true,false,0.8100525365661162,0.6088759608005684,0.9050262682830581
8505,100,salient_distractor,-1,true,true,false,0.8884696213607564,0.6969245137485484,0.05576518931962183
8505,101,salient_distractor,1,true,true,true,0.18953051011825028,0.24669070783113176,0.5947652550591251
8505,102,salient_distractor,1,true,false,false,0.6609350177255493,0.5864174414021086,0.8304675088627747
8505,103,salient_distractor,-1,true,true,false,0.5614464410395323,0.2760556472356111,0.21927677948023383
8505,104,salient_distractor,-1,true,true,false,0.8670778269105789,0.5461226744220108,0.06646108654471056
8505,105,salient_distractor,-1,true,true,false,0.6544717308750679,0.37053347095683725,0.17276413456246603
8505,106,salient_distractor,1,true,true,false,0.6674169299097206,0.3453508298090848,0.8337084649548603
8505,107,salient_distractor,1,true,true,false,0.39040628215272766,0.30033277112322504,0.6952031410763638
8505,108,salient_distractor,-1,true,true,false,0.9210107086576681,0.6606101855409824,0.03949464567116595
8505,109,salient_distractor,-1,true,true,false,0.27860213341013607,0.3402859918294185,0.36069893329493197
8505,110,salient_distractor,-1,false,false,false,0.425742480543569,0.2826893035182639,0.7128712402717845
