seed,truth,selected,truth_probability,posterior,maximum_update_identity_error,maximum_decomposition_error
770125,cue_local_relearning,cue_local_relearning,0.6910660120767783,"[0.07958057662620002, 0.6910660120767783, 0.010320116569774973, 0.14434638583380624, 0.07468690889344043]",1.3322676295501878e-15,2.842170943040401e-14
770126,cue_local_relearning,cue_local_relearning,0.7366552985216264,"[0.17051191399189256, 0.7366552985216264, 1.2639843936908413e-06, 0.09283151062812296, 1.28739643938684e-08]",2.6645352591003757e-15,1.4210854715202004e-14
770127,cue_local_relearning,cue_local_relearning,0.7800581756203621,"[0.12795623400633344, 0.7800581756203621, 8.91516312267568e-05, 0.09189643857012847, 1.7194912220559637e-10]",3.9968028886505635e-15,1.4210854715202004e-14
770128,cue_local_relearning,global_downweight,0.3940727951486826,"[0.47695780120968895, 0.3940727951486826, 0.010304212983339762, 0.11866457084948477, 6.198088038719416e-07]",3.552713678800501e-15,1.4210854715202004e-14
770129,cue_local_relearning,global_downweight,0.36496935506530714,"[0.5053907974426276, 0.36496935506530714, 0.010931300709804574, 0.11870399377194443, 4.553010316225028e-06]",2.6645352591003757e-15,1.4210854715202004e-14
770130,cue_local_relearning,cue_local_relearning,0.7929188536464068,"[0.1245049149581327, 0.7929188536464068, 1.5155974527943126e-07, 0.08257606429044097, 1.5545274267046545e-08]",3.552713678800501e-15,1.4210854715202004e-14
770131,cue_local_relearning,global_downweight,0.07788648520935407,"[0.6871648194037064, 0.07788648520935407, 5.694099932205754e-05, 0.23487993760069362, 1.1816786923867833e-05]",2.220446049250313e-15,1.4210854715202004e-14
770132,cue_local_relearning,cue_local_relearning,0.3999872778077305,"[0.2102064338732214, 0.3999872778077305, 5.89274725503225e-08, 0.38980622431807477, 5.073500840257294e-09]",4.440892098500626e-15,2.842170943040401e-14
770133,cue_local_relearning,global_downweight,0.40169950464950654,"[0.5593766496104451, 0.40169950464950654, 1.380179262414389e-05, 0.03891003152717044, 1.2420253838484606e-08]",4.884981308350689e-15,1.4210854715202004e-14
770134,cue_local_relearning,cue_local_relearning,0.6240419022539663,"[0.2395085510293367, 0.6240419022539663, 0.014743621020188735, 0.12170592567404388, 2.246452602755319e-11]",5.329070518200751e-15,1.4210854715202004e-14
770135,cue_local_relearning,cue_local_relearning,0.8012194522344217,"[0.14552406792275152, 0.8012194522344217, 0.028581442897470888, 0.024488597720451533, 0.00018643922490432812]",1.7763568394002505e-15,1.4210854715202004e-14
770136,cue_local_relearning,cue_local_relearning,0.7690673445317744,"[0.17949694703330943, 0.7690673445317744, 4.3054620734601e-06, 0.051431095125853414, 3.078469894342872e-07]",2.220446049250313e-15,2.842170943040401e-14
770137,cue_local_relearning,cue_local_relearning,0.8102613697433397,"[0.05967206353424552, 0.8102613697433397, 0.00028220878437577895, 0.12978337739805973, 9.8053997936145e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770138,cue_local_relearning,global_downweight,0.26443679416875515,"[0.3221622920274703, 0.26443679416875515, 0.2465993173021945, 0.1667564262920402, 4.5170209539742006e-05]",2.6645352591003757e-15,2.1316282072803006e-14
770139,cue_local_relearning,cue_local_relearning,0.6947074767377309,"[0.19213673915085439, 0.6947074767377309, 9.601886753623576e-05, 0.11305976413561326, 1.108265170487978e-09]",2.6645352591003757e-15,1.4210854715202004e-14
770140,cue_local_relearning,global_downweight,0.17502144629152466,"[0.6604090617766619, 0.17502144629152466, 1.3708357283715073e-05, 0.16455578357264716, 1.8825843337895848e-12]",4.440892098500626e-15,1.4210854715202004e-14
770141,cue_local_relearning,cue_local_relearning,0.911353167253449,"[0.06026358086897218, 0.911353167253449, 2.3996027957915434e-05, 0.02835925415120696, 1.6984140626276662e-09]",3.1086244689504383e-15,1.4210854715202004e-14
770142,cue_local_relearning,cue_local_relearning,0.47404563403719185,"[0.4291425749616225, 0.47404563403719185, 4.9536796294129384e-05, 0.09676225419276471, 1.2126709146026235e-11]",4.884981308350689e-15,2.1316282072803006e-14
770143,cue_local_relearning,cue_local_relearning,0.6075390534875517,"[0.2532987396343789, 0.6075390534875517, 0.03276535928156011, 0.07847007383190416, 0.02792677376460528]",1.1102230246251565e-15,1.4210854715202004e-14
770144,cue_local_relearning,cue_local_relearning,0.6539391294694551,"[0.08019569610363331, 0.6539391294694551, 0.055552093151419076, 0.18979879685748932, 0.020514284418003254]",2.220446049250313e-15,2.842170943040401e-14
770145,cue_local_relearning,global_downweight,0.40521405448577646,"[0.541137622187613, 0.40521405448577646, 1.986981622653041e-05, 0.05362811726833118, 3.3624205280009915e-07]",4.440892098500626e-15,1.4210854715202004e-14
770146,cue_local_relearning,global_downweight,0.3440761187823437,"[0.4584365109462272, 0.3440761187823437, 0.0029632634538237714, 0.1943371819318096, 0.0001869248857958336]",1.7763568394002505e-15,1.4210854715202004e-14
770147,cue_local_relearning,cue_local_relearning,0.6724793142176664,"[0.2767019776662343, 0.6724793142176664, 0.0010570036060118609, 0.04976166551036744, 3.899972005990311e-08]",1.5543122344752192e-15,1.4210854715202004e-14
770148,cue_local_relearning,global_downweight,0.2068778659426079,"[0.5709091386944748, 0.2068778659426079, 0.017497065031705436, 0.20466562545244366, 5.0304878768159475e-05]",2.220446049250313e-15,7.105427357601002e-15
770149,cue_local_relearning,continuous_drift,0.2893377639516842,"[0.0952223586218699, 0.2893377639516842, 0.20323859219520746, 0.4122012741140213, 1.111721713205715e-08]",5.329070518200751e-15,1.4210854715202004e-14
770150,cue_local_relearning,cue_local_relearning,0.6360569973508658,"[0.18180209681630008, 0.6360569973508658, 0.00412954825528199, 0.17718079107876916, 0.0008305664987829426]",1.3322676295501878e-15,7.105427357601002e-15
770151,cue_local_relearning,global_downweight,0.240963902654964,"[0.398624900478815, 0.240963902654964, 0.000250782243895834, 0.3601445796141359, 1.5835008189100368e-05]",3.552713678800501e-15,2.842170943040401e-14
770152,cue_local_relearning,cue_local_relearning,0.6851627214000552,"[0.22573672030085784, 0.6851627214000552, 2.826160895385243e-05, 0.08907196960776025, 3.2708237284492004e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770153,cue_local_relearning,cue_local_relearning,0.7616606750377062,"[0.04660286990495724, 0.7616606750377062, 0.004348691639237705, 0.18738776328908696, 1.29011915867421e-10]",3.9968028886505635e-15,4.263256414560601e-14
770154,cue_local_relearning,global_downweight,0.32951016442484526,"[0.47478977841570424, 0.32951016442484526, 2.024926972587049e-05, 0.19567972693512634, 8.095459820842198e-08]",2.220446049250313e-15,1.4210854715202004e-14
770155,cue_local_relearning,global_downweight,0.2702905084409974,"[0.4277027159714958, 0.2702905084409974, 3.43559923324719e-08, 0.3020067373771692, 3.854345120054687e-09]",5.329070518200751e-15,1.4210854715202004e-14
770156,cue_local_relearning,cue_local_relearning,0.5687417361677016,"[0.35361853465582765, 0.5687417361677016, 0.04845472041149902, 0.029184994703341304, 1.4061630444122841e-08]",4.440892098500626e-15,1.4210854715202004e-14
770157,cue_local_relearning,cue_local_relearning,0.5107803605675304,"[0.35385897475553707, 0.5107803605675304, 3.2684071468146697e-06, 0.1353505258310984, 6.870438687289733e-06]",2.886579864025407e-15,1.4210854715202004e-14
770158,cue_local_relearning,global_downweight,0.2663386583992197,"[0.512091405902988, 0.2663386583992197, 0.09999550302648441, 0.12156991974312699, 4.5129281810009835e-06]",2.4424906541753444e-15,1.4210854715202004e-14
770159,cue_local_relearning,global_downweight,0.19963030017787453,"[0.6827114533604947, 0.19963030017787453, 0.0027765483606046284, 0.11488169407829502, 4.022731086482873e-09]",4.884981308350689e-15,1.4210854715202004e-14
770160,cue_local_relearning,global_downweight,0.37278116405590345,"[0.512396932268427, 0.37278116405590345, 0.013903314469363512, 0.10089046441962482, 2.8124786681346896e-05]",2.220446049250313e-15,2.842170943040401e-14
770161,cue_local_relearning,global_downweight,0.4474617000609069,"[0.5105410401040866, 0.4474617000609069, 0.0024723687882527395, 0.038883915272262155, 0.000640975774491635]",1.5543122344752192e-15,1.4210854715202004e-14
770162,cue_local_relearning,cue_local_relearning,0.6586948802585505,"[0.25019081042971153, 0.6586948802585505, 4.307249027447808e-06, 0.0911099055322491, 9.653046127633159e-08]",3.552713678800501e-15,1.4210854715202004e-14
770163,cue_local_relearning,context_split,0.0826045045316205,"[0.14955878837059258, 0.0826045045316205, 0.7491695752295602, 0.01646181524840221, 0.00220531661982455]",1.1102230246251565e-15,1.4210854715202004e-14
770164,cue_local_relearning,global_downweight,0.2718310599837247,"[0.5729570939564373, 0.2718310599837247, 6.891683731412836e-06, 0.15520495428353548, 9.257104153711e-11]",4.884981308350689e-15,1.4210854715202004e-14
770165,cue_local_relearning,continuous_drift,0.21857218197634506,"[0.2604855019921865, 0.21857218197634506, 0.011130188826511388, 0.49906089577074014, 0.010751231434216824]",1.7763568394002505e-15,1.4210854715202004e-14
770166,cue_local_relearning,cue_local_relearning,0.5209418159900352,"[0.11639061295972775, 0.5209418159900352, 0.0058233673374595354, 0.3553702931375436, 0.0014739105752338796]",1.7763568394002505e-15,7.105427357601002e-15
770167,cue_local_relearning,continuous_drift,0.20676174915156215,"[0.0728745735931245, 0.20676174915156215, 0.0010236343876705676, 0.7193399999661663, 4.29014765508029e-08]",1.7763568394002505e-15,1.4210854715202004e-14
770168,cue_local_relearning,global_downweight,0.18505995610165,"[0.5321671762452195, 0.18505995610165, 2.3904139751510294e-06, 0.28276665951788255, 3.817721272684537e-06]",2.220446049250313e-15,1.4210854715202004e-14
770169,cue_local_relearning,cue_local_relearning,0.7855672307967292,"[0.07235306033691696, 0.7855672307967292, 0.010086255920135815, 0.06441847070501706, 0.06757498224120106]",1.3322676295501878e-15,1.4210854715202004e-14
770170,cue_local_relearning,continuous_drift,0.07835751068191689,"[0.008548770774791777, 0.07835751068191689, 0.01348705415550569, 0.8996005560056941, 6.1083820915472885e-06]",2.6645352591003757e-15,2.842170943040401e-14
770171,cue_local_relearning,continuous_drift,0.31617711030336393,"[0.030705283782264507, 0.31617711030336393, 0.00041900139903932985, 0.6526986007749123, 3.740419901141873e-09]",4.884981308350689e-15,1.4210854715202004e-14
770172,cue_local_relearning,global_downweight,0.21427891884896358,"[0.4680748459097223, 0.21427891884896358, 0.0025942075823084765, 0.3150520199600608, 7.698944787537244e-09]",3.3306690738754696e-15,7.105427357601002e-15
770173,cue_local_relearning,continuous_drift,0.3685129515221352,"[0.1300084270908781, 0.3685129515221352, 2.8818876861558938e-06, 0.5014755064002083, 2.3309909221676969e-07]",4.6629367034256575e-15,2.842170943040401e-14
770174,cue_local_relearning,cue_local_relearning,0.47299015841869185,"[0.26410638726472535, 0.47299015841869185, 0.20685364279124008, 0.049747804198723496, 0.006302007326619082]",1.7763568394002505e-15,1.4210854715202004e-14
770175,cue_local_relearning,context_split,0.23793206724434748,"[0.25331749750015536, 0.23793206724434748, 0.4407363735760891, 0.06801406162018712, 5.922081630322824e-11]",4.884981308350689e-15,1.4210854715202004e-14
770176,cue_local_relearning,global_downweight,0.43510541086226984,"[0.5049425724862601, 0.43510541086226984, 1.7049971248305054e-05, 0.059930358874227214, 4.6078059946258384e-06]",2.6645352591003757e-15,0.0
770177,cue_local_relearning,cue_local_relearning,0.7938613577079279,"[0.08765720085302435, 0.7938613577079279, 0.00015446323623541662, 0.11832691024176441, 6.796104789974471e-08]",2.6645352591003757e-15,1.4210854715202004e-14
770178,cue_local_relearning,global_downweight,0.3889161785367796,"[0.4953544255370624, 0.3889161785367796, 0.001932577955379664, 0.11379670075815763, 1.1721262053119361e-07]",4.884981308350689e-15,1.4210854715202004e-14
770179,cue_local_relearning,cue_local_relearning,0.542416763798632,"[0.3298250747954401, 0.542416763798632, 0.028894114775001353, 0.09883377707097676, 3.026955994981782e-05]",2.220446049250313e-15,1.4210854715202004e-14
770180,cue_local_relearning,continuous_drift,0.3068006818171139,"[0.09417801345832752, 0.3068006818171139, 0.0001208470353997811, 0.5988927359661859, 7.72172297301191e-06]",2.6645352591003757e-15,1.4210854715202004e-14
770181,cue_local_relearning,continuous_drift,0.2833480090060373,"[0.011173901191241464, 0.2833480090060373, 2.5663387701411857e-08, 0.705478064085744, 5.358958426300239e-11]",4.496403249731884e-15,2.842170943040401e-14
770182,cue_local_relearning,cue_local_relearning,0.8127658206815092,"[0.11254345186079262, 0.8127658206815092, 0.00415047298232262, 0.07042372279632252, 0.00011653167905311722]",1.7763568394002505e-15,2.842170943040401e-14
770183,cue_local_relearning,cue_local_relearning,0.7536651192492477,"[0.045221734396908, 0.7536651192492477, 4.341074067343216e-06, 0.2011088047562878, 5.234890186963609e-10]",3.1086244689504383e-15,1.4210854715202004e-14
770184,cue_local_relearning,global_downweight,0.10818563424235772,"[0.6625620833216332, 0.10818563424235772, 3.2354655144690727e-06, 0.22924902430088362, 2.2669611085365174e-08]",4.440892098500626e-15,1.4210854715202004e-14
770185,cue_local_relearning,cue_local_relearning,0.5825200947018132,"[0.31284903940545655, 0.5825200947018132, 0.0020390346911766397, 0.10259145695150372, 3.7425004999408504e-07]",2.4424906541753444e-15,1.4210854715202004e-14
770186,cue_local_relearning,global_downweight,0.2167891348137008,"[0.5444862463382725, 0.2167891348137008, 0.0034633204299550353, 0.23525820768580494, 3.0907322667887485e-06]",2.3314683517128287e-15,1.4210854715202004e-14
770187,cue_local_relearning,cue_local_relearning,0.6609356938888441,"[0.169097545102317, 0.6609356938888441, 3.962573782752513e-12, 0.169966761004849, 2.7357864443235777e-14]",6.217248937900877e-15,1.4210854715202004e-14
770188,cue_local_relearning,global_downweight,0.3562841540499131,"[0.48575511995197895, 0.3562841540499131, 2.938271480941378e-05, 0.15793125839455946, 8.48887390480345e-08]",3.552713678800501e-15,1.4210854715202004e-14
770189,cue_local_relearning,cue_local_relearning,0.5326233879337824,"[0.3776233161645229, 0.5326233879337824, 5.079937830292611e-05, 0.08970249646610426, 5.728736543726615e-11]",5.10702591327572e-15,1.4210854715202004e-14
770190,cue_local_relearning,cue_local_relearning,0.525450557032868,"[0.2902020384986321, 0.525450557032868, 0.0025647763806208148, 0.1817799665226211, 2.6615652579005186e-06]",3.1086244689504383e-15,1.4210854715202004e-14
770191,cue_local_relearning,continuous_drift,0.14705137342556907,"[0.025781342383680055, 0.14705137342556907, 1.4042068917197353e-08, 0.8271672648899223, 5.258759659640715e-09]",4.440892098500626e-15,2.1316282072803006e-14
770192,cue_local_relearning,global_downweight,0.4531107985276163,"[0.5154677656386559, 0.4531107985276163, 0.0029191334453583856, 0.028239694424858523, 0.00026260796351093086]",2.1094237467877974e-15,1.4210854715202004e-14
770193,cue_local_relearning,cue_local_relearning,0.5967738780944585,"[0.3158421254193405, 0.5967738780944585, 0.0002642107880756457, 0.08711798798162672, 1.7977164986736272e-06]",2.220446049250313e-15,1.4210854715202004e-14
770194,cue_local_relearning,global_downweight,0.42522161651025375,"[0.44280004527904415, 0.42522161651025375, 0.0012047014199609396, 0.13077349390945428, 1.4288128681374164e-07]",3.1086244689504383e-15,2.842170943040401e-14
770195,cue_local_relearning,cue_local_relearning,0.7205849258933069,"[0.08390727184992458, 0.7205849258933069, 0.00010350133568907046, 0.19540425384363855, 4.707744097128546e-08]",3.6637359812630166e-15,4.263256414560601e-14
770196,cue_local_relearning,global_downweight,0.28895861521636007,"[0.4214945126638654, 0.28895861521636007, 0.0012540389583565099, 0.2882921391088718, 6.940525462576807e-07]",1.7763568394002505e-15,1.4210854715202004e-14
770197,cue_local_relearning,global_downweight,0.1818237752976461,"[0.5823146502477397, 0.1818237752976461, 8.760927624299e-05, 0.23520953430460081, 0.000564430873770415]",1.7763568394002505e-15,7.105427357601002e-15
770198,cue_local_relearning,global_downweight,0.39628018241453,"[0.47574169799358024, 0.39628018241453, 0.0068074867963973575, 0.11589448939284562, 0.0052761434026466795]",1.2212453270876722e-15,2.1316282072803006e-14
770199,cue_local_relearning,cue_local_relearning,0.5901921577329899,"[0.1898141063853779, 0.5901921577329899, 0.0002084231245566555, 0.21977173328930097, 1.3579467774509235e-05]",1.7763568394002505e-15,1.4210854715202004e-14
770200,context_split,context_split,0.9893503967590874,"[0.006397124558267315, 0.0008002258975192925, 0.9893503967590874, 0.00345224252212688, 1.0262998904540582e-08]",4.440892098500626e-15,1.4210854715202004e-14
770201,context_split,cue_local_relearning,0.2978777979104226,"[0.18895228915747753, 0.4478905754364748, 0.2978777979104226, 0.045601638480153556, 0.019677699015471305]",1.0547118733938987e-15,1.4210854715202004e-14
770202,context_split,cue_local_relearning,0.004535921726094407,"[0.2331517347557099, 0.708081353182346, 0.004535921726094407, 0.054229605321355775, 1.3850144937344303e-06]",1.5543122344752192e-15,1.4210854715202004e-14
770203,context_split,change_point,0.1253907908287924,"[0.10949795715005714, 0.26744605086071815, 0.1253907908287924, 0.03316098278492997, 0.4645042183755023]",1.1102230246251565e-15,1.4210854715202004e-14
770204,context_split,change_point,0.1420854138230769,"[0.011590179580002392, 0.006502655195093082, 0.1420854138230769, 0.009756862353016095, 0.8300648890488115]",1.3322676295501878e-15,1.4210854715202004e-14
770205,context_split,context_split,0.5420958935791254,"[0.01019431162499345, 0.09753953908255934, 0.5420958935791254, 0.35011087753588804, 5.9378177433886255e-05]",2.3314683517128287e-15,2.842170943040401e-14
770206,context_split,context_split,0.9062385579204307,"[0.00871367998005857, 0.015964367025711808, 0.9062385579204307, 0.06908339502665742, 4.7141443822168703e-11]",4.884981308350689e-15,1.4210854715202004e-14
770207,context_split,context_split,0.8813194040721362,"[0.016546059906275067, 0.005915290543071553, 0.8813194040721362, 0.013925052763603174, 0.08229419271491413]",1.3322676295501878e-15,2.1316282072803006e-14
770208,context_split,change_point,0.10998531834625024,"[0.00023344886043022607, 1.1243827721683075e-05, 0.10998531834625024, 0.002209490051317454, 0.8875604989142805]",2.6645352591003757e-15,1.4210854715202004e-14
770209,context_split,context_split,0.9186193164673587,"[0.031066150276202825, 0.011798968365737373, 0.9186193164673587, 0.03851556488969588, 1.0054583885182782e-12]",6.217248937900877e-15,1.4210854715202004e-14
770210,context_split,context_split,0.9891749876562916,"[0.0009184155903970422, 0.0031458391817718095, 0.9891749876562916, 0.006661499701188029, 9.925787035142079e-05]",2.220446049250313e-15,1.4210854715202004e-14
770211,context_split,context_split,0.940948210170295,"[0.03232391942947841, 0.021369666211321314, 0.940948210170295, 0.005334501704880107, 2.370248402512569e-05]",1.7763568394002505e-15,1.4210854715202004e-14
770212,context_split,context_split,0.6732748198826091,"[0.13594244805581304, 0.13734898228815356, 0.6732748198826091, 0.04424180848831682, 0.00919194128510761]",1.7763568394002505e-15,1.4210854715202004e-14
770213,context_split,context_split,0.9609572086208588,"[0.00040903338218005876, 0.0036977075061418777, 0.9609572086208588, 0.03492840068259313, 7.649808226275107e-06]",1.7763568394002505e-15,1.4210854715202004e-14
770214,context_split,context_split,0.8568350592280592,"[0.016072522097831412, 0.02280964779161306, 0.8568350592280592, 0.10428266323357951, 1.0764891670303871e-07]",3.9968028886505635e-15,1.4210854715202004e-14
770215,context_split,context_split,0.8186321547750636,"[0.1091603441439207, 0.03727967320608163, 0.8186321547750636, 0.03144371046080723, 0.003484117414126881]",1.0269562977782698e-15,1.4210854715202004e-14
770216,context_split,context_split,0.7822872407958812,"[0.11533983391077493, 0.08538976719186923, 0.7822872407958812, 0.01697667601404178, 6.482087432679747e-06]",1.7763568394002505e-15,1.4210854715202004e-14
770217,context_split,change_point,0.4512082252862179,"[0.0007883124664852447, 0.020863753647487302, 0.4512082252862179, 0.042673168032842775, 0.4844665405669668]",2.220446049250313e-15,2.1316282072803006e-14
770218,context_split,change_point,0.3255669230441894,"[0.01228432621293117, 0.0010161057531366472, 0.3255669230441894, 0.18050183343064896, 0.4806308115590938]",2.220446049250313e-15,7.105427357601002e-15
770219,context_split,context_split,0.9914177988632774,"[0.006521721505253026, 0.0009779544598369548, 0.9914177988632774, 0.0010638205481391884, 1.8704623493480555e-05]",2.4424906541753444e-15,2.1316282072803006e-14
770220,context_split,context_split,0.751939742990464,"[0.08026814475459843, 0.012191369951702795, 0.751939742990464, 0.05900785869622457, 0.09659288360701034]",2.220446049250313e-15,1.4210854715202004e-14
770221,context_split,context_split,0.8286038452727511,"[0.08217763692436339, 0.0367653917386946, 0.8286038452727511, 0.052423023351446545, 3.0102712744324228e-05]",1.9984014443252818e-15,1.4210854715202004e-14
770222,context_split,context_split,0.7482899928527438,"[0.006693181345341008, 0.1452272904093418, 0.7482899928527438, 0.09729549614275038, 0.002494039249823106]",1.4432899320127035e-15,1.4210854715202004e-14
770223,context_split,context_split,0.8411968176299135,"[2.293825382359634e-05, 0.0024880685027782222, 0.8411968176299135, 0.05441018871035811, 0.10188198690312661]",1.9984014443252818e-15,1.4210854715202004e-14
770224,context_split,context_split,0.9923599694618344,"[0.004449591803306441, 0.001253260935812648, 0.9923599694618344, 0.0008826908704131975, 0.0010544869286335042]",1.3322676295501878e-15,7.105427357601002e-15
770225,context_split,context_split,0.9981652186472704,"[0.0006500828570072202, 0.00066785967852934, 0.9981652186472704, 0.000516835225777164, 3.5914157584518084e-09]",3.774758283725532e-15,1.4210854715202004e-14
770226,context_split,context_split,0.9861823334428202,"[0.0057343631035271635, 0.0036527675738866525, 0.9861823334428202, 0.004393747555646304, 3.678832411979851e-05]",2.6645352591003757e-15,2.842170943040401e-14
770227,context_split,context_split,0.9754127455628271,"[0.00016003835612269098, 0.00028508827905196986, 0.9754127455628271, 0.02414149238479345, 6.354172048314695e-07]",4.884981308350689e-15,1.4210854715202004e-14
770228,context_split,context_split,0.9294942973806825,"[0.02400664759586492, 0.012456674234560454, 0.9294942973806825, 0.034041026006007315, 1.3547828848332887e-06]",2.886579864025407e-15,2.1316282072803006e-14
770229,context_split,context_split,0.9352085892209415,"[0.006293653007897564, 0.02640131873979354, 0.9352085892209415, 0.03209643887064557, 1.6072181470114617e-10]",6.661338147750939e-15,1.4210854715202004e-14
770230,context_split,context_split,0.5546633814922701,"[0.00013376173331898692, 0.0022315590150625694, 0.5546633814922701, 0.009365186976654826, 0.4336061107826935]",3.552713678800501e-15,1.4210854715202004e-14
770231,context_split,context_split,0.7108373483883635,"[0.10433896481981907, 0.013719199319110562, 0.7108373483883635, 0.1106220400433205, 0.060482447429386334]",1.5543122344752192e-15,7.105427357601002e-15
770232,context_split,context_split,0.6854757617301802,"[0.10597803429031014, 0.17980621188671675, 0.6854757617301802, 0.02873966945285163, 3.226399412972638e-07]",3.9968028886505635e-15,1.4210854715202004e-14
770233,context_split,context_split,0.6601648090436781,"[0.06816505828742964, 0.1793226877712833, 0.6601648090436781, 0.09227893075853694, 6.851413907198101e-05]",3.1086244689504383e-15,7.105427357601002e-15
770234,context_split,context_split,0.9625491040105418,"[0.0025044178591153046, 0.002525239571586114, 0.9625491040105418, 0.032421237832819284, 7.259374600237317e-10]",4.440892098500626e-15,2.842170943040401e-14
770235,context_split,context_split,0.8063259262812592,"[0.07434198842323543, 0.019609153971498938, 0.8063259262812592, 0.03537898722059646, 0.06434394410340982]",1.3322676295501878e-15,2.1316282072803006e-14
770236,context_split,context_split,0.9132210573662712,"[0.05204778685733329, 0.010895037578861065, 0.9132210573662712, 0.023833894831181195, 2.2233663531050185e-06]",1.7763568394002505e-15,1.4210854715202004e-14
770237,context_split,change_point,0.37921336785814436,"[0.0473211093122898, 0.009773740822585393, 0.37921336785814436, 0.01959044384141252, 0.5441013381655679]",1.7763568394002505e-15,1.4210854715202004e-14
770238,context_split,context_split,0.9989426630273096,"[0.0007865070426025479, 0.00012706755421209887, 0.9989426630273096, 0.00011978714412792804, 2.3975231747687816e-05]",2.9976021664879227e-15,7.105427357601002e-15
770239,context_split,context_split,0.9974802097913719,"[0.00038723120653798813, 6.602502029299301e-05, 0.9974802097913719, 0.002066529018103077, 4.963694183713558e-09]",3.9968028886505635e-15,1.4210854715202004e-14
770240,context_split,context_split,0.8694114738243397,"[0.000143928989248102, 0.0021254381308935663, 0.8694114738243397, 0.04536469181009569, 0.08295446724542298]",1.887379141862766e-15,1.4210854715202004e-14
770241,context_split,context_split,0.9873830586116517,"[0.000930216074862125, 2.214392307011467e-05, 0.9873830586116517, 0.011648576005434504, 1.6005384981565798e-05]",2.6645352591003757e-15,1.4210854715202004e-14
770242,context_split,context_split,0.890640689260649,"[0.023159049223751654, 0.07870237292494968, 0.890640689260649, 0.007497735991883082, 1.5259876678985748e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770243,context_split,context_split,0.9783128438547366,"[0.0008369452418218357, 0.004181266432716557, 0.9783128438547366, 0.016668907794683954, 3.6676041132569676e-08]",3.552713678800501e-15,2.842170943040401e-14
770244,context_split,context_split,0.9343478989290308,"[0.00681444943990078, 0.013184133113491826, 0.9343478989290308, 0.04565279730944823, 7.212081284286889e-07]",2.6645352591003757e-15,7.105427357601002e-15
770245,context_split,context_split,0.7784711969335383,"[0.0413906005442861, 0.16825668732583715, 0.7784711969335383, 0.011880109680281477, 1.405516056870551e-06]",2.886579864025407e-15,1.4210854715202004e-14
770246,context_split,context_split,0.7608557162563008,"[0.10478098922870328, 0.1173269765882234, 0.7608557162563008, 0.01703631753705349, 3.89719028889646e-10]",2.6645352591003757e-15,2.842170943040401e-14
770247,context_split,context_split,0.9210775548161443,"[0.0011945507215913949, 0.016856416454241133, 0.9210775548161443, 0.06007549204802031, 0.0007959859600027643]",1.7763568394002505e-15,1.4210854715202004e-14
770248,context_split,change_point,0.28034264439518136,"[0.0071506539864781985, 0.0022907851609864083, 0.28034264439518136, 0.008308424105592016, 0.701907492351762]",1.7763568394002505e-15,1.4210854715202004e-14
770249,context_split,context_split,0.9608472508295193,"[0.0034329215619887466, 0.02037729376005117, 0.9608472508295193, 0.015342533826327935, 2.2113036862316417e-11]",4.551914400963142e-15,1.4210854715202004e-14
770250,context_split,context_split,0.9958129307465339,"[0.0016107523163715319, 0.0021524936788625505, 0.9958129307465339, 0.00040695797174041665, 1.686528649149507e-05]",1.5543122344752192e-15,1.4210854715202004e-14
770251,context_split,context_split,0.843996491869144,"[0.029774108738788718, 0.0018438639141901518, 0.843996491869144, 0.0942342372080155, 0.030151298269861546]",1.7763568394002505e-15,7.105427357601002e-15
770252,context_split,context_split,0.4959401518830101,"[0.00010163734999045574, 0.0036906740637567674, 0.4959401518830101, 0.008109190670575084, 0.49215834603266767]",1.3322676295501878e-15,1.4210854715202004e-14
770253,context_split,context_split,0.9707337990158673,"[0.016925088007163105, 0.003997637449036392, 0.9707337990158673, 0.003984278386076796, 0.00435919714185643]",1.5543122344752192e-15,1.4210854715202004e-14
770254,context_split,context_split,0.4979484647554919,"[0.12924133581025876, 0.16322124795961912, 0.4979484647554919, 0.2095882022612383, 7.492133919617941e-07]",3.219646771412954e-15,1.4210854715202004e-14
770255,context_split,context_split,0.9014904895497,"[0.02792995997465071, 0.015495830144858854, 0.9014904895497, 0.019797066775241245, 0.0352866535555492]",9.992007221626409e-16,1.4210854715202004e-14
770256,context_split,cue_local_relearning,0.36667059098802046,"[0.016817452506823618, 0.4496716303439289, 0.36667059098802046, 0.1668385900930464, 1.7360681806222647e-06]",1.7763568394002505e-15,1.4210854715202004e-14
770257,context_split,context_split,0.8751681925235422,"[0.039694475468290476, 0.025265498475853236, 0.8751681925235422, 0.0598714760067019, 3.575256121869578e-07]",2.6645352591003757e-15,1.4210854715202004e-14
770258,context_split,context_split,0.9035658770163322,"[0.018472197224315673, 0.02942067792508309, 0.9035658770163322, 0.04719070713847737, 0.0013505406957914261]",1.7763568394002505e-15,2.842170943040401e-14
770259,context_split,context_split,0.8932171178757254,"[3.2133716017391205e-08, 7.581319451809111e-06, 0.8932171178757254, 0.013020976239150774, 0.09375429243195608]",2.220446049250313e-15,7.105427357601002e-15
