seed,generating_family,recovered_family,diagonal,context_split_selected,heldout_margin,complexity_audit
705045,cue_local,cue_local,true,false,0.5179434166373893,true
705045,context_split,context_split,true,true,1.3911434431500016,true
705045,continuous_drift,continuous_drift,true,false,1.9196355876504874,true
705045,change_point,change_point,true,false,2.207939966164126,true
705046,global_downweight,global_downweight,true,false,0.0007028381385339663,true
705046,cue_local,cue_local,true,false,0.47789416572765564,true
705046,context_split,context_split,true,true,2.1118112819397035,true
705046,continuous_drift,continuous_drift,true,false,2.013806446699335,true
705046,change_point,change_point,true,false,1.393615070270667,true
705047,global_downweight,global_downweight,true,false,2.6570845296697287e-5,true
705047,cue_local,cue_local,true,false,0.3194402047515119,true
705047,context_split,context_split,true,true,1.424116929483491,true
705047,continuous_drift,continuous_drift,true,false,2.134618676381095,true
705047,change_point,change_point,true,false,2.04771174835439,true
705048,global_downweight,global_downweight,true,false,0.010771721408565527,true
705048,cue_local,cue_local,true,false,0.47321490361426743,true
705048,context_split,context_split,true,true,1.391693429635827,true
705048,continuous_drift,continuous_drift,true,false,2.5140710103891055,true
705048,change_point,change_point,true,false,0.928876034620362,true
705049,global_downweight,global_downweight,true,false,0.0010810442404134354,true
705049,cue_local,cue_local,true,false,0.5611023560355424,true
705049,context_split,context_split,true,true,1.6465305457365724,true
705049,continuous_drift,continuous_drift,true,false,1.8556312193231783,true
705049,change_point,change_point,true,false,1.920554248411182,true
705050,global_downweight,global_downweight,true,false,0.011070605169770827,true
705050,cue_local,cue_local,true,false,0.7874160688179215,true
705050,context_split,context_split,true,true,1.9086924653438666,true
705050,continuous_drift,continuous_drift,true,false,2.0651391537330257,true
705050,change_point,change_point,true,false,1.467248907617654,true
705051,global_downweight,global_downweight,true,false,0.012053882868100649,true
705051,cue_local,cue_local,true,false,0.6863565546380466,true
705051,context_split,context_split,true,true,1.1918701431338552,true
705051,continuous_drift,continuous_drift,true,false,2.012219103981777,true
705051,change_point,change_point,true,false,1.9360102572700948,true
705052,global_downweight,global_downweight,true,false,0.00012661389030518833,true
705052,cue_local,cue_local,true,false,0.9439368172817497,true
705052,context_split,context_split,true,true,1.840990597901992,true
705052,continuous_drift,continuous_drift,true,false,2.4080259843458496,true
705052,change_point,change_point,true,false,1.9849404897859986,true
705053,global_downweight,global_downweight,true,false,0.00033211845872816587,true
705053,cue_local,cue_local,true,false,0.2092027195472994,true
705053,context_split,context_split,true,true,1.6580878473336744,true
705053,continuous_drift,change_point,false,false,2.0707660162722927,true
705053,change_point,change_point,true,false,0.7763252846314925,true
705054,global_downweight,global_downweight,true,false,0.00012427106296910434,true
705054,cue_local,cue_local,true,false,0.8110360392699025,true
705054,context_split,context_split,true,true,1.9354479778415015,true
705054,continuous_drift,continuous_drift,true,false,2.2596496814421076,true
