seed,dose,t,depth_mean,depth_var,depth_precision,capture,observed_volatility,predicted_volatility,volatility_innovation,burst_active
11,0.4,15,0.947344980485146,0.08164745633398102,12.24777898664074,0.12472287876528439,0.033650307794059024,0.04687887169715487,-0.013228563903095847,false
11,0.4,16,0.9465708003379381,0.08527906613234129,11.72620720832166,0.12739416221515487,0.04967865689210735,0.04666150020198461,0.0030171566901227367,false
11,0.4,17,0.9484472634431558,0.08863941015181745,11.281663520630909,0.12541983749524768,0.03997817769346591,0.04691199751815378,-0.006933819824687867,false
11,0.4,18,0.9537807995952131,0.09199498326549853,10.870157964092336,0.12209020365709596,0.026909659847137,0.046590218555832966,-0.019680558708695967,false
11,0.4,19,0.9582728212350005,0.09570529369383467,10.448742816662188,0.12116540959641137,0.02809132474946769,0.045862718943315645,-0.017771394193847954,false
11,0.4,20,0.9542171610198774,0.09968778462853806,10.03131932088022,0.12741031730120628,0.06247376361692886,0.04541142156835276,0.017062342048576096,false
11,0.4,21,0.9556399722161028,0.1030780967293487,9.701382075628459,0.12375331713187178,0.04087827678347491,0.04615441558377835,-0.005276138800303441,false
11,0.4,22,0.962966646121634,0.10646638273410208,9.392636194821067,0.11860906289230098,0.018648360269147974,0.04579653294027354,-0.027148172671125567,false
11,0.4,23,0.9621889296984778,0.11051817849988946,9.048285210391883,0.12323334666033131,0.048213809940742064,0.04488849674952774,0.0033253131912143255,false
11,0.4,24,0.9642189485051385,0.11434133683575264,8.745743470154327,0.12105001558158152,0.03700924252949411,0.045226291469623,-0.008217048940128889,false
11,0.4,25,0.9677128078058743,0.11825901791801705,8.45601475139299,0.11922910262520124,0.030493951282598422,0.044943560214153216,-0.014449608931554794,false
11,0.4,26,0.9709067538098549,0.12244631702598341,8.16684424887845,0.11845455580358158,0.03045830426855705,0.0445963575079831,-0.014138053239426053,false
11,0.4,27,0.9737301786064138,0.1268699521724998,7.882086994407798,0.11785301981070308,0.030967902308102126,0.04435428742153635,-0.013386385113434221,false
11,0.4,28,0.976431439652717,0.13149200579950615,7.60502506536223,0.11713687777584453,0.030477332074677097,0.044162437085676416,-0.013685105010999319,false
11,0.4,29,0.974440885528258,0.13630230241578375,7.336633220982189,0.12119740027952002,0.05482939658695646,0.043985739070611804,0.010843657516344654,false
11,0.4,30,0.9768397303845228,0.14080635019979582,7.10195242317594,0.11735903089552484,0.032660808620466414,0.04432547079120816,-0.011664662170741746,false
11,0.4,31,0.9786830960076575,0.14549693357448856,6.872997082705116,0.11717511780505775,0.03440659495280674,0.04397968362184579,-0.009573088669039047,false
11,0.4,32,0.9761386504001819,0.15031431582659127,6.652726285589729,0.12121744776955269,0.057783454520819844,0.04388691245397604,0.013896542066843806,false
11,0.4,33,0.9787220992938467,0.15474038951962268,6.462436879630509,0.11681474722808297,0.031998332777023956,0.044242781415665795,-0.012244448638641839,false
11,0.4,34,0.9735870384358598,0.15941451513044144,6.272954499668658,0.1237089429070101,0.07035691802849314,0.04386417035095115,0.026492747677541992,false
11,0.4,35,0.8801689039745777,0.1652894808493783,6.049991777221806,0.21175747894519983,0.42363675543871304,0.04452362017738122,0.37911313526133184,true
11,0.4,36,0.5230832336024449,0.13597016966156064,7.354554329740639,0.3872562810639985,0.45559571546793937,0.06556979904696067,0.3900259164209787,true
11,0.4,37,0.41227775498324265,0.030268200359597583,33.03797345463637,0.4448746492534906,0.43927055482335464,0.30494145887697977,0.13432909594637488,true
11,0.4,38,0.41633189697822554,0.014914545187382156,67.04864194223028,0.4392706474625698,0.4268019560857857,0.4348958006746415,-0.008093844588855814,true
11,0.4,39,0.42404310821426644,0.012,83.33333333333333,0.4301306737031009,0.4088518715991606,0.4289081299155831,-0.020056258316422493,true
11,0.4,40,0.4151994552883247,0.012,83.33333333333333,0.4442250981869236,0.4430947594644279,0.4179794403105541,0.025115319153873772,true
11,0.4,41,0.416124064547348,0.012,83.33333333333333,0.4398942310955729,0.4287070883990784,0.4313256615598676,-0.002618573160789228,true
11,0.4,42,0.40565447031740653,0.012,83.33333333333333,0.4538260167864828,0.4589468377625118,0.42928784163850064,0.029658996124011128,true
11,0.4,43,0.39995414901217524,0.012,83.33333333333333,0.45757377559029966,0.46083654999405643,0.4447361220317538,0.016100427962302655,true
11,0.4,44,0.4049867103652569,0.012,83.33333333333333,0.4487374768240439,0.43820493800574656,0.4523984633146933,-0.014193525308946742,true
11,0.4,45,0.40540983769715466,0.012,83.33333333333333,0.44981528585859987,0.443187243760031,0.444382145618561,-0.0011949018585299953,true
11,0.4,46,0.41379019551392376,0.012,83.33333333333333,0.43902087138950485,0.4204523186501188,0.44412090895533746,-0.023668590305218673,true
11,0.4,47,0.4138611844970558,0.012,83.33333333333333,0.4419515641686797,0.43162580296615705,0.4318267662545037,-0.00020096328834667831,true
11,0.4,48,0.4186298627608973,0.012,83.33333333333333,0.43586503813278854,0.4188890365068599,0.43238900730698016,-0.013499970800120276,true
11,0.4,49,0.4081241782330646,0.012,83.33333333333333,0.4514534469199836,0.45526980282252166,0.4254858193400374,0.02978398348248429,true
11,0.4,50,0.41003902586583785,0.012,83.33333333333333,0.4452430620372412,0.43585748668418406,0.44126954207626856,-0.005412055392084503,true
11,0.4,51,0.40322780066690705,0.012,83.33333333333333,0.45466586437501205,0.45687552396984954,0.43761429707440413,0.019261226895445405,true
11,0.4,52,0.40060128120105737,0.012,83.33333333333333,0.4557316582416749,0.4552311412191191,0.4478173199538261,0.007413821265292997,true
11,0.4,53,0.40075235244185187,0.012,83.33333333333333,0.454472030779604,0.4507755194398245,0.45120166017874064,-0.00042614073891611426,true
11,0.4,54,0.40003822221794305,0.012,83.33333333333333,0.45539926263352337,0.45274843976599216,0.4507339497942088,0.002014489971783384,true
11,0.4,55,0.48807560861935606,0.012,83.33333333333333,0.3390802355586354,0.20350086266478806,0.4518012569011955,-0.24830039423640743,true
11,0.4,56,0.5238250518841966,0.012,83.33333333333333,0.3270672720907663,0.22631478404527477,0.3308104340270676,-0.10449564998179284,true
11,0.4,57,0.5445961704051026,0.012274608512541679,81.46899340848566,0.31795889447898695,0.23129537553383533,0.2934858313313119,-0.06219045579747656,true
11,0.4,58,0.5587364857632939,0.012751401631606046,78.422751387688,0.31062366310627204,0.2300540704118614,0.2726671126542733,-0.042613042242411886,true
11,0.4,59,0.5646958603513984,0.013230607905355574,75.58231693913424,0.3105321306773228,0.2409719859785755,0.2588352540169174,-0.01786326803834193,true
11,0.4,60,0.5784689546967257,0.013576552518900737,73.65640125560887,0.2965542768642617,0.21281348434006764,0.2535972450409587,-0.04078376070089107,true
11,0.4,61,0.5814642347930805,0.014007806365083116,71.38876523112664,0.2997325113280467,0.23079733623557158,0.23967453193609242,-0.00887719570052084,true
11,0.4,62,0.5832957340841335,0.014285679553494664,70.00017018828991,0.29922593909135836,0.23227150699706023,0.23763208134409605,-0.005360574347035824,true
11,0.4,63,0.5968921951221168,0.014463259069230688,69.14070993358696,0.2836679881156744,0.1965471517452101,0.23602648588875752,-0.03947933414354743,true
11,0.4,64,0.5981407869140676,0.014828208221149976,67.43903141133843,0.2887561386727016,0.21895726862475678,0.22261278422386419,-0.0036555155991074006,true
11,0.4,65,0.5980167773017151,0.015044854949917934,66.4679056945946,0.2897586997741576,0.22269480198640748,0.22233585404733697,0.00035894793907051414,true
11,0.4,66,0.6013391698394962,0.015154950385609895,65.98503951220663,0.28575599691338927,0.2130366227487687,0.2225805373546015,-0.009543914605832815,true
11,0.4,67,0.5984873403569863,0.015282635388348413,65.43374062057431,0.2907573240974254,0.22753601108210264,0.2193445799472533,0.008191431134849353,true
11,0.4,68,0.5976056678795342,0.01528796292828766,65.4109383107986,0.29050038616837626,0.22486097297433894,0.22234737123268042,0.0025136017416585166,true
11,0.4,69,0.6612996990921036,0.015271796018107077,65.48018313067732,0.2176674305862987,0.04163655432764577,0.2230188171136697,-0.18138226278602393,false
11,0.4,70,0.7041549202865469,0.01663306194169775,60.12122142665028,0.19950249547668591,0.03343939362292837,0.16656267141960984,-0.13312327779668148,false
11,0.4,71,0.7343075578644176,0.01845497540152225,54.18592971505751,0.19025362127600426,0.040828255244401424,0.13747462261601567,-0.09664636737161425,false
11,0.4,72,0.7597548944036316,0.020425176324864618,48.95918566845607,0.18072358546496956,0.03758085562368842,0.11964158391012811,-0.08206072828643969,false
11,0.4,73,0.7771096200082813,0.022502752009803468,44.43900904050952,0.17735074392676314,0.049705049268288455,0.10588296434883872,-0.05617791508055026,false
11,0.4,74,0.7929601292677086,0.02453261705200228,40.76205966449808,0.17152100963029748,0.04681563880376118,0.09754344308569682,-0.050727804281935636,false
11,0.4,75,0.8121747842926278,0.026559878082245962,37.650775237121785,0.1619179083821986,0.02907120102325132,0.09022037225899307,-0.06114917123574175,false
11,0.4,76,0.8300656318532549,0.028781572901005966,34.74445275939205,0.15544870916317857,0.023916399336734236,0.08183266391923742,-0.05791626458250319,false
11,0.4,77,0.8401030626607259,0.031200115360779494,32.051163543358655,0.15573032263128633,0.041788630781462395,0.07491876477255813,-0.03313013399109573,false
11,0.4,78,0.8513090216432951,0.03355301226563468,29.80358341847625,0.15115753008417432,0.035077654438805304,0.0716300139171909,-0.036552359478385595,false
11,0.4,79,0.8622883387433126,0.03595923472958909,27.809268120412725,0.1473791360864194,0.03188610148424526,0.06782115676996109,-0.035935055285715826,false
11,0.4,80,0.8720098269541623,0.038461497867029903,26.00002744191675,0.14465949546145848,0.03227477575204518,0.06439465408447145,-0.03211987833242627,false
11,0.4,81,0.8792229675065734,0.0410449390316745,24.36353966145003,0.1435362819579246,0.037584602150485535,0.06161307680309442,-0.024028474652608885,false
11,0.4,82,0.8905460369915087,0.04362360761904621,22.923367749241276,0.13774597090640647,0.02212836776709844,0.059737757637494435,-0.037609389870396,false
11,0.4,83,0.8987223392998317,0.046466541947526606,21.520861206527325,0.1366063651487524,0.028590198279087445,0.05672365814350133,-0.028133459864413887,false
11,0.4,84,0.89921224367412,0.04942661874296238,20.232013142561673,0.14059439358239742,0.05320981491988909,0.054922489306686986,-0.0017126743867978966,false
11,0.4,85,0.8972073621115164,0.052075720972346584,19.202806630963845,0.1425975942398334,0.06178459510771478,0.05509986770190548,0.006684727405809297,false
11,0.4,86,0.9039203040603737,0.05426972601685109,18.426479612030725,0.13619696101642725,0.03459115736840196,0.05564984487481995,-0.02105868750641799,false
11,0.4,87,0.9049750357174946,0.056666583553738555,17.647084706486165,0.13854662538244614,0.050478541769867435,0.05386871101937859,-0.0033901692495111532,false
11,0.4,88,0.9088759355289834,0.05886009643142487,16.9894386966398,0.1360190906556159,0.04162335647635921,0.053828535688107394,-0.012205179211748185,false
11,0.4,89,0.9106499955137279,0.061099364354543516,16.3667823808651,0.13648190521300868,0.04735271608164455,0.05292889338141316,-0.005576177299768614,false
11,0.4,90,0.9135211226582937,0.06322846273831048,15.815662071981617,0.13511553903054643,0.04374653460686394,0.052640250914340006,-0.008893716307476068,false
11,0.4,91,0.9223479122125328,0.06536109020515087,15.299622403195375,0.1297010503668579,0.02471441930293813,0.05204264844816067,-0.02732822914522254,false
11,0.4,92,0.9291630764840768,0.06801627197789757,14.702364168458953,0.1284081661762978,0.02765416462548289,0.05023543735431907,-0.02258127272883618,false
11,0.4,93,0.9303419514091361,0.07100248810721498,14.084013485414523,0.1308633317301429,0.04503825253825073,0.04914003401839068,-0.004101781480139947,false
11,0.4,94,0.9283275263171963,0.07384905059505585,13.541135491144004,0.13314018614754908,0.05598642385121479,0.04913354663136551,0.006852877219849278,false
11,0.4,95,0.9351688915757392,0.07627352171239195,13.110709687311223,0.1268722703570668,0.027667990344486852,0.0495685207756632,-0.021900530431176346,false
11,0.4,96,0.939169032552133,0.07914567046605027,12.634929922401156,0.12693617718395642,0.034584440236498586,0.04822721586590741,-0.013642775629408826,false
11,0.4,97,0.9407076149824233,0.0821862733133275,12.167481985557288,0.12775457326927975,0.04234299604603588,0.04772860487016265,-0.005385608824126774,false
11,0.4,98,0.9374627321385907,0.0851686129967081,11.741414645776274,0.13118359199434898,0.05884087176609521,0.0475958946688765,0.011244977097218709,false
11,0.4,99,0.9435349559512237,0.0875990543622634,11.415648345523554,0.12493365022827078,0.028815615991736713,0.04821319357370462,-0.019397577581967907,false
11,0.4,100,0.9466924130498547,0.09051210561636587,11.048245902470596,0.12529221896129217,0.036278825404271034,0.047090405439270226,-0.010811580034999192,false
11,0.4,101,0.9517637555255921,0.09357898373273481,10.686160076882633,0.12290358670342988,0.02897550911437408,0.04676623385950839,-0.017790724745134313,false
11,0.4,102,0.9519343979004934,0.09701022034334766,10.308192234392482,0.12538298326140662,0.04546489175436014,0.04610305818713672,-0.000638166432776581,false
11,0.4,103,0.9558040204877404,0.10028270576657718,9.971809120584041,0.12239305145381177,0.03219149885252155,0.046240525228070636,-0.014049026375549084,false
11,0.4,104,0.9588282282500934,0.10381950932586326,9.632101003880226,0.12194564852881214,0.034164087169862294,0.045698299366091925,-0.011534212196229632,false
11,0.4,105,0.9572291453295694,0.10753176579323742,9.299577595729291,0.12500632275239917,0.051733609557837956,0.04541280008780455,0.006320809470033405,false
11,0.4,106,0.9616934220335672,0.11089947013141836,9.017175634969018,0.12050627101028434,0.02926530267961374,0.045735991191258346,-0.016470688511644606,false
11,0.4,107,0.9655432605846664,0.11465180250457677,8.722060867382186,0.11964437223004053,0.02975780026450358,0.04509783425369941,-0.015340033989195832,false
11,0.4,108,0.9705838617457672,0.11870843164770625,8.42400144724111,0.1174606306849374,0.023200207279254263,0.04476596084271632,-0.02156575356346206,false
11,0.4,109,0.9683504216511727,0.1231891733345583,8.117596481341675,0.12273778249062464,0.05510040371262123,0.04431455913001796,0.010785844582603274,false
11,0.4,110,0.9711800471885593,0.12730637384775173,7.855066245119198,0.11868715347002202,0.032477919944732835,0.044767836622337534,-0.0122899166776047,false
11,0.4,111,0.97264736327039,0.1316405878551962,7.596441312613961,0.11908735955760634,0.0375839646242256,0.04435224977975781,-0.006768285155532211,false
11,0.4,112,0.9776978898679743,0.13603954837061227,7.350803585996198,0.11538791178041075,0.02054106155166181,0.044293616537662665,-0.023752554986000856,false
11,0.4,113,0.9777926482935463,0.14090189495300934,7.097136630657091,0.11868757242165019,0.043298269371177464,0.04382597666260197,-0.0005277072914245048,false
11,0.4,114,0.9801931181364798,0.14569558398936577,6.863626011293447,0.11632560482649869,0.031031370522099852,0.04401485143165025,-0.012983480909550399,false
11,0.4,115,0.9815723214410828,0.15067081436608115,6.636985432164219,0.1166753611494301,0.03568759757447348,0.04377522415371813,-0.008087626579244653,false
11,0.4,116,0.9838078921342673,0.1557239739620538,6.42161880767104,0.11534061612025141,0.030109584441168485,0.04374286431190827,-0.013633279870739784,false
11,0.4,117,0.984084596335594,0.16094405752377688,6.213339065670481,0.11695509759355148,0.04172992147372096,0.04358804878888532,-0.001858127315164361,false
11,0.4,118,0.9831889913314874,0.16614113176174236,6.018979101659593,0.11831032939764487,0.049600262392042155,0.04367292378708028,0.0059273386049618765,false
11,0.4,119,0.9846616033504147,0.17118934235106797,5.841485143095191,0.1158208545130434,0.03482714345744094,0.043781943522997614,-0.008954800065556677,false
11,0.4,120,0.9844517909015368,0.17634918057694013,5.670567885421536,0.11733340563853131,0.044946309145647706,0.043588883996812905,0.001357425148834801,false
11,0.4,121,0.98502591308765,0.18143511395613432,5.511612268404509,0.11649936051296929,0.04012196555326626,0.043683528825853565,-0.0035615632725873037,false
11,0.4,122,0.9859422125036456,0.18653914372675898,5.360805137310976,0.11595888618731415,0.0378765448523239,0.04361724852884131,-0.005740703676517411,false
11,0.4,123,0.9861156946920308,0.19170550187757043,5.21633437854399,0.11657488105735343,0.04243271077032498,0.043559237210743285,-0.0011265264404183017,false
11,0.4,124,0.9897165598139122,0.1968480885806026,5.080059487550137,0.11259513831440454,0.02053390329594841,0.04359019965726892,-0.023056296361320512,false
11,0.4,125,0.9887596974114746,0.2023520136846677,4.9418831164108665,0.11722816012478696,0.05132230590079608,0.04327516543507082,0.008047140465725265,false
11,0.4,126,0.9871777424799519,0.2077270730614934,4.814009003554246,0.1181968562037614,0.055418578874945584,0.04356195478384228,0.011856624091103302,false
11,0.4,127,0.9880241002897815,0.2128722043294694,4.697654177772626,0.11551977892062398,0.03823067449552544,0.04365703449202359,-0.0054263599964981535,false
11,0.4,128,0.9933740668263985,0.21808979467038084,4.585267281815694,0.10993497197411738,0.0076332209327232975,0.04347962700433668,-0.03584640607161338,false
11,0.4,129,0.9938157501561519,0.22383811845467674,4.467514321974084,0.11411210850263709,0.03785376490499538,0.04306532750615853,-0.00521156260116315,false
11,0.4,130,0.9939649933064536,0.2296074575198525,4.35525923592241,0.1145892934363551,0.041454309180350694,0.04329363827286054,-0.0018393290925098477,false
11,0.4,131,0.9948472777640271,0.23537662349687552,4.248510260464648,0.11310639707237785,0.0324496973128624,0.043319097848351924,-0.010869400535489522,false
11,0.4,132,0.9952288675140741,0.24119996364716162,4.145937606619402,0.11378367555490766,0.03785176608173431,0.04322481481111469,-0.005373048729380381,false
11,0.4,133,0.9962556912347558,0.24704108976911576,4.047909604570634,0.11215549113250907,0.028013888801406536,0.04325944491089438,-0.015245556109487846,false
11,0.4,134,0.9978410943702687,0.25293853843605074,3.953529605188358,0.10980593420513365,0.013863895297832579,0.04315873339592307,-0.02929483809809049,false
11,0.4,135,0.9982065292721934,0.2589028281974839,3.862452978834313,0.11221088578699533,0.03157763751293971,0.04301899667018362,-0.01144135915724391,false
11,0.4,136,0.9984298069407989,0.26487703462881235,3.7753367384279213,0.11263111314198267,0.034925869983887026,0.04315103725952703,-0.008225167275640002,false
11,0.4,137,0.9982883528424192,0.27085636135389884,3.6919937748606455,0.11464973154955282,0.04899442345770583,0.04317390741814369,0.005820516039562136,false
11,0.4,138,0.9987030747613016,0.27683069943133076,3.612316126983796,0.11159035855945147,0.02797232276155756,0.04328906997208819,-0.015316747210530626,false
11,0.4,139,0.9983198248387807,0.28281532315007046,3.5358763056461737,0.11640020492699579,0.06140009062770051,0.043114784045931505,0.018285306581769002,false
11,0.4,140,0.9984405651703336,0.28878841393289795,3.4627427962963817,0.11320780814331245,0.03903539651528231,0.04339007491533403,-0.004354678400051722,false
11,0.4,141,0.9980320025517128,0.29476426423802776,3.3925415029024037,0.11609364603809627,0.05876088226517378,0.043206433793141236,0.015554448472032543,false
11,0.4,142,0.9984669387464821,0.30072422962236445,3.3253057169877986,0.11200137574880961,0.030512427825120245,0.04337330667656116,-0.012860878851440917,false
11,0.4,143,0.9984341566536948,0.3066989615942288,3.2605262006821776,0.11396052324616326,0.04435854834406639,0.04313842731921355,0.0012201210248528396,false
11,0.4,144,0.9985578717441648,0.3126715645699088,3.1982441427813773,0.11315136528345472,0.038827148221916116,0.04324920208002,-0.004422053858103882,false
11,0.4,145,0.9988086527113984,0.31864742922825895,3.138264766240003,0.1123648614792686,0.033652558958784363,0.04320288760028373,-0.009550328641499364,false
11,0.4,146,0.9988565467323632,0.3246303342018706,3.0804268567771995,0.11338739980318517,0.04099072037668371,0.04315788483217586,-0.00216716445549215,false
11,0.4,147,0.998915775913898,0.3306140001954051,3.0246752993187314,0.113300822168998,0.04047369352494783,0.0432154830939071,-0.00274178956895927,false
11,0.4,148,0.9992410192693403,0.3365987780888117,2.970896108648825,0.11141751830109659,0.02761438467968031,0.04321044461791161,-0.0155960599382313,false
11,0.4,149,0.9994419762858691,0.3425910510112607,2.9189320533860963,0.11164749558951287,0.02957912956337287,0.04310404189784331,-0.013524912334470441,false
11,0.4,150,0.9994821258185423,0.34858672662640555,2.8687265567393228,0.11303357254508355,0.03950454149340744,0.0431166022083181,-0.0036120607149106657,false
11,0.4,151,0.9993758046000464,0.35458287290162505,2.8202151779548545,0.1150081477894624,0.053326900559463264,0.04319441532424399,0.010132485235219271,false
11,0.4,152,0.9991871355067162,0.3605770834651797,2.7733320997272095,0.11571026044041546,0.05797677074965621,0.04330710813438803,0.014669662615268177,false
11,0.4,153,0.9991299274655397,0.3665669362503414,2.7280147255754263,0.1141305261505187,0.046707756194927494,0.043347876841481635,0.003359879353445859,false
11,0.4,154,0.999037194968466,0.37255492750906144,2.684167960644347,0.11437178780800346,0.04826358612864586,0.04325720127606378,0.005006384852582084,false
11,0.4,155,0.9992896270398828,0.37853974620636716,2.6417305184508515,0.11190292557242695,0.03115031279842457,0.0432711534551285,-0.012120840656703928,false
11,0.4,156,0.999024588349536,0.38453121839411813,2.600569088190568,0.11605084137226691,0.06011074293347539,0.043131070817659496,0.016979672115815893,false
11,0.4,157,0.9988962353300451,0.39051463547833315,2.5607234893389363,0.11454608807517112,0.04926473464248447,0.04336790087369063,0.005896833768793845,false
11,0.4,158,0.9991106638795417,0.39649274579936455,2.5221142394015588,0.11244389505303877,0.03470691755697679,0.043281419869777855,-0.008574502312801068,false
11,0.4,159,0.9992587566678769,0.4024781029995555,2.4846072184978083,0.11258071801540138,0.03592127812525975,0.04316169830240985,-0.0072404201771501045,false
11,0.4,160,0.998926850991776,0.4084676259265994,2.448174436668079,0.11639180535619584,0.06235293846960154,0.04316915395889325,0.01918378451070829,false
23,0.4,1,0.8794071361956847,0.046588042840588755,21.464735134328784,0.1441282367808684,0.041309553753487896,0.06156662498801444,-0.020257071234526546,false
23,0.4,2,0.8854078801573432,0.048361171889563986,20.677745408725162,0.14250600676366681,0.04172956605246861,0.05973587595991667,-0.01800630990744806,false
23,0.4,3,0.889360546652279,0.050260831303742794,19.89620891776879,0.1421594834073533,0.046198322498984916,0.05820834442096539,-0.012010021921980474,false
23,0.4,4,0.8935733027081102,0.052155762561062934,19.173336768477306,0.14069770500332443,0.04451750256244229,0.05729341831774391,-0.012775915755301626,false
23,0.4,5,0.9003784040215586,0.054084242114752004,18.489673903135646,0.1373241962417067,0.035586040279655035,0.056275602944760174,-0.02068956266510514,false
23,0.4,6,0.9084879426218259,0.05625080563485824,17.777523161024856,0.13409770760746467,0.029313800432960342,0.05463894610364951,-0.02532514567068917,false
23,0.4,7,0.9137067122650108,0.05875050637572171,17.02112988788202,0.13378127241713897,0.03588302281160718,0.052870005441980505,-0.016986982630373328,false
23,0.4,8,0.9216111013126288,0.06136879348737167,16.294926837787315,0.13006688284118392,0.025800372505864144,0.05192088872050083,-0.026120516214636687,false
23,0.4,9,0.92420744748118,0.06432550550995651,15.545933017894694,0.13188631603436984,0.04136337782460327,0.050374167940424514,-0.009010790115821246,false
23,0.4,10,0.9225892161265551,0.06722188534386066,14.876107608179863,0.13461669802364876,0.05565130413025819,0.05009301110659751,0.005558293023660683,false
23,0.4,11,0.926514839868396,0.06972543766760089,14.341968060025057,0.1307095595790417,0.03779502385664949,0.05052284330659876,-0.012727819449949267,false
23,0.4,12,0.9308564171090954,0.07234448970488164,13.822752832722273,0.12919620315344357,0.035379728319657903,0.04967131600090424,-0.014291587681246339,false
23,0.4,13,0.9344245823976102,0.07512854096300735,13.310520704673227,0.12852046791443328,0.036933148890903926,0.04895374978230786,-0.012020600891403936,false
23,0.4,14,0.9360875586992596,0.07801795433116324,12.817562426147378,0.1290060204205761,0.04274113457454549,0.04842951306196404,-0.005688378487418551,false
23,0.4,15,0.9357619232567606,0.0808469382726265,12.36905220365759,0.13013136036254835,0.0493482993596424,0.048245438479209105,0.0011028608804332929,false
23,0.4,16,0.9368049108422603,0.08342987430898663,11.986114186106178,0.12916870698246002,0.04495439928192162,0.04836007324112218,-0.003405673959200564,false
23,0.4,17,0.942723524393586,0.0859227636714111,11.638359350546912,0.12518031918376402,0.02908967377443558,0.048164758009534826,-0.019075084235099245,false
23,0.4,18,0.9429371234669025,0.0888602698505282,11.253623263603625,0.1278254192179659,0.04646368751044456,0.0471981227356294,-0.0007344352251848416,false
23,0.4,19,0.9482042472317108,0.09162581225650167,10.913955089429956,0.12390189880830638,0.029711503138288756,0.047341006327793714,-0.017629503189504958,false
23,0.4,20,0.9538429479768681,0.09478854172367185,10.549798338655808,0.12200076581218133,0.02642206011082359,0.046520720136909686,-0.020098660026086096,false
23,0.4,21,0.9523431357297779,0.09837440775993096,10.165245441074072,0.12622509772912296,0.051631878343976464,0.04585152016615579,0.005780358177820674,false
23,0.4,22,0.9536572184914918,0.10162130966874688,9.840455739644387,0.12434448142816047,0.041505935333356836,0.04625437053625203,-0.004748435202895196,false
23,0.4,23,0.9567232104727984,0.104851629649026,9.537286195239306,0.12258729298516427,0.03497093822101885,0.046013040913354876,-0.011042102692336027,false
23,0.4,24,0.9597501022870684,0.10828240550355916,9.235110684414291,0.12174321562494504,0.03432605532073288,0.045629791612139335,-0.011303736291406456,false
23,0.4,25,0.9618283359395972,0.11191437786479295,8.935402394928463,0.12167267183782866,0.037251536839403895,0.04532540690357692,-0.008073870064173025,false
23,0.4,26,0.9665215535568331,0.11564366231561814,8.647252949070136,0.11893081759678158,0.026552444404992583,0.045158135705179236,-0.018605691300186654,false
23,0.4,27,0.9624876007081737,0.11977733982211669,8.348824589735559,0.12527839731248747,0.062261652474645046,0.044656941219807726,0.01760471125483732,false
23,0.4,28,0.9632587059074031,0.1232836101060941,8.111378301944846,0.12209603189522585,0.042412941983789296,0.04533084930892577,-0.0029179073251364776,false
23,0.4,29,0.9618484982588085,0.12675541356934,7.8892093981687195,0.12364400153013409,0.05037585895285114,0.045076782942738695,0.005299076010112445,false
23,0.4,30,0.965046087413861,0.12988705570349374,7.698996598112138,0.12039590013306775,0.03398517622601413,0.045277496863704095,-0.011292320637689965,false
23,0.4,31,0.9682732220199236,0.13335672921117034,7.498684212751652,0.11942568752809547,0.03272998393606985,0.04484556919729235,-0.0121155852612225,false
23,0.4,32,0.9649656768220711,0.1371578942208603,7.290867256898366,0.12399518352590246,0.05787360309251863,0.04457221215138664,0.013301390941131988,false
