sweep_stage,eta_self,lambda_self,cross_level_coupling,parity_gap,parity_pass,h1_self_threat_complete_count,h1_median_self_threat_gap,h1_min_self_threat_gap,h1_earned_count,h1_tie_count,h1_failed_count,heldout_h1_minus_h2
coarse,6.0,0.25,3.0,1.9294531185109174,false,0,missing,missing,0,0,10,-2.014195753780468
coarse,6.0,0.4,0.25,0.311262862535247,false,10,6.0,-1,0,1,9,-0.045492176424031416
coarse,6.0,0.4,0.5,0.3220984890677973,false,10,3.0,-1,0,1,9,-0.01540733705319458
coarse,6.0,0.4,0.75,0.3427181853563947,false,10,2.0,-1,0,2,8,-0.006437612874016674
coarse,6.0,0.4,1.0,0.36980228142125066,false,10,1.0,-1,0,9,1,-0.013279998910529334
coarse,6.0,0.4,1.35,0.4120706392403784,false,10,1.0,-1,0,8,2,-0.03876202147413088
coarse,6.0,0.4,1.5,0.4298856065011863,false,10,1.0,-1,0,8,2,-0.052175591076496164
coarse,6.0,0.4,2.0,0.4809180921744392,false,10,0.0,-1,0,10,0,-0.09385610037614023
coarse,6.0,0.4,2.5,0.5158194983392401,false,10,0.0,0,0,10,0,-0.12127330354097487
coarse,6.0,0.4,3.0,0.537886101338364,false,10,0.0,0,0,10,0,-0.136507749355824
coarse,6.0,0.55,0.25,0.26214795723455353,false,10,8.0,5,0,0,10,0.033511900047824894
coarse,6.0,0.55,0.5,0.19970177879241902,false,10,5.0,3,0,0,10,0.0710353732635749
coarse,6.0,0.55,0.75,0.1610031932700794,false,10,3.0,2,0,0,10,0.08039993393829653
coarse,6.0,0.55,1.0,0.13997572305416306,false,10,2.0,1,0,10,0,0.07047856276042763
coarse,6.0,0.55,1.35,0.12896698219043323,false,10,1.0,1,0,7,3,0.03871586514532638
coarse,6.0,0.55,1.5,0.12789613073697093,false,10,1.0,1,0,9,1,0.02243474578725868
coarse,6.0,0.55,2.0,0.12944448363212513,false,10,1.0,0,0,10,0,-0.02867727288098898
coarse,6.0,0.55,2.5,0.1312500043515783,false,10,1.0,0,0,10,0,-0.06364431766954715
coarse,6.0,0.55,3.0,0.13142633907673895,false,10,1.0,0,0,10,0,-0.0829047044862844
coarse,6.0,0.7,0.25,0.24969146177145152,false,10,9.0,6,0,0,10,0.084088163866748
coarse,6.0,0.7,0.5,0.16398528361846798,false,10,5.0,3,0,0,10,0.11990767814194969
coarse,6.0,0.7,0.75,0.10850947307241554,false,10,3.0,2,0,0,10,0.12580924193610288
coarse,6.0,0.7,1.0,0.07571547662939065,false,10,2.0,1,0,10,0,0.11188773748449343
coarse,6.0,0.7,1.35,0.05376674216224803,false,10,1.0,1,0,10,0,0.07543197727537865
coarse,6.0,0.7,1.5,0.04926570310963485,true,10,1.0,1,0,10,0,0.05786254679308139
coarse,6.0,0.7,2.0,0.042335500063348186,true,10,1.0,0,0,10,0,0.0062697314403958315
coarse,6.0,0.7,2.5,0.038096288873753714,true,10,1.0,0,0,10,0,-0.025268546815547577
coarse,6.0,0.7,3.0,0.03347558753859298,true,10,1.0,0,0,10,0,-0.040593750810828944
coarse,6.0,0.9,0.25,0.24450472695777498,false,10,9.0,7,0,0,10,0.11794574486127685
coarse,6.0,0.9,0.5,0.14767296049120598,false,10,5.0,3,0,0,10,0.1514053338029705
coarse,6.0,0.9,0.75,0.08466370785088256,false,10,2.0,2,0,6,4,0.15389694673070398
coarse,6.0,0.9,1.0,0.04711314310970449,true,10,1.0,1,0,10,0,0.13640669007171324
coarse,6.0,0.9,1.35,0.021444212482872427,true,10,1.0,1,0,10,0,0.09628121221601604
coarse,6.0,0.9,1.5,0.015973923754203423,true,10,1.0,1,0,10,0,0.07798569552503787
coarse,6.0,0.9,2.0,0.0073276893988542535,true,10,0.0,0,0,10,0,0.027888556395271602
coarse,6.0,0.9,2.5,0.0032004199933799993,true,10,0.0,0,0,10,0,0.0008247188911656433
coarse,6.0,0.9,3.0,0.00023743472261034126,true,10,0.0,0,0,10,0,-0.010741010018023744
coarse,6.0,1.1,0.25,0.2427254479913583,false,10,9.0,7,0,0,10,0.12982375454354989
coarse,6.0,1.1,0.5,0.1421035803884756,false,10,5.0,3,0,0,10,0.16216526019841632
coarse,6.0,1.1,0.75,0.07681989229520986,false,10,2.0,1,0,8,2,0.1631549856446699
coarse,6.0,1.1,1.0,0.038303089609477925,true,10,1.0,1,0,10,0,0.14417732880774298
coarse,6.0,1.1,1.35,0.012843512990049488,true,10,0.0,0,0,10,0,0.10271554491103219
coarse,6.0,1.1,1.5,0.007817816099332353,true,10,0.0,0,0,10,0,0.0842673730055038
coarse,6.0,1.1,2.0,0.0013577443548690726,true,10,0.0,0,0,10,0,0.03534232266765336
coarse,6.0,1.1,2.5,0.00028861393181234263,true,10,0.0,0,0,10,0,0.01032652167907766
coarse,6.0,1.1,3.0,0.0010519891201141718,true,10,0.0,0,0,10,0,0.0001724715473981897
coarse,7.0,0.25,0.25,0.415193183913094,false,0,missing,missing,0,0,10,-0.26117875947934066
coarse,7.0,0.25,0.5,0.6268413357184479,false,0,missing,missing,0,0,10,-0.41864552694712154
coarse,7.0,0.25,0.75,0.8559330907092404,false,0,missing,missing,0,0,10,-0.617685818642536
coarse,7.0,0.25,1.0,1.0916441640203427,false,0,missing,missing,0,0,10,-0.8544661702736648
coarse,7.0,0.25,1.35,1.4034524645813136,false,0,missing,missing,0,0,10,-1.2230074608438133
coarse,7.0,0.25,1.5,1.5196263129820176,false,0,missing,missing,0,0,10,-1.3786405818686958
coarse,7.0,0.25,2.0,1.7867571131037308,false,0,missing,missing,0,0,10,-1.7789500335918982
coarse,7.0,0.25,2.5,1.8940634025599083,false,0,missing,missing,0,0,10,-1.956057843296572
coarse,7.0,0.25,3.0,1.9282437925276728,false,0,missing,missing,0,0,10,-2.0106606574625916
coarse,7.0,0.4,0.25,0.3050315126783582,false,10,6.0,-1,0,1,9,-0.0427075457631525
coarse,7.0,0.4,0.5,0.3107681673221296,false,10,3.5,-1,0,2,8,-0.010749858410120161
coarse,7.0,0.4,0.75,0.32729596751291407,false,10,3.0,-1,0,3,7,-0.0004766145851701209
coarse,7.0,0.4,1.0,0.35114050633121,false,10,2.0,-1,0,4,6,-0.006379546040972461
coarse,7.0,0.4,1.35,0.3900319032490415,false,10,1.0,-1,0,9,1,-0.031086286086886405
coarse,7.0,0.4,1.5,0.4067376222837192,false,10,1.0,-1,0,10,0,-0.044393407576911015
coarse,7.0,0.4,2.0,0.4551369271077163,false,10,0.5,0,0,10,0,-0.08679509803086133
coarse,7.0,0.4,2.5,0.488445841914626,false,10,0.0,0,0,10,0,-0.11599715767392949
coarse,7.0,0.4,3.0,0.5094197442556401,false,10,0.0,0,0,10,0,-0.13305145210776104
coarse,7.0,0.55,0.25,0.2590777747862941,false,10,8.0,5,0,0,10,0.03451404274579084
coarse,7.0,0.55,0.5,0.1942847289131059,false,10,5.0,3,0,0,10,0.07297783855742912
coarse,7.0,0.55,0.75,0.15391884318456173,false,10,3.0,2,0,0,10,0.08332926324896572
coarse,7.0,0.55,1.0,0.13180699114812977,false,10,2.0,1,0,9,1,0.07442878124243868
coarse,7.0,0.55,1.35,0.12006676671440686,false,10,1.0,1,0,9,1,0.043932706451613845
coarse,7.0,0.55,1.5,0.11891001634235676,false,10,1.0,1,0,10,0,0.028044412960752718
coarse,7.0,0.55,2.0,0.12087845768764616,false,10,1.0,0,0,10,0,-0.02275107430571277
coarse,7.0,0.55,2.5,0.12371799695802654,false,10,1.0,0,0,10,0,-0.05869089693672491
coarse,7.0,0.55,3.0,0.12505637487304078,false,10,0.5,0,0,10,0,-0.07935444491780463
coarse,7.0,0.7,0.25,0.2483658919848265,false,10,9.0,6,0,0,10,0.08459087634937229
coarse,7.0,0.7,0.5,0.16164414981563702,false,10,5.0,3,0,0,10,0.1209776553100807
coarse,7.0,0.7,0.75,0.10548860093061363,false,10,3.0,2,0,0,10,0.12752634658535728
coarse,7.0,0.7,1.0,0.0723410394068762,false,10,2.0,1,0,9,1,0.114269271106481
coarse,7.0,0.7,1.35,0.050384376191184854,false,10,1.0,1,0,10,0,0.07855733675699916
coarse,7.0,0.7,1.5,0.04602635222479379,true,10,1.0,1,0,10,0,0.061171715869026144
coarse,7.0,0.7,2.0,0.039993805021689366,true,10,1.0,0,0,10,0,0.009451806225291959
coarse,7.0,0.7,2.5,0.03688197497700152,true,10,1.0,0,0,10,0,-0.02296369941184273
coarse,7.0,0.7,3.0,0.03322420275400462,true,10,1.0,0,0,10,0,-0.03919962564810853
coarse,7.0,0.9,0.25,0.24410048613225227,false,10,9.0,7,0,0,10,0.11813794545122397
coarse,7.0,0.9,0.5,0.14695061697182915,false,10,5.0,3,0,0,10,0.15183612670666818
coarse,7.0,0.9,0.75,0.0837332598213924,false,10,2.0,2,0,6,4,0.15460339627837272
coarse,7.0,0.9,1.0,0.04609451776231416,true,10,1.0,1,0,10,0,0.1373822728926669
coarse,7.0,0.9,1.35,0.020494263576062655,true,10,1.0,1,0,10,0,0.09750921548851388
coarse,7.0,0.9,1.5,0.01511088122895704,true,10,1.0,1,0,10,0,0.07924839309956089
coarse,7.0,0.9,2.0,0.006885854538891345,true,10,0.0,0,0,10,0,0.028943319762373798
coarse,7.0,0.9,2.5,0.003159328406115991,true,10,0.0,0,0,10,0,0.0014613755178577437
coarse,7.0,0.9,3.0,0.00043028515416482227,true,10,0.0,0,0,10,0,-0.010419695113249916
coarse,7.0,1.1,0.25,0.2426020513952062,false,10,9.0,7,0,0,10,0.12989167554973224
coarse,7.0,1.1,0.5,0.14187770469377414,false,10,5.0,3,0,0,10,0.16232032970957122
coarse,7.0,1.1,0.75,0.07652172977455818,false,10,2.0,1,0,8,2,0.1634104158248702
coarse,7.0,1.1,1.0,0.0379686793965307,true,10,1.0,1,0,10,0,0.14452778740662514
coarse,7.0,1.1,1.35,0.012519980043285805,true,10,0.0,0,0,10,0,0.10314594666895327
coarse,7.0,1.1,1.5,0.007517597627130834,true,10,0.0,0,0,10,0,0.08470300477773596
coarse,7.0,1.1,2.0,0.0011733473583199205,true,10,0.0,0,0,10,0,0.03568107558141759
coarse,7.0,1.1,2.5,0.0003716975422589086,true,10,0.0,0,0,10,0,0.010514599399017555
coarse,7.0,1.1,3.0,0.001081258491319792,true,10,0.0,0,0,10,0,0.0002607726868829596
coarse,8.0,0.25,0.25,0.41477724806942984,false,0,missing,missing,0,0,10,-0.26024251365803686
coarse,8.0,0.25,0.5,0.6259304534326442,false,0,missing,missing,0,0,10,-0.4165446255577594
coarse,8.0,0.25,0.75,0.8544124886521551,false,0,missing,missing,0,0,10,-0.6141307757430766
coarse,8.0,0.25,1.0,1.089347166124233,false,0,missing,missing,0,0,10,-0.8490551098058617
coarse,8.0,0.25,1.35,1.3997268901585316,false,0,missing,missing,0,0,10,-1.214032661024504
coarse,8.0,0.25,1.5,1.5152248092068075,false,0,missing,missing,0,0,10,-1.3677827104414764
coarse,8.0,0.25,2.0,1.781441156325237,false,0,missing,missing,0,0,10,-1.7638872858566468
coarse,8.0,0.25,2.5,1.8908492708919804,false,0,missing,missing,0,0,10,-1.9459522384953352
coarse,8.0,0.25,3.0,1.9268755100861863,false,0,missing,missing,0,0,10,-2.006442374398879
coarse,8.0,0.4,0.25,0.30017393834847345,false,10,6.0,-1,0,1,9,-0.04063730066735727
coarse,8.0,0.4,0.5,0.3020026591754807,false,10,4.0,-1,0,2,8,-0.007218838453935783
coarse,8.0,0.4,0.75,0.31546770834314003,false,10,2.0,-1,0,6,4,0.00416384232842254
coarse,8.0,0.4,1.0,0.33696199955244327,false,10,2.0,-1,0,3,7,-0.0008411920343462387
coarse,8.0,0.4,1.35,0.37352214753253715,false,10,1.0,-1,0,10,0,-0.024644215059389296
coarse,8.0,0.4,1.5,0.38950394674316674,false,10,1.0,0,0,10,0,-0.03773436218065496
coarse,8.0,0.4,2.0,0.4363152826093312,false,10,0.0,0,0,10,0,-0.08031625815531385
coarse,8.0,0.4,2.5,0.4687768347265409,false,10,0.0,0,0,10,0,-0.11069732366279234
coarse,8.0,0.4,3.0,0.4892120052925561,false,10,0.0,0,0,10,0,-0.12913043567340982
coarse,8.0,0.55,0.25,0.25668611859155566,false,10,8.0,5,0,0,10,0.035348841071286774
coarse,8.0,0.55,0.5,0.19004142517623235,false,10,4.0,2,0,1,9,0.07463855922227125
coarse,8.0,0.55,0.75,0.14833925439955842,false,10,3.0,1,0,1,9,0.08588705814832148
coarse,8.0,0.55,1.0,0.12533965737975727,false,10,2.0,1,0,5,5,0.0779370839094472
coarse,8.0,0.55,1.35,0.11297233815042995,false,10,1.0,1,0,10,0,0.048667840596237966
coarse,8.0,0.55,1.5,0.11172807841219978,false,10,1.0,0,0,10,0,0.03318726522964066
coarse,8.0,0.55,2.0,0.11398451546463362,false,10,1.0,0,0,10,0,-0.017090054065008964
coarse,8.0,0.55,2.5,0.11765484484898947,false,10,1.0,0,0,10,0,-0.053689194221589465
coarse,8.0,0.55,3.0,0.12000597757208076,false,10,0.0,0,0,10,0,-0.07551638092133772
coarse,8.0,0.7,0.25,0.24732772483546928,false,10,9.0,6,0,0,10,0.08502754957239428
coarse,8.0,0.7,0.5,0.15978716302030616,false,10,5.0,3,0,0,10,0.12192664346596227
coarse,8.0,0.7,0.75,0.10306105992820702,false,10,3.0,2,0,1,9,0.129070853548237
coarse,8.0,0.7,1.0,0.06959373663527035,false,10,2.0,1,0,3,7,0.11643510094115489
coarse,8.0,0.7,1.35,0.04757912455637642,true,10,1.0,1,0,10,0,0.08144441225228355
coarse,8.0,0.7,1.5,0.04331746882643295,true,10,1.0,1,0,10,0,0.06425272722748504
coarse,8.0,0.7,2.0,0.037974698666069395,true,10,1.0,0,0,10,0,0.012517363859632535
coarse,8.0,0.7,2.5,0.03579088055480961,true,10,1.0,0,0,10,0,-0.020640545539924338
coarse,8.0,0.7,3.0,0.032963289444429944,true,10,1.0,0,0,10,0,-0.037723663285162634
coarse,8.0,0.9,0.25,0.24378443225428742,false,10,9.0,7,0,0,10,0.1183090478463788
coarse,8.0,0.9,0.5,0.14637288229954054,false,10,5.0,3,0,0,10,0.152226766432967
coarse,8.0,0.9,0.75,0.08297264815464012,false,10,2.0,2,0,6,4,0.15525088662998393
coarse,8.0,0.9,1.0,0.04524540699785434,true,10,1.0,1,0,10,0,0.1382831214670816
coarse,8.0,0.9,1.35,0.019685965022118335,true,10,1.0,1,0,10,0,0.09865426522045773
coarse,8.0,0.9,1.5,0.014372768255138169,true,10,1.0,1,0,10,0,0.0804313698225162
coarse,8.0,0.9,2.0,0.006516691639566752,true,10,0.0,0,0,10,0,0.029950814164247552
coarse,8.0,0.9,2.5,0.0031658898023654847,true,10,0.0,0,0,10,0,0.0020830056463319035
coarse,8.0,0.9,3.0,0.0006705649552993243,true,10,0.0,0,0,10,0,-0.010100021509771073
coarse,8.0,1.1,0.25,0.24250678909561751,false,10,9.0,7,0,0,10,0.1299526830105882
coarse,8.0,1.1,0.5,0.14169736718508308,false,10,5.0,3,0,0,10,0.1624620951206474
coarse,8.0,1.1,0.75,0.07627619782921274,false,10,2.0,1,0,8,2,0.1636460987161793
coarse,8.0,1.1,1.0,0.037685986541616756,true,10,1.0,1,0,10,0,0.14485294934392695
coarse,8.0,1.1,1.35,0.012239208887879216,true,10,0.0,0,0,10,0,0.10354767612791971
coarse,8.0,1.1,1.5,0.007255193965272466,true,10,0.0,0,0,10,0,0.08511066337574902
coarse,8.0,1.1,2.0,0.001011516904430132,true,10,0.0,0,0,10,0,0.03600107468716218
coarse,8.0,1.1,2.5,0.00044202872365373125,true,10,0.0,0,0,10,0,0.01069383382112099
coarse,8.0,1.1,3.0,0.0011032147520649849,true,10,0.0,0,0,10,0,0.00034543282119881
parity_boundary_refinement,1.0,0.8,1.0,0.09192302793495083,false,10,3.0,2,0,6,4,0.11564902581795039
parity_boundary_refinement,1.0,0.8,1.05,0.08672232551761394,false,10,2.0,2,0,10,0,0.1105707671376765
parity_boundary_refinement,1.0,0.8,1.1,0.08199073510234117,false,10,2.0,2,0,9,1,0.10516723882463136
parity_boundary_refinement,1.0,0.8,1.15,0.07768035779712412,false,10,2.0,2,0,6,4,0.0995046846622375
parity_boundary_refinement,1.0,0.8,1.2,0.07374600366469392,false,10,2.0,2,0,5,5,0.09364612988395049
parity_boundary_refinement,1.0,0.8,1.25,0.07014537245750119,false,10,2.0,2,0,0,10,0.08765117080208157
parity_boundary_refinement,1.0,0.8,1.3,0.06683919044415149,false,10,2.0,2,0,0,10,0.08157576630742425
parity_boundary_refinement,1.0,0.85,1.0,0.07691524123602572,false,10,2.0,2,0,6,4,0.12340552519389292
parity_boundary_refinement,1.0,0.85,1.05,0.07155444318041398,false,10,2.0,2,0,6,4,0.11824278989146397
parity_boundary_refinement,1.0,0.85,1.1,0.06670564086042563,false,10,2.0,2,0,0,10,0.11275797659064984
parity_boundary_refinement,1.0,0.85,1.15,0.062317935136412594,false,10,2.0,1,0,4,6,0.10701810453142169
parity_boundary_refinement,1.0,0.85,1.2,0.05834329030031865,false,10,2.0,1,0,4,6,0.10108684428372522
parity_boundary_refinement,1.0,0.85,1.25,0.054736719544853596,false,10,1.0,1,0,10,0,0.0950243136282497
parity_boundary_refinement,1.0,0.85,1.3,0.05145642229761943,false,10,1.0,1,0,10,0,0.08888687487763919
parity_boundary_refinement,1.0,0.9,1.0,0.065911335623342,false,10,2.0,1,0,2,8,0.12933368423121572
parity_boundary_refinement,1.0,0.9,1.05,0.06048404623796966,false,10,2.0,1,0,4,6,0.12410814248697072
parity_boundary_refinement,1.0,0.9,1.1,0.055603892924453835,false,10,2.0,1,0,4,6,0.11856320968861411
parity_boundary_refinement,1.0,0.9,1.15,0.051217419396558606,false,10,1.0,1,0,10,0,0.11276647096466852
parity_boundary_refinement,1.0,0.9,1.2,0.0472741372953131,true,10,1.0,1,0,10,0,0.10678206576285809
parity_boundary_refinement,1.0,0.9,1.25,0.04372671773914433,true,10,1.0,1,0,10,0,0.10067048778978649
parity_boundary_refinement,1.0,0.9,1.3,0.04053113139338599,true,10,1.0,1,0,10,0,0.0944883861049225
parity_boundary_refinement,1.0,0.95,1.0,0.0578266623767516,false,10,2.0,1,0,4,6,0.13383220918431532
parity_boundary_refinement,1.0,0.95,1.05,0.05238630748259959,false,10,1.0,1,0,10,0,0.12855970706737013
parity_boundary_refinement,1.0,0.95,1.1,0.04752130694528145,true,10,1.0,1,0,10,0,0.12297000397941094
parity_boundary_refinement,1.0,0.95,1.15,0.043176009904327406,true,10,1.0,1,0,10,0,0.1171311022404623
parity_boundary_refinement,1.0,0.95,1.2,0.03929780151783269,true,10,1.0,1,0,10,0,0.11110748575680246
parity_boundary_refinement,1.0,0.95,1.25,0.03583730220880166,true,10,1.0,1,0,10,0,0.1049599226301855
parity_boundary_refinement,1.0,0.95,1.3,0.032748512857966317,true,10,1.0,1,0,10,0,0.09874526873748579
parity_boundary_refinement,1.0,1.0,1.0,0.05186977506331819,false,10,1.0,1,0,10,0,0.13723007992196634
parity_boundary_refinement,1.0,1.0,1.05,0.04644395571206672,true,10,1.0,1,0,10,0,0.1319223302047553
parity_boundary_refinement,1.0,1.0,1.1,0.04161572392734125,true,10,1.0,1,0,10,0,0.12629912815651356
parity_boundary_refinement,1.0,1.0,1.15,0.037327554989151246,true,10,1.0,1,0,10,0,0.12042878584103273
parity_boundary_refinement,1.0,1.0,1.2,0.0335250053272893,true,10,1.0,0,0,10,0,0.11437604218406844
parity_boundary_refinement,1.0,1.0,1.25,0.030156920811076127,true,10,1.0,0,0,10,0,0.10820186736689275
parity_boundary_refinement,1.0,1.0,1.3,0.027175588984082844,true,10,1.0,0,0,10,0,0.10196326807410666
parity_boundary_refinement,1.25,0.8,1.0,0.08587822633281222,false,10,2.0,2,0,10,0,0.11670725033581275
parity_boundary_refinement,1.25,0.8,1.05,0.08072599286094978,false,10,2.0,2,0,9,1,0.11160744250961607
parity_boundary_refinement,1.25,0.8,1.1,0.07606044825365188,false,10,2.0,2,0,6,4,0.10618115762779101
parity_boundary_refinement,1.25,0.8,1.15,0.07183179034711873,false,10,2.0,2,0,5,5,0.10049478962209768
parity_boundary_refinement,1.25,0.8,1.2,0.0679930339118085,false,10,2.0,2,0,0,10,0.09461146192730491
parity_boundary_refinement,1.25,0.8,1.25,0.06450019166131105,false,10,2.0,2,0,0,10,0.08859083089355768
parity_boundary_refinement,1.25,0.8,1.3,0.0613124095481537,false,10,2.0,2,0,2,8,0.0824888903099118
parity_boundary_refinement,1.25,0.85,1.0,0.07246919210930208,false,10,2.0,2,0,6,4,0.12419825531088458
parity_boundary_refinement,1.25,0.85,1.05,0.06716208815422037,false,10,2.0,2,0,0,10,0.11902149096861481
parity_boundary_refinement,1.25,0.85,1.1,0.06238017896040082,false,10,2.0,1,0,2,8,0.1135217064004469
parity_boundary_refinement,1.25,0.85,1.15,0.05807097799531785,false,10,2.0,1,0,4,6,0.1077660018236935
parity_boundary_refinement,1.25,0.85,1.2,0.054184954400037455,false,10,1.0,1,0,10,0,0.10181809296878153
parity_boundary_refinement,1.25,0.85,1.25,0.05067571940508231,false,10,1.0,1,0,10,0,0.09573811761937373
parity_boundary_refinement,1.25,0.85,1.3,0.04750016300821136,true,10,1.0,1,0,10,0,0.0895824429734225
parity_boundary_refinement,1.25,0.9,1.0,0.06262643160354536,false,10,2.0,1,0,4,6,0.12993089125919366
parity_boundary_refinement,1.25,0.9,1.05,0.05724956114985347,false,10,2.0,1,0,4,6,0.12469603184406308
parity_boundary_refinement,1.25,0.9,1.1,0.05242963190757183,false,10,1.0,1,0,10,0,0.11914103927238284
parity_boundary_refinement,1.25,0.9,1.15,0.04811189260137977,true,10,1.0,1,0,10,0,0.11333354166359455
parity_boundary_refinement,1.25,0.9,1.2,0.044244638175920614,true,10,1.0,1,0,10,0,0.10733769649988079
parity_boundary_refinement,1.25,0.9,1.25,0.04077940261295404,true,10,1.0,1,0,10,0,0.10121399876053938
parity_boundary_refinement,1.25,0.9,1.3,0.037671098849180795,true,10,1.0,1,0,10,0,0.09501908971461348
parity_boundary_refinement,1.25,0.95,1.0,0.05538843039819119,false,10,2.0,1,0,4,6,0.1342835444348232
parity_boundary_refinement,1.25,0.95,1.05,0.04999176420937046,true,10,1.0,1,0,10,0,0.1290047313198871
parity_boundary_refinement,1.25,0.95,1.1,0.045177702806121656,true,10,1.0,1,0,10,0,0.12340813332984663
parity_boundary_refinement,1.25,0.95,1.15,0.04088955886091983,true,10,1.0,1,0,10,0,0.11756177501516213
parity_boundary_refinement,1.25,0.95,1.2,0.0370737467224565,true,10,1.0,1,0,10,0,0.11153014491844604
parity_boundary_refinement,1.25,0.95,1.25,0.03367998294428204,true,10,1.0,1,0,10,0,0.10537400445943346
parity_boundary_refinement,1.25,0.95,1.3,0.0306614315217954,true,10,1.0,1,0,10,0,0.0991501973983962
parity_boundary_refinement,1.25,1.0,1.0,0.05005227108952909,false,10,1.0,1,0,10,0,0.1375717774795832
parity_boundary_refinement,1.25,1.0,1.05,0.044662622254908246,true,10,1.0,1,0,10,0,0.13225967373065073
parity_boundary_refinement,1.25,1.0,1.1,0.039875920935065035,true,10,1.0,1,0,10,0,0.12663166038713874
parity_boundary_refinement,1.25,1.0,1.15,0.035633825234214545,true,10,1.0,1,0,10,0,0.12075606050286758
parity_boundary_refinement,1.25,1.0,1.2,0.03188112859211817,true,10,1.0,1,0,10,0,0.11469761144429319
parity_boundary_refinement,1.25,1.0,1.25,0.028565969197958285,true,10,1.0,0,0,10,0,0.10851727407774142
parity_boundary_refinement,1.25,1.0,1.3,0.025639982292407826,true,10,1.0,0,0,10,0,0.10227204250418581
parity_boundary_refinement,1.5,0.8,1.0,0.08134674846617301,false,10,2.0,2,0,10,0,0.11759285106364947
parity_boundary_refinement,1.5,0.8,1.05,0.0762302173974847,false,10,2.0,2,0,6,4,0.11248919452971129
parity_boundary_refinement,1.5,0.8,1.1,0.0716139313815109,false,10,2.0,2,0,6,4,0.10705749145548765
parity_boundary_refinement,1.5,0.8,1.15,0.06744667152411138,false,10,2.0,2,0,0,10,0.10136411889198044
parity_boundary_refinement,1.5,0.8,1.2,0.06368010976155947,false,10,2.0,2,0,0,10,0.09547216091712152
parity_boundary_refinement,1.5,0.8,1.25,0.06026899054548829,false,10,2.0,2,0,2,8,0.08944122324913428
parity_boundary_refinement,1.5,0.8,1.3,0.05717126547656215,false,10,2.0,1,0,6,4,0.08332724829603966
parity_boundary_refinement,1.5,0.85,1.0,0.06913757034951007,false,10,2.0,2,0,5,5,0.12487103180373182
parity_boundary_refinement,1.5,0.85,1.05,0.06386930854306971,false,10,2.0,2,0,1,9,0.11969306572100269
parity_boundary_refinement,1.5,0.85,1.1,0.0591364316636514,false,10,2.0,1,0,4,6,0.11419082021083915
parity_boundary_refinement,1.5,0.85,1.15,0.05488527673953264,false,10,2.0,1,0,5,5,0.10843135931955361
parity_boundary_refinement,1.5,0.85,1.2,0.05106519895498779,false,10,1.0,1,0,10,0,0.10247834868670902
parity_boundary_refinement,1.5,0.85,1.25,0.04762875926727095,true,10,1.0,1,0,10,0,0.09639187076019806
parity_boundary_refinement,1.5,0.85,1.3,0.04453186109666868,true,10,1.0,1,0,10,0,0.09022824027982684
parity_boundary_refinement,1.5,0.9,1.0,0.060165159814081826,false,10,2.0,1,0,4,6,0.13044290894849986
parity_boundary_refinement,1.5,0.9,1.05,0.05482438303996906,false,10,2.0,1,0,4,6,0.12520811795458042
parity_boundary_refinement,1.5,0.9,1.1,0.050048125734372284,false,10,1.0,1,0,10,0,0.11965219035074992
parity_boundary_refinement,1.5,0.9,1.15,0.045780680325073875,true,10,1.0,1,0,10,0,0.11384271362411824
parity_boundary_refinement,1.5,0.9,1.2,0.04196943830259697,true,10,1.0,1,0,10,0,0.10784379598985205
parity_boundary_refinement,1.5,0.9,1.25,0.038565084440980446,true,10,1.0,1,0,10,0,0.10171588120916775
parity_boundary_refinement,1.5,0.9,1.3,0.03552173706589129,true,10,1.0,1,0,10,0,0.09551556362096192
parity_boundary_refinement,1.5,0.95,1.0,0.0535613325254658,false,10,2.0,1,0,4,6,0.13467339333596862
parity_boundary_refinement,1.5,0.95,1.05,0.04819570426818687,true,10,1.0,1,0,10,0,0.1293951924159834
parity_boundary_refinement,1.5,0.95,1.1,0.043418292212782206,true,10,1.0,1,0,10,0,0.12379841372969425
parity_boundary_refinement,1.5,0.95,1.15,0.03917164615616103,true,10,1.0,1,0,10,0,0.11795104352090313
parity_boundary_refinement,1.5,0.95,1.2,0.035401461854472516,true,10,1.0,1,0,10,0,0.1119175266401436
parity_boundary_refinement,1.5,0.95,1.25,0.032056782900641956,true,10,1.0,1,0,10,0,0.10575858055957588
parity_boundary_refinement,1.5,0.95,1.3,0.029090146390927274,true,10,1.0,1,0,10,0,0.0995310096131018
parity_boundary_refinement,1.5,1.0,1.0,0.04868998683779929,true,10,1.0,1,0,10,0,0.13786855637535167
parity_boundary_refinement,1.5,1.0,1.05,0.04332588222742373,true,10,1.0,1,0,10,0,0.13255723793296298
parity_boundary_refinement,1.5,1.0,1.1,0.03856888027291827,true,10,1.0,1,0,10,0,0.12692938841941864
parity_boundary_refinement,1.5,1.0,1.15,0.03436003941089261,true,10,1.0,1,0,10,0,0.12105329756967342
parity_boundary_refinement,1.5,1.0,1.2,0.03064358995631089,true,10,1.0,1,0,10,0,0.11499366604253297
parity_boundary_refinement,1.5,1.0,1.25,0.027367144675571886,true,10,1.0,0,0,10,0,0.10881141853422549
parity_boundary_refinement,1.5,1.0,1.3,0.02448185146410653,true,10,1.0,0,0,10,0,0.10256351716177758
parity_boundary_refinement,1.75,0.8,1.0,0.07779917611818898,false,10,2.0,2,0,9,1,0.11837962652343048
parity_boundary_refinement,1.75,0.8,1.05,0.07270967153616065,false,10,2.0,2,0,6,4,0.11328193987184065
