arm,condition,seed,session,scaffolded,part_dominance,depth_index,opacity_index,posterior_confidence,root_belief_alone,revision_weight,profile_part,profile_context,profile_interoception,profile_relational,profile_policy
contact_only,full,7102,11,0.0,0.7209499615391326,0.2080460780392639,0.25261437276349197,0.5767400367542461,0.8415501035050368,0.02138714035506149,1.5099843822770647,0.6065955251977471,0.6065955251977471,0.6065955251977471,0.8297436482288665
contact_only,full,7102,12,0.0,0.7627187856416292,0.2134842741696597,0.25261437276349197,0.5767400367542461,0.8355897413960921,0.02001556724100137,1.6124096934857062,0.6244593816770984,0.6244593816770984,0.6244593816770984,0.7962218551001642
contact_only,full,7103,1,1.0,0.5624818864143672,0.12331201255538599,0.25261437276349197,0.5767400367542461,0.8948592751733181,0.025389906888235104,0.18801931826495705,0.10762225451839323,0.10762225451839323,0.10762225451839323,0.22709552373926056
contact_only,full,7103,2,1.0,0.609443259415242,0.09162762789653606,0.25261437276349197,0.5767400367542461,0.889206149156966,0.026685890773336315,0.3285891614651031,0.13152792937779606,0.13152792937779606,0.13152792937779606,0.17873337946414686
contact_only,full,7103,3,1.0,0.6397297885005256,0.13145679360033247,0.25261437276349197,0.5767400367542461,0.8837342874462852,0.024717991783865023,0.5254168562222277,0.20767392421623795,0.20767392421623795,0.20767392421623795,0.27561197025237455
contact_only,full,7103,4,1.0,0.5794196149940187,0.08029158895407408,0.25261437276349197,0.5767400367542461,0.8773432857262237,0.027622457046477363,0.49624000095484927,0.17764958725417568,0.17764958725417568,0.17764958725417568,0.18898054822560104
contact_only,full,7103,5,1.0,0.6090691374516161,0.1165251608867721,0.25261437276349197,0.5767400367542461,0.8711547855211571,0.02559134546433997,0.5775606382806975,0.21903081608877667,0.21903081608877667,0.21903081608877667,0.2672733881167717
contact_only,full,7103,6,1.0,0.6397219661396585,0.14663913194534545,0.25261437276349197,0.5767400367542461,0.8650578029997887,0.024208210197513513,0.7128416958246058,0.2853109833230081,0.2853109833230081,0.2853109833230081,0.3876446700687698
contact_only,full,7103,7,0.0,0.6084277594581418,0.12456265240179115,0.25261437276349197,0.5767400367542461,0.8584377800595266,0.02526133972499779,0.7350555758477633,0.30330807839803975,0.30330807839803975,0.30330807839803975,0.434848228957653
contact_only,full,7103,8,0.0,0.7215065779841928,0.17109812632974442,0.25261437276349197,0.5767400367542461,0.8524131510908676,0.02214561156968872,0.9664270069207213,0.36821565089106795,0.36821565089106795,0.36821565089106795,0.45383483787275164
contact_only,full,7103,9,0.0,0.7023380642335667,0.19498762384270518,0.25261437276349197,0.5767400367542461,0.8462334848280384,0.02195205822588158,1.1219731958900416,0.4404834058574569,0.4404834058574569,0.4404834058574569,0.5770359936707256
contact_only,full,7103,10,0.0,0.6973621561991257,0.19299618670319527,0.25261437276349197,0.5767400367542461,0.839759365547511,0.022236936900257135,1.2120166644763575,0.48147784310114145,0.48147784310114145,0.48147784310114145,0.6451140903277356
contact_only,full,7103,11,0.0,0.7029427702031166,0.16841884263336504,0.25261437276349197,0.5767400367542461,0.8335764136776576,0.020568007942618535,1.3413775707798063,0.5689789586840751,0.5689789586840751,0.5689789586840751,0.8532578379915058
contact_only,full,7103,12,0.0,0.7710118542016503,0.20485053260177222,0.25261437276349197,0.5767400367542461,0.8275659668365208,0.019415926173191305,1.5318981528318254,0.6181763729578073,0.6181763729578073,0.6181763729578073,0.852498908347224
contact_only,full,7104,1,1.0,0.5232701893163333,0.0864248246062175,0.25261437276349197,0.5767400367542461,0.8944302637326651,0.02745880928081437,0.07845250355538634,0.04864512779249735,0.04864512779249735,0.04864512779249735,0.10917889878070175
contact_only,full,7104,2,1.0,0.6289307349430107,0.10711139961446954,0.25261437276349197,0.5767400367542461,0.888959361810114,0.025754508558286985,0.3064419408386748,0.11733056120436627,0.11733056120436627,0.11733056120436627,0.14611926589847485
contact_only,full,7104,3,1.0,0.4302437101449184,0.04964241998754037,0.25261437276349197,0.5767400367542461,0.8821727081103329,0.03044879605937519,0.0751573517717391,0.03643581900473078,0.03643581900473078,0.03643581900473078,0.06538095340619361
contact_only,full,7104,4,1.0,0.6705636557439537,0.13613051433873513,0.25261437276349197,0.5767400367542461,0.8765482741344515,0.02410288357495516,0.402574046655636,0.14880804771342132,0.14880804771342132,0.14880804771342132,0.1714004486004147
contact_only,full,7104,5,1.0,0.5759570400287806,0.07147215630509661,0.25261437276349197,0.5767400367542461,0.8696833242257058,0.028172676564573954,0.3888585183592604,0.11831418184820215,0.11831418184820215,0.11831418184820215,0.06749665766412304
contact_only,full,7104,6,1.0,0.6452477323692505,0.12834185866537937,0.25261437276349197,0.5767400367542461,0.863386349790409,0.024752859891380558,0.5701083766369165,0.1947095506783283,0.1947095506783283,0.1947095506783283,0.18091495704294722
contact_only,full,7104,7,0.0,0.6102355437854823,0.12922246625365083,0.25261437276349197,0.5767400367542461,0.8574609580800183,0.022429861451432276,0.7216568257264111,0.32292884911593334,0.32292884911593334,0.32292884911593334,0.5239271734124863
contact_only,full,7104,8,0.0,0.6966746560157181,0.15120135239066854,0.25261437276349197,0.5767400367542461,0.8520583937021604,0.019782858943143872,1.0252658194026099,0.4880467786010622,0.4880467786010622,0.4880467786010622,0.8572022843948504
contact_only,full,7104,9,0.0,0.6852545550608623,0.16800122618004998,0.25261437276349197,0.5767400367542461,0.8459856635018951,0.021536680363772025,1.1598639010915819,0.5455865752232282,0.5455865752232282,0.5455865752232282,0.9445436490653029
contact_only,full,7104,10,0.0,0.7082119261243656,0.16426769906365227,0.25261437276349197,0.5767400367542461,0.8393899206106131,0.0226186083726179,1.2276628215869982,0.5262052431263313,0.5262052431263313,0.5262052431263313,0.8019880841635979
contact_only,full,7104,11,0.0,0.729817350957258,0.19590429512715163,0.25261437276349197,0.5767400367542461,0.8329147237579865,0.021485834719362575,1.3372241502924156,0.5422502479978446,0.5422502479978446,0.5422502479978446,0.7543146957545512
contact_only,full,7104,12,0.0,0.5865188093974045,0.12121839504930604,0.25261437276349197,0.5767400367542461,0.8258343949084156,0.022745128732159916,1.1997268550955007,0.5472749333756571,0.5472749333756571,0.5472749333756571,0.9111929404220522
contact_only,full,7105,1,1.0,0.5145335743096542,0.09852769257904319,0.25261437276349197,0.5767400367542461,0.8953323263381174,0.023099969002032893,0.1681413052903452,0.14953308830393033,0.14953308830393033,0.14953308830393033,0.4086297780089745
contact_only,full,7105,2,1.0,0.6474007179182815,0.1411095075611166,0.25261437276349197,0.5767400367542461,0.8907871530115503,0.021635379505877232,0.5238864407598325,0.3167902239210078,0.3167902239210078,0.3167902239210078,0.6980199794311241
contact_only,full,7105,3,1.0,0.6845134904772601,0.14978050497754783,0.25261437276349197,0.5767400367542461,0.885661672799909,0.023469830800770263,0.7439993878500071,0.3553043824729418,0.3553043824729418,0.3553043824729418,0.6264617983952054
contact_only,full,7105,4,1.0,0.6571554964575174,0.12492532441311036,0.25261437276349197,0.5767400367542461,0.8800472539562265,0.024679755186194006,0.823904567645638,0.35138599117542224,0.35138599117542224,0.35138599117542224,0.5314428078765091
